@relation input_data
@attribute Z numeric
@attribute uvot_detection {'no','yes'}
@attribute zero numeric
@attribute useless1 numeric
@attribute useless2 numeric
@attribute useless3 numeric
@attribute useless4 numeric
@attribute useless5 numeric
@attribute useless6 numeric
@attribute useless7 numeric
@attribute useless8 numeric
@attribute useless9 numeric
@attribute useless10 numeric
@attribute useless11 numeric
@attribute useless12 numeric
@attribute useless13 numeric
@attribute useless14 numeric
@attribute useless15 numeric
@attribute useless16 numeric
@attribute useless17 numeric
@attribute useless18 numeric
@attribute useless19 numeric
@attribute useless20 numeric
@attribute useless21 numeric
@attribute useless22 numeric
@attribute useless23 numeric
@attribute useless24 numeric
@attribute useless25 numeric
@attribute useless26 numeric
@attribute useless27 numeric
@attribute useless28 numeric
@attribute useless29 numeric
@attribute useless30 numeric
@attribute useless31 numeric
@attribute useless32 numeric
@attribute useless33 numeric
@attribute useless34 numeric
@attribute useless35 numeric
@attribute useless36 numeric
@attribute useless37 numeric
@attribute useless38 numeric
@attribute useless39 numeric
@attribute useless40 numeric
@attribute useless41 numeric
@attribute useless42 numeric
@attribute useless43 numeric
@attribute useless44 numeric
@attribute useless45 numeric
@attribute useless46 numeric
@attribute useless47 numeric
@attribute useless48 numeric
@attribute useless49 numeric
@attribute useless50 numeric
@attribute useless51 numeric
@attribute useless52 numeric
@attribute useless53 numeric
@attribute useless54 numeric
@attribute useless55 numeric
@attribute useless56 numeric
@attribute useless57 numeric
@attribute useless58 numeric
@attribute useless59 numeric
@attribute useless60 numeric
@data
1.497,'no',0,0.09766991622746,0.895165340974927,0.238490441814065,0.870591149665415,0.941462805960327,0.414660503622144,0.149295038310811,0.367175009567291,0.131679704645649,0.237639665370807,0.855951642617583,0.775541689014062,0.280416173860431,0.928525243885815,0.814468711148947,0.212538067484275,0.916400814428926,0.705366315785795,0.899164554895833,0.101786107756197,0.397926504956558,0.335711211431772,0.311326591297984,0.58839220344089,0.232298305025324,0.693862946238369,0.602299917023629,0.626934715546668,0.41745805949904,0.284244866576046,0.638762649847195,0.0283670255448669,0.624242458259687,0.213687281357124,0.220523005351424,0.517863800749183,0.255091890459880,0.19847235805355,0.0871390923857689,0.74371884460561,0.147879093186930,0.178941426100209,0.559438574360684,0.61467455024831,0.357450864044949,0.919608563417569,0.915266066323966,0.368702662177384,0.237800849368796,0.267048049718142,0.895000110380352,0.551542213885114,0.0590180521830916,0.99089094507508,0.469927233410999,0.346651833737269,0.327015388058499,0.611933558015153,0.273361228173599,0.539440444670618
0.845,'yes',0,0.539967738091946,0.799040633952245,0.58772040810436,0.812467858428136,0.427170040784404,0.591768224956468,0.876958019565791,0.590162380365655,0.694548608968034,0.66912007634528,0.34277506894432,0.267567316535860,0.501845298567787,0.662779945414513,0.575781557010487,0.983473776839674,0.153997821966186,0.354593724245206,0.881371793569997,0.0256601192522794,0.538980348035693,0.679629205726087,0.609645176446065,0.620013006497175,0.633878426393494,0.308747926494107,0.626462555956095,0.199737608665600,0.117623367113993,0.148440197343007,0.671263328520581,0.635689459275454,0.795027691172436,0.307848027674481,0.697729849722236,0.821588259190321,0.29938946175389,0.528318114811555,0.510436872253194,0.336464597145095,0.613979897229001,0.924342388520017,0.187509957235307,0.418058562092483,0.79616156895645,0.830064674606547,0.118999470956624,0.228433004114777,0.152663697022945,0.216318200808018,0.518318565795198,0.758607603376731,0.443980164825916,0.211595655186102,0.95027905330062,0.382005284773186,0.252556532621384,0.261993872234598,0.161723131546751,0.134550723712891
0.689,'yes',0,0.499490568879992,0.469883734825999,0.301374519476667,0.339050309732556,0.0957666262984276,0.786470745224506,0.509697334375232,0.632868878310546,0.200125027215108,0.787515511969104,0.606053235474974,0.341999866999686,0.644001538865268,0.113278315169737,0.247383898124099,0.856027483241633,0.84227037196979,0.850630207220092,0.327731024241075,0.531146022258326,0.644258555490524,0.615347705548629,0.313987039029598,0.423178323078901,0.815507139079273,0.668118762550876,0.0782571884337813,0.500835215672851,0.75375857274048,0.576632191892713,0.687056003836915,0.67553339060396,0.668789602583274,0.101247693877667,0.558144192909822,0.286945981672034,0.175364172551781,0.755973698105663,0.420131426071748,0.365484256530181,0.86816031485796,0.151631649350747,0.514113654382527,0.340034039691091,0.781000537099317,0.833996187197044,0.310821971856058,0.296565485885367,0.879606263712049,0.278934386326,0.460993096698076,0.484546424821019,0.0897677631583065,0.889912810409442,0.496855555102229,0.204691394232213,0.83120823581703,0.568464839830995,0.793336804956198,0.77477401914075
2.03,'no',0,0.93181868409738,0.349213614827022,0.939185188617557,0.717115360544994,0.0483772889710963,0.341880150139332,0.325953331310302,0.037753667216748,0.0703015502076596,0.189372951630503,0.0971633717417717,0.509098928421736,0.99297202192247,0.401385824428871,0.399974610190839,0.809768761508167,0.49848683224991,0.813386826310307,0.611327776452526,0.275793701643124,0.071454519405961,0.681416441686451,0.164620682131499,0.968707364052534,0.403042832855135,0.737595734419301,0.435478864703327,0.873698296258226,0.541734647471458,0.302245958941057,0.175287790130824,0.558683776296675,0.509672859450802,0.721244059735909,0.0110177716705948,0.896186445374042,0.303744347766042,0.7680018118117,0.870007110526785,0.707673733122647,0.519082469400018,0.773477821610868,0.827949457103387,0.352186157600954,0.830284297699109,0.572023429209366,0.745577594731003,0.592603917699307,0.896666198037565,0.601912773679942,0.061048966133967,0.899311374407262,0.378977457759902,0.0990278662648052,0.440964324166998,0.91797915357165,0.494038425385952,0.943885852815583,0.304800255456939,0.088617870118469
2.145,'no',0,0.908207292668521,0.374033489730209,0.0334039360750467,0.165969166439027,0.734256679192185,0.283297107322142,0.0532687886152416,0.225574918789789,0.900198388844728,0.377705785445869,0.84043124015443,0.998828359181061,0.249485875014216,0.679749148897827,0.272936596767977,0.771769420709461,0.368439772864804,0.86145277111791,0.991316728526726,0.902877000393346,0.253267633728683,0.717977504013106,0.804510562913492,0.351650927215815,0.0607265084981918,0.421854423824698,0.110737493028864,0.0161437937058508,0.828609785297886,0.749115696409717,0.654909072211012,0.714686445891857,0.848579788813367,0.651281923055649,0.737374196061864,0.719282584264874,0.862196855712682,0.889185326639563,0.514568342827260,0.98074662592262,0.911323725013062,0.79183710878715,0.395987260853872,0.0691635496914387,0.786107905674726,0.508400950115174,0.470987330656499,0.630447133211419,0.700886511942372,0.238002940779552,0.374398278770968,0.609117206651717,0.299143054522574,0.221813745098189,0.0899514879565686,0.987702360376716,0.0590674977283925,0.338417432969436,0.349707779008895,0.694458201760426
0.422,'no',0,0.0277918623760343,0.448015147354454,0.751961221219972,0.926546680508181,0.702118885004893,0.631405830616131,0.913017607992515,0.916773785836995,0.340686918236315,0.858497690176591,0.539399990113452,0.781315422384068,0.0978579062502831,0.927571348613128,0.720603647176176,0.48380332137458,0.492330621927977,0.917381663341075,0.986121826572344,0.65693850023672,0.0152566309552640,0.318158744368702,0.97487592883408,0.621036669006571,0.510835928842425,0.734703592723235,0.134229640942067,0.788221518043429,0.0146201825700700,0.791536248056218,0.352605390362442,0.765591166215017,0.478519641328603,0.849112042225897,0.517562349326909,0.99155687354505,0.361737636616454,0.143147129565477,0.740965963806957,0.440492617199197,0.941102657234296,0.181569186504930,0.745062035275623,0.367932650260627,0.709060739958659,0.714449821040034,0.372244369704276,0.0112124921288341,0.940075794467703,0.577780328225344,0.159004812594503,0.994282484520227,0.722095463657752,0.0902511167805642,0.793087520403787,0.114778251620010,0.557051772484556,0.774084090255201,0.321713240351528,0.282635833835229
1.71,'yes',0,0.487458987161517,0.840261975536123,0.393003163160756,0.835591851267964,0.86922324122861,0.228173807030544,0.412721520056948,0.363854212453589,0.110979229211807,0.635315493447706,0.835825534071773,0.836836133850738,0.155518552521244,0.86605137726292,0.335417383583263,0.603307142155245,0.141981999389827,0.516582772834226,0.957069307100028,0.0949698314070702,0.764430184615776,0.777433055918664,0.175223293947056,0.0481007799971849,0.128510576440021,0.73411110509187,0.79928810801357,0.737140029203147,0.463425219524652,0.441764843650162,0.907097479328513,0.199867522809654,0.968758165603504,0.366146608721465,0.811700743390247,0.970762645592913,0.823266632156447,0.307259440887719,0.511849576607347,0.539376147324219,0.186352461809292,0.864557465072721,0.613339073257521,0.271803947398439,0.294111495837569,0.550257333321497,0.330882724607363,0.578568425262347,0.407573596807197,0.195597968995571,0.79672445752658,0.401675578206778,0.815197340911254,0.0793771257158369,0.985659278463572,0.54305452038534,0.879480567062274,0.733031049137935,0.747579684015363,0.155780916335061
2.1,'yes',0,0.128654617816210,0.129769969731569,0.942902035545558,0.407616793643683,0.303124223835766,0.993791747838259,0.370622117538005,0.715850491076708,0.543610888300464,0.751566133461893,0.985931375296786,0.0774294820148498,0.408641301561147,0.0243094160687178,0.486018956638873,0.375677831238136,0.945005039218813,0.277596045518294,0.896839645691216,0.588613362750039,0.819452764466405,0.304332482395694,0.685128978919238,0.287413079990074,0.422289346344769,0.329583462560549,0.316688201390207,0.84206466958858,0.490076374495402,0.459027357865125,0.983309214934707,0.312869981629774,0.460335153155029,0.459532951237634,0.843275854829699,0.281224666861817,0.138065050123259,0.362178893294185,0.135746801039204,0.531430752482265,0.501523219281808,0.692267303355038,0.371575436554849,0.85408260836266,0.622125233989209,0.993025283096358,0.921281925169751,0.534080461831763,0.81834704009816,0.71003329148516,0.624587989877909,0.321209163172171,0.299723483389243,0.34751345240511,0.181982114445418,0.775047522038221,0.468838511500508,0.811821904964745,0.463044174015522,0.238877051044255
2.954,'yes',0,0.0749831143766642,0.0261830422095954,0.462246151873842,0.291611668420956,0.524744307389483,0.289545447332785,0.982045428594574,0.311868455028161,0.339048229157925,0.153311625123024,0.311001810478047,0.889871086692438,0.402933666016906,0.697452424326912,0.0465798121877015,0.6087642358616,0.84030595724471,0.847503283061087,0.444607059238479,0.375184478238225,0.934039163170382,0.127628803253174,0.80248894286342,0.328596520936117,0.260951283620670,0.894498464651406,0.0574391651898623,0.677681943401694,0.952965909382328,0.887969401432201,0.973293936345726,0.230006283381954,0.0593801983632147,0.483775777975097,0.951695879921317,0.919008091557771,0.234322399133816,0.35531989345327,0.0838367831893265,0.492565751774237,0.394610056420788,0.465596754802391,0.66997678251937,0.89477845095098,0.0513728081714362,0.314175646286458,0.841872945893556,0.0551984224002808,0.63360149343498,0.653706279117614,0.662990077864379,0.150193808367476,0.52279152860865,0.617809750372544,0.653348033316433,0.663808266399428,0.00129696680232882,0.624729216564447,0.729419468669221,0.115460320375860
0.348,'yes',0,0.115306152030826,0.133650380186737,0.468200686853379,0.84476461308077,0.54397464194335,0.780179586960003,0.558251223526895,0.634394470369443,0.0632782760076225,0.525834685657173,0.37427042494528,0.077305410290137,0.564825667068362,0.27560091833584,0.0472550885751843,0.981590286828578,0.598364045843482,0.0405455504078418,0.624203118961304,0.132359833456576,0.936222372343764,0.528896448900923,0.8068689473439,0.31546679395251,0.672445991076529,0.524708609795198,0.435772026423365,0.375974058872089,0.829463774105534,0.719941529678181,0.436498895054683,0.0464030953589827,0.606054809642956,0.897476551588625,0.0545425941236317,0.794289398472756,0.259004834340885,0.98434036434628,0.562969210091978,0.478691091295332,0.235134082846344,0.948431970085949,0.545649846782908,0.141209486871958,0.74962050979957,0.143393882317469,0.848077508620918,0.814062828663737,0.195850342046469,0.850281084189191,0.0554018267430365,0.781796703580767,0.831343507394195,0.328758664196357,0.0477220606990159,0.817050592973828,0.586870905477554,0.711079532746226,0.273364785593003,0.686162025202066
4.27,'no',0,0.274300737772137,0.827492914162576,0.939812359865755,0.147379952250049,0.0866436562500894,0.612781634554267,0.725326355081052,0.0876373331993818,0.569517412921414,0.475649059284478,0.606838792795315,0.92698108847253,0.216288509545848,0.642068676417693,0.816880806116387,0.1135111853946,0.978839915944263,0.100306110922247,0.147564123617485,0.583240646403283,0.285193328978494,0.794490561587736,0.172785629751161,0.776025027269498,0.0291719138622284,0.843742270953953,0.222142123617232,0.872124240966514,0.216093962080777,0.446683539543301,0.904805378988385,0.627040148247033,0.485821890411898,0.621499763801694,0.586806163191795,0.713381869951263,0.337027117377147,0.590505945961922,0.524473752593622,0.480072166305035,0.168841290054843,0.148707883199677,0.787291585933417,0.412705225171521,0.588080702349544,0.412621557246894,0.779788128565997,0.639353772625327,0.621915076393634,0.691997539950535,0.412465426605195,0.00557367852889001,0.510881460271776,0.701368638547137,0.121707166312262,0.0994708163198084,0.92714920733124,0.98720439313911,0.099721885053441,0.000615155091509223
6.6,'no',0,0.399336387170479,0.59309091209434,0.792960370657966,0.222420948557556,0.841706928331405,0.177140613319352,0.603889484191313,0.106185219017789,0.557838766137138,0.591995927505195,0.469501127721742,0.100517173763365,0.201074703596532,0.617792996112257,0.548654982354492,0.301685286220163,0.588117786217481,0.944944676943123,0.836546286940575,0.605455683777109,0.744623373728245,0.189734034007415,0.670686703873798,0.251733209704980,0.115063260309398,0.051114214817062,0.15544938785024,0.133147471118718,0.281912387581542,0.27462461264804,0.860894323326647,0.41152162454091,0.388060733210295,0.266594250453636,0.90497779706493,0.226315154926851,0.495428034337237,0.174534718971699,0.424793414538726,0.490415965905413,0.590983523288742,0.211415624944493,0.333167668897659,0.472841995535418,0.393832200439647,0.545008563902229,0.125266354298219,0.491361886495724,0.443207901669666,0.675565162673593,0.509111455874518,0.861416619736701,0.210327587556094,0.349165507592261,0.703890729695559,0.753645360004157,0.187446210999042,0.649491831893101,0.709676099941134,0.112801457755268
3.53,'no',0,0.713596057379618,0.147269391221926,0.646033230936155,0.106388352112845,0.452333207940683,0.427815475268289,0.671619844855741,0.338736220728606,0.852751001249999,0.406412370735779,0.633570190751925,0.788357954937965,0.694835234899074,0.763729715021327,0.0371947220992297,0.832695243880153,0.494273555697873,0.51094118016772,0.216425999999046,0.471675039501861,0.224524646764621,0.761891841655597,0.340163956163451,0.461432448821142,0.387640592409298,0.593769714701921,0.296255465829745,0.68487012386322,0.725936783710495,0.858632508432493,0.159806045005098,0.0608362564817071,0.390179060166702,0.744631469016895,0.178629651898518,0.0409743329510093,0.521834292681888,0.859556843759492,0.443769732490182,0.715459123719484,0.292628993047401,0.453877114225179,0.748284271219745,0.89457343192771,0.402377310208976,0.39842010801658,0.642554757650942,0.217495967168361,0.126703629503027,0.112897163955495,0.917067516362295,0.825801674509421,0.71563295647502,0.364300274755806,0.63810602389276,0.60250186920166,0.416774133918807,0.876496010925621,0.547343956306577,0.259895024821162
0.767,'yes',0,0.109657278517261,0.194248919840902,0.482323786476627,0.999284719349816,0.936801354633644,0.682949566515163,0.552798585500568,0.681831469759345,0.552245419006795,0.28081233240664,0.168596661183983,0.68431606143713,0.0951204248704016,0.491090901428834,0.354512227699161,0.673841449664906,0.36866641510278,0.233992875786498,0.573041607392952,0.180870814714581,0.317860992625356,0.00736104231327772,0.202988926786929,0.955891938880086,0.213729552924633,0.140879370039329,0.885293915867805,0.710358812939376,0.262999847764149,0.244465500349179,0.337530530523509,0.00187798356637359,0.122858721297234,0.64432187890634,0.944954508217052,0.404782959725708,0.376528433058411,0.403236513957381,0.409664917970076,0.701190355233848,0.758662248263136,0.684023082023486,0.851334498263896,0.391034923959523,0.666931654093787,0.976523526245728,0.0264248366001993,0.130229723174125,0.51975663844496,0.0200584901031107,0.95176497544162,0.342605587327853,0.726803799625486,0.627971571637318,0.743909013923258,0.339527336880565,0.749637198634446,0.921897379448637,0.146125735947862,0.755778676597401
0.5295,'yes',0,0.789628391386941,0.86511106020771,0.0364794794004411,0.316922081401572,0.95728071173653,0.187787297181785,0.457089885836467,0.234602017560974,0.682269025361165,0.745894663734362,0.862243645591661,0.463612012797967,0.665282570756972,0.338258303701878,0.922331701265648,0.432372144889086,0.882967234356329,0.42557916091755,0.17914915131405,0.0181591638829559,0.0333459854591638,0.140029172180220,0.0331581684295088,0.977359833428636,0.182141304714605,0.85369840101339,0.221249008318409,0.78691897704266,0.251164675224572,0.431426180526614,0.923928300384432,0.882535425946116,0.823929506586865,0.330686851870269,0.462588741211221,0.162420548964292,0.866454121423885,0.207645225804299,0.50470825470984,0.954122281633317,0.805516980355605,0.0221580418292433,0.799830499570817,0.0357517034281045,0.737791374092922,0.0814567441120744,0.498203860828653,0.478262088028714,0.949499361217022,0.577275687362999,0.646156428381801,0.0448764206375927,0.432277341606095,0.889376616571099,0.785250294255093,0.313153221970424,0.238434823462740,0.57733445148915,0.735927548492327,0.377616056939587
1.9685,'yes',0,0.365689092315733,0.820178915048018,0.61192805878818,0.99894576962106,0.306816042400897,0.970945099601522,0.417843238217756,0.494201181922108,0.93086734157987,0.970530381891876,0.870820061769336,0.0618492565117776,0.338802435202524,0.97891807393171,0.0372658695559949,0.394778177142143,0.535186685854569,0.340239465236664,0.427903624018654,0.977875599171966,0.161981240846217,0.079646171303466,0.854194559389725,0.0683152764104307,0.106189352460206,0.445871806703508,0.230304542696103,0.647907632868737,0.414924995042384,0.547130021266639,0.532357675023377,0.497265822952613,0.666863686172292,0.664805481210351,0.0490065377671272,0.206580097554252,0.0075910969171673,0.0128114568069577,0.502181562595069,0.996113899862394,0.866597700864077,0.0545888058841228,0.423561726463959,0.348324071615934,0.759458180284128,0.369488064432517,0.959501766134053,0.0932323124725372,0.0177507631015033,0.088060667971149,0.559647466056049,0.323649760568514,0.450976715888828,0.454038443276659,0.791088740341365,0.170322585152462,0.547652069944888,0.297018714249134,0.646087371045724,0.796064875088632
0.714,'no',0,0.533817124553025,0.493266442790627,0.536501050926745,0.679952417500317,0.56484014261514,0.354203002294526,0.235786396777257,0.546776688890532,0.454836431657895,0.401566460728645,0.881680847611278,0.691503746667877,0.622069482225925,0.544130041496828,0.522504303604364,0.085310734109953,0.504375588381663,0.470046360976994,0.892050652066246,0.318258161656559,0.48993286723271,0.170056898612529,0.28898060368374,0.58089071768336,0.150944600114599,0.471071343868971,0.865278234472498,0.0231167771853507,0.84006031602621,0.204359819181263,0.549329004017636,0.692835544003174,0.544863297371194,0.10932321799919,0.764533487381414,0.394965956453234,0.0447390736080706,0.429384967312217,0.130138618871570,0.563942529959604,0.778659600764513,0.121410662773997,0.848945108009502,0.500696495175362,0.521286536473781,0.980678107123822,0.855658399639651,0.148258042987436,0.145239497534931,0.0707224940415472,0.821482027648017,0.949193907668814,0.557816808111966,0.0990842904429883,0.908368342090398,0.946348499506712,0.709377899533138,0.990262093720958,0.349182627862319,0.377057388890535
3.35,'yes',0,0.719468215713277,0.762974770274013,0.138058607233688,0.038712051929906,0.860503550618887,0.586139944847673,0.955549079691991,0.812008618144318,0.0875746943056583,0.748546687420458,0.329033744288608,0.796244208933786,0.349996312055737,0.429423866560683,0.369496980682015,0.76283861673437,0.0311931341420859,0.660705563612282,0.352822317974642,0.168567107990384,0.608020504238084,0.861698939464986,0.918431477155536,0.331972521729767,0.290710385190323,0.563419505720958,0.0768408188596368,0.514757977100089,0.82651957939379,0.292002624133602,0.213974370621145,0.241478560259566,0.441592169459909,0.275850927457213,0.658596854424104,0.153631318127736,0.917682812083513,0.448013045359403,0.911470676539466,0.0594097282737494,0.0696539031341672,0.0923501432407647,0.407523271627724,0.151037787785754,0.469836144242436,0.0204063628334552,0.615871609188616,0.41924107586965,0.685838060686365,0.519361957442015,0.235676411772147,0.260499215452000,0.523834002669901,0.384999892441556,0.35702081467025,0.280234461650252,0.878911016043276,0.0149671640247107,0.229207792552188,0.776691515929997
3.082,'yes',0,0.930156966671348,0.794399299658835,0.860471460269764,0.934020529035479,0.838502476457506,0.333211331628263,0.563828198006377,0.947554776445031,0.250491588376462,0.702750271651894,0.0221644688863307,0.283712542848662,0.76341375359334,0.0211574241984636,0.354419889859855,0.215227121952921,0.676397111732513,0.0402977322228253,0.243207626277581,0.0553063126280904,0.571456065401435,0.504145269747823,0.575629001716152,0.353565417695791,0.824682180536911,0.538774216547608,0.502838348038495,0.615237986436114,0.260269639780745,0.69175110408105,0.0902179123368114,0.0434195739217103,0.0889400360174477,0.71901495102793,0.30851552891545,0.223097693640739,0.141939436551183,0.907398961251602,0.478374761296436,0.250875890487805,0.608135243179277,0.0578155091498047,0.300985702546313,0.517619744176045,0.416463728062809,0.323633955791593,0.907406243029982,0.603729347232729,0.603215618757531,0.325468805152923,0.844108644407243,0.67710516997613,0.728833319386467,0.625166970770806,0.0764500610530376,0.378984808456153,0.582984394859523,0.615801815176383,0.5636725819204,0.0442716144025326
3.969,'yes',0,0.811282890848815,0.700494054472074,0.803390454035252,0.350198370637372,0.456613439833745,0.236662777140737,0.491205292521045,0.712481954600662,0.55290140886791,0.482251345645636,0.0510091914329678,0.307246473152190,0.101375415222719,0.339627752779052,0.45769170159474,0.730732598574832,0.688433388480917,0.52290842612274,0.444230698747560,0.893260388169438,0.719208183465526,0.976876145228744,0.738124706083909,0.792737545678392,0.499832357745618,0.331004475010559,0.787951175589114,0.211721985368058,0.325582550605759,0.89351323270239,0.344041211297736,0.866001435322687,0.206727773416787,0.647795788012445,0.458382692188025,0.601025864481926,0.809885025024414,0.0214330235030502,0.298902118578553,0.520023212302476,0.373903451953083,0.589845680398867,0.164286836283281,0.890643820399418,0.470260907895863,0.849478870164603,0.200657048029825,0.861846542917192,0.67345685325563,0.99520452041179,0.30670647835359,0.365652711829171,0.135922645684332,0.515778977889568,0.988367373356596,0.544506776379421,0.957096711499617,0.44446781813167,0.0908188088797033,0.237941141007468
0.624,'yes',0,0.866556515684351,0.741551446961239,0.428191920975223,0.178288310533389,0.795178439002484,0.343928795773536,0.769431487191468,0.451243840390816,0.0480223381891847,0.156562093412504,0.878582164412364,0.615319655509666,0.474180354503915,0.108937967335805,0.512769921449944,0.233611259143800,0.772127776639536,0.82411695830524,0.0160557380877435,0.00752090313471854,0.773545066826046,0.0678244840819389,0.383330062497407,0.337808885145932,0.0305854887701571,0.21180795552209,0.818248043069616,0.00212287716567516,0.62074583908543,0.980915369698778,0.504255117150024,0.972138653509319,0.137980042258278,0.754963861312717,0.96375760762021,0.469263276783749,0.550751007162035,0.559480238007382,0.858347705332562,0.891804461600259,0.286854749312624,0.696742276195437,0.907594322925434,0.577689120778814,0.47764897509478,0.765696642920375,0.294538417831063,0.79845674475655,0.00566158746369183,0.770001380704343,0.151951486477628,0.534264348912984,0.166791055817157,0.716469813603908,0.314906250918284,0.354108789004385,0.94373212242499,0.322073874529451,0.675411423435435,0.516390126897022
1.37,'yes',0,0.418507713126019,0.300779285607859,0.185804746113718,0.68625292996876,0.204215247184038,0.887531254673377,0.0138076909352094,0.890476058702916,0.268487455090508,0.953760999022052,0.773295088671148,0.0936182218138129,0.125447196420282,0.769763832911849,0.789987475145608,0.537142147775739,0.104067950509489,0.879914205754176,0.906359596876428,0.58530583535321,0.0677026372868568,0.508594030281529,0.0166252402123064,0.46137951198034,0.332528822124004,0.578517321730033,0.880907998420298,0.596483712550253,0.141417439095676,0.956615476403385,0.803834585938603,0.455073144286871,0.0555418273434043,0.593372984556481,0.106823844602332,0.225327517138794,0.906314268708229,0.14212480885908,0.340387880802155,0.439647132297978,0.524115388281643,0.143938565161079,0.591697364579886,0.573938677087426,0.188789340434596,0.248788582161069,0.206097543006763,0.737377019133419,0.979930515401065,0.624762550229207,0.480523738311604,0.360492406180128,0.432082457002252,0.458276338875294,0.720817120745778,0.0165717911440879,0.0585577888414264,0.522467437200248,0.970259400550276,0.814628176623955
1.063,'yes',0,0.553385834675282,0.366410938091576,0.517653615446761,0.217322783311829,0.503015963360667,0.0975656581576914,0.823982642265037,0.738527887500823,0.124016301473603,0.342742657987401,0.585531731834635,0.370250636944547,0.0149927800521255,0.837835689075291,0.839193185791373,0.315779135329649,0.517370830988511,0.973510755924508,0.529913137899712,0.747063357150182,0.821521099889651,0.778773827943951,0.285848030354828,0.075417106738314,0.190592664061114,0.503271295689046,0.266120504122227,0.408905898453668,0.545739240711555,0.697576279286295,0.075313409557566,0.389063543174416,0.778699056245387,0.357142196502537,0.150784875499085,0.658629442565143,0.0685213971883059,0.226343916961923,0.533705746987835,0.59952249773778,0.446965109789744,0.49018859048374,0.257308733183891,0.55013068113476,0.312794293044135,0.862306799041107,0.630731735145673,0.270407864125445,0.577351410640404,0.218009431613609,0.0405410518869758,0.401013469556347,0.0683410372585058,0.134122874820605,0.644036893267184,0.307719850447029,0.692470201989636,0.78182557085529,0.783293121960014,0.183149955468252
1.71,'yes',0,0.593190971994773,0.993914491962641,0.721748439827934,0.265664236620069,0.803028703434393,0.736401163041592,0.0224089771509171,0.203966994071379,0.0501180281862617,0.673684274312109,0.435650175902992,0.509081047028303,0.941773825325072,0.911280377302319,0.68759088520892,0.351443106075749,0.802512504393235,0.633144170278683,0.098298653261736,0.280628095846623,0.658278070623055,0.574258126085624,0.299126298399642,0.104879366932437,0.277983716223389,0.494605555664748,0.417624764842913,0.571004937635735,0.689522350905463,0.96522046579048,0.710567073896527,0.369008027017117,0.821190413553268,0.316909988876432,0.554073369596153,0.704918764298782,0.788383424980566,0.289518735138699,0.408411955460906,0.996181123657152,0.497841689037159,0.679258217103779,0.523196158464998,0.420128675876185,0.860873267520219,0.0436329680960625,0.431899808347225,0.193348406814039,0.777871664613485,0.414341270457953,0.971346956212074,0.383608523290604,0.929399916902184,0.489411037880927,0.6976963581983,0.995021362788975,0.553175266366452,0.757753306766972,0.655258149374276,0.472400945145637
0.98,'no',0,0.382018572418019,0.260333499405533,0.748856908874586,0.162584105273709,0.518047732999548,0.75253296061419,0.259506309172139,0.207389984512702,0.312446712516248,0.10758119658567,0.0697560319676995,0.0944218672811985,0.182448094943538,0.550158736063167,0.523943343665451,0.910963294561952,0.531097038881853,0.457302002003416,0.837463297648355,0.668632546206936,0.730832556029782,0.140484005212784,0.292980939848348,0.907206434523687,0.701500685885549,0.486187276896089,0.813563767354935,0.254411618458107,0.571121422806755,0.825411287602037,0.379910755669698,0.836058045737445,0.0663104925770313,0.623823173344135,0.731858752667904,0.0313909954857081,0.711518573807552,0.882218204671517,0.0887674568220973,0.0417615510523319,0.748431037180126,0.392060566227883,0.314677561866120,0.196395166218281,0.422434168867767,0.833868087735027,0.203974586678669,0.519683021120727,0.993518630275503,0.0899901685770601,0.652141341241077,0.268373826518655,0.621871653012931,0.829962447984144,0.857299180002883,0.285355102270842,0.687422668328509,0.135491008870304,0.445904906606302,0.988241489278153
4.813,'no',0,0.886656956048682,0.504157696152106,0.495099290739745,0.354419335024431,0.702238436322659,0.145652254112065,0.107223096303642,0.49376268661581,0.750684558879584,0.161872108001262,0.24666631850414,0.674275996629149,0.398786574136466,0.291830190457404,0.585237613180652,0.931131255580112,0.510757350828499,0.341925016371533,0.256960651837289,0.615682598436251,0.504140189150348,0.153596611460671,0.605183260515332,0.0581602025777102,0.899830957408994,0.513561693252996,0.570760815637186,0.190274169901386,0.975365791702643,0.930288003291935,0.524999528191984,0.670741775538772,0.298583088209853,0.0844560423865914,0.497283518780023,0.329610262066126,0.620881241746247,0.579326862003654,0.101402638247237,0.935737929074094,0.0783393720630556,0.869388797087595,0.953576958272606,0.114984256215394,0.861561603611335,0.394683574093506,0.139125042362139,0.823015169473365,0.707311680540442,0.440341208130121,0.84524366306141,0.790395418182015,0.94563272409141,0.922134859720245,0.464386736508459,0.00549527816474438,0.403035284485668,0.858666275860742,0.457390243653208,0.467557906638831
