@relation input_data
@attribute Z numeric
@attribute uvot_detection {'no ','yes'}
@attribute useless numeric
@attribute useless1 numeric
@attribute useless2 numeric
@attribute useless3 numeric
@attribute useless4 numeric
@attribute useless5 numeric
@attribute useless6 numeric
@attribute useless7 numeric
@attribute useless8 numeric
@attribute useless9 numeric
@attribute useless10 numeric
@attribute useless11 numeric
@attribute useless12 numeric
@attribute useless13 numeric
@attribute useless14 numeric
@attribute useless15 numeric
@attribute useless16 numeric
@attribute useless17 numeric
@attribute useless18 numeric
@attribute useless19 numeric
@attribute useless20 numeric
@attribute useless21 numeric
@attribute useless22 numeric
@attribute useless23 numeric
@attribute useless24 numeric
@attribute useless25 numeric
@attribute useless26 numeric
@attribute useless27 numeric
@attribute useless28 numeric
@attribute useless29 numeric
@attribute useless30 numeric
@attribute useless31 numeric
@attribute useless32 numeric
@data
1.37,'yes',0,0.853387790033594,0.449621743988246,0.27648225100711,0.826300229644403,0.0495576425455511,0.289293081965297,0.0938799937721342,0.0200507056433707,0.271438977215439,0.177256483118981,0.495036498177797,0.855826161568984,0.421157900243998,0.634381558513269,0.629705073777586,0.343681370606646,0.924181943293661,0.791966821067035,0.272320369491354,0.942440029000863,0.764472558163106,0.983216047286987,0.30076576792635,0.330216802190989,0.974432505201548,0.784019109560177,0.36505809542723,0.351819177391008,0.133052051765844,0.177160705905408,0.0191315782722086,0.559431480709463
1.063,'yes',0,0.414045714773238,0.74545418494381,0.0834756814874709,0.188307150034234,0.478417245205492,0.415918661979958,0.0509746898896992,0.428339991951361,0.168975321575999,0.550258809700608,0.550670672673732,0.537719156127423,0.168523439206183,0.312437770189717,0.368401381652802,0.619753443170339,0.470246399519965,0.755139221204445,0.646481770090759,0.607645222917199,0.459001147188246,0.94167779176496,0.520440101856366,0.896808492951095,0.217155516846105,0.757937889313325,0.56026620673947,0.292450883192942,0.457984961336479,0.972365429159254,0.721425234107301,0.91714747925289
0.98,'no ',0,0.997444891836494,0.8165438096039,0.336217406438664,0.883843440562487,0.529849642654881,0.294229570077732,0.0197202684357762,0.729396928101778,0.232207517139614,0.482453340431675,0.900234950939193,0.692703665466979,0.792827222961932,0.187334617832676,0.914713801117614,0.158381904009730,0.404644764494151,0.427355734398589,0.861257545417175,0.834267779253423,0.0196628852281719,0.512844589771703,0.354464862728491,0.729316151468083,0.280745196156204,0.650044138543308,0.7990594857838,0.389608677709475,0.57733357208781,0.657795686507598,0.710576936835423,0.836633464787155
4.813,'no ',0,0.692197654861957,0.434795496053994,0.0960921694058925,0.70647847163491,0.918861248064786,0.370754758361727,0.230805856874213,0.692342196358368,0.369341946905479,0.51842832332477,0.614333404926583,0.776939638657495,0.154353165300563,0.445508290082216,0.410327157471329,0.167432207148522,0.317361723864451,0.708273557713255,0.422693113330752,0.493490929482505,0.59928084211424,0.571725030196831,0.166855471674353,0.611558466451243,0.416403318988159,0.127686487510800,0.941083905054256,0.274179098894820,0.310366692487150,0.683157850988209,0.918964077718556,0.703983505256474
1.314,'yes',0,0.682740441523492,0.0937357826624066,0.536673685302958,0.875622266205028,0.284046734916046,0.366867842618376,0.806241192854941,0.402053258614615,0.487694163573906,0.567734458716586,0.34773822571151,0.751161756925285,0.491707387380302,0.0509566601831466,0.393621220486239,0.888942855643108,0.483628433896229,0.58561786590144,0.731221340829507,0.623218861641362,0.53655066457577,0.0218299825210124,0.0574708783533424,0.820604687556624,0.486141754547134,0.275850528152660,0.301456049550325,0.413001316133887,0.526308838976547,0.532566307112575,0.546516582136974,0.0554413506761193
1.159,'yes',0,0.170825286069885,0.681381311966106,0.63868611259386,0.694956264225766,0.733568989904597,0.999326647026464,0.467495578108355,0.516600118484348,0.0598616618663073,0.825298031326383,0.896810757694766,0.447543060174212,0.282333584502339,0.534888273337856,0.562220624415204,0.748537005390972,0.697902413783595,0.0414809223730117,0.99065569601953,0.725442424882203,0.0613902867771685,0.464498823974282,0.738995225168765,0.109617948532104,0.437234533717856,0.333844972774386,0.194423653651029,0.852843400323763,0.911142932483926,0.266595675144345,0.547084824880585,0.0872168287169188
3,'yes',0,0.287279129028320,0.997494478942826,0.661842024419457,0.179267281899229,0.312828117981553,0.0230931194964796,0.382019195705652,0.320085234008729,0.715791433816776,0.681581747485325,0.699867076938972,0.641795352101326,0.241060059983283,0.0893853541929275,0.920837103156373,0.802719082683325,0.63418755074963,0.889830141561106,0.376451106509194,0.579848391702399,0.187408878467977,0.420390225481242,0.636028500739485,0.455704959575087,0.357264854246750,0.233967849751934,0.214827200397849,0.359499081736431,0.104537262348458,0.727882337290794,0.374413693556562,0.767278764396906
6.7,'no ',0,0.598594713257626,0.801123725017533,0.789946596836671,0.992950020590797,0.971572458278388,0.877951394533738,0.731854563113302,0.296534114982933,0.968007902847603,0.119060351047665,0.245710223680362,0.726423437474295,0.00556487031280994,0.0568812123965472,0.355630158213899,0.668578719953075,0.0392070137895644,0.188847920158878,0.163907333044335,0.398575202096254,0.730773060116917,0.0685541674029082,0.666067773709074,0.503257584990934,0.373322560684755,0.169823171105236,0.687252024188638,0.591749014798552,0.748976168222725,0.853151342831552,0.715304459212348,0.046102378051728
1.489,'yes',0,0.929430788382888,0.106679444201291,0.58548555825837,0.0236015061382204,0.176098053110763,0.394028753507882,0.224825866986066,0.073246012441814,0.337870347546414,0.81528429640457,0.563062014291063,0.73839864693582,0.0315447861794382,0.97685929411091,0.606470646569505,0.507940516574308,0.173499504802749,0.935360245406628,0.837123496457934,0.0171832637861371,0.133981152903289,0.168215059442446,0.896260108565912,0.163148508640006,0.682151928776875,0.184407776687294,0.838903966592625,0.57151649822481,0.353580500697717,0.160318899899721,0.112509985687211,0.156241057207808
2.625,'yes',0,0.248493775725365,0.93408651300706,0.458269539289176,0.219785200199112,0.0127976317889988,0.0093884109519422,0.540286194300279,0.223745686467737,0.0151469381526113,0.454415895044804,0.211208624765277,0.335469940211624,0.603625870542601,0.988260924816132,0.71676842821762,0.0642103226855397,0.101142536383122,0.839921199483797,0.570481593720615,0.40653734956868,0.75060341716744,0.160782719496638,0.598913258407265,0.841346689499915,0.063939736224711,0.460828821640462,0.182530491380021,0.59616135340184,0.763826199574396,0.216051910072565,0.914700075052679,0.39599716081284
4.41,'yes',0,0.566382102901116,0.600055653136224,0.608754425542429,0.583643298828974,0.799896215321496,0.544772322056815,0.41955556650646,0.153377249138430,0.145649965852499,0.778220114065334,0.372879035305232,0.969251814763993,0.641606745310128,0.727160343667492,0.633714056340978,0.129311101511121,0.186411191010848,0.79246917529963,0.89848753460683,0.419862385373563,0.707177344011143,0.438720911974087,0.180302969412878,0.75598029163666,0.354278870392591,0.732704337919131,0.411733202869073,0.218416163465008,0.918064617086202,0.265052826609462,0.60664664185606,0.383957295678556
5.11,'yes',0,0.380970486206934,0.449352131225169,0.972541516181082,0.735673005227,0.506952703464776,0.292820068309084,0.435310517670587,0.184566436801106,0.312159069115296,0.512561842566356,0.767139417584985,0.922624095343053,0.570061328820884,0.797715708846226,0.513445525430143,0.552228767191991,0.600781116867438,0.649189135059714,0.261426542652771,0.79938040371053,0.495519245276228,0.400390955852345,0.340807535918429,0.9300376244355,0.503380810841918,0.825632711872458,0.40230431384407,0.137967820744962,0.0896536044310778,0.715172651223838,0.299421238014475,0.361851498251781
2.737,'yes',0,0.0995447994209826,0.958706746576354,0.776403814554214,0.412557288305834,0.700287961401045,0.290263413684443,0.472260396927595,0.553990429500118,0.489146825158969,0.130767609924078,0.642240410437807,0.233134584268555,0.0777704396750778,0.355740129482001,0.372941704466939,0.0453965947963297,0.215186614310369,0.51025818195194,0.664366266224533,0.0357587523758411,0.875314436620101,0.407546845963225,0.253663453739136,0.904024564893916,0.114129521418363,0.468138185795397,0.343492391752079,0.849627720424905,0.787045837147161,0.780945268459618,0.799556145211682,0.184892017859966
1.8,'yes',0,0.685634100111201,0.217048621969298,0.64728088490665,0.469235990662128,0.859702619956806,0.277918992098421,0.649932950502262,0.490215016761795,0.66682900255546,0.402507612016052,0.310554789844900,0.433688641292974,0.276961142662913,0.390223034191877,0.8351577129215,0.0783517125528306,0.928655678639188,0.920808710856363,0.994873214047402,0.866206562612206,0.861364691285416,0.284309629350901,0.292117809178308,0.62912740977481,0.681526873027906,0.394917372381315,0.398183441488072,0.959340581903234,0.319115599850193,0.488579479046166,0.976602277485654,0.73395893513225
3.425,'yes',0,0.62879807013087,0.540102913742885,0.561422114726156,0.489160234807059,0.510217571631074,0.47791818715632,0.559896748280153,0.490078216418624,0.774492600932717,0.737034365534782,0.623856060439721,0.684700285317376,0.924680317519233,0.264487576438114,0.745006703073159,0.291002137120813,0.856131579261273,0.83583724615164,0.39415582222864,0.362747425679117,0.138302718056366,0.084066963288933,0.511022135615349,0.074150790926069,0.884276947472245,0.0203815591521561,0.0139898078050464,0.213524988619611,0.744285866152495,0.595811462262645,0.678615048527718,0.178683383623138
2.4266,'yes',0,0.642032805364579,0.529430555645376,0.788527998141944,0.570088199339807,0.594432329526171,0.866977330995724,0.568999371258542,0.169658581959084,0.704475537640974,0.691753058694303,0.426553406519815,0.416484594810754,0.93232284206897,0.799556973623112,0.426428634673357,0.521114242495969,0.479212303645909,0.23856945335865,0.428077725227922,0.103622177382931,0.69024552195333,0.000947216991335154,0.390516196377575,0.416593743488193,0.91605100221932,0.59665953554213,0.808683244278654,0.926014062017202,0.842506812885404,0.472837733570486,0.879011406330392,0.466296725673601
0.383,'yes',0,0.136319718556479,0.687685714568943,0.275107428897172,0.281698126345873,0.922931678127497,0.316647437866777,0.442686264635995,0.649920721072704,0.489188748179004,0.655151933664456,0.991388637106866,0.339242654154077,0.364534401567653,0.878370335325599,0.372507222695276,0.451326606329530,0.499578824266791,0.151227103779092,0.787515382515267,0.766039085807279,0.639959179097787,0.0764996146317571,0.55705021112226,0.592958714347333,0.491225478472188,0.856035725213587,0.898904167115688,0.775185773847625,0.282648875610903,0.487150488654152,0.980793545721099,0.0391254259739071
0.617,'no ',0,0.321736385812983,0.487417085561901,0.698685265611857,0.138511263532564,0.705637983512133,0.632429560879245,0.611275985371321,0.111717734951526,0.750445605255663,0.595877956133336,0.793910478474572,0.389610517304391,0.232038073474541,0.494550393894315,0.33283602213487,0.405227235285565,0.69608361646533,0.865520414197817,0.878682761453092,0.985571454511955,0.156177983386442,0.675925648538396,0.295860368991271,0.182196357520297,0.450515847187489,0.100673398934305,0.213501746300608,0.793243853375316,0.82275351532735,0.726082116598263,0.336448057787493,0.216529200784862
2.198,'yes',0,0.674948098370805,0.977030005073175,0.386874192394316,0.785023037809879,0.891568166902289,0.450005675666034,0.707283729221672,0.715737103484571,0.27307261293754,0.775702049722895,0.994088389445096,0.413484280928969,0.190572500927374,0.384967485209927,0.311482098186389,0.784778834553435,0.808713227743283,0.724299157736823,0.861539844190702,0.326536786276847,0.848481087712571,0.365554827963933,0.250443587312475,0.91317959362641,0.35373630002141,0.824719462543726,0.907844551838934,0.354827330214903,0.234119720757008,0.130888415034860,0.315524299163371,0.669423694955185
1.23,'yes',0,0.287776807788759,0.344479272840545,0.0719601684249938,0.771765642566606,0.362844062969089,0.264754117466509,0.364790579071268,0.308555325493217,0.455087453592569,0.779610612196848,0.000295540085062385,0.228660913184285,0.843133325921372,0.00432694354094565,0.156011468032375,0.936858456814662,0.126190630486235,0.898685924010351,0.632207875838503,0.148469083243981,0.794899377506226,0.60425547673367,0.158016999252141,0.212633080314845,0.980996218742803,0.858819035347551,0.762154854368418,0.396773601183668,0.150212047621608,0.61942286323756,0.758759931195527,0.92814832716249
1.261,'yes',0,0.848160784458742,0.230243915226310,0.609919485868886,0.18641866161488,0.85521041112952,0.835808000061661,0.135434316005558,0.851778444368392,0.811240967130288,0.88320583710447,0.341850068420172,0.802313563181087,0.49655199656263,0.571962161688134,0.590706737246364,0.87232299032621,0.334254633635283,0.639205395011231,0.522251865593717,0.774914200883359,0.301234269980341,0.279019279405475,0.0236009459476918,0.812573026167229,0.352543206652626,0.71905519394204,0.279161774786189,0.0335924297105521,0.456133468775079,0.776580677600577,0.153126074001193,0.388285171473399
2.374,'yes',0,0.815966566326097,0.413021338637918,0.319989766459912,0.676479208283126,0.241191270761192,0.0793948110658675,0.406273565255105,0.852932974230498,0.751596211921424,0.637706302804872,0.640013734577224,0.551981726195663,0.855334111489356,0.111895429436117,0.0754068687092513,0.363729858538136,0.263121499679983,0.230595792876557,0.56338968523778,0.0426665395498276,0.61726939631626,0.0206338823772967,0.235326288035139,0.300618363777176,0.914912313222885,0.581837524427101,0.907692451495677,0.554153762524948,0.645856594201177,0.841173471650109,0.165271394886076,0.180627560475841
2.692,'yes',0,0.983533357037231,0.0849792559165508,0.747994461795315,0.453260842245072,0.509192653931677,0.272979683475569,0.907051840797067,0.465062921168283,0.192526665516198,0.643733042525128,0.337150452192873,0.902935846708715,0.403900276403874,0.133806650759652,0.00965914130210876,0.0608935859054327,0.0804573509376496,0.623825542628765,0.246133703738451,0.363499295664951,0.850425978191197,0.716185385361314,0.447423502570018,0.588187995366752,0.0144861557055265,0.699878082843497,0.635800481308252,0.395393874961883,0.208853299496695,0.836847577011213,0.173612595302984,0.863616656744853
3.3,'no ',0,0.553401805693284,0.38110303808935,0.163893172750250,0.298884092597291,0.923710405826569,0.187642402015626,0.644159885356203,0.587485217722133,0.870147978654131,0.461786753730848,0.362143706064671,0.679843467194587,0.486689541256055,0.225534905912355,0.888275209115818,0.636552451876923,0.166513708187267,0.957304856739938,0.147417190251872,0.798562459181994,0.830452267313376,0.481119920732453,0.77647721208632,0.319045125506818,0.107823628000915,0.295205731643364,0.60830071521923,0.185822485480458,0.913916128920391,0.770905248587951,0.0258110780268908,0.91197349037975
0.703,'yes',0,0.677976265083998,0.700070827500895,0.646706932689995,0.88268395117484,0.928091341396794,0.115185248898342,0.90973048354499,0.960141244111583,0.439569173147902,0.78330921404995,0.948097727959976,0.925066302763298,0.911697362083942,0.0611262442544103,0.0729060638695955,0.72496113087982,0.415735567221418,0.983808379387483,0.430863557150587,0.622693286044523,0.303374820388854,0.0760146144311875,0.280396131798625,0.998480897396803,0.596239933976904,0.922534906771034,0.93200710020028,0.184038680279627,0.700177058577538,0.712974825873971,0.372551544103771,0.118864379590377
2.69,'yes',0,0.985860079759732,0.292803643504158,0.921776524279267,0.480669740121812,0.138394552748650,0.842837548349053,0.966126514831558,0.0954915559850633,0.085275849327445,0.0116545555647463,0.191557341022417,0.55677972920239,0.654415433993563,0.640772748738527,0.131265706382692,0.554335347609594,0.211134895915166,0.438382804393768,0.232019755756482,0.213269581785426,0.740844485117123,0.70388269238174,0.154994940152392,0.423991206567734,0.785517915617675,0.193985009333119,0.76997228176333,0.366537796799093,0.231370833236724,0.25850717513822,0.998872332042083,0.731482747243717
6.29,'no ',0,0.473853815114126,0.561086423462257,0.787555749993771,0.669692013645545,0.644295949023217,0.546055355342105,0.072124428814277,0.444930505705997,0.867963920347393,0.412849966203794,0.216908861184493,0.843115217983723,0.934728994034231,0.355735542718321,0.0854368777945638,0.151980119058862,0.297106605721638,0.814676181180403,0.164121008478105,0.508468612562865,0.265089854365215,0.570911336923018,0.367779196472839,0.253189440118149,0.522654735017568,0.411515534855425,0.589352392358705,0.87237389641814,0.764803676167503,0.996668117120862,0.447921346174553,0.528920776443556
3.35,'yes',0,0.793457228923216,0.40568776614964,0.0238770511932671,0.376551843946800,0.483410386135802,0.295158450724557,0.831430160440505,0.706047241576016,0.535925180884078,0.332073142519221,0.997611122671515,0.673278490547091,0.440491292858496,0.163806047290564,0.479569941526279,0.851300917565823,0.280107735423371,0.771077395416796,0.476031586062163,0.258096047444269,0.96198767889291,0.751517105614766,0.435842644423246,0.409344552783296,0.200077819637954,0.0375190491322428,0.606955584138632,0.00385868293233216,0.426050743088126,0.330318517284468,0.980269360588863,0.18482247274369
1.1,'yes',0,0.912622686475515,0.116425690706819,0.174618433695287,0.402022012975067,0.308411895064637,0.980917650973424,0.927803570404649,0.553611850831658,0.968563728965819,0.958271841751412,0.604446361539885,0.490048728184775,0.235746967839077,0.188198880758137,0.858542793197557,0.282884603599086,0.101284873438999,0.625885359477252,0.901588310254738,0.413640324259177,0.869306748732924,0.486617615213618,0.866853788495064,0.296909144846722,0.470379020785913,0.913925984874368,0.102735055610538,0.224052923964337,0.78409226052463,0.183624673867598,0.85350870527327,0.939937012968585
2.433,'yes',0,0.874122359091416,0.891360806999728,0.0716312695294619,0.564730557380244,0.67518806969747,0.147039403906092,0.088066817028448,0.554674324113876,0.244876871583983,0.013993498403579,0.587078464217484,0.642042651539668,0.618765284307301,0.519921950763091,0.894859768915921,0.446562978671864,0.62121260794811,0.990261558443308,0.511588877998292,0.427229791646823,0.527290540281683,0.890530836535618,0.0999369164928794,0.160968125797808,0.884506231872365,0.886112366337329,0.292030791286379,0.46955735469237,0.942459430545568,0.580743508413434,0.108423054218292,0.137792010558769
0.606,'yes',0,0.041214199969545,0.387826652964577,0.000724880490452051,0.85812844033353,0.383932763477787,0.174231181386858,0.918638525763527,0.674481271067634,0.231679466553032,0.889040330657735,0.860437015770003,0.246370963752270,0.0899355816654861,0.28704568836838,0.584879419300705,0.661177773028612,0.844932657899335,0.453311837976798,0.553444012068212,0.384064358193427,0.65449727862142,0.485309754963964,0.52334517147392,0.478791381930932,0.183278660755605,0.639484605751932,0.563495612936094,0.198454277124256,0.960942609934136,0.791021710261703,0.697916252538562,0.114983175881207
0.4428,'yes',0,0.831364650279284,0.133904340211302,0.086951850913465,0.854060142301023,0.164772219723091,0.968161997152492,0.205076175509021,0.737708458211273,0.346878393320367,0.0836774916388094,0.433602276956663,0.898428131593391,0.230256742332131,0.106518469983712,0.658883742056787,0.265585544286296,0.40653924131766,0.796976528130472,0.780912598129362,0.288237599888816,0.787452598568052,0.778674657456577,0.667743011610582,0.0147365413140506,0.38609639625065,0.294672683812678,0.0839691662695259,0.112247538752854,0.351685327477753,0.54012020630762,0.470815605949610,0.00999170844443142
1.545,'yes',0,0.118468202417716,0.0207321178168058,0.813472186215222,0.362759441370144,0.154925786657259,0.551093043526635,0.830325213260949,0.94703882560134,0.832050263648853,0.275711534079164,0.336579063441604,0.867607057560235,0.793689450947568,0.315586619311944,0.0278632093686610,0.846986049320549,0.914250712143257,0.366226986749098,0.180828215787187,0.460025484440848,0.0218648409936577,0.272662103641778,0.488403152441606,0.0267129202838987,0.488990526646376,0.0527981482446194,0.142548630479723,0.744146133074537,0.617001407314092,0.624424569541588,0.63427574117668,0.117183209164068
0.783,'no ',0,0.0182710294611752,0.048322862945497,0.619480504188687,0.959003743948415,0.00966364936903119,0.178611708106473,0.138080012751743,0.206295459065586,0.852972622495145,0.380327807972208,0.136544430861250,0.620745968073606,0.304431326687336,0.929519602563232,0.42142682778649,0.977887915680185,0.683437867555767,0.101975374855101,0.320026471978053,0.645312206586823,0.591907737078145,0.945363520411775,0.983524241950363,0.598010755842552,0.755629460560158,0.874864408513531,0.0565830387640744,0.880790534662083,0.959484167397022,0.370961705455557,0.463030736427754,0.634336171904579
4.045,'yes',0,0.82029247796163,0.726255057845265,0.554244733415544,0.814818155486137,0.243307806784287,0.352354005211964,0.501773808384314,0.377764734439552,0.0374891317915171,0.455156557494774,0.357112531550229,0.602808384457603,0.0181421970482916,0.520794831681997,0.905138703994453,0.975512562552467,0.106352284550667,0.664842364611104,0.0166328358463943,0.520847356878221,0.776082274038345,0.9287952715531,0.174348354805261,0.0369607247412205,0.386421090457588,0.0270639674272388,0.721860066987574,0.580212463159114,0.674692751839757,0.559332123957574,0.0408354378305376,0.553676535841078
0.947,'no ',0,0.218054439639673,0.641484485939145,0.292220777599141,0.518041386501864,0.0222470820881426,0.69713592948392,0.743948544375598,0.856621344340965,0.894216115120798,0.204447743948549,0.0538127578329295,0.814846668858081,0.938702406128868,0.939906518440694,0.287241565296426,0.571529455017298,0.266686423448846,0.371479629306123,0.331334087532014,0.371683344943449,0.740435040555894,0.461414372548461,0.940287978155538,0.930060930317268,0.198156235972419,0.222905146423727,0.041007278021425,0.282336023868993,0.883154285373166,0.885133947944269,0.521673816256225,0.167806208599359
3.221,'yes',0,0.448551525594667,0.91232612542808,0.331011576578021,0.274384866002947,0.263042580336332,0.857876396272331,0.74088560603559,0.502261921996251,0.850187244126573,0.8621106648352,0.89024021383375,0.314536924939603,0.170272728893906,0.884328012587503,0.184089598944411,0.272390299476683,0.611767261987552,0.267625357257202,0.271455731708556,0.265569018665701,0.0518980668857694,0.673886058153585,0.0557577952276915,0.243206877959892,0.334681583102793,0.53835780126974,0.59358623996377,0.837390843546018,0.359621310839429,0.843993846094236,0.602769383462146,0.633858647430316
2.6147,'yes',0,0.956608195323497,0.732883823569864,0.97953203949146,0.513446038356051,0.684610951924697,0.871045732637867,0.225419139489532,0.262782091042027,0.670058076502755,0.253678398905322,0.726102154003456,0.160655473358929,0.71527606039308,0.598952112253755,0.58039322658442,0.813592137070373,0.143218982964754,0.0606112510431558,0.770905051380396,0.59195103100501,0.883642125641927,0.500327154295519,0.509200577158481,0.281038488959894,0.820309817558154,0.159315978642553,0.714028850430623,0.0552717128302902,0.514934203820303,0.183971935650334,0.201400991296396,0.634016943862662
5.6,'no ',0,0.348736938787624,0.682927121408284,0.0703191584907472,0.847044708905742,0.306368402438238,0.0126192187890410,0.850209928583354,0.712591991759837,0.681906993733719,0.507735151797533,0.51030309824273,0.587885785615072,0.529053840786219,0.669060924323276,0.427472253562883,0.7141775614582,0.94642947986722,0.163363292347640,0.420898666139692,0.740483058616519,0.407557050930336,0.723509807605296,0.511624101316556,0.050926296506077,0.236234622541815,0.932212486164644,0.72070947336033,0.0541551625356078,0.907936172094196,0.0327443613205105,0.901142808841541,0.120220427168533
3.2,'no ',0,0.571021437179297,0.098748249001801,0.659084038808942,0.905073849018663,0.43361948733218,0.889960893662646,0.539506188360974,0.455737377749756,0.825852485839278,0.0512601223308593,0.643264853162691,0.341589432442561,0.263216869207099,0.503891190746799,0.373659274308011,0.247531901113689,0.769110486609861,0.735867002280429,0.115387995494530,0.0698493120726198,0.0616293922066689,0.700001726858318,0.587047192500904,0.0390038033947349,0.623682196484879,0.540189991472289,0.542797507019714,0.347422805381939,0.598605368984863,0.671238991199061,0.921746418112889,0.686352773103863
2.346,'yes',0,0.178776487475261,0.155744460178539,0.0543279317207634,0.99777855956927,0.63019091472961,0.091565451817587,0.0460425612982363,0.278392695588991,0.381528921192512,0.363199660554528,0.85247942386195,0.628824767423794,0.741502043092623,0.808482858585194,0.171900539891794,0.521372359478846,0.108391619287431,0.726899204775691,0.742249032948166,0.801478574983776,0.0431903731077909,0.515777564141899,0.0986800112295896,0.19045322178863,0.987708049826324,0.876330548198894,0.236754444660619,0.915193248074502,0.434714131290093,0.868490704335272,0.179544805781916,0.482979809166864
0.08,'no ',0,0.556750854244456,0.629784320481122,0.496654766146094,0.137775447918102,0.9948387874756,0.45460891444236,0.768524168757722,0.0331967337988317,0.95816470682621,0.179456009529531,0.488254169002175,0.444092349847779,0.689873511670157,0.805129225132987,0.148929757066071,0.394335584482178,0.174778555287048,0.985457164002582,0.210826808121055,0.24835079559125,0.164222738239914,0.301083676982671,0.262859528651461,0.221441954374313,0.971657664747909,0.705306533491239,0.9442498087883,0.661247182637453,0.921018875902519,0.0655748604331166,0.141708142356947,0.713231678120792
4.349,'no ',0,0.757360152667388,0.45486933295615,0.992042905651033,0.59700629953295,0.280588658060879,0.277919503860176,0.74710905412212,0.923751653637737,0.9028294198215,0.413803385337815,0.134834966389462,0.620126952417195,0.611296917079017,0.798649094766006,0.421458526747301,0.883352998876944,0.578598841791973,0.290353773161769,0.596817828714848,0.608874731929973,0.685909404885024,0.085447671590373,0.582998258061707,0.491168072680011,0.56681732670404,0.646547788754106,0.906197426142171,0.524945003679022,0.8661527892109,0.848273255163804,0.0455528860911727,0.441789592383429
1.55,'yes',0,0.439385955687612,0.0690095170866698,0.951942265732214,0.952511804178357,0.245736440178007,0.127658244688064,0.159663772210479,0.187556256074458,0.51753351977095,0.694467247929424,0.483592937933281,0.463516731048003,0.390149974497035,0.983018750790507,0.0167846202384681,0.51384371612221,0.0284498208202422,0.605662064161152,0.272439143853262,0.877099132863805,0.948916985886171,0.600808546878397,0.356818057829514,0.655613107606769,0.586024088785052,0.591187794692814,0.149261618265882,0.650491615757346,0.177689942298457,0.18585939030163,0.64692277344875,0.480264863930643
0.97,'yes',0,0.349445143248886,0.39506504801102,0.0150614911690354,0.124198315665126,0.477807049173862,0.110970433568582,0.792372529627755,0.85924225836061,0.776008660672233,0.455818691989407,0.234094850020483,0.380511815194041,0.731204845709726,0.173019263660535,0.229543556226417,0.011841821949929,0.258830283302814,0.759124991018325,0.587723742704839,0.297458948567510,0.858775892294943,0.869312534574419,0.986972708720714,0.00117826904170215,0.583073917543516,0.136640320997685,0.461126439971849,0.142199445050210,0.943416625028476,0.819061471149325,0.693643708247691,0.276727393269539
1.605,'no ',0,0.485288588097319,0.260695056291297,0.926270661875606,0.737406216096133,0.206508540315554,0.250044716987759,0.829582803416997,0.278220832580701,0.773194062756374,0.0864649077411741,0.49494647490792,0.754337152000517,0.00170116126537323,0.877499960362911,0.968982422491536,0.391279690433294,0.341411113273352,0.438235188601539,0.446059076115489,0.57935670716688,0.569315714063123,0.214825053000823,0.751854649744928,0.829544637585059,0.864330395823345,0.379009315511212,0.662605240242556,0.440817570313811,0.764168774476275,0.825858750846237,0.124045130098239,0.0201186758931726
0.49,'yes',0,0.0337595390155911,0.978432950330898,0.929202359169722,0.640182425733656,0.463238963391632,0.0781698459759355,0.697640266036615,0.564012988470495,0.777607576455921,0.213682578876615,0.338817034149542,0.45800461480394,0.921139114769176,0.330913865473121,0.371838893042877,0.0454021287150681,0.931476131314412,0.422023821389303,0.265713909873739,0.516490778652951,0.717614892404526,0.679130939301103,0.662311700638384,0.753836806863546,0.820506537333131,0.307495231274515,0.00811871979385614,0.082892415812239,0.555253261933103,0.446343295508996,0.360243485542014,0.0337393716908991
1.24,'no ',0,0.60904505616054,0.542172364657745,0.384406173136085,0.453187799314037,0.160202722297981,0.860088249668479,0.0985735135618597,0.600529340561479,0.532785188406706,0.518671029713005,0.718886701622978,0.712947323452681,0.319328635465354,0.0247713662683964,0.0854387003928423,0.0589973479509354,0.749177692225203,0.205546762561426,0.854243515990674,0.818476238986477,0.454571587964892,0.205835918663070,0.800600244896486,0.38410396897234,0.214857522631064,0.0587490689940751,0.477653744863346,0.0906056372914463,0.158193825278431,0.698786376044154,0.588761354098096,0.98258244083263
1.29,'no ',0,0.878463874803856,0.37857392989099,0.821136873448268,0.611049889586866,0.597884920891374,0.49886533850804,0.37955255410634,0.255462805507705,0.191404012497514,0.74162980588153,0.413069476373494,0.636683948570862,0.409932639217004,0.578981555067003,0.360881129046902,0.451823222683743,0.392218342516571,0.426884653745219,0.0594928553327918,0.766760390717536,0.297190506011248,0.265165040502325,0.539134212303907,0.828221433795989,0.174606756307185,0.14377390476875,0.538380358600989,0.824029714101925,0.463544668862596,0.707553033018485,0.726414702134207,0.328694096999243
3.082,'yes',0,0.986542508471757,0.618296649772674,0.735551800811663,0.0368721496779472,0.924259240273386,0.736662675160915,0.345472336048260,0.906789809232578,0.676476863445714,0.7247393890284,0.20356114837341,0.672671413747594,0.503522858256474,0.544396045617759,0.0505978756118566,0.257139663677663,0.837312687654048,0.108573872828856,0.599496394162998,0.917157416930422,0.382776289945468,0.0946115865372121,0.528364195488393,0.430001027649269,0.126562242396176,0.89948496548459,0.400460915407166,0.724566354416311,0.717272055568174,0.117744270246476,0.375913906143978,0.469951309030876
