@relation input_data
@attribute Z numeric
@attribute uvot_detection {'no ','yes'}
@attribute useless numeric
@attribute useless1 numeric
@attribute useless2 numeric
@attribute useless3 numeric
@attribute useless4 numeric
@attribute useless5 numeric
@attribute useless6 numeric
@attribute useless7 numeric
@attribute useless8 numeric
@attribute useless9 numeric
@attribute useless10 numeric
@attribute useless11 numeric
@attribute useless12 numeric
@attribute useless13 numeric
@attribute useless14 numeric
@attribute useless15 numeric
@attribute useless16 numeric
@attribute useless17 numeric
@attribute useless18 numeric
@attribute useless19 numeric
@attribute useless20 numeric
@data
0.606,'yes',0,0.83866098150611,0.322699978714809,0.247678661486134,0.0541302838828415,0.0341448422987014,0.29720843443647,0.304287906037644,0.516088141128421,0.400539068505168,0.363105940166861,0.677809525979683,0.64320955448784,0.957187097985297,0.328285216819495,0.113867645151913,0.597318962449208,0.580426554428414,0.383082461776212,0.857144108042121,0.376204641303048
0.4428,'yes',0,0.393997627776116,0.601497010327876,0.969898880459368,0.924854466924444,0.313149814493954,0.472409785259515,0.164661824004725,0.940391541458666,0.412403696216643,0.598600358702242,0.48275917978026,0.809222294716164,0.663509026635438,0.325425827642903,0.617066615726799,0.810557537944987,0.0758515417110175,0.81741135334596,0.94285010988824,0.390829092822969
1.545,'yes',0,0.117562498198822,0.110355888027698,0.392469803802669,0.254810506012291,0.421328017720953,0.903914632974193,0.387248188722879,0.193205716786906,0.658054265426472,0.327151155099273,0.254313740180805,0.186125300358981,0.127811293350533,0.554224722320214,0.552726154914126,0.651376259513199,0.465841132914647,0.136331365210935,0.511076380964369,0.0912271763663739
0.783,'no ',0,0.278195183025673,0.00506709376350045,0.93809545575641,0.798684570705518,0.259796932106838,0.0286160577088594,0.00381984817795455,0.0726407256443053,0.216386696323752,0.278162930859253,0.622314981883392,0.659344563260674,0.417321126675233,0.404531060485169,0.0957408563699573,0.282511340454221,0.853833241155371,0.70132458745502,0.688773936359212,0.453945316374302
4.045,'yes',0,0.412529810331762,0.508741508005187,0.162236229516566,0.354299036087468,0.0116896091494709,0.608767640311271,0.720249348552898,0.297514712903649,0.5923629864119,0.330115768359974,0.910368726821616,0.492572190938517,0.0286909332498908,0.919430259382352,0.349486348452047,0.8349474016577,0.82756619900465,0.878779793158174,0.157279768027365,0.0328135371673852
0.947,'no ',0,0.715469416230917,0.350078593706712,0.919231666484848,0.949847183423117,0.72826385195367,0.512558536604047,0.654394582379609,0.560015241149813,0.99322885228321,0.902133034309372,0.0538409622386098,0.121346819913015,0.809159684926271,0.451189628569409,0.0838051128666848,0.667759943054989,0.485170148080215,0.638634626986459,0.236237952718511,0.935721845598891
3.221,'yes',0,0.234637691173702,0.333406297490001,0.893994980491698,0.745671721408144,0.957547730533406,0.589762053219602,0.928903600433841,0.101400993298739,0.922794789774343,0.841871617594734,0.79378198320046,0.260772543027997,0.369081472046673,0.545263560023159,0.687239022692665,0.842745388159528,0.312128197168931,0.742560014827177,0.521391612943262,0.424131004372612
2.6147,'yes',0,0.382761749904603,0.281215108465403,0.880931034684181,0.337341414764524,0.193626954220235,0.193525885697454,0.150439173448831,0.615772999823093,0.7791929312516,0.951215050648898,0.501780731836334,0.127217462286353,0.559844523435459,0.971064248587936,0.627168748527765,0.806789744412526,0.465690950863063,0.673619644483551,0.948878049617633,0.453585432143882
5.6,'no ',0,0.541744124144316,0.923691175179556,0.543879055418074,0.498581987805665,0.95810609566979,0.199428970692679,0.921143414685503,0.0894760855007917,0.926440752111375,0.831055927788839,0.401340363780037,0.197493884013966,0.116442465223372,0.754397255834192,0.64340833760798,0.87365335249342,0.907922846032307,0.454331087647006,0.0809983855579048,0.85199575079605
3.2,'no ',0,0.911006652284414,0.250120030250400,0.847334291087463,0.0508626627270132,0.81414752244018,0.84095883066766,0.111220466671512,0.263166908873245,0.893210445297882,0.58192668389529,0.841297808336094,0.680103194201365,0.550210434477776,0.0220769387669861,0.745700016850606,0.786848328774795,0.0734591984655708,0.52880327613093,0.505932166706771,0.59973446209915
2.346,'yes',0,0.296919573564082,0.225008707726374,0.381429570261389,0.730803285026923,0.330917620332912,0.982448362046853,0.746598547091708,0.286502158734947,0.103916923515499,0.0151213090866804,0.621633470756933,0.174411891726777,0.652188967913389,0.447480583330616,0.380696862237528,0.950803720159456,0.348530005896464,0.799554663244635,0.635777613380924,0.318907532840967
0.08,'no ',0,0.294912590645254,0.86780355637893,0.204581353114918,0.91499865334481,0.00852404162287712,0.969402393791825,0.503299108706415,0.077131818747148,0.290680684382096,0.473349534906447,0.800057101296261,0.164061234099790,0.829303302336484,0.334117384860292,0.617188107222319,0.55289942654781,0.787559262244031,0.680460638832301,0.758414784446359,0.606592033756897
4.349,'no ',0,0.672586578410119,0.998548582196236,0.838464601431042,0.412655993830413,0.210517493076622,0.637220891891047,0.793306138832122,0.623654769035056,0.869891148526222,0.37818334880285,0.62866643932648,0.652692271396518,0.744198481086642,0.451396232238039,0.839782461291179,0.94002559245564,0.979455771157518,0.882328808307648,0.741963766980916,0.564927824307233
1.55,'yes',0,0.347174898255616,0.651516571640968,0.144215542124584,0.751240845071152,0.570008721668273,0.230116669787094,0.403236198471859,0.298612801125273,0.700455417623743,0.231559546431527,0.444689028197899,0.617926202481613,0.590881265932694,0.0152925662696362,0.920868140412495,0.241287929937243,0.825088846730068,0.506957209203392,0.973733546910807,0.378974301042035
0.97,'yes',0,0.87060180050321,0.670338361524045,0.0720539551693946,0.745298508321866,0.993717537494376,0.874496381729841,0.43103766371496,0.721537767210975,0.311507509788498,0.808026301441714,0.368878216249868,0.285596323432401,0.83746537961997,0.120325860800222,0.114996401593089,0.248464330798015,0.213938911445439,0.76131558092311,0.0623981044627726,0.597958545899019
1.605,'no ',0,0.251132448669523,0.504529923200607,0.905109220417216,0.130448854062706,0.058012775843963,0.465487314388156,0.224820473464206,0.384872756898403,0.944425700930879,0.566612929105759,0.592281706165522,0.99770101159811,0.188554142368957,0.92540998919867,0.822062922874466,0.505608232924715,0.0920804981142282,0.462657627416775,0.790436324896291,0.630515187745914
0.49,'yes',0,0.162951566511765,0.880952880950645,0.232462885091081,0.385182221885771,0.0868704193271697,0.400621769251302,0.927959660533816,0.313249646918848,0.478055459447205,0.54454098129645,0.87116581830196,0.92311781202443,0.61254483833909,0.785753037780523,0.513159669004381,0.766392642632127,0.919623580062762,0.742985209682956,0.506436684401706,0.190497330855578
1.24,'no ',0,0.15686530363746,0.202493869466707,0.694845832884312,0.996421130839735,0.296523376135156,0.718525086762384,0.429820662131533,0.683092846535146,0.807106258813292,0.849302321206778,0.164120091358200,0.62855734420009,0.666129816323519,0.58082702360116,0.855700014391914,0.240961347240955,0.355810148175806,0.970974459545687,0.785954177146778,0.311274018604308
1.29,'no ',0,0.705220903502777,0.497845624573529,0.686941802268848,0.994324664585292,0.0719949647318572,0.260843484429643,0.638474377337843,0.459625211777166,0.174514077138156,0.222192540066317,0.56689453870058,0.674757830565795,0.206740884575993,0.0948340874165297,0.820018557365984,0.364269592100754,0.513134792679921,0.576658902456984,0.79114117892459,0.340441006701440
3.082,'yes',0,0.827782291453332,0.119895182317123,0.98262562113814,0.0391372488811612,0.472823583520949,0.223540159408003,0.989951936993748,0.623719855677336,0.57510640565306,0.685289269778877,0.256869319826365,0.933012977708131,0.659419658128172,0.83410227112472,0.726585382595658,0.648520147427917,0.532188826007769,0.686043281573802,0.697819838766009,0.658383357105777
1.03,'yes',0,0.113551620393991,0.134122114395723,0.354276777012274,0.907442640746012,0.946137570310384,0.979773209895939,0.76066407514736,0.408811657223850,0.760091942735016,0.83620437560603,0.543316011317074,0.0170206669718027,0.941824780544266,0.260449914494529,0.520629247417673,0.702383239986375,0.132396879140288,0.399596626637504,0.756981911836192,0.690027887700126
2.45,'no ',0,0.102917119394988,0.210461526410654,0.438410791568458,0.312313616741449,0.197660136036575,0.168527730740607,0.139347324613482,0.550778101198375,0.21448621340096,0.034639272140339,0.755066676298156,0.676177605986595,0.378689598757774,0.54625910660252,0.205249889986590,0.602838034275919,0.609733756398782,0.0377646847628057,0.0640942193567753,0.0191631631460041
0.971,'yes',0,0.328379236161709,0.69183028745465,0.192884381162003,0.285028445767239,0.0860743378289044,0.489325769245625,0.688909886172041,0.127466680947691,0.308577741030604,0.159279416082427,0.688919004052877,0.244954681722447,0.470439811702818,0.375717690913007,0.699233605293557,0.939101199852303,0.764528332743794,0.805626020301133,0.655568538466468,0.627094753785059
3.24,'yes',0,0.271307823015377,0.643497829325497,0.492566798115149,0.38135109981522,0.322658484335989,0.0835887431167066,0.647603247780353,0.667479955591261,0.275289183715358,0.693476306274533,0.623118051560596,0.568160696653649,0.205606674076989,0.868591244332492,0.482096090679988,0.37541304435581,0.774398393929005,0.861459196545184,0.274545401334763,0.977452922612429
2.17,'yes',0,0.702820472419262,0.916495206998661,0.704441151116043,0.443764889845625,0.637209058040753,0.156505077611655,0.96922419569455,0.748540181899443,0.846901718294248,0.831230264622718,0.928749331505969,0.0158415487967432,0.95588768995367,0.459710132796317,0.410018618917093,0.137744327541441,0.395024490309879,0.449521999573335,0.988067095400766,0.821181815583259
4.667,'yes',0,0.942841953597963,0.499938233289868,0.473892732290551,0.731779447523877,0.950113417347893,0.17530322750099,0.586438763188198,0.686030976008624,0.314830219373107,0.729946477105841,0.79443905199878,0.991012670565397,0.492086060810834,0.608743102289736,0.843556275591254,0.81600814126432,0.500404216581956,0.502456109272316,0.555124154081568,0.369437526445836
2.821,'yes',0,0.660310435807332,0.94412847980857,0.135836233617738,0.785710844676942,0.517952424939722,0.308708833064884,0.379529220052063,0.117002979852259,0.285312259802595,0.332166298991069,0.841007096460089,0.810366181889549,0.263744645286351,0.970841445494443,0.982509167864919,0.210555583937094,0.266144285909832,0.665157482493669,0.731076943455264,0.0829359614290297
0.5915,'no ',0,0.153284810017794,0.435752405086532,0.488475650548935,0.168251570081338,0.682755111949518,0.465188656467944,0.368325628340244,0.0988745263312012,0.0201820197980851,0.710940843215212,0.183424005052075,0.928883479908109,0.949596574530005,0.195809316122904,0.864489489700645,0.928155776811764,0.0519470327999443,0.254372301744297,0.0429476622957736,0.348621422192082
0.937,'yes',0,0.278718278277665,0.582511560060084,0.308241959428415,0.161022674292326,0.374172213720158,0.993347879732028,0.313270282233134,0.0948761496692896,0.237391028786078,0.521107501117513,0.711648021591827,0.490284762345254,0.576605691341683,0.366486632497981,0.837421217700467,0.709841530304402,0.0109556068200618,0.767930776812136,0.570005827350542,0.574903239030391
2.68,'yes',0,0.193426798097789,0.722112415358424,0.689765604678541,0.693783272756264,0.571039063623175,0.108596805017442,0.995291623985395,0.966416413197294,0.64214414334856,0.590751468203962,0.361075960099697,0.88992067775689,0.381761479191482,0.117026212625206,0.540960404090583,0.68636129423976,0.0999128634575754,0.194204363506287,0.482979811728001,0.0598156927153468
3.78,'yes',0,0.938392366515473,0.66539647593163,0.844414858147502,0.0493039048742503,0.423972662072629,0.613665358396247,0.927946201292798,0.972296364838257,0.519613730255514,0.602881609462202,0.15213317098096,0.893306648125872,0.552053680177778,0.519904680084437,0.147057395195588,0.484896314097568,0.440493574831635,0.577463217778131,0.668836497934535,0.6008935875725
3.375,'yes',0,0.0340369408950210,0.136342238401994,0.723853313131258,0.783360667293891,0.179150157840922,0.156917893327773,0.863187243696302,0.166634686756879,0.965292387176305,0.567228199681267,0.851584582123905,0.643094380386174,0.105217553209513,0.0209396095015109,0.802139452192932,0.753614601213485,0.542599287582561,0.284446479054168,0.230132383992895,0.201288465643302
0.836,'yes',0,0.606728138867766,0.704748827731237,0.136597324395552,0.262870330363512,0.413703796919435,0.806662591407076,0.498534199548885,0.48153254785575,0.888027377426624,0.590012496802956,0.751682983478531,0.476584883173928,0.691959894495085,0.41992555744946,0.327477604616433,0.842407344840467,0.164087168872356,0.730473869480193,0.252692391630262,0.502009008079767
3.355,'no ',0,0.321415232727304,0.786801466019824,0.86220728396438,0.507154610939324,0.244991347193718,0.962551522767171,0.370887093711644,0.285434347577393,0.132331925444305,0.620031592203304,0.108915489865467,0.612458165967837,0.311745499959216,0.152355429949239,0.284198728622869,0.268192390678450,0.338236295152456,0.657655350863934,0.594677172834054,0.022911285283044
3.626,'yes',0,0.86203163000755,0.793681474635378,0.452122416347265,0.134134684689343,0.49516270426102,0.218125749845058,0.54350177757442,0.237497580004856,0.613700910937041,0.680395325180143,0.547421900788322,0.872025289107114,0.144794713705778,0.216194772161543,0.448902097297832,0.285414476878941,0.459259366383776,0.772627756930888,0.90903041837737,0.867211036616936
2.641,'yes',0,0.320086103165522,0.9886804476846,0.776383894495666,0.111334601650015,0.223571001552045,0.790987000800669,0.648943374631926,0.678209247067571,0.640506917377934,0.177766357315704,0.565854861866683,0.267028382048011,0.0146383503451943,0.689928701147437,0.708202640060335,0.232244940940291,0.596237359801307,0.325768041890115,0.710575457429513,0.419658061582595
1.14,'yes',0,0.592439091997221,0.391484313411638,0.781830042367801,0.509938302915543,0.707226895028725,0.54101794725284,0.617513010045514,0.703785215038806,0.952323897043243,0.495762760750949,0.812907445477322,0.650725300656632,0.246171754552051,0.889985770452768,0.531786602456123,0.130240422673523,0.706347058760002,0.381181885953993,0.64063193066977,0.887072054902092
1.949,'no ',0,0.903061388526112,0.434001963818446,0.0501143406145275,0.357328536920249,0.0142853185534477,0.00560990790836513,0.102919898228720,0.498578283935785,0.421655622078106,0.808235976612195,0.625197465298697,0.573162759421393,0.898484115954489,0.103500211844221,0.995024787960574,0.530149213504046,0.551104528829455,0.539448228664696,0.0690032900311053,0.602498593740165
1.755,'no ',0,0.553384443046525,0.0172777369152755,0.228887938661501,0.902035180479288,0.0120398513972759,0.763015926349908,0.423331475583836,0.341677732765675,0.482390005141497,0.977368894265965,0.710523034911603,0.803163969190791,0.743362304754555,0.0811679805628955,0.233552679186687,0.58071990753524,0.232975247548893,0.480738466605544,0.307050098665059,0.0155496997758746
1.44,'yes',0,0.46694369870238,0.144155010115355,0.81124603538774,0.0461737609002739,0.126309832558036,0.682647388894111,0.0348947772290558,0.69111917889677,0.125543923350051,0.578330078395084,0.584190621040761,0.776692670071498,0.129548610188067,0.0489749652333558,0.390068474458531,0.0186117582488805,0.254310119198635,0.71473486837931,0.51983366208151,0.108484014868736
1.416,'yes',0,0.778587023494765,0.145762114552781,0.511629218701273,0.667867238400504,0.574664493324235,0.347245301352814,0.616356817539781,0.64283856167458,0.536331296432763,0.893371249781922,0.959839622257277,0.132331844884902,0.962874167365953,0.112805140903220,0.55936001194641,0.0779183960985392,0.997496667085215,0.623103574151173,0.81561214569956,0.7173414635472
1.6398,'yes',0,0.332698347745463,0.40832112939097,0.800973732024431,0.0680166357196867,0.96369996201247,0.938744686543941,0.0568764568306506,0.930878688581288,0.916172998491675,0.534184756223112,0.274416683474556,0.467182388994843,0.65185362752527,0.502796486485749,0.370460005942732,0.675336421467364,0.7435865374282,0.962578464765102,0.0857306150719523,0.530671745538712
3.036,'yes',0,0.254230907885358,0.621866688365117,0.194656504783779,0.757976674940437,0.80378961050883,0.2282076892443,0.00135056930594146,0.861280440818518,0.416478963568807,0.319233483169228,0.433928111102432,0.0935933745931834,0.190684061031789,0.464491062331945,0.509871708927676,0.221694677835330,0.209761032834649,0.575826491694897,0.0847061488311738,0.980021446244791
0.54,'yes',0,0.987498932750896,0.297212991630659,0.892401390010491,0.00420628883875906,0.596981226233765,0.171574337175116,0.108114482136443,0.489953022450209,0.530489709461108,0.0662299660034478,0.203870502766222,0.943716572131962,0.273498731432483,0.063208031700924,0.0298605698626488,0.967576273716986,0.933743515983224,0.311249632854015,0.158417776226997,0.98257444263436
3.038,'no ',0,0.859452047385275,0.366661801468581,0.0844270766247064,0.748592023272067,0.519837915897369,0.75075828959234,0.651509369723499,0.587763421470299,0.776937908958644,0.0175343141891062,0.197440890828148,0.2964452651795,0.115014121634886,0.784741161158308,0.409606700297445,0.858244294999167,0.106940236873925,0.342969069024548,0.162634404376149,0.31161654018797
2.352,'yes',0,0.514117668848485,0.442724567605183,0.162787706591189,0.899622086901218,0.487194705288857,0.702998874243349,0.750233161728829,0.559846085729077,0.354295888217166,0.467340083559975,0.914517660392448,0.0964903077110648,0.873389502521604,0.649211454670876,0.148456845199689,0.073257974581793,0.82950992253609,0.653265210101381,0.903558460297063,0.446006167912856
4.9,'no ',0,0.833854381460696,0.126981394831091,0.775531851453707,0.597572523867711,0.00415490893647075,0.789435930550098,0.574651244562119,0.44901551771909,0.489379329606891,0.0208393204957247,0.466469709062949,0.582440092228353,0.980006239609793,0.326466761063784,0.0799523270688951,0.412070201709867,0.871378652285784,0.912917349487543,0.611028694314882,0.553683337522671
2.71,'yes',0,0.203729472588748,0.640155386878178,0.7261381263379,0.63506820006296,0.810785037698224,0.405074097216129,0.0270471211988479,0.965770585928112,0.96572577371262,0.0799563627224416,0.575671509606764,0.176982447272167,0.398247953969985,0.453145215753466,0.877928921021521,0.850805059773847,0.901469566160813,0.400201787007973,0.516334922751412,0.545085531892255
0.82,'yes',0,0.971807218156755,0.20408691954799,0.453212472144514,0.114750310080126,0.464307793881744,0.0062939205672592,0.664044652599841,0.400484721409157,0.304433406097814,0.238817187491804,0.119385517435148,0.431977814296260,0.613299812655896,0.480849898187444,0.703279306180775,0.333863698644564,0.480892942054197,0.839759883936495,0.412244851933792,0.581000896869227
3.8479,'yes',0,0.210305523127317,0.689149758778512,0.622775001917034,0.701823121868074,0.219500000588596,0.417176966788247,0.100626038387418,0.819358897395432,0.706364652374759,0.227839682716876,0.840295150876045,0.655394479632378,0.725312181515619,0.353754990501329,0.96305740927346,0.904778642812744,0.522210805676877,0.382644380675629,0.0857263875659555,0.46420220262371
2.31,'yes',0,0.995496761286631,0.8554741977714,0.791405432159081,0.405662418575957,0.750143244164065,0.0885183615610003,0.413302711909637,0.582597682718188,0.48238654457964,0.578691501636058,0.645629178965464,0.654531760606915,0.187033347086981,0.414948514895514,0.646112935617566,0.167024058056995,0.106149697676301,0.600110039114952,0.600937651703134,0.173961760243401
3.91,'no ',0,0.747274056077003,0.639640856534243,0.133152296766639,0.522615214576945,0.844891050131992,0.668204658897594,0.681004296522588,0.642229270655662,0.863095298409462,0.833681168733165,0.858101516030729,0.388866278808564,0.259438360575587,0.604020649101585,0.70064874063246,0.862487697042525,0.112884792033583,0.991862256778404,0.704252604395151,0.0717225829139352
3.44,'no ',0,0.174115923698992,0.368858276167884,0.232408221578225,0.18488797894679,0.0618229452520609,0.554221868282184,0.835853502620012,0.601758009986952,0.683205242967233,0.166018283227459,0.434427012456581,0.469880843535066,0.350193673511967,0.82649808540009,0.197535571409389,0.278669897466898,0.504855365026742,0.666051383828744,0.656429505674168,0.215315364534035
0.0331,'yes',0,0.221807640278712,0.782637767959386,0.34090384375304,0.282259161351249,0.442404915811494,0.591227354714647,0.262868599733338,0.569010230014101,0.875807985430583,0.76412682980299,0.00538197252899408,0.726463769795373,0.837214690400288,0.727626463165507,0.556561892153695,0.783984368201345,0.375037539051846,0.381832138868049,0.390435140114278,0.516180323204026
0.696,'yes',0,0.0110901668667793,0.398837392916903,0.851206664461643,0.64000778296031,0.0633971248753369,0.439624621998519,0.214508446864784,0.111377039924264,0.66110564256087,0.240918613504618,0.572171390755102,0.409061986254528,0.355689099058509,0.531387518858537,0.317326373187825,0.66164990584366,0.531601281836629,0.328337881714106,0.720575025305152,0.548982601845637
2.512,'yes',0,0.131250255508348,0.25217675534077,0.114111288916320,0.980621611699462,0.917860094923526,0.169527872465551,0.0823598308488727,0.450386033160612,0.335788029944524,0.424982250900939,0.108702809317037,0.000850773183628917,0.100730090867728,0.706670446554199,0.518849215237424,0.951404623221606,0.520006932551041,0.641514449846,0.23417169903405,0.72327140532434
0.83,'yes',0,0.441250496078283,0.941639472264796,0.815292306244373,0.495267069898546,0.194825278129429,0.421959812752903,0.669997587567195,0.974331561243162,0.700260990066454,0.335475409170613,0.572198326699436,0.372884819284081,0.399271253729239,0.732867680955678,0.774080361472443,0.602430732920766,0.416516353841871,0.15047463378869,0.288508599624038,0.868530653649941
1.165,'no ',0,0.204430192010477,0.144519781693816,0.257534761913121,0.299135494977236,0.841992749134079,0.761215133825317,0.457568047102541,0.417665799148381,0.0952742537483573,0.340188385685906,0.891813024878502,0.0336852110922337,0.681265423772857,0.701217444380745,0.947625141823664,0.742729792371392,0.459007728612050,0.651729326462373,0.412080640904605,0.0299168557394296
8.1,'no ',0,0.667298693209887,0.300210325745866,0.300773705588654,0.612960826372728,0.438788650091738,0.85813015513122,0.691978368209675,0.237479266477749,0.97520936257206,0.336731969611719,0.83883227664046,0.396002805093303,0.618925178423524,0.85453872801736,0.510293368017301,0.754086376167834,0.685358208138496,0.0378095072228462,0.155213734833524,0.37059458415024
1.608,'yes',0,0.516247820807621,0.617030166322365,0.480204967083409,0.85355728189461,0.353873632149771,0.99777940637432,0.86380592128262,0.482226168038324,0.759106123819947,0.391509721754119,0.125599481398240,0.572531864047050,0.110339575679973,0.645719246938825,0.939298400655389,0.427206645254046,0.728304978925735,0.42265928722918,0.703846429241821,0.145496080862358
2.04,'yes',0,0.722700954414904,0.128579011885449,0.431472733849660,0.368919553468004,0.518242950784042,0.839002755470574,0.389278223970905,0.315767490305007,0.403625377453864,0.523934727767482,0.0978668429888785,0.0266655574087054,0.168674541404471,0.97331861848943,0.342973605263978,0.166664481395856,0.81260913121514,0.149544746847823,0.714621706865728,0.635526675498113
2.752,'yes',0,0.542963221669197,0.934257806045935,0.166114910971373,0.197941769612953,0.685359635623172,0.299580132821575,0.334220150485635,0.905905760359019,0.518229611916468,0.535657798405737,0.601462896447629,0.409003919688985,0.324285445036367,0.757751343771815,0.74412772944197,0.948372012469918,0.870738238561898,0.101138639030978,0.192175125237554,0.097075822763145
1.092,'no ',0,0.269197682850063,0.524009932996705,0.518811067100614,0.546860730741173,0.491286569274962,0.597402657615021,0.399812969844788,0.491787462728098,0.725604974431917,0.541715616127476,0.881159892072901,0.191214121645316,0.0860741965007037,0.168628195533529,0.298549191793427,0.430332414107397,0.415755916852504,0.30956976627931,0.0839546262286603,0.105595960048959
0.54,'yes',0,0.237636708887294,0.164336136076599,0.42496892483905,0.829596469411626,0.0659555036108941,0.385541700292379,0.980445934692398,0.470206011086702,0.395215645898134,0.926191808190197,0.143241901183501,0.866467812098563,0.78660127078183,0.0482019199989736,0.62377030774951,0.983946998370811,0.192367577692494,0.487786213634536,0.73117269645445,0.44206857518293
1.71,'yes',0,0.919549596263096,0.853815987240523,0.380132320802659,0.0306559305172414,0.552491698414087,0.488410440273583,0.731713481247425,0.408393456833437,0.495975686702877,0.143878553062677,0.848259997321293,0.354855882236734,0.276385527104139,0.28903819154948,0.94918411062099,0.54482736508362,0.31417844700627,0.073701893677935,0.237988814711571,0.693179873749614
2.9,'no ',0,0.900043678935617,0.542549871141091,0.215994022088125,0.139972271164879,0.553593613673002,0.98306279326789,0.903636366361752,0.801486987620592,0.145612681750208,0.0343970556277782,0.442455445881933,0.490294330520555,0.591962632723153,0.97151118866168,0.39750496391207,0.909003589069471,0.79762603691779,0.236612040083855,0.838153487769887,0.0794051594566554
5.3,'no ',0,0.874659848632291,0.702535456512123,0.0570199154317379,0.230195234064013,0.831155998399481,0.712558435508981,0.0564392523374408,0.660082153975964,0.0653364486061037,0.167232948821038,0.426834566053003,0.596760009648278,0.183721251552925,0.40320306760259,0.102171712787822,0.710502588190138,0.972839936614037,0.962551599135622,0.482966579729691,0.110924637876451
0.937,'yes',0,0.26055923406966,0.97124727233313,0.368828847305849,0.659725483739749,0.507755060680211,0.255362330470234,0.664211940253153,0.13297810847871,0.646772945532575,0.475620483281091,0.992426266428083,0.758441283134744,0.180380932288244,0.254814243642613,0.183417884167284,0.54529925971292,0.546227988554165,0.327551214722916,0.079597478499636,0.660124790621921
1.95,'yes',0,0.332516468130052,0.200936170993373,0.813685815315694,0.561661363113672,0.973868371685967,0.166399454232305,0.550796736031771,0.537934816908091,0.542420686688274,0.655767200281844,0.380373102845624,0.145894580986351,0.958220893517137,0.68458100524731,0.181334423832595,0.339930353686213,0.321537049952894,0.151076278183609,0.811659478815272,0.916205923538655
1.51,'yes',0,0.148496980313212,0.320900259539485,0.584724914515391,0.976355401566252,0.112542825052515,0.49992788140662,0.107546100625768,0.67472834372893,0.977468652185053,0.608842681860551,0.000327762914821506,0.596508985152468,0.520491893636063,0.0393039772752672,0.978084749309346,0.341582850785926,0.743434220785275,0.51545271743089,0.200327424332500,0.732198490062729
0.542,'yes',0,0.45591334393248,0.0786448898725212,0.318108740262687,0.00715217576362193,0.874779079807922,0.664427758660167,0.259041321231052,0.670275804819539,0.522966373944655,0.357790445908904,0.626230769325048,0.669787772232667,0.770852233748883,0.0893242543097585,0.501829632092267,0.78706889692694,0.168440968031064,0.462332346243784,0.162638942478225,0.56482156040147
0.544,'yes',0,0.453364637214690,0.507498414022848,0.0671102637425065,0.467037574853748,0.159578614635393,0.74406888964586,0.489637256599963,0.520846300525591,0.324353782227263,0.803460177732632,0.548726930515841,0.707209945190698,0.719249294139445,0.0467406108509749,0.447441186057404,0.157827488612384,0.223934808745980,0.83485731529072,0.152955726487562,0.589088614098728
0.92,'yes',0,0.396727130981162,0.945436919573694,0.864810741040856,0.101874546380714,0.611037152353674,0.0187907775398344,0.463642732938752,0.4380295840092,0.104343026177958,0.187365263467655,0.961000736802816,0.72913021268323,0.506075715413317,0.181254071881995,0.763389610452577,0.168807432288304,0.48463117913343,0.0466080638580024,0.880827130982652,0.65161085058935
