@relation input_data
@attribute Z numeric
@attribute uvot_detection {'no','yes'}
@attribute zero numeric
@attribute useless1 numeric
@attribute useless2 numeric
@attribute useless3 numeric
@attribute useless4 numeric
@attribute useless5 numeric
@attribute useless6 numeric
@attribute useless7 numeric
@attribute useless8 numeric
@attribute useless9 numeric
@attribute useless10 numeric
@attribute useless11 numeric
@attribute useless12 numeric
@attribute useless13 numeric
@attribute useless14 numeric
@attribute useless15 numeric
@attribute useless16 numeric
@attribute useless17 numeric
@attribute useless18 numeric
@attribute useless19 numeric
@attribute useless20 numeric
@attribute useless21 numeric
@attribute useless22 numeric
@attribute useless23 numeric
@attribute useless24 numeric
@attribute useless25 numeric
@attribute useless26 numeric
@attribute useless27 numeric
@attribute useless28 numeric
@attribute useless29 numeric
@attribute useless30 numeric
@attribute useless31 numeric
@attribute useless32 numeric
@attribute useless33 numeric
@attribute useless34 numeric
@attribute useless35 numeric
@attribute useless36 numeric
@attribute useless37 numeric
@attribute useless38 numeric
@attribute useless39 numeric
@attribute useless40 numeric
@attribute useless41 numeric
@attribute useless42 numeric
@attribute useless43 numeric
@attribute useless44 numeric
@attribute useless45 numeric
@attribute useless46 numeric
@attribute useless47 numeric
@attribute useless48 numeric
@attribute useless49 numeric
@attribute useless50 numeric
@attribute useless51 numeric
@attribute useless52 numeric
@attribute useless53 numeric
@attribute useless54 numeric
@attribute useless55 numeric
@attribute useless56 numeric
@attribute useless57 numeric
@attribute useless58 numeric
@attribute useless59 numeric
@attribute useless60 numeric
@attribute useless61 numeric
@attribute useless62 numeric
@attribute useless63 numeric
@attribute useless64 numeric
@attribute useless65 numeric
@attribute useless66 numeric
@attribute useless67 numeric
@attribute useless68 numeric
@attribute useless69 numeric
@attribute useless70 numeric
@attribute useless71 numeric
@attribute useless72 numeric
@attribute useless73 numeric
@attribute useless74 numeric
@attribute useless75 numeric
@attribute useless76 numeric
@attribute useless77 numeric
@attribute useless78 numeric
@attribute useless79 numeric
@attribute useless80 numeric
@data
3.35,'yes',0,0.291131112724543,0.887384172761813,0.96290947147645,0.484219939447939,0.200485678389668,0.583218076499179,0.826315067708492,0.715453731361777,0.823340859962627,0.0249007754027843,0.416743130655959,0.783312148647383,0.954080122988671,0.0567255574278533,0.191150741185993,0.450145080219954,0.026315274881199,0.309862367808819,0.312272313982248,0.44604575377889,0.163922743871808,0.474054153310135,0.859093448612839,0.369619737844914,0.755707082571462,0.116089123534039,0.0305782053619623,0.930942686740309,0.588680997956544,0.330419309902936,0.376380481291562,0.300784727791324,0.287689080461860,0.207930461037904,0.657374758273363,0.881993541959673,0.563176551135257,0.765397621085867,0.212532166158780,0.8833662441466,0.66842590784654,0.453466696664691,0.368539361748844,0.392140940064564,0.448250642977655,0.594540423247963,0.738688777200878,0.283988087438047,0.113188662566245,0.955099139828235,0.0245079873129725,0.974410824710503,0.233271116157994,0.654845991637558,0.645813435316086,0.533510151319206,0.118949986528605,0.235933673800901,0.976944629102945,0.650131769943982,0.0518423938192427,0.346393345156685,0.218540824251249,0.962250583106652,0.233798300148919,0.61782594001852,0.704070516396314,0.224598899716511,0.551455406472087,0.537561190547422,0.859957846114412,0.0756814919877797,0.496091491775587,0.0157551281154156,0.0247572795487940,0.598352823639289,0.39133454952389,0.376810402842239,0.328488556435332,0.381468173349276
1.1,'yes',0,0.958417844958603,0.651851535541937,0.139205497689545,0.658546291990206,0.406984058208764,0.38244141289033,0.51357639557682,0.361823346931487,0.449628638103604,0.047213896876201,0.581898041302338,0.768131461460143,0.219490975840017,0.393774668453261,0.359297114657238,0.321767020737752,0.689252879470587,0.348064818885177,0.396128586493433,0.641114147612825,0.485572072910145,0.920505170011893,0.805585384136066,0.268458782928064,0.766659793211147,0.739283760078251,0.95800075121224,0.128638939699158,0.3646798026748,0.698388451244682,0.379148964537308,0.0101672464516014,0.322427522623911,0.92181324516423,0.250545657938346,0.748250068863854,0.141575101995841,0.210807678056881,0.574482346186414,0.700048426864669,0.859026252757758,0.405860635451972,0.266119237523526,0.603791492525488,0.535972724668682,0.00898196990601718,0.538880306296051,0.540171378757805,0.852081843419,0.00594999571330845,0.72971285530366,0.212135888636112,0.0427621791604906,0.779950954718515,0.63245198642835,0.702187002869323,0.820424141129479,0.650682114763185,0.69453171081841,0.106935097835958,0.466726387385279,0.532885180320591,0.593910108320415,0.455994564574212,0.45504073984921,0.834284762386233,0.482232603710145,0.157239443156868,0.405069520696998,0.314345281803980,0.660071511752903,0.0944840419106185,0.97035818733275,0.731236427789554,0.0938320194836706,0.0889830500818789,0.328468952793628,0.049036140087992,0.279921429930255,0.485516881104559
2.433,'yes',0,0.595172247616574,0.107124651083723,0.339618525234982,0.352235275553539,0.666016133734956,0.518545526312664,0.984763778978959,0.0762063611764461,0.253791865427047,0.315120165003464,0.764580814400688,0.474192707566544,0.112363950582221,0.318805179093033,0.793604147154838,0.857774281408638,0.554800006793812,0.9197961660102,0.500697378301993,0.619042303645983,0.0901342863216996,0.469113869592547,0.352892613504082,0.392289720242843,0.833731983555481,0.373655054951087,0.607195978285745,0.353816960938275,0.0510229342617095,0.596295612398535,0.680120666045696,0.248440281488001,0.959012925392017,0.853764373110607,0.990915031405166,0.273060403764248,0.79840759281069,0.817605890799314,0.883226928766817,0.342081598704681,0.800740915583447,0.58153706882149,0.256919003091753,0.641957408515736,0.410468001849949,0.93923973524943,0.0336166599299759,0.837525406153873,0.197911128401756,0.765552945202217,0.319317809073254,0.957863118266687,0.852219449589029,0.603538746712729,0.0751518500037491,0.210212834645063,0.0608301744796336,0.98006629338488,0.247026271419600,0.3750932039693,0.98977213120088,0.00436538411304355,0.669066303409636,0.241968704620376,0.829125247662887,0.349551044870168,0.601765653351322,0.741970764938742,0.169022085145116,0.27782139275223,0.64421693305485,0.757155551807955,0.70308416057378,0.466858759522438,0.405876762932166,0.170135670574382,0.805191227933392,0.372453425079584,0.818906411994249,0.871497213374823
0.606,'yes',0,0.380376622779295,0.479344763094559,0.372975473757833,0.91473836498335,0.54777508880943,0.434046965558082,0.75191449932754,0.574346848763525,0.53957078140229,0.845869483659044,0.914237229153514,0.908096042694524,0.939356106566265,0.877927006222308,0.735866202507168,0.0193217471241951,0.97816718253307,0.0938578145578504,0.199003868503496,0.129937864840031,0.265132120577618,0.88579954369925,0.447708697523922,0.834886165801436,0.376415099017322,0.6390808862634,0.480842708609998,0.876772061223164,0.725185201736167,0.567208169260994,0.874762563733384,0.746541699860245,0.249352396233007,0.366581463720649,0.782850220566615,0.389839807292446,0.190002624876797,0.14259102800861,0.201863711001351,0.102449516532943,0.798797847237438,0.615149767138064,0.317962341476232,0.282926000189036,0.0010264425072819,0.398367763031274,0.582144440850243,0.444268756778911,0.745325908297673,0.792621377622709,0.650991491042078,0.0204379330389202,0.380703436210752,0.333612778689712,0.493339089676738,0.349317760439590,0.453442890197039,0.92357031092979,0.892509195720777,0.318789052544162,0.216140332864597,0.564183237496763,0.704603003105149,0.328730427427217,0.514104639645666,0.377621888415888,0.910039984388277,0.438781660050154,0.569009476574138,0.985544737661257,0.304735153447837,0.418222991516814,0.606112451758236,0.893488021800295,0.641748879803345,0.0696603138931096,0.396507916739210,0.533818792784587,0.556449871044606,0.902934084413573
0.4428,'yes',0,0.393847218714654,0.517861218424514,0.390361171681434,0.457403287990019,0.767989429179579,0.344885189086199,0.764441809849814,0.97124440711923,0.429928495781496,0.84150725766085,0.770969055593014,0.421824966557324,0.211294135777280,0.72299286047928,0.268708491232246,0.628468808718026,0.678337100427598,0.643145042005926,0.142147315666080,0.698086722986773,0.8551023255568,0.534278969280422,0.353837142931297,0.725854861550033,0.320782545255497,0.983759448863566,0.734510250389576,0.688901997404173,0.950016941642389,0.0654994500800967,0.0253416753839701,0.0278295970056206,0.720364995766431,0.696429452858865,0.189739365829155,0.165116660995409,0.447920891689137,0.145905729383230,0.743347888812423,0.895532376831397,0.187421742593870,0.806199588114396,0.860317160841078,0.565375679638237,0.899871277390048,0.508060656720772,0.303693574620411,0.901659698458388,0.924845575587824,0.234913619235158,0.572914440417662,0.124314975226298,0.555770028149709,0.251636016648263,0.738999234745279,0.385099924635142,0.195936537347734,0.878279471071437,0.0089466068893671,0.412115572486073,0.507862290134653,0.627413994167,0.231770165031776,0.70187867898494,0.42126537184231,0.697614066768438,0.510925524868071,0.0127738250885159,0.130835443269461,0.63077244348824,0.954881489276886,0.291837022639811,0.873128207866102,0.148960049264133,0.378276775358245,0.194243817124516,0.788450955646113,0.090645712800324,0.449678123230115,0.174526280025020
1.545,'yes',0,0.413725489983335,0.294135397765785,0.571337037486956,0.813354296376929,0.219204338500276,0.705775216920301,0.452795122517273,0.0344346966594458,0.328457783441991,0.467917637433857,0.96758937323466,0.561920557171106,0.711911929771304,0.150677022989839,0.304142576409504,0.996770769590512,0.827616312541068,0.294430426089093,0.680898963240907,0.82802029652521,0.879799685673788,0.237892099190503,0.613529788563028,0.894879495259374,0.997333217179403,0.81197197502479,0.973936966853216,0.107242831028998,0.513888597022742,0.791845228290185,0.67036404972896,0.498141884803772,0.371580795617774,0.901244315784425,0.330393502721563,0.418535523815081,0.399414086947218,0.327297135721892,0.303886337205768,0.934608472511172,0.74332772847265,0.0416671119164675,0.00961887696757913,0.136913788272068,0.7119423863478,0.649982633534819,0.309100660961121,0.449422385776415,0.890847082715482,0.56148281833157,0.60314182145521,0.910216274904087,0.683467283379287,0.804279113188386,0.127885568188503,0.765342357102782,0.76681219227612,0.86964551336132,0.254112478578463,0.978521931450814,0.179583239601925,0.540835686726496,0.366113669937477,0.434841439127922,0.295995491789654,0.199861932778731,0.482687653973699,0.994896195828915,0.239027154399082,0.270393259823322,0.892375089460984,0.345429817680269,0.142549462383613,0.279676071135327,0.239241800038144,0.7916091887746,0.943599293008447,0.704752095043659,0.579225636553019,0.235643805703148
0.783,'no',0,0.629351057112217,0.4058421717491,0.390385884791613,0.986099607078359,0.958461878588423,0.306891062064096,0.674393873894587,0.810829542577267,0.196145038120449,0.13697764207609,0.126246547093615,0.316755692241713,0.917212300701067,0.596044907812029,0.432246269425377,0.130717345979065,0.558488762704656,0.67858147714287,0.261978626716882,0.496254335856065,0.210693543776870,0.0126635762862861,0.60744149168022,0.664383896859363,0.143565174192190,0.175412790616974,0.305000767577440,0.913337624398991,0.642494804691523,0.945775161497295,0.235523056238890,0.670302752871066,0.461776501964778,0.841510844416916,0.862808991689235,0.889752581249923,0.828757530776784,0.47050840081647,0.307986392173916,0.782641258323565,0.365945149213076,0.1598518374376,0.540233471198007,0.077131271129474,0.728872801875696,0.901110992999747,0.572044073138386,0.203444246668369,0.693468215409666,0.948236324824393,0.536516483873129,0.871171791804954,0.935494057834148,0.492960897507146,0.969732598168775,0.808163258479908,0.383736843941733,0.622465352527797,0.134766506263986,0.731635949574411,0.525327345356345,0.236510401591659,0.787938152207062,0.964708428597078,0.313999820733443,0.940948223229498,0.913652719231322,0.615384475560859,0.910094967810437,0.707502468023449,0.865988578647375,0.0438086409121752,0.640418039634824,0.72041249810718,0.319958715001121,0.981730045052245,0.718572537880391,0.655044914456084,0.456014737952501,0.692850834457204
4.045,'yes',0,0.591948989080265,0.168453523423523,0.0677807449828833,0.992215604754165,0.414797789882869,0.174358304357156,0.480182768078521,0.385291830869392,0.283330365782604,0.427762183360755,0.378821757389233,0.922674026340246,0.0741181164048612,0.987182066543028,0.710949074011296,0.290592576609924,0.430218982044607,0.581195846898481,0.960550922667608,0.232148804003373,0.93665102426894,0.54363617952913,0.195647531654686,0.612682592822239,0.342899919021875,0.287570843240246,0.522306259721518,0.428094722563401,0.455704783787951,0.870897134300321,0.948678355198354,0.428708240622655,0.0623702257871628,0.748796535190195,0.97093363921158,0.344254257157445,0.352364612743258,0.335596018237993,0.0857217540033162,0.69711422547698,0.381284278584644,0.588965810602531,0.636374455876648,0.65575400646776,0.216569480951875,0.859542626421899,0.650344172026962,0.72759174183011,0.563897505402565,0.944408089620993,0.866059781052172,0.291043905075639,0.532537600956857,0.775496544549242,0.148159449687228,0.879450630862266,0.153044437989593,0.86066922894679,0.320480583002791,0.919230065308511,0.66050615417771,0.728888762649149,0.377170507097617,0.787623509997502,0.882223725086078,0.413795825326815,0.827986629446968,0.90381122380495,0.110709354514256,0.462524132570252,0.955177021212876,0.608908326365054,0.716282715089619,0.225929923821241,0.266987088136375,0.872313123662025,0.520593399880454,0.100361998658627,0.618852819083259,0.047974745510146
0.947,'no',0,0.872800803743303,0.165228843921795,0.56696314108558,0.500552185578272,0.312123328214511,0.274878188036382,0.909312243573368,0.5646539372392,0.940501633100212,0.76142923720181,0.245378994382918,0.838857935741544,0.490111810853705,0.0676541421562433,0.4737132366281,0.346432447666302,0.338995942147449,0.963322079973295,0.503426059614867,0.609387122094631,0.265145787270740,0.0745445382781327,0.510931175900623,0.407085538841784,0.342502518091351,0.32446722057648,0.120575073640794,0.527205833233893,0.560515435878187,0.377766588702798,0.275592094752938,0.688641774235293,0.412003968143836,0.0356704189907759,0.524498126469553,0.413095270749182,0.467000618344173,0.436517476337031,0.07645528530702,0.518073255661875,0.406523908721283,0.74411700363271,0.85253740195185,0.633867180440575,0.927237296011299,0.0592806586064398,0.76973007270135,0.465840213233605,0.682608855655417,0.869649674743414,0.632005183724687,0.340403258567676,0.496507751988247,0.96942423004657,0.327864660182968,0.522619213210419,0.717475555138662,0.774092445382848,0.186437050113454,0.504355540499091,0.789375260705128,0.560913969529793,0.0110928211361170,0.892949694301933,0.22407125425525,0.397062545642257,0.621361512923613,0.893195179989561,0.940435465658084,0.519701610319316,0.984799760160968,0.91548674274236,0.114670421462506,0.00983602926135063,0.195297648897395,0.538005999056622,0.612625128822401,0.748277446487918,0.893180057639256,0.116164347855374
3.221,'yes',0,0.650984082370996,0.492378287948668,0.62554597016424,0.0152534374501556,0.411933585070074,0.419552926905453,0.625702666351572,0.802409158786759,0.60234988341108,0.729693711968139,0.183144305599853,0.396568357711658,0.761641521705315,0.161186781944707,0.831293981987983,0.255732343066484,0.97323306207545,0.424202668480575,0.744932093424723,0.840284009929746,0.874793577939272,0.501664609182626,0.503597786417231,0.00134509219788015,0.363262150203809,0.301257395418361,0.812888478394598,0.519465984078124,0.742928353371099,0.919054339174181,0.086598264053464,0.319914325373247,0.451785526005551,0.674121353542432,0.178745071170852,0.742269456153736,0.746032575378194,0.94908290472813,0.0882024262100458,0.61654857499525,0.561708538327366,0.79659587237984,0.447199580958113,0.66514420718886,0.0471767387352884,0.0176714679691941,0.867096081376076,0.480571813881397,0.606030804337934,0.397596195572987,0.447405546205118,0.368487788131461,0.181792240357026,0.468937989324331,0.607518245931715,0.400303801521659,0.0576619440689683,0.0573976747691631,0.761134474072605,0.289363177027553,0.113891694694757,0.663563342066482,0.00833007344044745,0.812405121745542,0.92568592261523,0.572833408368751,0.900897525949404,0.804710641968995,0.759196770377457,0.64536746754311,0.631545270327479,0.875640207435936,0.139238077448681,0.558355280896649,0.0624533577356488,0.405708215897903,0.666603088611737,0.271625174442306,0.551367255626246,0.812351947650313
2.6147,'yes',0,0.991180228069425,0.737774889683351,0.932415693998337,0.771625955821946,0.860388515982777,0.510733357397839,0.126740271225572,0.280155084794387,0.258667563553900,0.38956642174162,0.199338173028082,0.767815114697441,0.530463331146166,0.576713669113815,0.0725924142170697,0.254498187685385,0.907339129364118,0.63195416261442,0.0521106056403369,0.53037706320174,0.00501064560376108,0.989246530691162,0.357294012326747,0.45979920681566,0.251517770346254,0.973226724658161,0.0992323991376907,0.179419968044385,0.737164761638269,0.905029236339033,0.942181162303314,0.0238997531123459,0.699102535611019,0.123853079741821,0.0563184346538037,0.740489334566519,0.779890086501837,0.0242376995738596,0.903355425223708,0.0168159366585314,0.716530258767307,0.340009130304679,0.105119773419574,0.553450842155144,0.604038027115166,0.551398374605924,0.474816431291401,0.295900340890512,0.0216984841972589,0.334458287805319,0.0587584096938372,0.379602152854204,0.116501630051062,0.84065436059609,0.122497898060828,0.570199158973992,0.87546412460506,0.125001038424671,0.296683052321896,0.934847738360986,0.144152083201334,0.948568415595219,0.85431764810346,0.333345438586548,0.548552382271737,0.105454853735864,0.82440429739654,0.178169051650912,0.690409338800237,0.504506618715823,0.324420760618523,0.153373907553032,0.861190997296944,0.86192298005335,0.457913741236553,0.832102434244007,0.958297417033464,0.829125452786684,0.972550909267738,0.400407117791474
5.11,'yes',0,0.233083150349557,0.58971408708021,0.824412760091946,0.226566638797522,0.740958836162463,0.681019577430561,0.859367733588442,0.935546280117705,0.736073597567156,0.705810006242245,0.391062005423009,0.474604932591319,0.996799350949004,0.765012310585007,0.0466514823492616,0.741333911661059,0.961862766416743,0.492047852603719,0.768881550757214,0.138476921478286,0.226018513087183,0.588847842533141,0.568515113787726,0.137305234791711,0.925903102383018,0.406005141092464,0.317069834563881,0.708766418276355,0.40569830709137,0.181663578841835,0.659448734950274,0.837373374495655,0.0938637279905379,0.431500402744859,0.407480822876096,0.460504023125395,0.647118685999885,0.632955842418596,0.555106949061155,0.829620403470472,0.0192766198888421,0.701893728459254,0.0671395652461797,0.566191752441227,0.692600448383018,0.118959918152541,0.0562379052862525,0.887497330782935,0.875253523234278,0.169534572400153,0.808939073467627,0.374926113756374,0.0727706532925367,0.834623530972749,0.525014966027811,0.166517500532791,0.850396741414443,0.578142340527847,0.321424862369895,0.74251468735747,0.30951564735733,0.951626353431493,0.87419424741529,0.505583234131336,0.0245270614977926,0.00795085006393492,0.199786842102185,0.359665657393634,0.00321269244886935,0.476074125384912,0.142700671916828,0.642103493446484,0.859737820690498,0.701464754994959,0.332499394891784,0.216199882095680,0.400680194376037,0.0593764923978597,0.182405243162066,0.189994691871107
5.6,'no',0,0.61982263228856,0.84416281315498,0.75149160111323,0.777810203842819,0.749138426268473,0.309510171879083,0.597263855161145,0.83313351124525,0.275560174835846,0.810301169753075,0.553308405680582,0.925269971368834,0.0270904141943902,0.377624755958095,0.286818293854594,0.871914236806333,0.886675299610943,0.639516337309033,0.169261484872550,0.773100253660232,0.0733725298196077,0.108430015156046,0.0309832980856299,0.175494293915108,0.740577353863046,0.236680327681825,0.228862202959135,0.545473339036107,0.863081496674567,0.799033312592655,0.58418628689833,0.206951494095847,0.591822839342058,0.797940992284566,0.149524874053895,0.776941535295919,0.47555466578342,0.422330112196505,0.569151621777564,0.705399996833876,0.153577468590811,0.950733975507319,0.193478908156976,0.642363254679367,0.366244036238641,0.429634515196085,0.009882083395496,0.0965497235301882,0.909822745714337,0.64432124258019,0.95426630647853,0.125605715671554,0.969228577567264,0.422385193640366,0.582323414739221,0.276444136397913,0.67955224472098,0.0306002148427069,0.450245684711263,0.476094776531681,0.749771747039631,0.788032677955925,0.00185561506077647,0.261548402952030,0.79496870841831,0.948399890447035,0.375874109100550,0.359652748098597,0.726763314334676,0.868294158019125,0.415292421588674,0.860185936326161,0.832543920027092,0.00745833269320428,0.905831462703645,0.0924029464367777,0.225644371705130,0.98685563239269,0.321295672794804,0.94168796017766
3.2,'no',0,0.107642650604248,0.138446151278913,0.0738877449184656,0.103688729228452,0.8499734334182,0.0423953724093735,0.767715051071718,0.623277686536312,0.96800215356052,0.790969270281494,0.818431181367487,0.958027502289042,0.110215015476570,0.853484775638208,0.194031981285661,0.89189863554202,0.278542111627758,0.872142303735018,0.620039719855413,0.084080355707556,0.516789482906461,0.612038285238668,0.0207018367946148,0.117793113691732,0.319039076566696,0.0513744824565947,0.770561465062201,0.705008267657831,0.538188700098544,0.459921153960750,0.691955055110157,0.607243889942765,0.341942245839164,0.470285829622298,0.339934775140136,0.379420704441145,0.0462077264674008,0.685059007257223,0.643705397145823,0.649835557444021,0.958763932343572,0.0449677244760096,0.430455220397562,0.953637073514983,0.611736566992477,0.00679086102172732,0.118038076907396,0.257441695313901,0.92697684559971,0.983884004177526,0.0564622713718563,0.359131045872346,0.63444143277593,0.105966971954331,0.88408752437681,0.756435027346015,0.344492730451748,0.52251224918291,0.480362577596679,0.198195675620809,0.468859011540189,0.243618528125808,0.094494764925912,0.65793126099743,0.331362713361159,0.340761281549931,0.0942988295573741,0.393924797652289,0.083091312320903,0.440387995680794,0.588102801004425,0.076200254028663,0.695490155136213,0.259944739984348,0.744504837552086,0.690428419271484,0.49063386186026,0.353761052247137,0.55869199289009,0.202965960139409
2.346,'yes',0,0.425859989132732,0.960838749306276,0.78233756381087,0.647822313476354,0.43497045408003,0.409761228831485,0.376291024498641,0.444310265593231,0.553911189781502,0.772221341496333,0.84649216523394,0.46916629630141,0.180222654715180,0.850925670238212,0.4959527105093,0.425283699296415,0.153808970469981,0.256396143231541,0.929917854256928,0.688064517918974,0.785966461990029,0.482697839615867,0.927172907395288,0.0811504414305091,0.192509624874219,0.888219049666077,0.333604543237016,0.920120537048206,0.573882373981178,0.155160578899086,0.699444194324315,0.905391506152228,0.701296450803056,0.477630433393642,0.226894900202751,0.604084363440052,0.306919255526736,0.840119381435215,0.025460007134825,0.341896137222648,0.310440465807915,0.931713021360338,0.464605430141091,0.979290816234425,0.697480315575376,0.776512502226979,0.440710387891158,0.722839994123206,0.978784151840955,0.981177328154445,0.336403759894893,0.511259919498116,0.38698899326846,0.833469879347831,0.00564657617360353,0.401311168447137,0.909383243648335,0.706589546985924,0.560101662296802,0.925698772305623,0.228348072618246,0.44694731454365,0.532038893317804,0.15952316718176,0.787293057190254,0.771045158850029,0.424597138771787,0.143306227400899,0.398652424803004,0.782413405366242,0.88944795820862,0.214835521066561,0.169368415838107,0.254857728490606,0.774849808542058,0.3409102356527,0.289863088168204,0.510698019061238,0.858558895299211,0.389185768784955
0.08,'no',0,0.627760485978797,0.540261660236865,0.323152697412297,0.499266173457727,0.224747820524499,0.393992833327502,0.500601110514253,0.665752163389698,0.667331781238317,0.700277231866494,0.427847513696179,0.437884405255318,0.0120104984380305,0.451879532309249,0.965192527743056,0.311774530448020,0.451346416957676,0.116702338680625,0.315892905695364,0.983699298463762,0.69780362630263,0.70663941418752,0.353967638220638,0.442062420072034,0.609392652986571,0.806808475172147,0.0374410396907479,0.169270749203861,0.370665700174868,0.56226616865024,0.222756988834590,0.584943087305874,0.0867271991446614,0.540325819514692,0.650920826476067,0.972498790826648,0.902476646471769,0.945245858514681,0.343839282402769,0.831889623776078,0.628560839686543,0.238578696036711,0.350113619817421,0.713186621200293,0.532505485927686,0.836105434922501,0.0672793691046536,0.986516068689525,0.570408566622064,0.152109181042761,0.47232645843178,0.115740080364048,0.219493546523154,0.196686673210934,0.253584010992199,0.853286965051666,0.506851590005681,0.962929311906919,0.415316295810044,0.823775667697191,0.628700429107994,0.198646254139021,0.857908189529553,0.503711808240041,0.694391583092511,0.0505965475458652,0.74590059183538,0.193061859812587,0.941365474602208,0.83104371256195,0.667159220203757,0.654359626583755,0.384874067967758,0.167845894815400,0.92135836952366,0.626195812597871,0.448524315143004,0.122197098331526,0.587289854185656,0.55750953941606
2.4996,'yes',0,0.675306730205193,0.813560911687091,0.321747923502699,0.52272216998972,0.864465594990179,0.508008477510884,0.604220892535523,0.546554650180042,0.102964301360771,0.635386378038675,0.890859837410972,0.995435445336625,0.30160916573368,0.220115583389997,0.716468342579901,0.478998498525470,0.169597871834412,0.188782295212150,0.167986618820578,0.489989245776087,0.531390415271744,0.180135505506769,0.0506473653949797,0.56554937385954,0.983172521926463,0.355970558011904,0.528056085575372,0.195951154688373,0.923651712248102,0.410335300257429,0.642944877501577,0.999404715374112,0.621885176980868,0.463944222778082,0.307406168663874,0.780154934385791,0.340019088471308,0.8466209853068,0.649722095578909,0.729197966633365,0.614085019333288,0.860485433368012,0.984893503366038,0.28754428983666,0.0179479678627104,0.305966911138967,0.494362599914894,0.56408696109429,0.411155551439151,0.480917708249763,0.755349599989131,0.664656498469412,0.390962406527251,0.637286072829738,0.489624135894701,0.509221168234944,0.323812586255372,0.970613094279543,0.524101230315864,0.275256850756705,0.819222504040226,0.730792379006743,0.129104460356757,0.303647327935323,0.196182546205819,0.313460073899478,0.914721166715026,0.646261653862894,0.367190563119948,0.4042093900498,0.431406293762848,0.479923111619428,0.515381169505417,0.589336389210075,0.843438887037337,0.372220276156440,0.415423630271107,0.132253474090248,0.98419951298274,0.344429596792907
4.349,'no',0,0.0713953834492713,0.879273503320292,0.667994395131245,0.891781769692898,0.810168033465743,0.201927485875785,0.529373731464148,0.938864051830024,0.429738915059716,0.96139135863632,0.669632840901613,0.725493470905349,0.173151580616832,0.720485476544127,0.914480944396928,0.374555024784058,0.101026717107743,0.753581184893847,0.523149382323027,0.649888941086829,0.74238860188052,0.338675459614024,0.951871945988387,0.334411932388321,0.844511720817536,0.919215693837032,0.577182087115943,0.876277332892641,0.650108382571489,0.101049725664780,0.341645604232326,0.072438893141225,0.675902008078992,0.987959758611396,0.948901453753933,0.977120517753065,0.608933249022812,0.205306187737733,0.189872858114541,0.97940464084968,0.244272137293592,0.674983632517979,0.969349769875407,0.552455699071288,0.691322044935077,0.36384246009402,0.861866081831977,0.790759417694062,0.43745471094735,0.487778878770769,0.583507233997807,0.172753974329680,0.0683546685613692,0.577760347397998,0.940139604033902,0.41422297200188,0.0402127141132951,0.333391990512609,0.00655549298971891,0.655305310618132,0.635261796182021,0.705699599580839,0.804536828538403,0.208473704988137,0.96846767445095,0.425784257473424,0.772458080900833,0.115280320169404,0.450058582238853,0.390948506770656,0.73142134747468,0.533969204174355,0.86045643221587,0.72881827945821,0.978781412122771,0.895616546971723,0.0602167739998549,0.904778573196381,0.0384496373590082,0.537377763306722
0.83,'yes',0,0.921390841482207,0.563272099476308,0.899072679458186,0.944706098176539,0.553033688105643,0.506303898990154,0.746607096632943,0.134264472872019,0.0123648843728006,0.0341664995066822,0.562437278917059,0.256190411746502,0.802603604504839,0.740470026852563,0.214634028729051,0.832969355629757,0.326224157586694,0.607279109070078,0.903892041184008,0.430335542187095,0.75782986334525,0.294746351195499,0.542828516336158,0.443443503696471,0.678628914291039,0.887342616450042,0.220284996088594,0.607209387468174,0.243785086553544,0.298789872322232,0.100438530789688,0.352126413956285,0.627256666542962,0.832140318350866,0.0353951095603406,0.596733385929838,0.407488228287548,0.481217336608097,0.0064607011154294,0.92899270169437,0.214488978497684,0.248704646248370,0.0391466931905597,0.154170295689255,0.390185634372756,0.189389353850856,0.481261300155893,0.774752106517553,0.279446391621605,0.993531681830063,0.239975689444691,0.694464395288378,0.34609534824267,0.452170994831249,0.502815055660903,0.103935422608629,0.417827098397538,0.198163918219507,0.683021747972816,0.181688088923693,0.323667837074026,0.534316085744649,0.522795950528234,0.86912961001508,0.80473780608736,0.0223112378735095,0.335238037398085,0.244050029665232,0.284956299001351,0.803638198180124,0.607759316219017,0.854025796288624,0.503295076545328,0.254677377641201,0.608353941701353,0.136720909737051,0.864084088243544,0.70359575143084,0.101854856126010,0.822845644550398
