@relation input_data
@attribute Z numeric
@attribute uvot_detection {'no','yes'}
@attribute zero numeric
@attribute useless1 numeric
@attribute useless2 numeric
@attribute useless3 numeric
@attribute useless4 numeric
@attribute useless5 numeric
@attribute useless6 numeric
@attribute useless7 numeric
@attribute useless8 numeric
@attribute useless9 numeric
@attribute useless10 numeric
@attribute useless11 numeric
@attribute useless12 numeric
@attribute useless13 numeric
@attribute useless14 numeric
@attribute useless15 numeric
@attribute useless16 numeric
@attribute useless17 numeric
@attribute useless18 numeric
@attribute useless19 numeric
@attribute useless20 numeric
@attribute useless21 numeric
@attribute useless22 numeric
@attribute useless23 numeric
@attribute useless24 numeric
@attribute useless25 numeric
@attribute useless26 numeric
@attribute useless27 numeric
@attribute useless28 numeric
@attribute useless29 numeric
@attribute useless30 numeric
@attribute useless31 numeric
@attribute useless32 numeric
@attribute useless33 numeric
@attribute useless34 numeric
@attribute useless35 numeric
@attribute useless36 numeric
@attribute useless37 numeric
@attribute useless38 numeric
@attribute useless39 numeric
@attribute useless40 numeric
@data
0.767,'yes',0,0.675199686083943,0.702513940166682,0.57219517393969,0.635582694318146,0.867570172762498,0.682226732373238,0.331325674429536,0.0546980567742139,0.887987808557227,0.690877560758963,0.0550376933533698,0.364770400105044,0.805137856397778,0.347457481315359,0.999376376857981,0.444933434482664,0.448669788660482,0.424976472044364,0.0662486862856895,0.778176659950987,0.527013463201001,0.84559036232531,0.574959667399526,0.89327976689674,0.419121229322627,0.539258082164451,0.303518453147262,0.448408152675256,0.84461085498333,0.918142951326445,0.574324454180896,0.498965746490285,0.418116845656186,0.134058392373845,0.0908322457689792,0.962137325666845,0.360839981585741,0.914587044157088,0.836250439053401,0.115844731684774
0.5295,'yes',0,0.984530207933858,0.318407902028412,0.613631405867636,0.826510039856657,0.831153483362868,0.401750348042697,0.69748440105468,0.85904975910671,0.872158476384357,0.643779438920319,0.479415246285498,0.240692089544609,0.0132032253313810,0.749672137433663,0.83650989830494,0.275479858275503,0.95758983399719,0.457977860700339,0.70176786929369,0.0179460723884404,0.0587053475901484,0.938710561487824,0.0831291091162711,0.420816684374586,0.875583335058764,0.603609439218417,0.340391965582967,0.755650443490595,0.586333764716983,0.803476951783523,0.377749980194494,0.349481544923037,0.963184992782772,0.486315093934536,0.631178098963574,0.411853107390925,0.366640601539984,0.241495905211195,0.471398898167536,0.467384450370446
1.9685,'yes',0,0.341528196120635,0.422370592365041,0.0676053876522928,0.86573774041608,0.553617550060153,0.916762191103771,0.37136393529363,0.0604514090809971,0.26959949801676,0.631267455173656,0.497656656662002,0.0146345025859773,0.909219092456624,0.884226030437276,0.563732056878507,0.00453589437529445,0.508368916343898,0.785353696439415,0.82019400689751,0.600259580649436,0.491267303004861,0.590938870795071,0.229460355360061,0.45762149640359,0.572612715652213,0.224949421593919,0.192236464470625,0.0182826952077448,0.975388473598287,0.310445988085121,0.223688552621752,0.96731487615034,0.17120971926488,0.361915414920077,0.225149968173355,0.893793188035488,0.47156187472865,0.309240695787594,0.782926286337897,0.682431960012764
0.714,'no',0,0.176981984172016,0.129942065104842,0.0296294742729515,0.246390397427604,0.948282853933051,0.290677498793229,0.083147206576541,0.228912255261093,0.8277181556914,0.927541082259268,0.0258381115272641,0.788771270774305,0.116907591465861,0.330057054292411,0.208723604911938,0.780272702686489,0.0152384887915105,0.735257210675627,0.353682607412338,0.736364831449464,0.374111300799996,0.0479602420236915,0.377686793217435,0.686712473863736,0.35796002112329,0.106575741665438,0.764740510378033,0.296506284270436,0.59591324464418,0.878442477667704,0.190392803400755,0.0702365424949676,0.567187158158049,0.964328279020265,0.101962069747970,0.256276819156483,0.351832850603387,0.93640534975566,0.818246395792812,0.489520181203261
3.35,'yes',0,0.317138456040993,0.576472958317026,0.95493400003761,0.864250052021816,0.872438525082543,0.724124945467338,0.0273350027855486,0.919824462383986,0.470913822995499,0.624368462013081,0.523843623464927,0.794637047918513,0.763302496634424,0.0781059523578733,0.361150681739673,0.551037424243987,0.800430194474757,0.876642001792789,0.288649601861835,0.91234876587987,0.438371233874932,0.402767464285716,0.616038794862106,0.891330742975697,0.466784044867381,0.266041654162109,0.0893790344707668,0.209441947983578,0.921065891627222,0.91819317638874,0.476811775239184,0.382828666362911,0.585288361646235,0.0761907936539501,0.841614442877471,0.49807573412545,0.0552457720041275,0.313655052101240,0.808999958448112,0.72671240195632
3.082,'yes',0,0.690800237236544,0.793638596776873,0.0638994032051414,0.60669751977548,0.364558405475691,0.106570740463212,0.844857207732275,0.747458322672173,0.596472001867369,0.428544570924714,0.133084141416475,0.93191327364184,0.999002051074058,0.238685354590416,0.921359321568161,0.517131268745288,0.0552701235283166,0.163596043828875,0.183352702762932,0.271393440198153,0.351139202248305,0.436302939895540,0.684120456222445,0.723175070248544,0.437701591057703,0.67916545481421,0.241350578377023,0.684614837402478,0.930411799577996,0.968399290693924,0.00901760999113321,0.879389728419483,0.870059828041121,0.115629866952077,0.990668813697994,0.392312894109637,0.0238271565176547,0.972568520344794,0.574089808855206,0.97955401148647
3.969,'yes',0,0.605580770643428,0.855157756013796,0.105270533822477,0.715208508772776,0.868306568823755,0.352564354427159,0.560946588404477,0.743803883204237,0.72189307701774,0.456788709852844,0.609178889542818,0.50163680803962,0.228275419911370,0.402485397644341,0.667461701668799,0.51011323183775,0.297307057306170,0.679370511788875,0.128576583694667,0.559040064690635,0.564493401208892,0.955519703682512,0.220753071596846,0.701168493600562,0.67890773480758,0.00659103668294847,0.723046551691368,0.574387890519574,0.859224741812795,0.319989437470213,0.124152906937525,0.79120302409865,0.355671427911147,0.146624915301800,0.627550653414801,0.090196386212483,0.389869004953653,0.150748940184712,0.429914314765483,0.692377417115495
0.624,'yes',0,0.715223502833396,0.592301722383127,0.611569704953581,0.189900296973065,0.782158568035811,0.803010750561953,0.406335029751062,0.435389117803425,0.713479801313952,0.8030773375649,0.0175499997567385,0.522025430342183,0.386887007625774,0.167653390206397,0.614832528401166,0.927271104417741,0.648245979333296,0.128874743590131,0.791783849941567,0.975444960407913,0.254374843090773,0.71478356863372,0.930183074204251,0.550710277399048,0.624876611400396,0.101974472403526,0.00283958809450269,0.534138064831495,0.821494465461001,0.363847527187318,0.592333771754056,0.40588631411083,0.13990438147448,0.627207134384662,0.754979265853763,0.9390543946065,0.813799773342907,0.14696048758924,0.223979508969933,0.64190092519857
1.37,'yes',0,0.788865696405992,0.37349590822123,0.98990865959786,0.134174557635561,0.2039471170865,0.0681366478092968,0.0825586484279484,0.687350754393265,0.904416461242363,0.294896807521582,0.950258894823492,0.637435818789527,0.858727624639869,0.192216530442238,0.949630480259657,0.627206376055256,0.152464938350022,0.510706880129874,0.703606428578496,0.958506767405197,0.369284041924402,0.695197023451328,0.0990824059117585,0.0342994867824018,0.110011384822428,0.912205577362329,0.664220882579684,0.840787634020671,0.659623698331416,0.386300964746624,0.729458638932556,0.676099565811455,0.052365483250469,0.647544397274032,0.379780081333593,0.794226550031453,0.0489961348939687,0.379312841687351,0.0224384849425405,0.723885324783623
1.063,'yes',0,0.122113188961521,0.671712463255972,0.444293150678277,0.128510050941259,0.391850816551596,0.96262886817567,0.555824087467045,0.301909192930907,0.292911601252854,0.889342789771035,0.372891964856535,0.314430960454047,0.156718679703772,0.601660937303677,0.567902675596997,0.766239271499217,0.325319986790419,0.81530261458829,0.140559689607471,0.900392694864422,0.132265478372574,0.87953180889599,0.351289544720203,0.824760409304872,0.98288959497586,0.134387189289555,0.149056950351223,0.560037354938686,0.316438843030483,0.08873310405761,0.586518567753956,0.814510406926274,0.125630129128695,0.453676821198314,0.648880609311163,0.752322348766029,0.0295368700753897,0.0622077328152955,0.820717692608014,0.52371918107383
1.71,'yes',0,0.74896452226676,0.483074121875688,0.481988676823676,0.811970373848453,0.629179415060207,0.891180455451831,0.446201735176146,0.233486382523552,0.953164988430217,0.463917966932058,0.699586014961824,0.483122050762177,0.414770117495209,0.0405429219827056,0.697681842837483,0.151411267463118,0.874823161633685,0.739968549925834,0.744890961563215,0.816768343793228,0.614504989469424,0.612472210777923,0.644622597144917,0.241864127805457,0.501239622477442,0.155418686568737,0.228647344280034,0.898048273753375,0.0629715942777693,0.605716400779784,0.802627154625952,0.498651576926932,0.602074272930622,0.82636656658724,0.933445692295209,0.431289155734703,0.262700768420473,0.118522248929366,0.931441410444677,0.75251918588765
0.98,'no',0,0.885446998290718,0.85384395159781,0.826440528966486,0.576193004148081,0.351988865993917,0.744760267203674,0.205640118801966,0.152104420820251,0.156638816231862,0.905129830352962,0.591984621249139,0.754958730889484,0.302146236179397,0.235406346153468,0.680398822296411,0.642439643852413,0.57590784644708,0.34916538791731,0.36308104544878,0.580387471010908,0.960770929930732,0.899571512592956,0.525230854516849,0.956847379915416,0.970677389996126,0.505082019139081,0.0389624193776399,0.872870764695108,0.028081325115636,0.510450767353177,0.818971758475527,0.284677088260651,0.270450190640986,0.545722123468295,0.181688546901569,0.881884336005896,0.365693386178464,0.812566683627665,0.248574685538188,0.431378026492894
4.813,'no',0,0.70167202083394,0.102926186518744,0.869511779397726,0.246070987777784,0.209849688690156,0.204377924790606,0.970608780626208,0.918632958084345,0.50359968515113,0.214272475568578,0.688962535466999,0.480527407256886,0.94045771821402,0.134133548475802,0.0551917334087193,0.128124149981886,0.789560236502439,0.176745129749179,0.160549132386222,0.369273703312501,0.337687864433974,0.916725115850568,0.0838592606596649,0.254716499708593,0.524965609190986,0.978926114505157,0.439865702064708,0.0401005893945694,0.783618931891397,0.479808646952733,0.426685460377485,0.145871763816103,0.771912616677582,0.722431361209601,0.87450607586652,0.306942963507026,0.345331335207447,0.855199699522927,0.939684924436733,0.0339756442699581
3.076,'yes',0,0.731167095014825,0.0540665064472705,0.950691684149206,0.519096566597,0.0153430914506316,0.584406228270382,0.3731422459241,0.586924660718068,0.525898852851242,0.0735257212072611,0.0353917335160077,0.278188405558467,0.051922413520515,0.651370978914201,0.618188985157758,0.8782797541935,0.500572501681745,0.482192238792777,0.289087826618925,0.524033449823037,0.429991440847516,0.753178352257237,0.712855833815411,0.960302868392318,0.392619862919673,0.132556930184364,0.952242721104994,0.0063319259788841,0.360562607645988,0.731676413444802,0.541980312904343,0.689263287000358,0.426230314653367,0.92062519886531,0.700840138830245,0.353102537337691,0.231341515667737,0.436127186985686,0.0715349584352225,0.810417970875278
1.314,'yes',0,0.651335291098803,0.373918851837516,0.111997330328450,0.302862185519189,0.734595078742132,0.715087147196755,0.870389119721949,0.0983168985694647,0.262385987211019,0.286446469603106,0.187694893684238,0.797644790960476,0.102121970383450,0.100462861359119,0.0258823251351714,0.386397418798879,0.770147494971752,0.34665495227091,0.510332490317523,0.0338498582132161,0.585267584538087,0.181211318122223,0.970242907758802,0.284684755373746,0.74173818482086,0.533115088474005,0.101628190372139,0.526467578019947,0.772250089561567,0.732279163552448,0.576890481170267,0.759927698876709,0.985601180465892,0.922493201680481,0.955193575005978,0.231409198604524,0.577258178964257,0.818017594050616,0.358763314550743,0.0335972853936255
1.159,'yes',0,0.496527335140854,0.288657377241179,0.971967515302822,0.957202059682459,0.687374074710533,0.866425435524434,0.501717480830848,0.70858798804693,0.923329215496778,0.614926108857617,0.244970903266221,0.451542264781892,0.470590610289946,0.695363442413509,0.243831870611757,0.880927629536018,0.709159101126716,0.411969833308831,0.948593114735559,0.712932914495468,0.403738712891936,0.0561514552682638,0.629717624746263,0.46121915592812,0.387696390738711,0.427566546713933,0.515655920142308,0.562687738100067,0.555920376908034,0.990009965375066,0.914341701194644,0.190167300403118,0.127695548115298,0.907914188457653,0.676105246180668,0.73872772953473,0.0873840050771832,0.511455905623734,0.264779473654926,0.302329808240756
3,'yes',0,0.335339086828753,0.465582340257242,0.70880601205863,0.988149914192036,0.3434343484696,0.63561056391336,0.777699812082574,0.644845225149766,0.186670326627791,0.530844713561237,0.593040715903044,0.869118266971782,0.35935030085966,0.431420863606036,0.955916069680825,0.270992283010855,0.981734320055693,0.093364646891132,0.602302705869079,0.398102908628061,0.394306969130412,0.428264955524355,0.277218090603128,0.0526106106117368,0.543697098037228,0.215797453653067,0.385370696661994,0.319812139961869,0.749026421224698,0.284290060866624,0.554880441864952,0.224864546908066,0.640575769124553,0.318331864662468,0.429644669871777,0.884648404549807,0.890490799676627,0.892861249158159,0.171035124687478,0.222431890200824
1.489,'yes',0,0.0375683768652380,0.676218686392531,0.78449565032497,0.328842851798981,0.875767558347434,0.501840416807681,0.254112567054108,0.76153757958673,0.186433356255293,0.462597474921495,0.727720538619906,0.253769451985136,0.960366099141538,0.114591867895797,0.70653875102289,0.550684221554548,0.0109730409458280,0.66955630807206,0.232678183587268,0.649169882759452,0.631634954130277,0.345423451624811,0.707798363175243,0.050309383077547,0.92631336580962,0.921189832268283,0.664237724849954,0.922622785903513,0.374424790497869,0.87936524534598,0.930213082116097,0.0590332837309688,0.862550421617925,0.0230644303373992,0.753055043751374,0.500547460280359,0.554057529196143,0.725199606036767,0.956288758199662,0.889649716205895
2.625,'yes',0,0.731839650776237,0.100098316557705,0.245710303774104,0.333072187611833,0.0613821456208825,0.591684387763962,0.0136221952270716,0.201070528943092,0.166521706385538,0.417499401606619,0.673944851150736,0.524082048330456,0.748039229772985,0.478963280562311,0.739127231528983,0.704451438272372,0.175767969340086,0.574758637696505,0.466074791969731,0.189502334222198,0.191520095337182,0.341448249528185,0.434945621294901,0.711502532009035,0.065310109173879,0.221206836635247,0.826884591951966,0.693496840074658,0.128039003582671,0.565871290396899,0.996808665338904,0.391691490076482,0.191798754967749,0.966267599724233,0.830293816048652,0.464963078964502,0.216280171647668,0.636629873421043,0.251480767969042,0.138831302290782
4.41,'yes',0,0.193629487184808,0.142644822364673,0.263444959186018,0.824240680783987,0.216929523041472,0.163107050815597,0.854187484830618,0.00438226177357137,0.97536090714857,0.658574083354324,0.990099258953705,0.997108224779367,0.570594248594716,0.294636137085035,0.997172416420653,0.816821957239881,0.66705007571727,0.99317963165231,0.835485559422523,0.786928434157744,0.107254877919331,0.419032546225935,0.947563430061564,0.562205617316067,0.0439302863087505,0.162475871155038,0.511507628951222,0.524651139741763,0.652336923638359,0.209148010006174,0.911586561473086,0.787010087398812,0.439897299511358,0.226826532976702,0.745796212926507,0.834044450195506,0.815856626722962,0.411295078927651,0.215520017314702,0.693427114514634
2.737,'yes',0,0.195659106830135,0.842508655507118,0.550884895492345,0.227675975998864,0.866406470537186,0.629637013422325,0.447458685841411,0.613872909452766,0.423019874375314,0.292624904774129,0.481200430542231,0.725752359488979,0.443087217630818,0.512789693428203,0.570166853489354,0.189856361830607,0.240774072241038,0.395590603118762,0.383595025632530,0.872830005828291,0.656208516098559,0.762068588519469,0.219272839836776,0.140617525205016,0.258415990974754,0.03733772598207,0.208484766772017,0.84341684076935,0.686439928831533,0.610356379300356,0.527651528129354,0.902677096892148,0.59737591072917,0.586864714510739,0.090522775426507,0.0647355478722602,0.00596361234784126,0.364075024612248,0.256328315241262,0.250242825131863
6.7,'no',0,0.904569239355624,0.601445603417233,0.226454198360443,0.392681240336969,0.174319864250720,0.575189136900008,0.548689419636503,0.01171885128133,0.209856387227774,0.522493567084894,0.796422321116552,0.0768704491201788,0.531406210968271,0.0298039477784187,0.661079448880628,0.862520000431687,0.723255335353315,0.555512985913083,0.781146989902481,0.212682691402733,0.755703240633011,0.873385516228154,0.654379866551608,0.921164726605639,0.729790915502235,0.475287800654769,0.80610758648254,0.835113452514634,0.479484854498878,0.251525477971882,0.656883585266769,0.00865591946057975,0.959619700443,0.283101847860962,0.646064541069791,0.526397968642414,0.392525361385196,0.242368861567229,0.624153094831854,0.927181247621775
1.8,'yes',0,0.319754416821525,0.085635923082009,0.171799242030829,0.957078670617193,0.327231719391420,0.136304518673569,0.845814221305773,0.0494018280878663,0.83147484739311,0.0171929860953242,0.972376402234659,0.198717110091820,0.85417924867943,0.809989292407408,0.572628748835996,0.24525961256586,0.611368284327909,0.226052515441552,0.715468644164503,0.605242847697809,0.894834845792502,0.219233123352751,0.511753511382267,0.102387541439384,0.96869828668423,0.345557888271287,0.527020175009966,0.892229095567018,0.549390442669392,0.477830314775929,0.0281132399104536,0.4068342235405,0.736110392957926,0.103799930308014,0.165153698297217,0.679802309023216,0.612307520583272,0.235112609341741,0.955593204824254,0.204299151198938
3.425,'yes',0,0.915932414121926,0.81682398612611,0.412305283825845,0.414744942216203,0.448381982510909,0.093798158923164,0.531571338651702,0.37395482044667,0.662826132494956,0.347226527053863,0.327817193930969,0.411840970860794,0.80997976870276,0.999267407460138,0.785417726496235,0.580075834877789,0.745553384302184,0.367194454185665,0.691959537100047,0.380402728449553,0.64499660837464,0.232320417417213,0.122803770005703,0.337581417057663,0.98175965063274,0.756546713644639,0.600597182055935,0.830869425553828,0.871800739318132,0.527225151890889,0.0178823019377887,0.977856958284974,0.96575242211111,0.470735209062696,0.580954540753737,0.439689065562561,0.781779527431354,0.669274622108787,0.3231652432587,0.462925777770579
2.4266,'yes',0,0.271382013335824,0.215659224893898,0.175897554494441,0.977886748733,0.230394737794995,0.979136323323473,0.78592693596147,0.832225271267816,0.212515946943313,0.867653359426185,0.826106671011075,0.588018585229293,0.891234138747677,0.417903612134978,0.231336725177243,0.462844071444124,0.316272048512474,0.491180707700551,0.241328107658774,0.108686671825126,0.190568168647587,0.484952051891014,0.116796519374475,0.126420268323272,0.368323438102379,0.0762179128360003,0.206538569414988,0.124052981380373,0.524872380541638,0.302086632465944,0.0512911605183035,0.209217322524637,0.434972380520776,0.258867207216099,0.391760369762778,0.893648710567504,0.222421483136714,0.5340217766352,0.102512973593548,0.781199025921524
0.383,'yes',0,0.314903527731076,0.296171490103006,0.827371353516355,0.919112350326031,0.98755000717938,0.0260543264448643,0.578931679949164,0.196752650430426,0.607523251557723,0.684105664025992,0.911053815158084,0.752058465499431,0.910724734188989,0.288327445508912,0.0673134808894247,0.917205559555441,0.844008887186646,0.0679757385514677,0.0201413866598159,0.0278930552303791,0.745652929646894,0.120053972816095,0.0228759648744017,0.342353948857635,0.149555581388995,0.0581428608857095,0.492054616566747,0.913143447367474,0.0125304427929223,0.320086618419737,0.129713310860097,0.757238641614094,0.343267952557653,0.647764148423448,0.813912668265402,0.981198088964447,0.0190703945700079,0.349815883440897,0.732661518035457,0.0730490577407181
0.617,'no',0,0.670614315895364,0.0776723246090114,0.274021912598982,0.207008218858391,0.178193528437987,0.485997794661671,0.624834549147636,0.814599140547216,0.364240358350798,0.733626796165481,0.463521566009149,0.960240293992683,0.763054613489658,0.698732380056754,0.766654053004459,0.138949918095022,0.219816967612132,0.407241416862234,0.977787151467055,0.247494522016495,0.379023250425234,0.274940912378952,0.942576794186607,0.510561587754637,0.560044995741919,0.298811627784744,0.0678652944043279,0.450914872344583,0.62713436759077,0.199217948829755,0.819971933029592,0.215426228009164,0.0970022964756936,0.315647782990709,0.799681437201798,0.901771253440529,0.302958571584895,0.374218456447124,0.530163202201948,0.419802420772612
2.198,'yes',0,0.690194491762668,0.156617179978639,0.93386264750734,0.99502649367787,0.224578053457662,0.63081241142936,0.709828385384753,0.317126861074939,0.172791709890589,0.876015825429931,0.280737349996343,0.480246373452246,0.398774843895808,0.00823425850830972,0.603758592857048,0.200545527739450,0.144742596196011,0.82239961414598,0.718327444046736,0.0981802507303655,0.943162858951837,0.324453267734498,0.849386621732265,0.391585886245593,0.173930454766378,0.283518044510856,0.168005124200135,0.382528353948146,0.847291665617377,0.134066923055798,0.694529247004539,0.0738723292015493,0.398056094767526,0.497312274295837,0.0482272831723094,0.868892551865429,0.696775007760152,0.00143294013105333,0.0701038599945605,0.691959396936
1.23,'yes',0,0.977780382148921,0.962363020516932,0.0207739847246557,0.313460540259257,0.599327682051808,0.835425697965547,0.742690261919051,0.972800647607073,0.382863841252401,0.229755874490365,0.744441017042845,0.336641134228557,0.113284206949174,0.81558601767756,0.462983430363238,0.318899458739907,0.669135387986898,0.217914741020650,0.424211077857763,0.916312910383567,0.799132990185171,0.59082691790536,0.287406158866361,0.0757834913674742,0.399564004037529,0.582317173015326,0.31532590999268,0.899612786713988,0.280547153903171,0.269707764498889,0.198741274420172,0.481359182624146,0.223246597917750,0.645067044068128,0.895867769606411,0.371973486850038,0.61451998539269,0.221340974792838,0.960682939970866,0.645360164344311
1.261,'yes',0,0.115967652294785,0.72644431446679,0.290695243049413,0.591466992162168,0.388885736465454,0.441909008193761,0.768860201118514,0.040381116559729,0.995644516777247,0.207494790898636,0.00188849866390228,0.991663153050467,0.331712776096538,0.459944367641583,0.130090720485896,0.437525699613616,0.701313182711601,0.97373706754297,0.679333706386387,0.827837515622377,0.522544203093275,0.208426439436153,0.990356070687994,0.946313987253234,0.0571301497984678,0.96071826433763,0.798706833738834,0.0354252837132663,0.644832199206576,0.256723209517077,0.056916301837191,0.0831693715881556,0.558659632923082,0.81210141046904,0.090210233349353,0.408659714041278,0.292489574057981,0.303744673728943,0.345366048393771,0.184293642407283
2.374,'yes',0,0.654095709091052,0.119693154003471,0.107046618126333,0.0099561344832182,0.716072408482432,0.229425310622901,0.149296980118379,0.876775271026418,0.625731135020033,0.548561324598268,0.0744401714764535,0.816930333152413,0.780505305156112,0.522967459168285,0.748621133854613,0.906853794353083,0.147880471311510,0.157229305477813,0.545804898953065,0.537931217812002,0.648181681986898,0.792908804258332,0.961113853845745,0.165823871036991,0.818121820688248,0.991112019866705,0.126883930061013,0.849921766901389,0.211680204607546,0.752320590196177,0.632725921226665,0.308845952851698,0.73053410812281,0.560296992538497,0.0457860068418086,0.606430652085692,0.564278743229806,0.236677156295627,0.577113043516874,0.311952940421179
2.692,'yes',0,0.747540244134143,0.098054387839511,0.482058054301888,0.0730242542922497,0.0128704728558660,0.991045759059489,0.48271051957272,0.9934765920043,0.736343425232917,0.402768114348873,0.79271840909496,0.811414011754096,0.389807448722422,0.169320618733764,0.537336214445531,0.0115508451126516,0.475257931277156,0.627100971294567,0.348302144091576,0.883490728214383,0.0368066520895809,0.454880775883794,0.0115717551670969,0.833168644690886,0.924766687909141,0.293641914846376,0.636041723424569,0.519230409990996,0.0378421985078603,0.00430967868305743,0.846627455204725,0.0527794177178293,0.62957867840305,0.113985941978171,0.181425252696499,0.568149308208376,0.492027685511857,0.443839389132336,0.43439481779933,0.101255006622523
3.3,'no',0,0.189732728525996,0.0756914808880538,0.183360808761790,0.672695604152977,0.115730759920552,0.478525647660717,0.746704928576946,0.836670878808945,0.355941468849778,0.888157086912543,0.491879265755415,0.420177022926509,0.638334557414055,0.291872850153595,0.00414106482639909,0.650397428311408,0.835653490619734,0.617554534459487,0.417532756924629,0.584359371569008,0.706338126445189,0.71669154567644,0.260257948422804,0.271465421188623,0.186186774633825,0.723901513498276,0.0633294975850731,0.030930049251765,0.63717649388127,0.765630947891623,0.344576972769573,0.681047290330753,0.353663004934788,0.293669145321473,0.0888025220483541,0.286312567768618,0.960421559168026,0.709440239472315,0.390539944404736,0.298362215282395
0.703,'yes',0,0.651690872153267,0.143571820110083,0.173023143783212,0.82120277453214,0.0367517615668476,0.0864621431101114,0.648832909530029,0.541431518504396,0.192608759040013,0.974499841686338,0.521973881404847,0.617135676322505,0.889375115279108,0.164306238060817,0.568089314270765,0.514284612378106,0.304585645208135,0.171624576905742,0.755671743303537,0.60657833982259,0.120219331933185,0.278790914220735,0.0567110888659954,0.773554839892313,0.905662642093375,0.480056742904708,0.137622687499970,0.247751079732552,0.721351872198284,0.585269262548536,0.973903100239113,0.676570805953816,0.143560433294624,0.593521853210405,0.385438466677442,0.780928250402212,0.183905679965392,0.319549907231703,0.295463687041774,0.877680458826944
2.69,'yes',0,0.509491201490164,0.571257828501984,0.73715588147752,0.586638493230566,0.126152103301138,0.0733319255523384,0.725660926662385,0.944247412960976,0.417171763721853,0.223175359191373,0.711446186993271,0.938016125001013,0.441951180575415,0.808481422252953,0.577802572166547,0.204952782019973,0.340330530656502,0.129841937916353,0.752246919553727,0.697470531798899,0.711601591669023,0.539697846397758,0.895113862352446,0.350367553299293,0.154691796517000,0.800354138715193,0.0888404422439635,0.0149854009505361,0.69562161155045,0.468422110658139,0.679239160381258,0.405391213484108,0.619264960987493,0.803257290041074,0.278168600052595,0.861052670981735,0.12488877447322,0.0173082496039569,0.981213820399716,0.95630287588574
6.29,'no',0,0.273170053958893,0.665639664279297,0.287246118765324,0.75187570345588,0.612950149457902,0.703274501720443,0.290134878130630,0.826825826894492,0.175867997575551,0.827041836688295,0.170225321082398,0.980932411272079,0.155645051272586,0.524714887142181,0.724914951482788,0.919864559778944,0.300966038368642,0.63255378161557,0.0139034157618880,0.602675940375775,0.287437667371705,0.227625665720552,0.488704888382927,0.298287318553776,0.704970593797043,0.243044823408127,0.579859182238579,0.376435617450625,0.820682832971215,0.633299723267555,0.063458597753197,0.687376072863117,0.655944477766752,0.0482594438362867,0.220904133282602,0.768873076420277,0.0171048534102738,0.0283411168493330,0.114840225083753,0.412684800103307
3.35,'yes',0,0.429417442763224,0.894233827944845,0.90522916871123,0.597271926002577,0.78217412927188,0.814331274945289,0.822371656540781,0.364726422587410,0.98379068193026,0.113020766759291,0.560118967667222,0.756224595243111,0.5882948578801,0.461766136111692,0.393978820880875,0.538304450688884,0.229289894457906,0.917459490941837,0.791422092588618,0.92466348153539,0.188009404111654,0.42413049726747,0.960168424528092,0.109847717219964,0.415116288233548,0.696412187069654,0.666030175751075,0.266246291808784,0.505045982310548,0.349402532447129,0.59406259516254,0.9509076543618,0.51412820094265,0.738402512622997,0.115234636701643,0.598041558405384,0.0801153474021703,0.880305000813678,0.37690570182167,0.202529541915283
1.1,'yes',0,0.468509866390377,0.449626190587878,0.175824171397835,0.158202425343916,0.152627263916656,0.755888039246202,0.334834933048114,0.290719616226852,0.139877481618896,0.81595864589326,0.748247486073524,0.522376002045348,0.750457989284769,0.771747536724433,0.289262859849259,0.621169673511758,0.740449339849874,0.194168702932075,0.681978858308867,0.363812952302396,0.918764329515398,0.65784017345868,0.360699525335804,0.234278854914010,0.592068162281066,0.453323140507564,0.875856371363625,0.486119176493958,0.0217797686345875,0.246903321472928,0.0239702062681317,0.93644371512346,0.0825410501565784,0.136070262407884,0.905595268355682,0.572516787098721,0.334218939300627,0.0454404719639570,0.135792130837217,0.878924204735085
2.433,'yes',0,0.072020314168185,0.836809452623129,0.366180979181081,0.91164771746844,0.903897211654112,0.297344695543870,0.516930844867602,0.906538048293442,0.0276363831944764,0.233250701101497,0.462849371833727,0.0228178047109395,0.976435302756727,0.925596294691786,0.932130452245474,0.51880503911525,0.0678979926742613,0.262309138895944,0.512464050203562,0.976623505353928,0.291533709038049,0.764241328230128,0.186798856826499,0.796511143445969,0.120973429409787,0.542216595960781,0.76185097056441,0.54201486101374,0.274972970364615,0.802486203378066,0.0685987579636276,0.954831113340333,0.644287938019261,0.823881938820705,0.287071054102853,0.781419894192368,0.726645478978753,0.0304942096117884,0.396964365616441,0.503898327006027
0.606,'yes',0,0.583583413390443,0.0603038968984038,0.432845891220495,0.739780327072367,0.52907987497747,0.93111220235005,0.405769664561376,0.929235038580373,0.8772803156171,0.898274923674762,0.123912654118612,0.345760290045291,0.50351531454362,0.577330096857622,0.193586847279221,0.631577307824045,0.790471516782418,0.550253511173651,0.492454062914476,0.00876520713791251,0.535900389775634,0.0510303745977581,0.412630242062733,0.326520481612533,0.790273838676512,0.541624849895015,0.936960659688339,0.823938783723861,0.959243708988652,0.958384142257273,0.716241266811267,0.966586696682498,0.115494737634435,0.696294429013506,0.188165318220854,0.576648973394185,0.112265275092795,0.326866776682436,0.448391296202317,0.114836945431307
