@relation input_data
@attribute Z numeric
@attribute uvot_detection {'no ','yes'}
@attribute useless numeric
@attribute useless1 numeric
@attribute useless2 numeric
@attribute useless3 numeric
@attribute useless4 numeric
@attribute useless5 numeric
@attribute useless6 numeric
@attribute useless7 numeric
@attribute useless8 numeric
@attribute useless9 numeric
@attribute useless10 numeric
@attribute useless11 numeric
@attribute useless12 numeric
@attribute useless13 numeric
@attribute useless14 numeric
@attribute useless15 numeric
@attribute useless16 numeric
@data
1.29,'no ',0,0.243178441189229,0.958832699572667,0.964195670327172,0.0885568603407592,0.700261630117893,0.243094690376893,0.731782758841291,0.385969570372254,0.486446602502838,0.913178619695827,0.578854751307517,0.594799598911777,0.537735363701358,0.656975282821804,0.919334908016026,0.325575342634693
3.082,'yes',0,0.339243958471343,0.334204450249672,0.830655394587666,0.914609603118151,0.228733671130612,0.687777607468888,0.503590665990487,0.749504837440327,0.056928425328806,0.204233786556870,0.917097352677956,0.802554970839992,0.338886583456770,0.0066573906224221,0.63161169574596,0.93267832766287
1.03,'yes',0,0.945595807163045,0.255969791905954,0.380187528207898,0.831365230726078,0.270260433899239,0.690409549279138,0.958401423413306,0.942580332513899,0.197861765976995,0.85851997626014,0.779516081092879,0.559238459914923,0.372709886403754,0.539857370313257,0.984603319782764,0.408722972963005
2.45,'no ',0,0.973207843024284,0.0552982734516263,0.511226700386032,0.0528015096206218,0.230649566277862,0.456405804492533,0.956084623234347,0.301492164144292,0.412929894169793,0.0846720254048705,0.692308253608644,0.824533299077302,0.832529572537169,0.88287248276174,0.244351360714063,0.646373072173446
0.971,'yes',0,0.839727815706283,0.133847160032019,0.00399292819201946,0.576239667600021,0.624230148503557,0.785224837251008,0.266260367585346,0.703065405134112,0.386180031811818,0.979925436666235,0.353159492369741,0.676219929242507,0.068502482958138,0.294679801678285,0.0719651265535504,0.111442271620035
3.24,'yes',0,0.533106929622591,0.571158036822453,0.630997207947075,0.931159463711083,0.663790876977146,0.177161409985274,0.447129943408072,0.0639808839187026,0.502588481642306,0.383902031229809,0.303195749875158,0.92518950230442,0.191304692300037,0.210122255142778,0.0231269977521151,0.0560416867956519
2.17,'yes',0,0.856027879519388,0.637986847665161,0.0304888761602342,0.422048074193299,0.231003873050213,0.237683207262307,0.97833008132875,0.179248745087534,0.217897888738662,0.908320963615552,0.274314622627571,0.0211985295172781,0.306541963480413,0.746096063638106,0.995796522591263,0.182989176595584
4.667,'yes',0,0.936217455659062,0.165230379672721,0.55056521226652,0.225887454114854,0.462015881901607,0.389337508473545,0.958639620570466,0.308709886390716,0.501497932942584,0.380949717946351,0.390463036485016,0.786435939138755,0.528652830282226,0.654393422417343,0.534631018294021,0.360345352906734
2.821,'yes',0,0.279489814536646,0.190888329176232,0.223617654526606,0.402529512299225,0.80469950591214,0.519235050072894,0.460016143042594,0.941491480451077,0.518825507024303,0.173497817479074,0.139032095205039,0.178636424010620,0.462527908617631,0.353224323363975,0.876025814330205,0.936597915599123
0.5915,'no ',0,0.433725192211568,0.706598475575447,0.821543833008036,0.87143790605478,0.828393823234364,0.00839596963487566,0.770360488677397,0.676294231554493,0.283909010468051,0.895926461555064,0.227290443144739,0.163891525240615,0.780960514442995,0.368207527091727,0.56999324914068,0.689336611656472
0.937,'yes',0,0.448904133867472,0.255068700993434,0.769190519116819,0.99646877660416,0.757507904898375,0.197684137150645,0.162164113251492,0.725161312380806,0.419284429866821,0.215442361542955,0.0210793658625335,0.87838214985095,0.815975032979622,0.755507572321221,0.422168764052913,0.177252872847021
2.68,'yes',0,0.449369307607412,0.837017054436728,0.368214254733175,0.163793431827798,0.834328935015947,0.0327577134594321,0.776298547862098,0.851464870618656,0.841021558502689,0.699772368650883,0.516519912518561,0.380917330272496,0.834464136045426,0.424752955324948,0.906097907572985,0.347708578919992
3.78,'yes',0,0.415186371654272,0.956357674207538,0.97852481692098,0.924025056883693,0.245787743246183,0.846852560527623,0.396041640546173,0.933617218630388,0.00797569961287081,0.598471022443846,0.624724080786109,0.973612914560363,0.730538286501542,0.134857076918706,0.283048736397177,0.0868731720838696
3.375,'yes',0,0.403574195923284,0.158822895493358,0.514511895831674,0.585744663374498,0.653880697209388,0.140674687223509,0.513381183613092,0.529628774849698,0.70698398258537,0.133713987888768,0.160957347834483,0.187352744629607,0.801595211029053,0.906169196823612,0.621138081420213,0.779128598747775
0.836,'yes',0,0.366251206723973,0.0556503313127905,0.391512172529474,0.496211348334327,0.550525585887954,0.0508017968386412,0.0332896360196173,0.965511939721182,0.895908134058118,0.918469481635839,0.485031320014969,0.160662479698658,0.536329698516056,0.81036561424844,0.994769561570138,0.950898906914517
3.355,'no ',0,0.911550892982632,0.289108949247748,0.109818284865469,0.625686984043568,0.997857059817761,0.00139345228672028,0.961927251890302,0.746432319749147,0.422334529692307,0.190390867646784,0.772341802017763,0.53270597779192,0.597800308605656,0.443389838095754,0.0975762910675257,0.792772623244673
3.626,'yes',0,0.709558460628614,0.432407556567341,0.43580046761781,0.166037654969841,0.929138950770721,0.53791820188053,0.605920848436654,0.0459876656532288,0.0667060429695994,0.263335206313059,0.156036750879139,0.769224494928494,0.667674629949033,0.772558853728697,0.635498425457627,0.525223699165508
2.641,'yes',0,0.379817299311981,0.872572865569964,0.392051121918485,0.0776879321783781,0.525132372975349,0.63961566798389,0.558706707786769,0.51727510499768,0.98792725848034,0.562761939829215,0.0928044570609927,0.0234882906079292,0.969625119352713,0.220712130423635,0.09442119859159,0.208450915757567
1.14,'yes',0,0.417879757238552,0.681907215155661,0.626318878028542,0.606441356707364,0.0775304974522442,0.723745431518182,0.620234244735911,0.247269351733848,0.301880859071389,0.700919389957562,0.87142803100869,0.997311224695295,0.956198947504163,0.306932253530249,0.833431625273079,0.604929009219632
1.949,'no ',0,0.430177998263389,0.554947475437075,0.583946429658681,0.838246321538463,0.499274398200214,0.40643443306908,0.969932409701869,0.351473665097728,0.871695270529017,0.245051451725885,0.651986720971763,0.174770365469158,0.933973576873541,0.448250721907243,0.431138893123716,0.200967679498717
1.755,'no ',0,0.28911539982073,0.0917931622825563,0.589925749925897,0.929876456037164,0.851225028280169,0.719358026282862,0.054261120967567,0.0388123015873134,0.456424759002402,0.683232021518052,0.364558582194149,0.475576457567513,0.533098152605817,0.895325891207904,0.20618631481193,0.292347595561296
1.44,'yes',0,0.204859162913635,0.125561984023079,0.474447619402781,0.682422118494287,0.938956137746572,0.287181082181633,0.816480040317401,0.360955089563504,0.165444363607094,0.69658106775023,0.494992797262967,0.426759188761935,0.891304231015965,0.211296633817255,0.248131303582340,0.818026083288714
1.416,'yes',0,0.524180621607229,0.356484322110191,0.00640539918094873,0.0852450721431524,0.400106915738434,0.196649605641142,0.155467428499833,0.587138258386403,0.164105870528147,0.910979127744213,0.793309548171237,0.867377245798707,0.419793563196436,0.725500951521099,0.208268033107743,0.647121583344415
1.6398,'yes',0,0.109506518812850,0.758928967406973,0.896144450642169,0.733473461586982,0.292683972744271,0.93948911339976,0.109911287669092,0.759736313251778,0.856910911155865,0.222530364058912,0.59430643543601,0.71347924368456,0.306813561823219,0.858866609167308,0.767303531756625,0.311691912356764
3.036,'yes',0,0.62116126762703,0.994509795913473,0.267085524043068,0.200004259124398,0.86056166747585,0.96869126940146,0.165575763909146,0.0754085793159902,0.985868382733315,0.108118902426213,0.00940945162437856,0.281552540138364,0.6551025910303,0.279130822746083,0.921814040280879,0.214876760961488
0.54,'yes',0,0.087135948939249,0.769633101997897,0.402379729552194,0.988091706763953,0.595819712150842,0.586306897457689,0.422485059360042,0.082677869591862,0.0851320212241262,0.205257934983820,0.266302115516737,0.627118610078469,0.530058120843023,0.861672993283719,0.650823673931882,0.140490453923121
3.038,'no ',0,0.326543363975361,0.195728892227635,0.0799973383545876,0.334261934272945,0.464005687506869,0.556693750899285,0.575038491981104,0.842543804319575,0.755368345882744,0.367318427423015,0.506538891699165,0.466581775806844,0.256458436604589,0.797583492938429,0.482032191008329,0.793976322747767
2.352,'yes',0,0.806998607702553,0.040133232017979,0.773526886245236,0.906527875224128,0.610845563933253,0.137676418526098,0.974718285026029,0.93291137763299,0.157578267389908,0.217818314209580,0.857270785840228,0.79554852284491,0.0969780157320201,0.85477910307236,0.283074798528105,0.195173058891669
4.9,'no ',0,0.183411781443283,0.825923416297883,0.845517619047314,0.662133779842407,0.415989868110046,0.467162619810551,0.749296940630302,0.600093371234834,0.393458346603438,0.0246651105117053,0.153558555757627,0.248345983214676,0.308670880971476,0.052716153440997,0.81273533240892,0.689629855100065
2.71,'yes',0,0.171945716021582,0.157323337160051,0.0813224399462342,0.163271546596661,0.0237618405371904,0.0902505402918905,0.870193062117323,0.653076434507966,0.252758506219834,0.630908143008128,0.669525305973366,0.247096494305879,0.632059028372169,0.039555907715112,0.54993646661751,0.333789813099429
0.82,'yes',0,0.254512451123446,0.0140200103633106,0.180923493811861,0.386667360551655,0.877552200108767,0.736390481004491,0.587799060158432,0.486088920384645,0.717630361672491,0.293755268445238,0.398089486407116,0.921026241732761,0.643246709834784,0.78631999134086,0.0011808299459517,0.67991863656789
3.8479,'yes',0,0.714491145918146,0.0842056847177446,0.539558037184179,0.562341921497136,0.0691081094555557,0.0868765783961862,0.0392011920921504,0.00417159381322563,0.462339569348842,0.0133121630642563,0.487179523799568,0.774091229541227,0.977864154381678,0.374489409849048,0.249380558496341,0.0538002646062523
2.31,'yes',0,0.888613008195534,0.143916828092188,0.75319620105438,0.659360506571829,0.0571162425912917,0.445797036634758,0.714574520708993,0.948734841076657,0.351401860825717,0.732898422982544,0.593488453421742,0.411247874610126,0.526874732226133,0.732335487380624,0.507421886315569,0.167707133106887
3.91,'no ',0,0.298947083530948,0.290185790741816,0.168276862706989,0.125834842212498,0.68032697099261,0.181941093644127,0.324050098191947,0.751499174395576,0.485615999670699,0.092819292563945,0.324476549401879,0.066475607920438,0.304834227543324,0.340329697355628,0.63758232910186,0.891955754021183
3.44,'no ',0,0.963178018806502,0.822007126174867,0.196332070278004,0.865731365047395,0.261533501092345,0.770654609426856,0.530841708416119,0.418598370859399,0.934720421442762,0.733029549010098,0.612216943409294,0.54293470387347,0.0477621923200786,0.902336006751284,0.293525824090466,0.817692794604227
0.0331,'yes',0,0.446118478896096,0.83239782275632,0.730455827433616,0.712827125331387,0.123485960764810,0.498719664756209,0.0659325863234699,0.107300939736888,0.359306327998638,0.998819079017267,0.0445746642071754,0.312106780475006,0.849797851173207,0.842871696688235,0.127675964031368,0.82988272397779
0.696,'yes',0,0.665796003537253,0.500075228512287,0.213500435231254,0.431801298400387,0.332952559227124,0.120756736025214,0.733189010526985,0.761302284197882,0.339389987057075,0.983060876606032,0.424899956211448,0.32637551613152,0.0225793302524835,0.685896463692188,0.234750822884962,0.281384233850986
2.512,'yes',0,0.201564923627302,0.171408016467467,0.656539185903966,0.384579840116203,0.88018859247677,0.753985256655142,0.090935162268579,0.0294831665232778,0.680510103935376,0.338662767782807,0.185540955513716,0.313562870724127,0.967967512318864,0.299773248611018,0.88703029230237,0.953580067493021
0.83,'yes',0,0.310050751082599,0.641176132718101,0.384990104474127,0.199962595943362,0.565742961363867,0.381079659098759,0.609497957862914,0.478782357648015,0.52035221667029,0.852206509094685,0.134679736569524,0.806626870529726,0.575831659603864,0.89498509792611,0.717533787712455,0.649670135229826
1.165,'no ',0,0.932661616476253,0.141606663586572,0.274784768233076,0.724078689236194,0.610219583148137,0.496372449444607,0.591960261343047,0.711194797884673,0.0859376641456038,0.967122979927808,0.782073541544378,0.453309929696843,0.823961859336123,0.850893354974687,0.0136864902451634,0.219352394808084
8.1,'no ',0,0.274058573180810,0.697658218443394,0.82083533424884,0.0936055381316692,0.954539576778188,0.976472311886027,0.123770378530025,0.287650939309970,0.591253173537552,0.326875135535374,0.0569995765108615,0.820354358758777,0.76740554952994,0.593873528996482,0.246749038575217,0.204379420727491
1.608,'yes',0,0.357253514463082,0.287755582947284,0.263145577395335,0.622205169871449,0.559542608214542,0.299562473781407,0.330108881229535,0.208259733393788,0.487043844303116,0.437883931677788,0.86347850668244,0.561681156279519,0.383704735664651,0.31617858633399,0.658235350623727,0.654251661151648
2.04,'yes',0,0.912237861659378,0.215352629544213,0.488697426160797,0.172483389731497,0.120540751377121,0.79813099349849,0.428011517971754,0.440960634034127,0.820465612458065,0.500858338084072,0.22727183252573,0.813957240432501,0.86350085400045,0.281181346392259,0.279225094011053,0.651882690610364
2.752,'yes',0,0.564027485670522,0.652411857619882,0.548853038344532,0.043143245158717,0.0612007286399603,0.853440880775452,0.0746623720042408,0.771612426964566,0.683935370063409,0.728463470004499,0.554237278876826,0.549489481840283,0.507046801736578,0.608227482996881,0.089892583200708,0.108581714332104
1.092,'no ',0,0.643376373918727,0.440788788488135,0.793012966169044,0.526182864094153,0.68053316208534,0.299877262907103,0.628300292883068,0.662121347850189,0.276070469524711,0.0335632935166359,0.229973377194256,0.473347174935043,0.646782825002447,0.559377259342,0.460049235261977,0.937088331440464
0.54,'yes',0,0.528876548632979,0.210633082780987,0.612727118423209,0.118521340424195,0.94975878042169,0.0525600537657738,0.321279249154031,0.686560044297948,0.0565358004532754,0.985743754077703,0.517986217746511,0.208407196216285,0.959957629675046,0.890980898635462,0.126133389072493,0.6206166066695
1.71,'yes',0,0.516118875704706,0.191045568557456,0.700683281989768,0.926110533298925,0.553361861268058,0.4410589071922,0.855960248503834,0.216296937782317,0.911899813916534,0.460976047674194,0.392742234515026,0.40072943107225,0.548727027140558,0.583436381770298,0.193498107604682,0.628050591796637
2.9,'no ',0,0.123708399012685,0.171344917733222,0.465242626843974,0.670059492113069,0.287286824546754,0.903948129853234,0.532515585655347,0.138536306563765,0.0529603224713355,0.249888200778514,0.938430241774768,0.5345293963328,0.378119166241959,0.128525238251314,0.271835288498551,0.72089678957127
5.3,'no ',0,0.626391765428707,0.652392175979912,0.655508736614138,0.0198119829874486,0.848063665209338,0.284277291968465,0.336524477461353,0.222404756350443,0.0775456060655415,0.491990638198331,0.377704539103433,0.120364454342052,0.208613748895004,0.464391170535237,0.153749758377671,0.612962316023186
0.937,'yes',0,0.83784743747674,0.932262869086117,0.73870479175821,0.783337273169309,0.890845333924517,0.527832141378894,0.275462881894782,0.494553173193708,0.670226713642478,0.494134683394805,0.994311854010448,0.524477042257786,0.963383892551064,0.681678676512092,0.312436647946015,0.538443153956905
1.95,'yes',0,0.324854767881334,0.0258714919909835,0.050950514851138,0.240390087477863,0.701264014001936,0.254398340592161,0.626818764721975,0.568701539654285,0.0266571901738644,0.957881082082167,0.41165015520528,0.846729784738272,0.39383934228681,0.0839347986038774,0.95060523506254,0.765624935971573
1.51,'yes',0,0.654161436948925,0.228693835670128,0.417348907096311,0.880931489169598,0.803794135339558,0.196435695746914,0.0187609761487693,0.613932620501146,0.5426237329375,0.437548909336329,0.247285222169012,0.99760747072287,0.730351586127654,0.197993266163394,0.63606920838356,0.381322035100311
0.542,'yes',0,0.342362189898267,0.653838141355664,0.476366742979735,0.467643307521939,0.727836309466511,0.89416705374606,0.567052295897156,0.675571708008647,0.369573867646977,0.765646558022127,0.533633200917393,0.935983459698036,0.826389548135921,0.74621517653577,0.325586389750242,0.690337795065716
0.544,'yes',0,0.511555859120563,0.287538855103776,0.0840670827310532,0.972121265018359,0.754031640477479,0.00267419312149286,0.484515462303534,0.654250388266519,0.687837774166837,0.257437754888088,0.159521450521424,0.944283229997382,0.711735622724518,0.73770495201461,0.779719209764153,0.529782046098262
0.92,'yes',0,0.912650940474123,0.95132790855132,0.593960700090975,0.835339491255581,0.743153521092609,0.594690818106756,0.867019559256732,0.18615578324534,0.49516278761439,0.484133636346087,0.317127202637494,0.604914631694555,0.484942631796002,0.625989435240626,0.48119765939191,0.257236920297146
