@relation input_data
@attribute Z numeric
@attribute A numeric
@attribute B numeric
@attribute EP0 numeric
@attribute FL numeric
@attribute FLX_PC_LATE numeric
@attribute GAM_PC numeric
@attribute MAX_SNR numeric
@attribute NH_PC numeric
@attribute T90 numeric
@attribute bat_image_signif numeric
@attribute bat_img_peak numeric
@attribute bat_trigger_dur numeric
@attribute PROB_Z_GT_5 numeric
@attribute PROB_Z_GT_4 numeric
@attribute PROB_Z_GT_3 numeric
@attribute PROB_Z_GT_2 numeric
@attribute PROB_Z_GT_1 numeric
@attribute bat_is_rate_trig {'no','yes'}
@attribute uvot_detection {'no','yes'}
@attribute useless1 numeric
@attribute useless2 numeric
@attribute useless3 numeric
@attribute useless4 numeric
@attribute useless5 numeric
@attribute useless6 numeric
@attribute useless7 numeric
@attribute useless8 numeric
@attribute useless9 numeric
@attribute useless10 numeric
@attribute useless11 numeric
@attribute useless12 numeric
@attribute useless13 numeric
@attribute useless14 numeric
@attribute useless15 numeric
@attribute useless16 numeric
@attribute useless17 numeric
@attribute useless18 numeric
@attribute useless19 numeric
@attribute useless20 numeric
@attribute useless21 numeric
@attribute useless22 numeric
@attribute useless23 numeric
@attribute useless24 numeric
@attribute useless25 numeric
@attribute useless26 numeric
@attribute useless27 numeric
@attribute useless28 numeric
@attribute useless29 numeric
@attribute useless30 numeric
@attribute useless31 numeric
@attribute useless32 numeric
@attribute useless33 numeric
@attribute useless34 numeric
@attribute useless35 numeric
@attribute useless36 numeric
@attribute useless37 numeric
@attribute useless38 numeric
@attribute useless39 numeric
@attribute useless40 numeric
@data
1.71,-1.5861,?,?,?,3.886e-05,1.8295,18.6,?,?,8.05,206,1.024,0.0443109,0.128117,0.298919,0.556056,0.884128,'yes','yes',0.932229201076552,0.0212600370869040,0.809418175835162,0.922186066629365,0.0122759677469730,0.527015289058909,0.988642529351637,0.567684286274016,0.684075973927975,0.61587642179802,0.86929039331153,0.00260042003355920,0.196413491154090,0.758156666066498,0.96163648297079,0.398184283170849,0.825725502334535,0.121792474295944,0.89436153578572,0.851802524877712,0.850259630009532,0.296719752950594,0.0703139703255147,0.0522285117767751,0.654926783870906,0.800707295536995,0.91127151506953,0.76048730337061,0.110465200617909,0.317271486390382,0.538736586458981,0.700966337230057,0.846216670004651,0.622701075859368,0.674530979478732,0.805526636308059,0.315459815552458,0.451600784901530,0.00933779845945537,0.850416916888207
2.1,-1.4359,?,?,?,6.028e-05,2.0223,80.3,?,?,7.56,187,1.024,0.0575577,0.158196,0.353578,0.625533,0.919728,'yes','yes',0.0643293219618499,0.110213039442897,0.944184220395982,0.614694776246324,0.363579187309369,0.288195479428396,0.855993100674823,0.515707205515355,0.988660831702873,0.155527987284586,0.683291642926633,0.876668656012043,0.218544000061229,0.213860602583736,0.517367600928992,0.0733842984773219,0.29028987698257,0.584153123665601,0.0499086836352944,0.97814936703071,0.337288670707494,0.750290066935122,0.914414331549779,0.900316306622699,0.224277554312721,0.76896157884039,0.420429620658979,0.335340218618512,0.188059849897400,0.929069491103292,0.269330976996571,0.85999584873207,0.612695226678625,0.205514351371676,0.628823479870334,0.773761279182509,0.272353624692187,0.685987988486886,0.277934067416936,0.402577903587371
2.954,-1.7048,?,?,?,2.118e-05,2.0629,30.4,?,?,10.52,600,4.096,0.0875329,0.216848,0.4362,0.695007,0.938412,'yes','yes',0.459869314916432,0.53975241468288,0.283065631752834,0.707669899566099,0.206816819030792,0.8208623516839,0.928069894434884,0.0924700517207384,0.0512580841314048,0.370383169036359,0.503840974997729,0.215270439861342,0.545853189658374,0.0210730333346874,0.981374698225409,0.603304187068716,0.876326970988885,0.353785698069260,0.466768979793414,0.71037326939404,0.708377981791273,0.271153857931495,0.342192488955334,0.202709498116747,0.651425746036693,0.217079958179966,0.978496578522027,0.386357686948031,0.743587027769536,0.108426318503916,0.209604672156274,0.388776999665424,0.0823880811221898,0.862375703873113,0.911523815942928,0.661970971152186,0.254448376130313,0.937727391021326,0.111485762288794,0.717049073427916
0.348,?,-3.073,?,?,9.431e-06,1.9209,5.4,?,?,14.21,4775,128,0.027668,0.0688052,0.150119,0.29503,0.673159,'no','yes',0.618170785950497,0.516091092023998,0.526048161787912,0.606088708853349,0.915336049860343,0.831616673851386,0.00459770648740232,0.0101181252393872,0.525857475353405,0.916889443993568,0.748408649582416,0.619636667659506,0.235095509095117,0.862440599827096,0.743693579686806,0.916049098595977,0.170570987043902,0.0447571140248328,0.215506943874061,0.62658989848569,0.326032372191548,0.46208872157149,0.687198831932619,0.911715924739838,0.585436663357541,0.489519827533513,0.999058201210573,0.742182354908437,0.814643434481695,0.617952816886827,0.191366354236379,0.0605948318261653,0.568276763195172,0.122570614330471,0.091854500817135,0.441148936981335,0.694039240246639,0.256889584707096,0.553213833365589,0.0291339231189340
4.27,-1.4072,?,?,?,9.087e-05,2.0258,21.8,?,?,10,?,2.048,0.0523922,0.147656,0.334419,0.597405,0.903208,'yes','no',0.00997563754208386,0.285952872363850,0.911290427204221,0.745754328556359,0.739567894255742,0.2864935323596,0.358285259455442,0.143562772311270,0.974187880987301,0.89966388978064,0.95984256081283,0.803181723225862,0.267709112958983,0.791744882706553,0.0726040077861398,0.0453522959724069,0.421241017756984,0.615079967072234,0.0725178869906813,0.434825155185536,0.94764477852732,0.545864908723161,0.760257811285555,0.550422284984961,0.480284752789885,0.92717428598553,0.549452827544883,0.559372365707532,0.106293187476695,0.138622213620692,0.860911265714094,0.839587897993624,0.0253698357846588,0.461464322870597,0.162016821792349,0.59829533775337,0.187131454003975,0.980883940588683,0.955935070291162,0.582470634719357
6.6,-1.3997,?,?,?,?,2.1942,11.5,?,?,6.58,454,16.384,0.0518948,0.145486,0.328473,0.588253,0.898535,'yes','no',0.0691022255923599,0.459165813634172,0.267278542742133,0.964717782335356,0.97230590484105,0.102711030282080,0.292431354755536,0.481093464884907,0.619784029433504,0.619411419378594,0.144377083517611,0.0535788915585726,0.90629578428343,0.0580942558590323,0.588093707105145,0.266610305756330,0.00502433488145471,0.450067722937092,0.51102378545329,0.514964958420023,0.633105786051601,0.815123874228448,0.466415805974975,0.0425550986547023,0.93111506709829,0.208951178938150,0.268547060899436,0.43685558042489,0.476777820382267,0.982647712342441,0.0360637621488422,0.277480672346428,0.289642933057621,0.727692399872467,0.34447878273204,0.989476797636598,0.648851745063439,0.677427853923291,0.320351662347093,0.97044909815304
3.53,-1.1476,?,?,?,?,2.1864,27.4,?,?,10.48,775,8.192,0.0910875,0.217816,0.430556,0.686339,0.934499,'yes','no',0.406117028556764,0.109622611897066,0.288595900638029,0.223098168149590,0.280561278574169,0.63429394736886,0.456971996696666,0.984933758387342,0.148154856404290,0.884744145674631,0.0589810274541378,0.476188604021445,0.683158953208476,0.540417779469863,0.607399813830853,0.246391018852592,0.666689197998494,0.295081871096045,0.306979399640113,0.966464879456908,0.261586737586185,0.995249462779611,0.756079372949898,0.150818669470027,0.590348601574078,0.671695401193574,0.70089168776758,0.66868660855107,0.811485483776778,0.198333816602826,0.267425504978746,0.90829503023997,0.706517769489437,0.151365841040388,0.875266479095444,0.440782585646957,0.83910642331466,0.419719865545630,0.840254063019529,0.713494293158874
0.767,-1.7404,?,?,?,4.772e-05,2.0446,52.7,?,?,10.83,262,0.512,0.0354683,0.10734,0.261613,0.510469,0.86172,'yes','yes',0.38267515366897,0.395095548359677,0.430683662183583,0.974316316191107,0.576303236652166,0.575871712761,0.0660421822685748,0.325890952488407,0.391776588978246,0.966111182468012,0.843390160240233,0.411887008231133,0.697273632511497,0.192150485003367,0.793872735928744,0.585573277669027,0.332839142763987,0.843015797436237,0.634324502432719,0.161031041294336,0.411349534522742,0.084518532967195,0.545869138557464,0.71848863735795,0.553548969561234,0.754721233155578,0.166544844396412,0.617412687977776,0.0240035667084157,0.53542504273355,0.817854519467801,0.48552262573503,0.520453803008422,0.360245381714776,0.532293709693477,0.493834698339924,0.757312250789255,0.895701340865344,0.491476700175554,0.918048503110185
0.5295,-1.3529,?,?,?,3.431e-05,2.1188,19.6,?,?,9.43,221,1.024,0.00895126,0.0255989,0.0642216,0.150126,0.478981,'yes','yes',0.372937926324084,0.548643110319972,0.98218144965358,0.505247325170785,0.686548619065434,0.497575997142121,0.499535067239776,0.51731137605384,0.135051611578092,0.210139898583293,0.408915490377694,0.246956165879965,0.13137900759466,0.70433610631153,0.46729546925053,0.316932251676917,0.254281534347683,0.673456342192367,0.838630634592846,0.146790922386572,0.31293596373871,0.193429420236498,0.62716996227391,0.169462899211794,0.678339384729043,0.574807626195252,0.715447638649493,0.734203042462468,0.442088476149365,0.342444533016533,0.138791086617857,0.436627775896341,0.815422430168837,0.706624490674585,0.568368500797078,0.121098731411621,0.799445333890617,0.199106094194576,0.55237418343313,0.359117125393823
1.9685,-1.3028,?,?,?,4.207e-05,2.0758,50.7,?,?,10,382,2.048,0.0834827,0.206132,0.418599,0.682072,0.938463,'yes','yes',0.891650007804856,0.0369120338000357,0.437000012723729,0.0724739991128445,0.823167285881937,0.763240621425211,0.516790865687653,0.898873600643128,0.0995686857495457,0.442714559379965,0.630742746172473,0.532313279109076,0.303769532125443,0.0620368355885148,0.924509675707668,0.301791176432744,0.614724163431674,0.326355415862054,0.836126668611541,0.428783999755979,0.460932788439095,0.308701994363219,0.538253988139331,0.410599788185209,0.16759949689731,0.405720468144864,0.758163539459929,0.323250350076705,0.953575812280178,0.556864120764658,0.80425443011336,0.48378947051242,0.795577629236504,0.633912016404793,0.490759288659319,0.569016505032778,0.958903351100162,0.405313998926431,0.107296307338402,0.322651693830267
0.714,-1.0884,?,?,?,?,1.652,12.5,?,?,10.59,323,1.024,0.0133067,0.0488872,0.143924,0.347768,0.762541,'yes','no',0.33295392873697,0.744183297967538,0.579387326491997,0.292401991086081,0.153174438280985,0.838254729053006,0.153613751754165,0.221558861201629,0.348343230085447,0.559106833999977,0.536298363935202,0.95293557853438,0.775940873892978,0.867833472322673,0.355123130604625,0.589450173079967,0.701303520007059,0.238691222388297,0.583490592660382,0.0522096385248005,0.911306618945673,0.166437069652602,0.404815338319167,0.109635815024376,0.780257885809988,0.142858174163848,0.142587172798812,0.033248197985813,0.809965094085783,0.360836448147893,0.367915675742552,0.460607897024602,0.0479153720661998,0.735425388906151,0.458895565709099,0.387560070492327,0.407201160909608,0.519640933955088,0.332434028154239,0.583375053014606
3.35,-1.3129,?,?,?,4.212e-05,2.1127,57.9,?,?,7.59,196,1.024,0.0560711,0.154869,0.346069,0.612214,0.911683,'yes','yes',0.92827868135646,0.302782945567742,0.310622943565249,0.561274070991203,0.280556421261281,0.754498715279624,0.587093692272902,0.958292571362108,0.227783706737682,0.449282631743699,0.0568369014654309,0.0320295579731464,0.467317967442796,0.802653403487056,0.105025990633294,0.20023449184373,0.526012687478215,0.805963861290365,0.100044286344200,0.994013041025028,0.404065923998132,0.409643306164071,0.95077953580767,0.255354012828320,0.735874599311501,0.555286093847826,0.827299182768911,0.735434709349647,0.572377369040623,0.154972877353430,0.431514051510021,0.644430322106928,0.310346038546413,0.162555062677711,0.0192264148499817,0.214793690480292,0.945361216552556,0.667682229075581,0.642161407275125,0.464096440235153
3.082,-1.0137,?,?,?,0.0001379,1.623,50.7,?,?,14.77,490,1.024,0.0636628,0.17201,0.374006,0.6393,0.919891,'yes','yes',0.502880635671318,0.100792221259326,0.948835067916662,0.473917898721993,0.288568515563384,0.091140752658248,0.152777399867773,0.340085008880123,0.446871077874675,0.475258249323815,0.599446408217773,0.666734600905329,0.891469865804538,0.214212456252426,0.218964152038097,0.674798423657194,0.850032317452133,0.962009991053492,0.656504613114521,0.836207331623882,0.648024613969028,0.864421830512583,0.0177072833757848,0.399664460215718,0.141134158475325,0.861459335777909,0.904648171039298,0.930247041862458,0.861067365156487,0.59177849558182,0.474476343719289,0.97318760608323,0.352277004392818,0.154381367377937,0.695362149970606,0.330064684618264,0.0888934086542577,0.739825539989397,0.884801959386095,0.70319177955389
3.969,-1.3747,?,?,?,0.0002541,1.6063,13.2,?,?,10.96,1019,12.16,0.0654957,0.174661,0.376063,0.639687,0.920021,'yes','yes',0.084019029745832,0.812811655690894,0.918389293598011,0.0232662514317781,0.364276208914816,0.622519627446309,0.880420884117484,0.839829955482855,0.69114039815031,0.529648348223418,0.968591408338398,0.0526314089074731,0.642774763982743,0.8706334666349,0.713551431894302,0.640672049019486,0.0918480413965881,0.573189974529669,0.0584163144230843,0.640806856099516,0.594352161511779,0.682262314483523,0.565865247044712,0.142714088782668,0.0325360791757703,0.549823618493974,0.280753459082916,0.106158921960741,0.716492161620408,0.923222783952951,0.203374117612839,0.689943350153044,0.366516906768084,0.159168236423284,0.38309266930446,0.625622318824753,0.373493319610134,0.131707998691127,0.114622530760244,0.431532947113737
0.624,?,-2.0605,?,?,1.147e-05,1.9581,13.3,?,?,7.06,177,1.024,0.0380973,0.103983,0.238602,0.460428,0.82205,'yes','yes',0.84108856646344,0.789180615451187,0.360098200850189,0.303840661887079,0.239813382271677,0.390583955449983,0.975077731069177,0.312260823091492,0.881875408580527,0.225276780780405,0.890574366552755,0.177700744941831,0.355864559765905,0.360010235337541,0.923273395281285,0.409640609286726,0.199153052875772,0.967378285713494,0.31151428213343,0.0607554954476655,0.78579795639962,0.592762080486864,0.447650813963264,0.0194006352685392,0.306473093340173,0.95448314002715,0.694561285432428,0.278630700660869,0.570712725166231,0.645610605599359,0.375657164258882,0.0434154449030757,0.8841756391339,0.53880970668979,0.0163882095366716,0.255669166333973,0.0932086755055934,0.31405410845764,0.0459391064941883,0.102034102659672
1.37,-1.7718,?,?,?,2.256e-05,2.1949,14.3,?,?,11.42,236,0.512,0.0260667,0.0804666,0.203206,0.423225,0.804554,'yes','yes',0.0872554210945964,0.419385338202119,0.998712003231049,0.998345158295706,0.648500296287239,0.570749526843429,0.935450751334429,0.526378206908703,0.686581891728565,0.870887495577335,0.232082117116079,0.504556275438517,0.816105770645663,0.166983044240624,0.0509394335094839,0.950835607480258,0.0066259354352951,0.88218100159429,0.078006096649915,0.411899765720591,0.191772089572623,0.0745710565242916,0.140302286017686,0.713946354109794,0.0892321814317256,0.741294654319063,0.821681738365442,0.227042171405628,0.281394792953506,0.880276179406792,0.335987400263548,0.605882614152506,0.129638120066375,0.91378040984273,0.473939443239942,0.818155467044562,0.306742732180282,0.699887526221573,0.875130520667881,0.796511906664819
1.063,-1.284,?,?,?,5.425e-05,2.1102,29.5,?,?,9.31,168,1.024,0.0105411,0.0332424,0.0889787,0.214785,0.621131,'yes','yes',0.298480369383469,0.969532350543886,0.363566783489659,0.686611887067556,0.553747761528939,0.428568008122966,0.298654253128916,0.202134395949543,0.494298901874572,0.606396045070142,0.986434302991256,0.581176800420508,0.14031393523328,0.98208135808818,0.980239124968648,0.882751265540719,0.373991470318288,0.985427916282788,0.995832038577646,0.798425084678456,0.927379921078682,0.676055969437584,0.124494173564017,0.92690780502744,0.828500828705728,0.98012397205457,0.428283921675757,0.819936696905643,0.320330461720005,0.545464815571904,0.28035921161063,0.859088897006586,0.646408526226878,0.214671640889719,0.0155082594137639,0.115313482470810,0.418442068155855,0.2291128130164,0.860211191233248,0.63226379128173
1.71,-1.2432,?,?,?,7.828e-05,2.1489,55.8,?,?,17.7,520,1.024,0.0341287,0.103873,0.258009,0.516716,0.875929,'yes','yes',0.449132689274848,0.0514565389603376,0.622100090840831,0.72905811201781,0.841552913887426,0.447702994802967,0.208775707986206,0.0457086332608014,0.384706154698506,0.7573031547945,0.77624296839349,0.6183809756767,0.105142276501283,0.243935792008415,0.873871665913612,0.189481075387448,0.366481417557225,0.932651775656268,0.079977723537013,0.00410933396779001,0.431708727031946,0.894177444512025,0.749832682078704,0.511381420306861,0.46370018273592,0.648026340408251,0.283073782455176,0.397709039272740,0.77155811036937,0.094738784013316,0.78710162313655,0.973446022253484,0.0654524511191994,0.195391286863014,0.85706627019681,0.97684175008908,0.520290644839406,0.918483067071065,0.511295353993773,0.187433776445687
0.98,?,-2.1079,?,?,?,2.2627,7.5,?,?,7.17,374,4.096,0.0378806,0.104866,0.242588,0.468589,0.830227,'yes','no',0.474670518888161,0.285015325061977,0.514030732447281,0.371331428410485,0.760116360383108,0.736784993903711,0.988365809665993,0.251655571628362,0.810987220378593,0.374273728346452,0.0199153563007712,0.97762196767144,0.556774977594614,0.20860777515918,0.997035490814596,0.0587374481838197,0.384236051002517,0.877788932761177,0.269150029169396,0.818626716034487,0.132627376355231,0.726765185128897,0.755981305148453,0.879914835095406,0.455184325808659,0.740429058670998,0.857944058720022,0.965132860234007,0.8473375311587,0.665587866911665,0.478562921751291,0.0122637625318021,0.457684711320326,0.81089972355403,0.94528971822001,0.841874109813944,0.482931108213961,0.972573690582067,0.596883616177365,0.519223992014304
4.813,?,-2.0298,?,?,1.327e-05,2.0006,15.2,?,?,7.73,1502,64,0.0811021,0.194801,0.390114,0.637478,0.910938,'no','no',0.0949564981274307,0.363540668506175,0.25563284358941,0.0623986860737205,0.00672705960460007,0.765550170559436,0.440580226713791,0.480134732322767,0.705142845166847,0.74563246127218,0.67618870921433,0.307948061032221,0.279643936082721,0.867075595539063,0.513659998308867,0.667523849988356,0.503345476463437,0.23737227008678,0.34573894739151,0.435442617395893,0.14332917612046,0.0717245452105999,0.0852359083946794,0.957152635324746,0.697779027512297,0.76962382113561,0.709597756154835,0.0883174713235348,0.0802830997854471,0.672662491444498,0.96732885716483,0.476585263386369,0.77295343321748,0.531437584664673,0.910069946199656,0.521697400836274,0.688221686519682,0.128181944135576,0.72934452816844,0.571444384288043
3.076,-1.2316,?,?,?,?,2.1504,13,?,?,7.64,494,16.384,0.0327805,0.101077,0.250977,0.499725,0.859265,'yes','yes',0.229696340626106,0.286473672371358,0.524887264240533,0.422714769141749,0.957382302265614,0.442163869040087,0.145330822095275,0.78203814686276,0.913716956973076,0.0302887025754899,0.335133614949882,0.718310633907095,0.985848325304687,0.916615783236921,0.905105675105006,0.874021213734522,0.956748905126005,0.259997652843595,0.997398829786107,0.597285563824698,0.714698414551094,0.195652255788445,0.0366087297443300,0.0341444062069058,0.181018456583843,0.0757271239999682,0.8539636740461,0.677429449744523,0.935552881564945,0.919385717948899,0.650073854252696,0.355980340391397,0.636664112564176,0.444173962343484,0.350170716876164,0.243385390145704,0.610995536204427,0.678756355307996,0.444369924487546,0.80740302754566
1.314,-1.3748,?,?,?,8.25e-05,1.9035,273.8,?,?,8.08,110,0.256,0.00845137,0.0321642,0.101671,0.281812,0.751098,'yes','yes',0.59660109761171,0.12644968717359,0.280203624628484,0.0768484075088054,0.9862432081718,0.972817581845447,0.688490721397102,0.949032831238583,0.53818806563504,0.847445473307744,0.118547092191875,0.379981849808246,0.901107386685908,0.00262638437561691,0.352483673486859,0.875436634290963,0.539406121941283,0.328231815248728,0.837601769715548,0.241023651789874,0.637356921564788,0.191568158566952,0.996136015513912,0.219319816213101,0.710855414625257,0.328618581406772,0.786669707624242,0.532469794852659,0.154008150100708,0.361752735916525,0.274953805143014,0.00145120965316892,0.0619406674522907,0.0309636669699103,0.201725828461349,0.67001210199669,0.402169050881639,0.763530720025301,0.632520155515522,0.863495104014874
1.159,-1.1593,?,?,?,6.159e-05,1.8631,85.7,?,?,8.76,219,1.024,0.0181931,0.064142,0.18017,0.408481,0.811606,'yes','yes',0.836982586421072,0.64628174295649,0.869107403093949,0.505976940970868,0.333384860306978,0.277597573120147,0.771263113711029,0.866226335754618,0.729782332200557,0.90609841933474,0.632769227726385,0.343394392868504,0.580538654699922,0.366867350880057,0.300795692019165,0.669093043310568,0.416985067538917,0.87893573846668,0.639278528280556,0.420772057725117,0.814764286158606,0.928555488819256,0.550075086532161,0.266930688172579,0.89237500121817,0.0825778222642839,0.578219020040706,0.423117452766746,0.955827824538574,0.798049188917503,0.33792018936947,0.343041440472007,0.725892781978473,0.637945509050041,0.301318689249456,0.465742873260751,0.0440576132386923,0.822922585299239,0.905352875124663,0.103668671799824
3,-1.6129,?,?,?,3.213e-05,2.1317,84.9,?,?,11.48,332,1.024,0.0414583,0.121287,0.28945,0.554073,0.892863,'yes','yes',0.776808412512764,0.794193422188982,0.943298714468256,0.876334208529443,0.985422441270202,0.949938210425898,0.65719406446442,0.137745324987918,0.783784495200962,0.743413229472935,0.430709835374728,0.373292192816734,0.884360429132357,0.787984461290762,0.357690566917881,0.564120148541406,0.772415196755901,0.42659467458725,0.839582587592304,0.433828705688938,0.250817089574412,0.832558325259015,0.967279952717945,0.455054959515110,0.663067846326157,0.297521100379527,0.217644261661917,0.108603045111522,0.509279686724767,0.881438309093937,0.35441532288678,0.765404172241688,0.908640105975792,0.971944524440914,0.384380858158693,0.5433078345377,0.886751714162529,0.762812046334147,0.818993848515674,0.315083959838375
1.489,-1.5457,?,?,?,?,1.9074,80.6,?,?,10.8,295,1.024,0.031608,0.0942382,0.233542,0.481025,0.868386,'yes','yes',0.223700201371685,0.00844527408480644,0.556036256719381,0.153692938620225,0.573864409001544,0.84901944664307,0.801870257593691,0.368863167241216,0.634750226279721,0.173870981205255,0.405274873832241,0.896362392231822,0.134417983470485,0.787624969612807,0.173444128595293,0.897409998811781,0.272475241683424,0.615917505929247,0.227267023641616,0.441649470711127,0.678579359082505,0.459494208684191,0.194997642654926,0.349680756451562,0.646240836475044,0.599156736163422,0.774543137522414,0.094900895608589,0.783308560494334,0.74927278328687,0.654606877593324,0.78441792796366,0.769319319166243,0.152269270969555,0.637577559100464,0.754530623322353,0.796705211512744,0.375873551471159,0.518293658038601,0.0114572320599109
2.625,-0.8031,?,?,?,8.603e-06,2.1515,17.7,?,?,8.87,1732,64,0.0873378,0.200246,0.391191,0.637879,0.919204,'no','yes',0.714015242410824,0.241282782517374,0.312182831345126,0.611127074342221,0.289791204733774,0.135547499172390,0.504928011912853,0.544355277204886,0.670985725941136,0.0238404169213027,0.40311339776963,0.842051875544712,0.434592243982479,0.85116566112265,0.252876836340874,0.652384588494897,0.724754707422107,0.866221429081634,0.929784168954939,0.427028875797987,0.633058262290433,0.494262399617583,0.0176138910464942,0.455728704575449,0.0121589929331094,0.0250843588728458,0.474289518781006,0.910565426573157,0.744988054037094,0.451992446323857,0.889025343582034,0.0134369342122227,0.910593124106526,0.199411816429347,0.679295297246426,0.513484159950167,0.0085368410218507,0.0646083534229547,0.108008999377489,0.616227350896224
4.41,-1.008,?,?,?,?,2.0258,18,?,?,9.99,269,1.024,0.0507686,0.140174,0.313458,0.56318,0.881425,'yes','yes',0.474916025064886,0.160385091789067,0.686923246597871,0.0442430055700243,0.215161896310747,0.999913363950327,0.666527854977176,0.561887758085504,0.643476444296539,0.536096276948228,0.424949160777032,0.457493945257738,0.080377675127238,0.408817864721641,0.308388217352331,0.424248486291617,0.118177346652374,0.739700709236786,0.900356848724186,0.361225421540439,0.8194576499518,0.0352762851398438,0.642446007579565,0.895141415297985,0.486016493523493,0.452450593234971,0.907102603465319,0.753175663063303,0.219006704632193,0.100880274316296,0.470985532039776,0.620072213700041,0.610579590545967,0.205787658924237,0.237014163983986,0.460634652059525,0.905846329405904,0.623736996902153,0.896463787648827,0.212687340797856
2.737,-1.6963,?,?,?,?,2.0244,11.8,?,?,?,?,?,0.0437606,0.122711,0.281635,0.524851,0.863359,?,'yes',0.73012039042078,0.274748312309384,0.729184357216582,0.252939097816125,0.98890966665931,0.986070766113698,0.407825506059453,0.645610702224076,0.760567666962743,0.190290687605739,0.842067058430985,0.55660673440434,0.597474058158696,0.538440621225163,0.981210300000384,0.995847459416837,0.336551811778918,0.133473447291180,0.987345839152113,0.682950167916715,0.106986914528534,0.828846071613953,0.354896985692903,0.577594442525879,0.487996904412284,0.739475024165586,0.459877263987437,0.95360054844059,0.229663047241047,0.343646549852565,0.172194999409840,0.279776218812913,0.0586803562473506,0.162036019610241,0.330419119680300,0.896395717049018,0.827124618459493,0.721802328247577,0.483575555728748,0.773308261763304
6.7,-0.4048,?,?,?,?,1.7619,16.7,?,?,9.39,200,1.024,0.0301146,0.0952019,0.240543,0.485038,0.848387,'yes','no',0.409137192647904,0.374825309030712,0.206769057316706,0.0963169357273728,0.494442620547488,0.335618400713429,0.175315647618845,0.0602424026001245,0.268450703704730,0.0961194655392319,0.161389435408637,0.646668320056051,0.985645273700356,0.725295376032591,0.518082913476974,0.521968777291477,0.368391462601721,0.760849717305973,0.210362528916448,0.633878121618181,0.590518969576806,0.464221903821453,0.459750609705225,0.855314898770303,0.830299781169742,0.38327096006833,0.189186970470473,0.73268007603474,0.735992696834728,0.210937333991751,0.590667243581265,0.678916155360639,0.154933560872450,0.831654445035383,0.29462031647563,0.880238057812676,0.903863495448604,0.191279092803597,0.822878242935985,0.664530099136755
1.8,-0.9885,?,?,?,2.37e-05,2.1617,30.1,?,?,8.22,161,0.512,0.0394281,0.116582,0.275957,0.522345,0.863079,'yes','yes',0.4964734101668,0.742437558015808,0.860617738682777,0.961137036327273,0.836261987453327,0.268822237150744,0.64601681381464,0.125504296971485,0.441468662116677,0.534936420852318,0.919123888015747,0.635340622393414,0.196364814881235,0.831423689378425,0.293406047858298,0.285579535644501,0.315969068324193,0.197231541387737,0.928256116108969,0.536453393986449,0.159812853205949,0.93951404048130,0.0464920888189226,0.356438846793026,0.621871337061748,0.35157438297756,0.228188302135095,0.722657676320523,0.635053076781332,0.644780811853707,0.258047300390899,0.631672313902527,0.198122988687828,0.785177547251806,0.769259384367615,0.0601545071695,0.96601831074804,0.92965500545688,0.00611485098488629,0.208621063735336
3.425,-0.6565,?,?,?,?,2.0564,20.1,?,?,8.58,380,4.096,0.0834876,0.201207,0.404501,0.662262,0.928009,'yes','yes',0.212991685140878,0.0721713702660054,0.931523377541453,0.847592218080536,0.171967981150374,0.659338774159551,0.205893829464912,0.70155417942442,0.322149021085352,0.332374777644873,0.643421538872644,0.949044142384082,0.54303768533282,0.545623576501384,0.382360198767856,0.684375030221418,0.439253628253937,0.393682752735913,0.893588397884741,0.845420471858233,0.951548217097297,0.81281944992952,0.928067515371367,0.694452715106308,0.132770136231557,0.680620415369049,0.83369730389677,0.843705736566335,0.624768320703879,0.964198089204729,0.578787992242724,0.67249815352261,0.941786055685952,0.436741520650685,0.088989753741771,0.94021681835875,0.121141215786338,0.717980672605336,0.632743421243504,0.521728163817897
2.4266,?,-2.3527,?,?,4.512e-05,2.0252,27.5,?,?,7.4,215,1.024,0.0312289,0.0703095,0.139165,0.244735,0.491676,'yes','yes',0.641470646252856,0.546233842382208,0.622607112163678,0.421232235850766,0.522835191804916,0.148124101338908,0.395967507967725,0.836925090989098,0.605441987980157,0.233053190633655,0.637555616442114,0.57387348706834,0.915230264188722,0.557850677985698,0.220621975604445,0.319695001468062,0.545819080201909,0.159064667997882,0.176638202508911,0.644424137892202,0.312725245254114,0.312362823402509,0.635632684687153,0.282672009896487,0.272733717923984,0.0976893585175276,0.27751749032177,0.187726599164307,0.631962339859456,0.271278556436300,0.642039387486875,0.203626138390973,0.929977193940431,0.245538147166371,0.715581739554182,0.631840576184914,0.626584572717547,0.449142655590549,0.346603752346709,0.864847072865814
0.383,-1.1211,?,?,?,?,?,13.8,?,?,8.54,201,1.024,0.00998372,0.0386268,0.119705,0.307513,0.73048,'yes','yes',0.58779823104851,0.104597374331206,0.620465314481407,0.691812601871789,0.926909574540332,0.198960556415841,0.4004306870047,0.239819910377264,0.586724345339462,0.213834851747379,0.407893441617489,0.0771142612211406,0.574525074334815,0.478285670746118,0.0887752012349665,0.896178916329518,0.464287213282660,0.634189379867166,0.7378493770957,0.84521526354365,0.587148349266499,0.263534731930122,0.0951646380126476,0.555590256350115,0.593662666156888,0.760347937000915,0.0210330241825432,0.507809892762452,0.948855006834492,0.903703458374366,0.862037320621312,0.0246558394283056,0.453077912330627,0.834676299942657,0.878280241973698,0.486374323489144,0.808075454086065,0.956566509557888,0.494871000293642,0.878348661819473
