@relation input_data
@attribute Z numeric
@attribute uvot_detection {'no','yes'}
@attribute zero numeric
@attribute useless1 numeric
@attribute useless2 numeric
@attribute useless3 numeric
@attribute useless4 numeric
@attribute useless5 numeric
@attribute useless6 numeric
@attribute useless7 numeric
@attribute useless8 numeric
@attribute useless9 numeric
@attribute useless10 numeric
@attribute useless11 numeric
@attribute useless12 numeric
@attribute useless13 numeric
@attribute useless14 numeric
@attribute useless15 numeric
@attribute useless16 numeric
@attribute useless17 numeric
@attribute useless18 numeric
@attribute useless19 numeric
@attribute useless20 numeric
@attribute useless21 numeric
@attribute useless22 numeric
@attribute useless23 numeric
@attribute useless24 numeric
@attribute useless25 numeric
@attribute useless26 numeric
@attribute useless27 numeric
@attribute useless28 numeric
@attribute useless29 numeric
@attribute useless30 numeric
@data
1.314,'yes',0,0.942610442638397,0.482039690483361,0.534360483055934,0.911401966586709,0.777158512966707,0.949929743772373,0.33370099007152,0.352120833005756,0.218480474315584,0.939999355003238,0.91671374766156,0.949428912019357,0.99166937195696,0.452657537069172,0.849999888800085,0.563699294347316,0.950242237653583,0.136634502327070,0.621477579465136,0.92869220324792,0.141894165193662,0.257184016751125,0.183348438702524,0.341538985492662,0.718617531005293,0.458262351341546,0.160745818400756,0.853272723034024,0.976403494598344,0.389552873093635
1.159,'yes',0,0.42667743191123,0.968015549471602,0.114969599293545,0.112959855236113,0.314548090798780,0.325116796186194,0.573869958985597,0.0542691845912486,0.646102622617036,0.943213525461033,0.717697811080143,0.539547386812046,0.801464766962454,0.412296498892829,0.0415712213143706,0.678073063725606,0.0665352253708988,0.670794071163982,0.676482894457877,0.589134503155947,0.799260618165135,0.69389581377618,0.417902008630335,0.00601863348856568,0.631813641637564,0.310659047449008,0.0764957542996854,0.535797773860395,0.105637355009094,0.622861430281773
3,'yes',0,0.945948835695162,0.81600364134647,0.99483354226686,0.436293293023482,0.440722997998819,0.161743684671819,0.107038141461089,0.707762793637812,0.714819427346811,0.908763900399208,0.0238289309199899,0.494028318906203,0.197615328943357,0.664334158645943,0.0104971786495298,0.67890050355345,0.91496293619275,0.171344255330041,0.686888747382909,0.760429677786306,0.754605022259057,0.976962200831622,0.625903905369341,0.9321821173653,0.475041853031144,0.561745333950967,0.457163467537612,0.320177927380428,0.450006818864495,0.666619970696047
1.489,'yes',0,0.809823103947565,0.0814833790063858,0.604639226803556,0.664542923914269,0.339977394789457,0.279872557381168,0.995751725044101,0.215385436080396,0.090875567868352,0.383704280713573,0.996419438626617,0.0753438251558691,0.86407066998072,0.625295889331028,0.418459680629894,0.748912952607498,0.360913736745715,0.893163192318752,0.61525180703029,0.503274522256106,0.424807757837698,0.101105569396168,0.633244791999459,0.757754255319014,0.0991280113812536,0.64170388202183,0.409774300409481,0.233138739829883,0.773229587590322,0.533674790756777
2.625,'yes',0,0.687710152938962,0.54122665617615,0.803097581490874,0.0511114068794996,0.880267401691526,0.885810686275363,0.966959566576406,0.172619943739846,0.128695618826896,0.0793013309594244,0.100402553100139,0.962674766778946,0.488679344533011,0.132497930200770,0.62889625551179,0.66381207946688,0.690378926461563,0.985080178594217,0.00796334957703948,0.611876767827198,0.0806025105994195,0.832462957594544,0.0343058099970222,0.193727465346456,0.0690377929713577,0.640939761186019,0.854580653132871,0.225992809748277,0.725594055838883,0.737369414186105
4.41,'yes',0,0.336299510439858,0.664973507402465,0.742455839645118,0.0982268531806767,0.00277948216535151,0.537295853951946,0.0483469131868333,0.518600572599098,0.162427868694067,0.598111766623333,0.807133505819365,0.614883925300092,0.125784058356658,0.152991285081953,0.089658590964973,0.638570274459198,0.977475569117814,0.0719780169893056,0.553388189058751,0.173435256583616,0.634274343494326,0.146911600837484,0.943465153919533,0.8662186099682,0.886586166452616,0.452080072369426,0.765745972748846,0.929825325263664,0.916118749417365,0.73300280701369
2.737,'yes',0,0.918767614057288,0.673933912534267,0.769992557819933,0.679735318524763,0.73470276221633,0.266812413930893,0.569956123596057,0.955201729899272,0.248570597032085,0.43790589668788,0.112934122094885,0.394179222872481,0.179829519242048,0.0947908898815513,0.333846349036321,0.0687157390639186,0.153233408695087,0.0464836356695741,0.0478586943354458,0.0168023770675063,0.0591965157072991,0.0104611844290048,0.0653124626260251,0.209359410451725,0.302064039744437,0.815955621888861,0.812491682590917,0.456657520029694,0.07369778258726,0.604633365757763
6.7,'no',0,0.311600012239069,0.618354361038655,0.0289281781297177,0.726413265569136,0.873757077613845,0.412571696797386,0.231467557838187,0.404812070541084,0.336186587344855,0.539141933200881,0.502448905259371,0.396318711107597,0.922578147379681,0.742463792208582,0.853473662398756,0.529589260462672,0.535442658467218,0.427574561210349,0.66791199054569,0.187334497459233,0.0880659816320986,0.0482183585409075,0.00441224197857082,0.918820527847856,0.222955115605146,0.207514749607071,0.549722855910659,0.178638132289052,0.938999733887613,0.697302222019061
1.8,'yes',0,0.757228056434542,0.563382728025317,0.539331399602816,0.211852337233722,0.784674890572205,0.627763570984825,0.827276394702494,0.87674229266122,0.362912663491443,0.639965331647545,0.0469567538239062,0.231732348678634,0.799686989979818,0.639074435690418,0.486576534574851,0.128231432987377,0.431126301176846,0.193039658479393,0.672375387279317,0.134481974411756,0.379974709823728,0.0245421081781387,0.515157589223236,0.381551448721439,0.790641354164109,0.485154655994847,0.0242245921399444,0.233055024873465,0.847038406413049,0.823969779536128
3.425,'yes',0,0.445016491459683,0.575103391893208,0.640327551867813,0.405929681612179,0.836480845930055,0.580602898495272,0.080529377097264,0.0391454799100757,0.338021091884002,0.0465533279348165,0.229116292437539,0.606491140788421,0.865133638959378,0.592138850362971,0.91211594059132,0.277695718454197,0.872655670857057,0.34133791946806,0.753622768213972,0.709684423636645,0.862262439681217,0.485433502821252,0.83239464298822,0.812228501075879,0.365878042299300,0.649087990401313,0.656617217697203,0.776722559472546,0.200038102222607,0.287658655783162
2.4266,'yes',0,0.0298430919647217,0.325709551339969,0.416499656159431,0.937104002106935,0.81190508743748,0.949463896919042,0.312337746843696,0.843120625475422,0.0454740137793124,0.00777434115298092,0.713367578573525,0.521026293979958,0.135538533097133,0.842965880408883,0.877579841995612,0.0311947294976562,0.819384793983772,0.333144123200327,0.863471893128008,0.876760164741427,0.268598435912281,0.0545004145242274,0.380280568962917,0.403120110742748,0.723613348789513,0.41573834605515,0.552640710026026,0.0371188528370112,0.398517347639427,0.93436306831427
0.383,'yes',0,0.651886427542195,0.620125250890851,0.0672492913436145,0.00140509870834649,0.338611737126485,0.40618338319473,0.386003422783688,0.179931588703766,0.707917525200173,0.151675437344238,0.712557624327019,0.995655993698165,0.0748746560420841,0.638434121152386,0.099735425086692,0.856871241237968,0.430753282504156,0.864294308936223,0.00998500711284578,0.0847609229385853,0.975073934765533,0.624457189347595,0.551315331598744,0.0628547663800418,0.87232274422422,0.214389063417912,0.720786664867774,0.397123424569145,0.172156325541437,0.419261808972806
0.617,'no',0,0.0304491941351444,0.102174257161096,0.0637326349969953,0.642998721217737,0.226470174267888,0.00858821673318744,0.410810061497614,0.0231305479537696,0.161175095243379,0.428199447225779,0.82147615076974,0.558662998955697,0.352947320323437,0.883099801838398,0.396045056171715,0.908071419922635,0.69820831855759,0.117475592065603,0.868432878982276,0.74432917078957,0.144653166411445,0.816241483436897,0.711518980795518,0.67690614121966,0.515803944785148,0.338845893042162,0.345232065999880,0.934235729044303,0.419923838926479,0.364621935645118
2.198,'yes',0,0.638963612029329,0.673193580238149,0.104204835835844,0.323983109556139,0.99960957444273,0.283710926305503,0.52620407496579,0.0587989306077361,0.0304211180191487,0.0293716965243220,0.0949424121063203,0.265818553743884,0.0212029374670237,0.132507286034524,0.370861924253404,0.883678626734763,0.861726397648454,0.765966794453561,0.564172926358879,0.239559275796637,0.937635138630867,0.598140503047034,0.767369530396536,0.537600538693368,0.2478555617854,0.989702017745003,0.526642163982615,0.674273150041699,0.0963647773023695,0.793104301672429
1.23,'yes',0,0.134288447210565,0.779309245292097,0.378534749615937,0.928453421453014,0.7144736321643,0.876201563514769,0.194429297698662,0.444341683061793,0.181452360237017,0.974610593169928,0.534988462924957,0.64622521866113,0.100657934788615,0.496424953453243,0.0376484524458647,0.779941422166303,0.94648535689339,0.382802820298821,0.510871070204303,0.365747231058776,0.335787608521059,0.663491826504469,0.214638533070683,0.402867747936398,0.0658124191686511,0.372364278882742,0.0714412631932646,0.867198481457308,0.297875739634037,0.794317843625322
1.261,'yes',0,0.00289175985381007,0.711505327373743,0.196839689742774,0.684040721971542,0.67286770301871,0.838992112781852,0.109024193370715,0.481914201751351,0.148007834795862,0.92885093553923,0.333926281658933,0.133137167897075,0.66966166999191,0.251946379430592,0.907508421922103,0.98694282444194,0.775432078866288,0.282214769860730,0.359771180897951,0.594853307586163,0.87620408879593,0.0709319054149091,0.81889684451744,0.515648374799639,0.0263713640160859,0.475701517891139,0.347355248406529,0.642121153417975,0.235474998131394,0.872582317795604
2.374,'yes',0,0.783856698079035,0.312393193133175,0.360652500763535,0.119493783684447,0.250330740585923,0.0570553855504841,0.0995048638433218,0.166014711605385,0.79617636394687,0.203384221764281,0.460868366993964,0.914552735164762,0.473680443596095,0.804269523592666,0.896026322385296,0.692268881946802,0.951543048257008,0.397932508960366,0.322237807326019,0.69456772482954,0.848826179280877,0.39258969691582,0.42209377232939,0.590088699944317,0.366890307515860,0.818211904261261,0.352425154298544,0.219914554385468,0.79253882332705,0.479179854271933
2.692,'yes',0,0.306682494003326,0.0174208395183086,0.453698990400881,0.393683331087232,0.384617523523048,0.161257294937968,0.460028598317876,0.688073808327317,0.322095222072676,0.0511182793416083,0.505544005893171,0.295164620503783,0.361154723213986,0.238679867703468,0.75921897822991,0.883131782058626,0.101738965604454,0.79452950693667,0.117972547188401,0.235848097130656,0.154601073591039,0.990413561696187,0.413789324928075,0.38505686679855,0.186650430085137,0.109560304554179,0.601650511845946,0.339925453765318,0.728819063398987,0.787666584830731
3.3,'no',0,0.72947874176316,0.319336651591584,0.307827584212646,0.19827766623348,0.76563509600237,0.7302344085183,0.772585942875594,0.875569730764255,0.101826052181423,0.700086569646373,0.948768898379058,0.306662499671802,0.239528242498636,0.264856041641906,0.82386721437797,0.102807654300705,0.0614804467186332,0.0821567317470908,0.146333505399525,0.447187307523564,0.722788969054818,0.846216258360073,0.823225073050708,0.89817272638902,0.532069813692942,0.75107601378113,0.200493835611269,0.355889941798523,0.94475382519886,0.176799651002511
0.703,'yes',0,0.229201172478497,0.853959281230345,0.890423765638843,0.148213887121528,0.816708459984511,0.854859781218693,0.274661467410624,0.750451397383586,0.453706290340051,0.92062986898236,0.9675249166321,0.690369448391721,0.188961664447561,0.764188189059496,0.0231799457687885,0.488109160214663,0.00167948217131197,0.332403130596504,0.262864882592112,0.994719395646825,0.845203341916203,0.704180013155565,0.76148613798432,0.783781010657549,0.668932379921898,0.921551266917959,0.378356677945703,0.0873789116740227,0.790641002357006,0.424367661355063
2.69,'yes',0,0.584200284909457,0.428809007396922,0.0197494430467486,0.572007531533018,0.38337128283456,0.426670324057341,0.464892707532272,0.982773824827746,0.0657825160305947,0.854840488405898,0.489309588912874,0.841129108332098,0.459511318942532,0.106915611075237,0.812728469492868,0.728606428951025,0.186138527002186,0.952352057443932,0.892641736892983,0.578224594006315,0.914469335926697,0.224675848847255,0.877090958645567,0.0565782855264843,0.784466837532818,0.682306768139824,0.687331498833373,0.425513348309323,0.116138427983969,0.0574416653253138
6.29,'no',0,0.109818890225142,0.558219464495778,0.793917548144236,0.500563662033528,0.109496632823721,0.512513178866357,0.0968178899493068,0.29380492051132,0.340480720391497,0.657413032604381,0.0187180554494262,0.980891672195867,0.354024254251271,0.662119855638593,0.579424690688029,0.54680888960138,0.273505697259679,0.224303096299991,0.708151899045333,0.279321287292987,0.957803060300648,0.516992032527924,0.518707673298195,0.607716887257993,0.563846156932414,0.942782171536237,0.621818858664483,0.51542835473083,0.448225227184594,0.357968693599105
3.35,'yes',0,0.325136615894735,0.206682887626812,0.845290716039017,0.80454370751977,0.944973456207663,0.465852136025205,0.168793327175081,0.0432128224056214,0.137383594643325,0.996090047992766,0.518350365338847,0.00289666093885899,0.68608075985685,0.0748698317911476,0.702870738459751,0.729685597587377,0.182845457689837,0.702788391150534,0.0191009433474392,0.64725132053718,0.9138517761603,0.814520326210186,0.992255553603172,0.944427853217348,0.438528408994898,0.762163765728474,0.124022487318143,0.901531014358625,0.168634661007673,0.399311773944646
1.1,'yes',0,0.504705320112407,0.243452371098101,0.640588951064274,0.368517267983407,0.0218885014764965,0.195824459427968,0.0465820499230176,0.330785377183929,0.548267541220412,0.696318663656712,0.978370781522244,0.0697624133899808,0.484595705522224,0.61187882674858,0.179386168951169,0.694498626049608,0.879088160581887,0.0133827722165734,0.603021580725908,0.514683749061078,0.489365918328986,0.143964232644066,0.573687818832695,0.478558915201575,0.468480546260253,0.582928195828572,0.513753017876297,0.487205602927133,0.269418196752667,0.0279554375447333
2.433,'yes',0,0.374027729965746,0.733420677715912,0.317367232171819,0.972148154396564,0.903221496380866,0.227317769546062,0.461272244807333,0.08814392471686,0.406413377728313,0.558747665956616,0.986756135011092,0.806822046404704,0.211485512321815,0.344254062278196,0.959589872742072,0.345807190518826,0.327536802738905,0.990388432517648,0.152509512146935,0.320116979302838,0.84090287075378,0.452829258749261,0.830920916981995,0.151976516935974,0.147029020125046,0.114747455576435,0.288869516458362,0.701116925105453,0.0672174110077322,0.817628611112013
0.606,'yes',0,0.64410536410287,0.390979587100446,0.51315225334838,0.625753294676542,0.26825687661767,0.776947568636388,0.729086463339627,0.769165362697095,0.0478095235303044,0.905689864652231,0.893174465280026,0.524497252888978,0.0110742594115436,0.279590270249173,0.0620862680952996,0.0794948418624699,0.278490946395323,0.371038274373859,0.564285553526133,0.407564025837928,0.909772247076035,0.151232655392960,0.355548406252638,0.358953985851258,0.662473295582458,0.82961830822751,0.704712932463735,0.7420868948102,0.762386670568958,0.194477816112339
0.4428,'yes',0,0.596977429231629,0.818012219620869,0.498459262540564,0.913616626290604,0.112064846791327,0.212840629508719,0.469607935519889,0.376146727940068,0.75274598505348,0.0658579766750336,0.397195826051757,0.86942683486268,0.713755311444402,0.826856062049046,0.947893265867606,0.0395427176263183,0.91659857914783,0.743641330394894,0.00778832728974521,0.320483555318788,0.76402247743681,0.913421358680353,0.878901906544343,0.816983425756916,0.0778988541569561,0.146696856711060,0.523939978098497,0.870116584235802,0.714568336261436,0.773446567356586
1.545,'yes',0,0.678768636658788,0.72546533960849,0.273640169296414,0.600782672641799,0.895272250752896,0.254130908288062,0.00472569488920271,0.877477190690115,0.876121246488765,0.365618162322789,0.265422054799274,0.195897767553106,0.871385424397886,0.88920760131441,0.0867753608617932,0.699770530685782,0.925057025859132,0.55665829940699,0.318783349823207,0.243433361174539,0.445657420204952,0.985590300755575,0.376206637360156,0.430218507768586,0.913824142655358,0.0411259869579226,0.29820721806027,0.214791755657643,0.166865116916597,0.529482253827155
0.783,'no',0,0.455413462826982,0.960371808614582,0.639616845874116,0.938558565219864,0.820345678599551,0.521402828861028,0.149555773241445,0.591424964135513,0.30967995012179,0.484669465105981,0.563704071799293,0.947934778174385,0.48860405315645,0.266627932200208,0.67238801647909,0.155333323869854,0.660666501149535,0.00899140117689967,0.387271780986339,0.59480414330028,0.157357404241338,0.345655119279400,0.888503428548574,0.771812224993482,0.311275551561266,0.604880159487948,0.620124719571322,0.982875207671896,0.288185869576409,0.187262749299407
4.045,'yes',0,0.460380319971591,0.723120141075924,0.975919444812462,0.180924686137587,0.218536205589771,0.567441754275933,0.806031794054434,0.34045093646273,0.275780841941014,0.771992736961693,0.804013319080696,0.0145421708002687,0.343180644791573,0.0737521343398839,0.797091539483517,0.383104179287329,0.987831645878032,0.0334744392894208,0.340848326450214,0.00666104210540652,0.407409626990557,0.657081777928397,0.237116498174146,0.938360174186528,0.859220280544832,0.635617320425808,0.112076960504055,0.40260404208675,0.342141661327332,0.459508377127349
0.947,'no',0,0.396936851320788,0.0653969983104616,0.0334067200310528,0.521895666373894,0.116425296291709,0.294514178996906,0.89002537354827,0.286026274785399,0.234260383993387,0.412437698803842,0.160498555051163,0.591464941157028,0.370713931508362,0.579864631406963,0.115444106049836,0.625126191647723,0.893252891721204,0.744583911262453,0.382054889807478,0.461077650776133,0.296071962919086,0.249894223874435,0.701692794216797,0.606460322625935,0.163516609929502,0.0555554896127433,0.139849816681817,0.753754559671506,0.59564295457676,0.881381397368386
3.221,'yes',0,0.812246491899714,0.247173965675756,0.625847408315167,0.216095971409231,0.49713930208236,0.226471840171143,0.747401057044044,0.261269652983174,0.608437104150653,0.274746279697865,0.370508978608996,0.78471683873795,0.339288749266416,0.309148797998205,0.095236828783527,0.9373749345541,0.229420555057004,0.717648606514558,0.187601986574009,0.224327818490565,0.90516491420567,0.965451040538028,0.244161550886929,0.546880515525118,0.735706460662186,0.56967726466246,0.590531654423103,0.073891868814826,0.0476178759709001,0.430837663821876
2.6147,'yes',0,0.683986459393054,0.29902244056575,0.929267097264528,0.97125576552935,0.665763730183244,0.749268957180902,0.153412327868864,0.0230375714600086,0.96745777479373,0.297402572818100,0.409786059753969,0.960015624994412,0.97890658583492,0.615722702816129,0.795206952141598,0.773753385292366,0.705539202550426,0.0926833269186318,0.879408977692947,0.376559927826747,0.856284238863736,0.71632745792158,0.619561550905928,0.884004686027765,0.0530453519895673,0.301658293465152,0.966668374137953,0.0169668619055301,0.493654055288061,0.0237904030364007
5.11,'yes',0,0.0159509587101638,0.412536927033216,0.520722800400108,0.0853880054783076,0.831383483251557,0.925464409869164,0.192657202249393,0.671968071721494,0.596280212281272,0.490554509218782,0.954151334706694,0.825166795169935,0.345671350834891,0.520209295907989,0.152869096025825,0.745287148747593,0.517854368546978,0.273881641915068,0.497435580007732,0.431110695702955,0.699753128690645,0.328756593866274,0.890570227522403,0.679792147129774,0.924474375788122,0.096565147396177,0.56101194769144,0.589942782884464,0.578704070998356,0.126111289486289
5.6,'no',0,0.147990094730631,0.279279911192134,0.536657653516158,0.287361620925367,0.275547773344442,0.575184420216829,0.87671998492442,0.850286197615787,0.386293213814497,0.359300219919533,0.947731166379526,0.344118928303942,0.318648728076369,0.357884725555778,0.128476344048977,0.498473998624831,0.984927396057174,0.0161882787942886,0.461612540995702,0.723188642645255,0.92900942871347,0.433661760296673,0.801490990212187,0.160452082520351,0.818798519438133,0.179763162042946,0.849195200251415,0.465270034270361,0.0793938399292529,0.976849636994302
3.2,'no',0,0.531252735527232,0.39643405447714,0.77490554121323,0.825539327925071,0.873556321719661,0.873604256426916,0.628153019351885,0.59901831112802,0.120932658202946,0.58146765246056,0.915040659718215,0.00380552071146667,0.737011335324496,0.415779668139294,0.219493088778108,0.370267536723986,0.811581866350025,0.0329942211974412,0.498573388904333,0.41732709784992,0.97336693922989,0.614652409916744,0.760610642377287,0.165099321631715,0.325135496910661,0.543220559600741,0.612515424843878,0.713418603874743,0.785202444065362,0.140220918459818
2.346,'yes',0,0.1981066679582,0.678746201097965,0.816367134917527,0.65843237284571,0.572499889181927,0.222485921578482,0.572068411624059,0.388966535683721,0.576526536606252,0.678178088041022,0.67530584265478,0.565925941802561,0.463619030313566,0.534861680818722,0.0277810927946121,0.855821158736944,0.692113566910848,0.891376900719479,0.245090668555349,0.412516339449212,0.129185044672340,0.178218418732285,0.631656667916104,0.793809963623062,0.881518679205328,0.727278192294762,0.530821488471702,0.826415001647547,0.77833536057733,0.235138949239627
0.08,'no',0,0.548335502389818,0.173530631465837,0.586284623714164,0.155654491391033,0.779747958295047,0.512218333780766,0.123494715662673,0.847200410207734,0.0755505221895874,0.859366350341588,0.671192665817216,0.0795560013502836,0.079869604902342,0.701074884738773,0.133710894035175,0.306071326369420,0.383911195443943,0.596532228402793,0.675742217339575,0.121674461290240,0.677089652046561,0.492096828762442,0.822834422346205,0.0622057551518083,0.581802586792037,0.0416920960415155,0.197844976792112,0.652166077401489,0.90687212953344,0.660154997371137
2.4996,'yes',0,0.70098583213985,0.919182532699779,0.522766938433051,0.637289074948058,0.309102057246491,0.664891446940601,0.500528375152498,0.293845178559422,0.658212063135579,0.539082541363314,0.764614319195971,0.168738777749240,0.234659930923954,0.79656419577077,0.250485956436023,0.414286334300414,0.641302258474752,0.982271722052246,0.539301526732743,0.483034303877503,0.389578368281946,0.585341215599328,0.575147400610149,0.513775748433545,0.294143985724077,0.749059105757624,0.0799672659486532,0.728788483189419,0.963935209438205,0.431005214806646
4.349,'no',0,0.806965621653944,0.362195985624567,0.182837320258841,0.7539646551013,0.520437201485038,0.484566576313227,0.537555343238637,0.129094292875379,0.527301032328978,0.93783749686554,0.265374053502455,0.442635840503499,0.770378531189635,0.617873252369463,0.977310274261981,0.129544911207631,0.732227925676852,0.350442560389638,0.151369555853307,0.199324639048427,0.805493351304904,0.44209440657869,0.568833972793072,0.459219218697399,0.588629206409678,0.822850664146245,0.291559021454304,0.942750518908724,0.414123114431277,0.453762005548924
0.83,'yes',0,0.425312803359702,0.955572254024446,0.0591068954672664,0.462567484006286,0.95922536100261,0.0953049818053842,0.0876016325782984,0.0918632957618684,0.248373705660924,0.231394388247281,0.900160687277094,0.568581003462896,0.252650728216395,0.163621420739219,0.0312255851458758,0.472146890126169,0.586974546778947,0.101739134406671,0.746472835307941,0.505247415276244,0.58038512035273,0.444263764889911,0.165349023183808,0.713784664403647,0.825980392983183,0.0623574194032699,0.976798813324422,0.649671538732946,0.0280704407487065,0.508498474722728
0.297,'no',0,0.198298671748489,0.211329020792618,0.70982059603557,0.0470912635792047,0.436003550887108,0.893265421269462,0.560354785528034,0.654871013248339,0.263932915637270,0.225988147547469,0.361712137702852,0.4767525435891,0.487129215383902,0.703598467400298,0.530645982595161,0.782345496118069,0.109926568344235,0.65757882129401,0.0297592349816114,0.269266141578555,0.95747172855772,0.313323801616207,0.67418609233573,0.772104822099209,0.450682606548071,0.685278575867414,0.91411732789129,0.0324316113255918,0.872136029414833,0.226273794192821
1.605,'no',0,0.49612012016587,0.0117390616796911,0.464220490306616,0.273569759447128,0.691235802369192,0.372806583065540,0.355049033183604,0.827203709632158,0.247162397485226,0.698376904241741,0.853780345758423,0.701100149424747,0.811052644858137,0.359092032536864,0.899618903873488,0.828561744885519,0.0947107498068362,0.61586750834249,0.594886409118772,0.795172692742199,0.573533515213057,0.051549538038671,0.175406591966748,0.251099231187254,0.605757582001388,0.545642734738067,0.0636657802388072,0.912818791810423,0.198978615691885,0.483526275493205
1.14,'yes',0,0.947407241445035,0.49679180374369,0.258752712514251,0.625826511764899,0.877678685355932,0.0486783692613244,0.654684072127566,0.119338780874386,0.724533614702523,0.567007334437221,0.304841002449393,0.423517181305215,0.135371472453699,0.0211817636154592,0.00675819464959204,0.480535193346441,0.76195139461197,0.788457326823846,0.493292848579586,0.649064122932032,0.336167657980695,0.437673173611984,0.858830768615007,0.176180218579248,0.103151847608387,0.857098135864362,0.844991516321898,0.369342979043722,0.909013549797237,0.550886631943285
0.49,'yes',0,0.903028172440827,0.674866116372868,0.95469776703976,0.0688773498404771,0.498335452284664,0.880286312196404,0.883796391543001,0.0856581795960665,0.832794355927035,0.0693511285353452,0.961270526517183,0.0696820695884526,0.374680824810639,0.0616602767258883,0.0534514000173658,0.346827848348767,0.562188914744183,0.822306642774493,0.811091495677829,0.631203903118148,0.553920857841149,0.977223013993353,0.763290183385834,0.7870673451107,0.247715193545446,0.707189091481268,0.432425533886999,0.822083179838955,0.904063231311738,0.336625020718202
1.24,'no',0,0.180164418183267,0.406860777875409,0.581073044100776,0.275921882828698,0.177339758491144,0.604254316771403,0.125860346015543,0.637303165625781,0.105126054724678,0.491490548709407,0.171689801383764,0.608220594003797,0.585596541408449,0.396121282828972,0.0599893536418676,0.404380278429016,0.341711428714916,0.941788867348805,0.817680575419217,0.520725959446281,0.915674369083717,0.0598959834314883,0.534748492995277,0.822598760016263,0.982954675564542,0.769040488172323,0.406442106468603,0.274125521071255,0.644657199038193,0.817917390260845
1.29,'no',0,0.218522747512907,0.222042654408142,0.797404184937477,0.806452989112586,0.73930786200799,0.611896145390347,0.755143119487911,0.733229541918263,0.092384132090956,0.560271534603089,0.814509437186643,0.114173236070201,0.0350767215713859,0.983527298783883,0.411937525495887,0.794657988473773,0.921255542663857,0.0334334042854607,0.321294821100309,0.783461078768596,0.957768378546461,0.117643422912806,0.978516501840204,0.840035552158952,0.0543907193932682,0.533063779585063,0.911872576223686,0.975967322476208,0.177649039076641,0.486946664284915
2.58,'no',0,0.762682043015957,0.514236148679629,0.0675970234442502,0.387375106103718,0.0756910487543792,0.712558631319553,0.126846044091508,0.498457729583606,0.319075219798833,0.531203281832859,0.085287281544879,0.288313127821311,0.684685957385227,0.296776523115113,0.404877942288294,0.400605181697756,0.123179286718369,0.270082046277821,0.499406402697787,0.621855253353715,0.112900064326823,0.950791283743456,0.653773522237316,0.458936719922349,0.0565514906775206,0.0576829279307276,0.00797902001067996,0.985315025784075,0.0521987390238792,0.2203032549005
1.03,'yes',0,0.9834948356729,0.851986647117883,0.788801711285487,0.30239277635701,0.381657429970801,0.372424391331151,0.021248746663332,0.786895078606904,0.694444226566702,0.457483116304502,0.906070390017703,0.0402171129826456,0.490956653375179,0.703839301830158,0.981145092053339,0.106987646780908,0.356777734821662,0.504541999194771,0.610517989611253,0.00421975250355899,0.949650196824223,0.587578827748075,0.747077740263194,0.284199189860374,0.351381861371920,0.837376166833565,0.341159380041063,0.958409128244966,0.0169783702585846,0.944434141041711
2.45,'no',0,0.74897614470683,0.437685874989256,0.989573982311413,0.824173700530082,0.76783990347758,0.0701993922702968,0.907584578730166,0.403166245669127,0.388629192486405,0.763146662386134,0.717294986126944,0.902069712989032,0.787120593246073,0.672169124009088,0.302043454954401,0.061388885602355,0.978264827746898,0.784497340209782,0.658594817388803,0.902815662324429,0.736728701973334,0.135926169343293,0.897395541891456,0.703402950428426,0.878248598659411,0.543620298150927,0.366807547397912,0.209695604396984,0.748372755246237,0.238855830626562
0.971,'yes',0,0.841752812964842,0.116967068519443,0.864966022316366,0.923181044403464,0.697207852033898,0.428191570332274,0.829331981716678,0.0877535555046052,0.96333859837614,0.995592990191653,0.405602964339778,0.883028600132093,0.535155212739483,0.324404111364856,0.137504893355072,0.313341358909383,0.557634661206976,0.403625301551074,0.178614549804479,0.953032306628302,0.153057641582564,0.580338172614574,0.548632202902809,0.786207084311172,0.63474656152539,0.888088312931359,0.238773281220347,0.803541509667411,0.922203281428665,0.917117557255551
3.24,'yes',0,0.911377980839461,0.81483550881967,0.950366671895608,0.510711421724409,0.2847928062547,0.48428714601323,0.374285212252289,0.713128114119172,0.0712165685836226,0.244251107564196,0.223157771397382,0.0886812482494861,0.596797486301512,0.940264345612377,0.402492893626913,0.658121866639704,0.35436757770367,0.429766567889601,0.418495079968125,0.916561620077118,0.566790864570066,0.469243804225698,0.493667241884395,0.792138740886003,0.238878860604018,0.710628495551646,0.516009249025956,0.997518836287782,0.482355038635433,0.5886724088341
2.17,'yes',0,0.510810258798301,0.925229673739523,0.304533110931516,0.462670522043481,0.300874617416412,0.887086330913007,0.386549878399819,0.124901122180745,0.264065050985664,0.194535101298243,0.338373092468828,0.585072511341423,0.649519238620996,0.559869739692658,0.99197968840599,0.400422412669286,0.782987074926496,0.677935061510652,0.996485220268369,0.0784379884134978,0.885580855654553,0.0876051753293723,0.225271884584799,0.0681965907569975,0.750580912688747,0.257423262810335,0.226797791430727,0.609061934053898,0.495376771781594,0.860673204762861
