@relation input_data
@attribute Z numeric
@attribute A numeric
@attribute EP0 numeric
@attribute FL numeric
@attribute FLX_PC_LATE numeric
@attribute MAX_SNR numeric
@attribute T90 numeric
@attribute bat_image_signif numeric
@attribute bat_img_peak numeric
@attribute bat_is_rate_trig_binary numeric
@attribute bat_trigger_dur numeric
@attribute uvot_detection_binary numeric
@attribute PROB_Z_GT_4 numeric
@attribute triggerid_str {'106709','111063','111529','111622','114753','117504','130088','148225','148646','148833','150314','151207','152113','153514','154112','156467','163136','163170','174738','176453','177408','177533','178750','179968','180455','180977','191157','192059','205851','207399','208169','209352','209755','211117','211957','213486','213630','213823','214805','217704','217805','219101','221755','228006','228316','228581','229185','231231','231362','232339','232683','238108','238174','239899','240766','252593','255445','259714','263361','271019','275087','276205','278693','278854','279592','280706','282003','284856','285654','286809','287364','295670','296805','297114','299787','301981','302888','305288','306757','306778','308041','309096','309111','310613','312047','313087','313116','313299','313417','316204','316534','317508','319016','319036','319584','323898','324561','324895','326115','330856','331093','332851','332931','334877','335105','336489','337914','338895','342121','349510','350184','350311','352190','352648','353540','355083','357512','359530','359711','359951','370791','370846','373172','373458','374210','375246','377179','378559','412982','414592','416103','416135','419797','420398','421814','425151'}
@attribute useless1 numeric
@attribute useless2 numeric
@attribute useless3 numeric
@attribute useless4 numeric
@attribute useless5 numeric
@attribute useless6 numeric
@attribute useless7 numeric
@attribute useless8 numeric
@attribute useless9 numeric
@attribute useless10 numeric
@attribute useless11 numeric
@attribute useless12 numeric
@attribute useless13 numeric
@attribute useless14 numeric
@attribute useless15 numeric
@attribute useless16 numeric
@attribute useless17 numeric
@attribute useless18 numeric
@attribute useless19 numeric
@attribute useless20 numeric
@attribute useless21 numeric
@attribute useless22 numeric
@attribute useless23 numeric
@attribute useless24 numeric
@attribute useless25 numeric
@attribute useless26 numeric
@attribute useless27 numeric
@attribute useless28 numeric
@attribute useless29 numeric
@attribute useless30 numeric
@attribute useless31 numeric
@attribute useless32 numeric
@attribute useless33 numeric
@attribute useless34 numeric
@attribute useless35 numeric
@attribute useless36 numeric
@attribute useless37 numeric
@attribute useless38 numeric
@attribute useless39 numeric
@attribute useless40 numeric
@attribute useless41 numeric
@attribute useless42 numeric
@attribute useless43 numeric
@attribute useless44 numeric
@attribute useless45 numeric
@attribute useless46 numeric
@attribute useless47 numeric
@attribute useless48 numeric
@attribute useless49 numeric
@attribute useless50 numeric
@attribute useless51 numeric
@attribute useless52 numeric
@attribute useless53 numeric
@attribute useless54 numeric
@attribute useless55 numeric
@attribute useless56 numeric
@attribute useless57 numeric
@attribute useless58 numeric
@attribute useless59 numeric
@attribute useless60 numeric
@attribute useless61 numeric
@attribute useless62 numeric
@attribute useless63 numeric
@attribute useless64 numeric
@data
1.71,-1.5861,71.1226,?,3.886e-05,18.6,14.25,8.05,206,1,1.024,1,0.128117,'148646',0.0672532187309116,0.61283394228667,0.966103175655007,0.634901955956593,0.0105351265519857,0.828206052072346,0.833567950408906,0.95635369932279,0.734922586474568,0.534405404236168,0.146209304453805,0.239428916946054,0.319885592442006,0.76728274137713,0.660130835603923,0.0182732862886041,0.816414248896763,0.874553633155301,0.415204061195254,0.98799643642269,0.387375106103718,0.665763730183244,0.161257294937968,0.107038141461089,0.88643789337948,0.899082771036774,0.781121924286708,0.855402835411951,0.632139953784645,0.979394822148606,0.490956653375179,0.520209295907989,0.82386721437797,0.748912952607498,0.77466170839034,0.681884193094447,0.8546966498252,0.189912928733975,0.64958680095151,0.421284645562991,0.135926169343293,0.801490990212187,0.783781010657549,0.0690377929713577,0.881221676943824,0.855732566909865,0.363933489657938,0.52133426326327,0.94742952217348,0.174726450350136,0.59732792712748,0.67618410824798,0.165243244031444,0.096330908825621,0.326164540601894,0.552378236316144,0.740552077302709,0.83305087685585,0.93814499117434,0.501024995697662,0.310944212134928,0.234230326488614,0.856338094454259,0.756362723885104
2.1,-1.4359,128.046,1.3558e-05,6.028e-05,80.3,254.28,7.56,187,1,1.024,1,0.158196,'336489',0.608317206148058,0.530369950691238,0.156796260504052,0.171662949956954,0.242478519445285,0.105259847827256,0.0953320290427655,0.441766829928383,0.284045654814690,0.0379008124582469,0.92863524123095,0.00481107737869024,0.278164901770651,0.105532028945163,0.474487336352468,0.643036918248981,0.059565310832113,0.979469424579293,0.890866773203015,0.857253025053069,0.30239277635701,0.831383483251557,0.7302344085183,0.995751725044101,0.630370858358219,0.973170079290867,0.0257249295245856,0.632432470563799,0.8035035780631,0.94023227156140,0.787120593246073,0.357884725555778,0.0231799457687885,0.66381207946688,0.506367291556671,0.285870175343007,0.59978465270251,0.28861989825964,0.23542563803494,0.69828560971655,0.580338172614574,0.760610642377287,0.0565782855264843,0.886586166452616,0.522367567289621,0.000974784372374415,0.00561986886896193,0.114931776188314,0.466765037504956,0.317259195493534,0.860834910068661,0.634863324929029,0.7362202743534,0.124594525899738,0.104337753262371,0.807762338314205,0.451545614050701,0.41164420847781,0.116820860188454,0.209057486150414,0.257985863834620,0.746575022814795,0.872766824206337,0.631019070511684
2.954,-1.7048,107.752,4.2299e-06,2.118e-05,30.4,108.56,10.52,600,1,4.096,1,0.216848,'275087',0.270353508880362,0.549357515294105,0.969606528291479,0.873499092645943,0.199121245648712,0.205118970014155,0.465707204770297,0.408790210261941,0.985445830738172,0.730759377358481,0.487412161659449,0.673338189953938,0.516959323082119,0.196000162744895,0.996158728841692,0.217213483527303,0.949557652696967,0.740280744154006,0.481621823273599,0.93437167792581,0.824173700530082,0.275547773344442,0.854859781218693,0.966959566576406,0.69655569922179,0.367505243979394,0.127159691415727,0.584828276652843,0.918169929645956,0.837346950778738,0.535155212739483,0.415779668139294,0.812728469492868,0.638570274459198,0.510976533172652,0.80592640163377,0.462619474157691,0.986202859086916,0.890831479802728,0.211650741985068,0.469243804225698,0.631656667916104,0.607716887257993,0.302064039744437,0.270715449238196,0.429012730484828,0.818525293143466,0.673272038344294,0.498611856019124,0.607090989127755,0.820145457051694,0.135796041926369,0.638144863303751,0.281361306319013,0.433712066616863,0.24165823799558,0.108071818482131,0.371479732450098,0.256382090970874,0.553932539187372,0.878753726603463,0.745936187682673,0.960379935102537,0.702150026569143
0.348,?,23.8777,3.6081e-07,9.431e-06,5.4,20.46,14.21,4775,0,128,1,0.0688052,'207399',0.338714724173769,0.214963379781693,0.0422353588510305,0.08139573270455,0.407507237978280,0.486068665748462,0.71096398262307,0.255790202412754,0.769072044407949,0.925963643938303,0.110333673655987,0.513291815062985,0.338836558163166,0.236552798189223,0.62294661696069,0.309935804223642,0.926251807482913,0.505555074894801,0.113124320283532,0.98275453550741,0.923181044403464,0.873556321719661,0.426670324057341,0.0483469131868333,0.346102590672672,0.375002122716978,0.173844307661057,0.439199115848169,0.858214075444266,0.960954590933397,0.596797486301512,0.534861680818722,0.579424690688029,0.0687157390639186,0.538017377257347,0.195749432081357,0.836150878109038,0.180782083421946,0.216772267827764,0.669694430893287,0.0876051753293723,0.822834422346205,0.944427853217348,0.222955115605146,0.426736029563472,0.457595553714782,0.362818320514634,0.684403272112831,0.109648467274383,0.0332026151008904,0.310178112704307,0.111883192788810,0.447682643774897,0.65256900084205,0.718408748041838,0.526784069370478,0.369369348045439,0.99843604839407,0.152679099934176,0.187456902349368,0.917790114413947,0.385877346387133,0.611024407437071,0.632834447780624
4.27,-1.4072,89.4259,4.8363e-06,9.087e-05,21.8,60.2,10,?,1,2.048,0,0.147656,'117504',0.712057536002249,0.0588264376856387,0.938437407370657,0.179100031033158,0.398324449779466,0.84446997451596,0.139455720083788,0.809433843009174,0.611990914447233,0.529205311788246,0.333292574621737,0.735295739024878,0.730392489116639,0.996938231168315,0.906130930641666,0.228031024103984,0.153562287101522,0.146119938930497,0.0622353116050363,0.48110609059222,0.510711421724409,0.572499889181927,0.512513178866357,0.569956123596057,0.980874319560826,0.279939353466034,0.908838086761534,0.522235911572352,0.44114222866483,0.912589789833874,0.649519238620996,0.701074884738773,0.702870738459751,0.529589260462672,0.569642448332161,0.367708468576893,0.614452636800706,0.430500824702904,0.763495490187779,0.0167944005224854,0.617005937034264,0.575147400610149,0.478558915201575,0.790641354164109,0.570895690936595,0.886593662435189,0.95670739444904,0.570674893446267,0.0138107740785927,0.93719389825128,0.128244415624067,0.868631719611585,0.00460963184013963,0.957200538134202,0.668738258536905,0.863283932674676,0.450846535852179,0.0379665484651923,0.701487795216963,0.621296257246286,0.0177928393241018,0.826222102157772,0.297893235227093,0.744173790095374
6.6,-1.3997,95.3236,2.8779e-06,?,11.5,36,6.58,454,1,16.384,0,0.145486,'177533',0.0383492007385939,0.925321621121839,0.949448303785175,0.898300356697291,0.795620806980878,0.720891840057448,0.876035922439769,0.176398964133114,0.343324819579720,0.178237193496898,0.524568247841671,0.14975838502869,0.441706952173263,0.292654290096834,0.319082394940779,0.171151253627613,0.145770826609805,0.757691273465753,0.275474909693003,0.34860860183835,0.462670522043481,0.779747958295047,0.465852136025205,0.231467557838187,0.19164145225659,0.774519013939425,0.422095930669457,0.452848633052781,0.146526410477236,0.88438638439402,0.328889008145779,0.79656419577077,0.179386168951169,0.128231432987377,0.0272950669750571,0.476632829755545,0.721767281880602,0.509709132835269,0.766590910032392,0.2251843274571,0.793702966766432,0.568833972793072,0.151976516935974,0.365878042299300,0.629960057325661,0.659890146227553,0.230018558446318,0.573590389685705,0.0992301213555038,0.765135657740757,0.140330670634285,0.940087176393718,0.693750962149352,0.748370221117511,0.67245748732239,0.622077380539849,0.159625523723662,0.433805482462049,0.750955496449023,0.813101827166975,0.52624617703259,0.169787841849029,0.881565320771188,0.153792419238016
3.53,-1.1476,?,1.8733e-06,?,27.4,109.89,10.48,775,1,8.192,0,0.217816,'177408',0.894511323422194,0.801791456295177,0.644472471438348,0.716958133736625,0.151917844312266,0.384959874674678,0.419636551523581,0.978050994919613,0.149132307851687,0.353325465926901,0.712838793173432,0.00532362586818635,0.211468258174136,0.755778570426628,0.393464857945219,0.338053493527696,0.61328292125836,0.0472758454270661,0.136342413723469,0.651366604259238,0.756045713089406,0.309102057246491,0.195824459427968,0.827276394702494,0.711846406338736,0.858166540740058,0.0942211102228612,0.939906225074083,0.959470739588141,0.99326559714973,0.185487388633192,0.617873252369463,0.959589872742072,0.277695718454197,0.525487117934972,0.353283824864775,0.332048237789422,0.57580664427951,0.871359864715487,0.257453171070665,0.794538305373862,0.165349023183808,0.358953985851258,0.723613348789513,0.413019967265427,0.749077932909131,0.830545505741611,0.974620091030374,0.957825838588178,0.990136418491602,0.493434325093403,0.855291465530172,0.0679292639251798,0.608366383472458,0.299325182801113,0.536126208025962,0.83577495906502,0.120060147717595,0.464059216203168,0.472780818585306,0.566050939727575,0.56197356316261,0.323063854593784,0.136928236344829
0.767,-1.7404,113.124,1.8591e-06,4.772e-05,52.7,16.2,10.83,262,1,0.512,1,0.10734,'310613',0.840359082212672,0.339081514859572,0.188449047971517,0.814698716625571,0.363277544500306,0.712348631815985,0.341135163791478,0.0941574210301042,0.567532948218286,0.632464350899681,0.928016314515844,0.201559817884117,0.807566646719351,0.931812655646354,0.691011517075822,0.439549755537882,0.280758338281885,0.545855088159442,0.212483635172248,0.582753717666492,0.753487230977044,0.520437201485038,0.227317769546062,0.080529377097264,0.86292591248639,0.077605688245967,0.168752436293289,0.87946303980425,0.0581086804158986,0.583046560408548,0.971812656382099,0.163621420739219,0.0620862680952996,0.0311947294976562,0.413157639326528,0.732833792455494,0.518385247793049,0.54457421018742,0.943023521453142,0.992367315338925,0.482209491310641,0.67418609233573,0.816983425756916,0.87232274422422,0.301308340160176,0.479220713721588,0.634563418803737,0.182100703241304,0.336709941038862,0.305828007170931,0.313897285610437,0.110235291533172,0.673427544301376,0.990372012602165,0.210382424294949,0.526046659098938,0.0195126419421285,0.485527344746515,0.947266246657819,0.211207748623565,0.373991508502513,0.724513572175056,0.762896409025416,0.826734109781682
0.5295,-1.3529,35.3059,5.9087e-07,3.431e-05,19.6,5.55,9.43,221,1,1.024,1,0.0255989,'330856',0.74624604661949,0.367050763452426,0.0326560526154935,0.607201425358653,0.159064983017743,0.660761629929766,0.799653021618724,0.311503804288805,0.625000383937731,0.462192447157577,0.497308219783008,0.0694166608154774,0.152624425943941,0.474427426233888,0.922126753022894,0.465765526751056,0.298193015158176,0.759170209057629,0.913933385629207,0.967332526575774,0.989876674255356,0.95922536100261,0.776947568636388,0.312337746843696,0.222822796087712,0.558876782190055,0.322849097894505,0.308208743110299,0.710902293911204,0.620651160366833,0.0292851033154875,0.703598467400298,0.947893265867606,0.856871241237968,0.937258823309094,0.115722238551825,0.622126816073433,0.91550070582889,0.663937448291108,0.396848206175491,0.590955026913434,0.175406591966748,0.430218507768586,0.515803944785148,0.103908434510231,0.473150929901749,0.58778538974002,0.609265797538683,0.229951307876036,0.616626631002873,0.646292947465554,0.206492694560438,0.0853165716398507,0.553952824091539,0.809981291182339,0.500655336072668,0.93885317654349,0.179002962773666,0.850128357997164,0.789564413717017,0.257875423179939,0.199045634595677,0.933939923299477,0.376570599153638
2.4996,-1.3456,124.439,5.22e-06,?,13.5,112.21,6.76,419,1,12.16,1,0.162741,'280706',0.541665864642709,0.293431230587885,0.143424280919135,0.631349496310577,0.0405378006398678,0.666299000149593,0.171454666182399,0.986242319457233,0.826002512359992,0.719259003177285,0.856209841556847,0.163738781353459,0.970973214367405,0.090874157147482,0.0997738412115723,0.748135885922238,0.890655569266528,0.288446980528533,0.962166644632816,0.0901730875484645,0.651176974643022,0.436003550887108,0.212840629508719,0.386003422783688,0.859757997561246,0.354923461331055,0.600517434766516,0.538792564533651,0.0227862170431763,0.950882817618549,0.228428222937509,0.359092032536864,0.0867753608617932,0.908071419922635,0.527062699664384,0.314842963824049,0.151169001124799,0.88728009373881,0.879799944814295,0.738744651665911,0.652598859509453,0.858830768615007,0.771812224993482,0.2478555617854,0.324826856143773,0.400547393597662,0.183255391195416,0.0654705532360822,0.690288097364828,0.24842631816864,0.312716767191887,0.92933558113873,0.344808355206624,0.186910098651424,0.594163801288232,0.667143912287429,0.0462157521396875,0.163141118362546,0.294504772871733,0.76767734461464,0.114492989610881,0.692379551939666,0.796314740320668,0.141372079029679
1.9685,-1.3028,?,5.6132e-06,4.207e-05,50.7,199.32,10,382,1,2.048,1,0.206132,'331093',0.919169524218887,0.795030110748485,0.75005664722994,0.59411308541894,0.477919325465336,0.412895607296377,0.799473946215585,0.728602519724518,0.897371897939593,0.636153468862176,0.496641282690689,0.0289680694695562,0.720672713592649,0.292788838502020,0.566894406452775,0.994012943468988,0.947745702927932,0.830714315874502,0.44709987542592,0.339436256326735,0.10813684691675,0.691235802369192,0.254130908288062,0.410810061497614,0.321959795895964,0.895504755433649,0.631978267803788,0.74842034955509,0.466417013667524,0.72666071425192,0.0978256941307336,0.0211817636154592,0.67238801647909,0.883678626734763,0.784599781734869,0.651681841816753,0.949599819490686,0.0686170312110335,0.289331201463938,0.172994296532124,0.715775848831981,0.763290183385834,0.938360174186528,0.0658124191686511,0.83378596487455,0.327401260379702,0.657125911442563,0.384232395794243,0.464126603677869,0.296461841091514,0.0694789988920093,0.114215384237468,0.104232834652066,0.447833834914491,0.140229502227157,0.0523987878113985,0.399491464952007,0.913423391990364,0.415857410058379,0.604113765992224,0.611390189500526,0.164233765332028,0.487792969448492,0.324542805086821
0.714,-1.0884,92.025,4.4323e-07,?,12.5,4.3,10.59,323,1,1.024,0,0.0488872,'174738',0.813173591159284,0.221849276218563,0.0680725411511958,0.91396692278795,0.876303403638303,0.738249284913763,0.688631341792643,0.0601808605715632,0.485913383075967,0.284974651178345,0.115950518986210,0.0381628072354943,0.819248178740963,0.335597135126591,0.522649545921013,0.945303497603163,0.60686069750227,0.55369379511103,0.362284069648013,0.206705594202504,0.971443063113838,0.877678685355932,0.521402828861028,0.52620407496579,0.466583422385156,0.0250083100982010,0.294831426581368,0.743968995288014,0.4604405623395,0.441221258835867,0.823689604643732,0.0616602767258883,0.797091539483517,0.779941422166303,0.433686853386462,0.14209996862337,0.383912471588701,0.930772053543478,0.555000748252496,0.960127732949331,0.191732293693349,0.534748492995277,0.606460322625935,0.0263713640160859,0.458262351341546,0.465992850018665,0.802182462299243,0.107020111521706,0.092688626376912,0.441361714154482,0.736815288895741,0.222807826707140,0.680226582568139,0.100932333618402,0.386363720055670,0.960425835801288,0.304867065977305,0.250484258402139,0.111749428790063,0.178935944335535,0.362154242116958,0.725109695689753,0.999322571791708,0.439574879361317
3.35,-1.3129,174.457,9.7053e-06,4.212e-05,57.9,453.15,7.59,196,1,1.024,1,0.154869,'319584',0.0971293284092098,0.370082276873291,0.375394793460146,0.112733069807291,0.561511703999713,0.97804599488154,0.740515160374343,0.83519939868711,0.373081356287003,0.935592730063945,0.336150634801015,0.0575679298490286,0.847409310750663,0.416242786915973,0.865662873489782,0.0860348450951278,0.607178376289085,0.77789972978644,0.79308832786046,0.0321529589127749,0.198978507658467,0.498335452284664,0.567441754275933,0.194429297698662,0.263719164766371,0.842586076818407,0.627193277701735,0.692172116832808,0.317353772232309,0.469596656737849,0.382653016597033,0.396121282828972,0.115444106049836,0.98694282444194,0.950242237653583,0.0125513947568834,0.649150526151061,0.296085693174973,0.499980143969879,0.0910450350493193,0.888498649699613,0.978516501840204,0.546880515525118,0.366890307515860,0.310659047449008,0.542858472792432,0.152634990867227,0.349698228528723,0.680025978945196,0.471036153845489,0.0403634668327868,0.335195636143908,0.586672933306545,0.483181308489293,0.038908856222406,0.258549515157938,0.267818477004766,0.0990122749935836,0.694656142033637,0.78942201868631,0.401434174971655,0.53028409788385,0.907928958069533,0.441798056708649
3.969,-1.3747,110.99,2.6093e-06,0.0002541,13.2,60.48,10.96,1019,1,12.16,1,0.174661,'148225',0.0481169801205397,0.079418562585488,0.0331587113905698,0.99456748086959,0.339350138558075,0.345210846979171,0.0862147754523903,0.774692633654922,0.0713484529405832,0.426736699650064,0.604077791795135,0.177578047849238,0.153976316796616,0.214303440647200,0.387917302781716,0.0552129056304693,0.414175403770059,0.769617318874225,0.64704573340714,0.858749214094132,0.0611564994323999,0.177339758491144,0.294514178996906,0.109024193370715,0.352120833005756,0.345298864878714,0.821052270242944,0.163063664920628,0.610365378903225,0.567622715607285,0.592564092483371,0.983527298783883,0.095236828783527,0.692268881946802,0.0665352253708988,0.114184405887499,0.592644849093631,0.138846004847437,0.821144003421068,0.781298637390137,0.544399829115719,0.653773522237316,0.884004686027765,0.186650430085137,0.561745333950967,0.538987484527752,0.028314663330093,0.710564101114869,0.770913326647133,0.58821550803259,0.0777117384131998,0.792013785336167,0.748228394892067,0.90217980928719,0.179126818897203,0.446996072074398,0.136649009771645,0.283054142724723,0.0735964614432305,0.211940851062536,0.570407771039754,0.320198533125222,0.991816663183272,0.75721199135296
0.624,?,25.9683,4.777e-07,1.147e-05,13.3,9.63,7.06,177,1,1.024,1,0.103983,'419797',0.947001808090135,0.301912536844611,0.755285731749609,0.70370586332865,0.481453739339486,0.469149245414883,0.245557062560692,0.723738088272512,0.94769261800684,0.503638487309217,0.34813327412121,0.137907239608467,0.688494923524559,0.865547193214297,0.148950213100761,0.559292641468346,0.244421910261735,0.865591966547072,0.215703376103193,0.836519657634199,0.956723551033065,0.73930786200799,0.226471840171143,0.0995048638433218,0.0542691845912486,0.801916962023824,0.5271875646431,0.61011427314952,0.150110684335232,0.0641639728564769,0.692584662232548,0.296776523115113,0.795206952141598,0.883131782058626,0.91496293619275,0.655165252275765,0.922355797607452,0.27172518777661,0.437534714117646,0.175451544811949,0.473496034508571,0.747077740263194,0.679792147129774,0.532069813692942,0.64170388202183,0.133191637229174,0.574755263747647,0.779628039104864,0.743306877091527,0.337914884556085,0.159240407869220,0.378897343529388,0.327726768329740,0.537990613142028,0.15867855027318,0.166354259010404,0.508496866328642,0.213088553631678,0.277685616631061,0.424264059169218,0.245765604544431,0.213431121781468,0.663009773939848,0.802998193539679
1.37,-1.7718,?,4.936e-07,2.256e-05,14.3,18.36,11.42,236,1,0.512,1,0.0804666,'370846',0.967278516851366,0.746279060840607,0.069676477694884,0.402205762919039,0.93049205513671,0.231939405668527,0.858505642740056,0.22871921537444,0.286045279353857,0.0117188338190317,0.394710399443284,0.639672126621008,0.248792451573536,0.194564375793561,0.250798673834652,0.601937854895368,0.454741828842089,0.196915466338396,0.741352058015764,0.461218988522887,0.306238235440105,0.0756910487543792,0.749268957180902,0.460028598317876,0.707762793637812,0.248619825346395,0.4035796856042,0.344952423125505,0.0048381513915956,0.315550439292565,0.927791074384004,0.703839301830158,0.152869096025825,0.102807654300705,0.360913736745715,0.691045125946403,0.556055568624288,0.317855318076909,0.928652229020372,0.381875456310809,0.543258756166324,0.897395541891456,0.160452082520351,0.668932379921898,0.640939761186019,0.705824581673369,0.399103801697493,0.797609037719667,0.219645450124517,0.91729527991265,0.088347592856735,0.930391745641828,0.241391351912171,0.633678963873535,0.957241146126762,0.144074730807915,0.550216938601807,0.638634275179356,0.304780671605840,0.771986627951264,0.132343263830990,0.981392534216866,0.623401413904503,0.73149519157596
4.813,?,268.926,5.3188e-07,1.327e-05,15.2,31.72,7.73,1502,0,64,0,0.194801,'414592',0.690412680385634,0.198361885501072,0.111275952775031,0.268417718354613,0.821102774236351,0.300969932461157,0.92692777235061,0.634810298215598,0.607570799300447,0.93496458325535,0.903770041186363,0.33636296633631,0.351738723460585,0.295024284860119,0.623029028996825,0.878709451528266,0.220944593427703,0.88266562577337,0.0207518297247589,0.95877354266122,0.34886274067685,0.381657429970801,0.925464409869164,0.772585942875594,0.215385436080396,0.854975673137233,0.9420119097922,0.465855225455016,0.817680767038837,0.224156506359577,0.944399050204083,0.672169124009088,0.128476344048977,0.488109160214663,0.690378926461563,0.312346544582397,0.541734983678907,0.839938384247944,0.1874915426597,0.993732271017507,0.0728372663725168,0.548632202902809,0.165099321631715,0.784466837532818,0.452080072369426,0.555757253197953,0.852088863728568,0.475993912899867,0.315726519795135,0.907180151669309,0.768049546983093,0.0220476421527565,0.926944892387837,0.900019087363034,0.599143664818257,0.515474337851629,0.362747858744115,0.254318011691794,0.00648236135020852,0.099748379085213,0.610811302671209,0.207849258556962,0.168789696414024,0.65722585329786
1.314,-1.3748,230.426,2.792e-05,8.25e-05,273.8,83,8.08,110,1,0.256,1,0.0321642,'239899',0.176350343041122,0.646876492071897,0.999121227301657,0.726775584276766,0.858320622472093,0.400185367790982,0.846674811793491,0.318484292365611,0.664143885252997,0.271544449962676,0.530712069710717,0.667385097593069,0.228915615938604,0.379464047029614,0.299502580426633,0.362525715958327,0.763859933475032,0.215970080578700,0.555183531716466,0.316168792080134,0.600059970049188,0.76783990347758,0.575184420216829,0.274661467410624,0.172619943739846,0.75775320455432,0.95608339109458,0.0985194374807179,0.906095623737201,0.678995462367311,0.553115535760298,0.324404111364856,0.219493088778108,0.728606428951025,0.977475569117814,0.308279213029891,0.310694223502651,0.92083315551281,0.9062086250633,0.279517816845328,0.434403917286545,0.493667241884395,0.793809963623062,0.563846156932414,0.815955621888861,0.427019921364263,0.984806722262874,0.983619001461193,0.178165501914918,0.942418282618746,0.555492800427601,0.0464221960864961,0.350153936306015,0.229005553526804,0.849978054407984,0.925765121122822,0.417632922064513,0.219269057968631,0.378595520509407,0.418977616820484,0.31306440057233,0.436943351058289,0.413839740213007,0.585693249711767
1.159,-1.1593,223.072,1.3868e-05,6.159e-05,85.7,26.78,8.76,219,1,1.024,1,0.064142,'240766',0.903978887479752,0.559960346203297,0.149538440862671,0.261345446575433,0.645497696707025,0.826427532592788,0.429816626012325,0.407799822743982,0.986599426250905,0.519523544004187,0.731442832620814,0.981814928120002,0.756125980056822,0.771535700419918,0.612661601044238,0.808424344519153,0.0498789197299629,0.442931196419522,0.0410918623674661,0.0990022181067616,0.918949340470135,0.697207852033898,0.873604256426916,0.464892707532272,0.518600572599098,0.642391354544088,0.96981703909114,0.117102008778602,0.301763635594398,0.599169043591246,0.527725030202419,0.940264345612377,0.0277810927946121,0.54680888960138,0.153233408695087,0.577789197443053,0.231886620633304,0.558064807904884,0.392521157627925,0.307747481390834,0.28418346028775,0.225271884584799,0.0622057551518083,0.438528408994898,0.207514749607071,0.422521779080853,0.401490369113162,0.114365263609216,0.976140110986307,0.963895467109978,0.238079468486831,0.229322652565315,0.880335451103747,0.239380987826735,0.696420832769945,0.814020726829767,0.90127491299063,0.811152881011367,0.878819230478257,0.96345807891339,0.0490279868245125,0.914354662643746,0.0970483692362905,0.0582630480639637
3,-1.6129,130.059,8.9949e-06,3.213e-05,84.9,267.54,11.48,332,1,1.024,1,0.121287,'357512',0.27536755730398,0.078568787779659,0.0097113458905369,0.92457175324671,0.851940759457648,0.574245791416615,0.78324839938432,0.509141826536506,0.928584878100082,0.596593044931069,0.089040786260739,0.346749475691468,0.622231914661825,0.0764997759833932,0.208109156228602,0.687065897975117,0.927609768463299,0.594000283163041,0.283053003950045,0.688451983500272,0.164861633442342,0.2847928062547,0.222485921578482,0.0968178899493068,0.955201729899272,0.924287924310192,0.888170261634514,0.79125216556713,0.336104353191331,0.324405424296856,0.441270906710997,0.559869739692658,0.133710894035175,0.729685597587377,0.535442658467218,0.834556214278564,0.652059825137258,0.167356696911156,0.134623251389712,0.430278953863308,0.931109179509804,0.200757381273434,0.513775748433545,0.468480546260253,0.485154655994847,0.453250509221107,0.34823331842199,0.574051741277799,0.738552365684882,0.43113780929707,0.347773965448141,0.410805125022307,0.262053417041898,0.589649596717209,0.424890876049176,0.105267496779561,0.0607995225582272,0.883054252015427,0.660587090300396,0.0730401126202196,0.356100054224953,0.70821603643708,0.649501224514097,0.0886974357999861
6.7,-0.4048,?,7.5965e-07,?,16.7,8.19,9.39,200,1,1.024,0,0.0952019,'324561',0.89545383444056,0.316649183398113,0.214653485920280,0.380899930605665,0.474476467352360,0.465737393591553,0.507121658185497,0.738206579582766,0.353490272304043,0.237561115063727,0.148883409099653,0.318924218183383,0.546065226197243,0.950323391705751,0.228504136670381,0.560413089580834,0.633278934750706,0.996537575032562,0.092204234097153,0.537653428735211,0.239793189568445,0.300874617416412,0.512218333780766,0.168793327175081,0.404812070541084,0.782636306248605,0.236611713888124,0.37637300346978,0.448065398726612,0.0435426153708249,0.0952822300605476,0.868655732832849,0.250485956436023,0.694498626049608,0.431126301176846,0.974617950152606,0.369196020532399,0.252488496247679,0.597731182584539,0.601128515088931,0.739048026734963,0.645208585308865,0.459219218697399,0.147029020125046,0.649087990401313,0.908670630306005,0.951156119117513,0.111741267377511,0.676393036963418,0.361397375585511,0.185160208726302,0.255883874371648,0.120763942366466,0.881116495933384,0.125283811939880,0.224039327818900,0.044247486628592,0.748450625455007,0.822337279329076,0.116641872329637,0.638872815063223,0.95071654045023,0.0423676082864404,0.335781629197299
