@relation input_data
@attribute Z numeric
@attribute uvot_detection {'no','yes'}
@attribute zero numeric
@attribute useless1 numeric
@attribute useless2 numeric
@attribute useless3 numeric
@attribute useless4 numeric
@attribute useless5 numeric
@attribute useless6 numeric
@attribute useless7 numeric
@attribute useless8 numeric
@attribute useless9 numeric
@attribute useless10 numeric
@attribute useless11 numeric
@attribute useless12 numeric
@attribute useless13 numeric
@attribute useless14 numeric
@attribute useless15 numeric
@attribute useless16 numeric
@attribute useless17 numeric
@attribute useless18 numeric
@attribute useless19 numeric
@attribute useless20 numeric
@attribute useless21 numeric
@attribute useless22 numeric
@attribute useless23 numeric
@attribute useless24 numeric
@attribute useless25 numeric
@attribute useless26 numeric
@attribute useless27 numeric
@attribute useless28 numeric
@attribute useless29 numeric
@attribute useless30 numeric
@attribute useless31 numeric
@attribute useless32 numeric
@attribute useless33 numeric
@attribute useless34 numeric
@attribute useless35 numeric
@attribute useless36 numeric
@attribute useless37 numeric
@attribute useless38 numeric
@attribute useless39 numeric
@attribute useless40 numeric
@attribute useless41 numeric
@attribute useless42 numeric
@attribute useless43 numeric
@attribute useless44 numeric
@attribute useless45 numeric
@attribute useless46 numeric
@attribute useless47 numeric
@attribute useless48 numeric
@attribute useless49 numeric
@attribute useless50 numeric
@data
0.422,'no',0,0.384579993085936,0.345192415872589,0.672721062088385,0.993032218888402,0.0856491001322865,0.588580855634063,0.125705431681126,0.336962399305776,0.161174590000883,0.68537595286034,0.356667149579152,0.456504961708561,0.644457793328911,0.324025930836797,0.659322965657339,0.166471146512777,0.687435723142698,0.253185243112966,0.508306903066114,0.926618097582832,0.937296364223585,0.172714487882331,0.094018649077043,0.778269359143451,0.546431294642389,0.390749188838527,0.0718843396753073,0.424865781562403,0.363362452248111,0.391194825293496,0.482392339734361,0.68720566155389,0.307348981732503,0.881506213685498,0.555113515583798,0.675316609675065,0.75721711711958,0.352651869645342,0.317855948349461,0.194660077337176,0.79246517457068,0.729636847507209,0.999253197340295,0.0308576147072017,0.796696664299816,0.417445655912161,0.8222305548843,0.83168290485628,0.703197220573202,0.311875492800027
1.71,'yes',0,0.264427628135309,0.513847617432475,0.368369359988719,0.430091442074627,0.259816150646657,0.392990677151829,0.708335655275732,0.398867212235928,0.84387783659622,0.891181228682399,0.311133594717830,0.279690006515011,0.639575193403289,0.455412438604981,0.95950247021392,0.673880277900025,0.473290824098513,0.998588589718565,0.568741615163162,0.317863550735638,0.875059204176068,0.897887948201969,0.372863362310454,0.0302686879877001,0.502525652060285,0.200846049701795,0.904818813782185,0.928341530030593,0.478285605553538,0.493320144480094,0.145658212248236,0.283993291668594,0.636885759187862,0.0922645442187786,0.998158337082714,0.434479333693162,0.975842102663592,0.730783115606755,0.840094137704,0.623479385860264,0.306716629071161,0.80277516786009,0.556375600164756,0.0949432516936213,0.576560073764995,0.81592085165903,0.338215984171256,0.86195415025577,0.627114082686603,0.390755050582811
2.1,'yes',0,0.899671853287145,0.699621361447498,0.729169007157907,0.116879014065489,0.834640708751976,0.242748495656997,0.163693816168234,0.0521169311832637,0.745064489776269,0.542894769459963,0.73598514101468,0.643330316059291,0.963777027092874,0.663140419870615,0.296666064299643,0.396327611291781,0.287521158112213,0.00612973072566092,0.695157770998776,0.819739156635478,0.0007010402623564,0.767475567525253,0.540940126636997,0.302860405994579,0.332120958715677,0.857105109607801,0.652061104075983,0.82835155306384,0.693289948394522,0.905036513926461,0.577947122976184,0.291042622178793,0.167697224533185,0.28409763937816,0.833108637947589,0.0764590387698263,0.318201058777049,0.598741882480681,0.634061321150512,0.747288541868329,0.819117439677939,0.566501938039437,0.0649374376516789,0.631209169281647,0.0627200421877205,0.955968755297363,0.154072394128889,0.895622668089345,0.8925238722004,0.20116584491916
2.954,'yes',0,0.224960974650458,0.790031436830759,0.929245851235464,0.348606096580625,0.462532489793375,0.999335480621085,0.380240315105766,0.163420668803155,0.547566182212904,0.76432455284521,0.781502889702097,0.0992922673467547,0.92465889477171,0.365213700104505,0.341251387028024,0.606395925860852,0.250649997033179,0.450390813173726,0.590536867966875,0.906102980021387,0.660168217495084,0.349193810718134,0.00931688817217946,0.103711005998775,0.234341002302244,0.0455294246785343,0.152468560729176,0.82749935076572,0.83158104470931,0.98456548107788,0.469551719492301,0.0448698066174984,0.636604115366936,0.155475360574201,0.618551034713164,0.0148433095309883,0.0510745046194643,0.720144535182044,0.00131839560344815,0.281332087004557,0.745247655315325,0.462933813687414,0.309307073242962,0.916847226209939,0.724346778355539,0.570453799562529,0.912718568462878,0.0466650451999158,0.194205061066896,0.868878246285021
0.348,'yes',0,0.443419183371589,0.57362150400877,0.261171112302691,0.722597573651001,0.0498599072452635,0.0276151730213314,0.630495844176039,0.108309796079993,0.729802943067625,0.406165681313723,0.515666729770601,0.36020460492,0.950572086498141,0.619100397219881,0.867585421307012,0.598776401486248,0.923311164136976,0.505937861511484,0.559636340942234,0.265046740649268,0.836683158762753,0.171237026108429,0.589395149843767,0.640335868578404,0.335747722303495,0.245453165378422,0.120838333852589,0.527894012164325,0.141883122734725,0.291701978538185,0.95864784042351,0.688759581185877,0.923704297747463,0.955703659448773,0.80684131453745,0.0432080382015556,0.269069710047916,0.916964864591137,0.754415548872203,0.0810780844185501,0.59174521220848,0.340170044451952,0.527914375532418,0.94513495429419,0.532403143122792,0.873640983598307,0.827566356863827,0.905681304633617,0.365797049598768,0.0205380183178931
4.27,'no',0,0.0866817710921168,0.983006593771279,0.0180396523792297,0.200002765515819,0.881966615561396,0.850154793355614,0.566454149316996,0.653621518984437,0.217029401566833,0.83360168011859,0.76723507232964,0.000754001550376415,0.703544579213485,0.202472003176808,0.294790660962462,0.345317446161062,0.896735578775406,0.0432938558515161,0.429924511816353,0.305469313636422,0.448386660311371,0.0687372614629567,0.38528240355663,0.659090791363269,0.115612210473046,0.139986112480983,0.449578110594302,0.429511908208951,0.381389888934791,0.42904547881335,0.994509294163436,0.84317285893485,0.0200694815721363,0.721930860541761,0.424928595777601,0.0799094859976321,0.0641208926681429,0.98576448741369,0.125580913852900,0.633537660120055,0.404081437271088,0.259389837738127,0.296125974040478,0.706485957605764,0.00496513140387833,0.57680740673095,0.69363268930465,0.463613033061847,0.203742192359641,0.258980033919215
6.6,'no',0,0.165955753298476,0.595740089658648,0.540487604215741,0.139658528612927,0.470229727681726,0.243608108256012,0.259533771779388,0.72094128606841,0.144710642518476,0.301768282661214,0.508726836182177,0.600791139993817,0.072267712559551,0.325490874238312,0.895987279480323,0.819079984910786,0.273066504625604,0.673621363937855,0.829281208803877,0.941326267784461,0.474035886581987,0.545560792321339,0.484204011270776,0.112409842899069,0.734402694972232,0.293364580953494,0.689481526380405,0.963264984078705,0.913186831166968,0.919158695731312,0.104681288357824,0.427226223284379,0.289589465828612,0.635116810444742,0.453624089481309,0.760167394531891,0.332518310751766,0.00914826989173889,0.609431684017181,0.67357524856925,0.589875654317439,0.0420547439716756,0.112902271328494,0.865993699291721,0.529948493931442,0.274094811175019,0.00651083397679031,0.322218869347125,0.39194833021611,0.382908569416031
3.53,'no',0,0.987375087337568,0.851674377685413,0.928865340072662,0.537186233792454,0.527598692569882,0.90840526856482,0.725541127379984,0.0658185472711921,0.698252118658274,0.0793719210196286,0.547305210260674,0.3944417971652,0.948972119018435,0.277615282684565,0.519166015088558,0.776987184071913,0.449681598227471,0.754641893086955,0.67706183809787,0.240890750894323,0.00373301259241998,0.198037043213844,0.0696309371851385,0.432027371134609,0.296615166589618,0.135605082381517,0.0160283767618239,0.148429793305695,0.721089686267078,0.157511074095964,0.0449993007350713,0.409722434123978,0.544632700039074,0.59941979451105,0.330840211594477,0.689813424833119,0.0322601918596774,0.253621142357588,0.742728991666809,0.0687078246846795,0.413770021405071,0.833105883095413,0.439602681202814,0.55502065224573,0.67884204373695,0.220732334768400,0.703975056298077,0.0542554198764265,0.0276794536039233,0.308727474883199
0.767,'yes',0,0.54949440783821,0.826616649748757,0.92611640994437,0.07649419689551,0.573124534450471,0.167017301544547,0.207968786358833,0.309605525573716,0.599183170124888,0.705816829577088,0.324236290995032,0.449364389758557,0.508077638922259,0.154132074676454,0.187676376663148,0.680800202535465,0.0323725154157728,0.710657889489084,0.305434819543734,0.0379460409749299,0.0975931577850133,0.0676968896295875,0.0133824252989143,0.0318313769530505,0.969768035691231,0.238658750196919,0.637128981295973,0.269014630233869,0.368477850221097,0.029838704271242,0.0957114708144218,0.986874638823792,0.410840153926983,0.67749727726914,0.672550454502925,0.00175027013756335,0.820193044142798,0.228586670476943,0.0768757860641927,0.81417858786881,0.953595144907013,0.257956156739965,0.653199728578329,0.203060595784336,0.51891709305346,0.762772881425917,0.338529326487333,0.92802285705693,0.457659173756838,0.709213603055105
0.5295,'yes',0,0.644346552435309,0.581516592763364,0.00927805411629379,0.0457665314897895,0.985600603511557,0.256923301145434,0.372483785729855,0.2773310712073,0.437583660939708,0.157165942015126,0.845111910952255,0.339273394318298,0.0235254042781889,0.00595360435545444,0.938284281408414,0.128798584220931,0.723942379234359,0.824878168990836,0.0693934774026275,0.778617832344025,0.185971031198278,0.531929397722706,0.274975861655548,0.0555634296033531,0.0684313792735338,0.40363623178564,0.475748978322372,0.273078262573108,0.587707573547959,0.0191580257378519,0.179298848845065,0.700195020996034,0.0162054731044918,0.226505677215755,0.509925215970725,0.375586263369769,0.143280246295035,0.616560624912381,0.208525607595220,0.638761494774371,0.985181733733043,0.302064285147935,0.348653822671622,0.306256013689563,0.176860193954781,0.712751752464101,0.237138856202364,0.0532933215145022,0.778050321154296,0.510836124420166
1.9685,'yes',0,0.283413255121559,0.320355268428102,0.274474642239511,0.775386546272784,0.803877380210906,0.250396119896322,0.693486103555188,0.223921942757443,0.511516898404807,0.227167941862717,0.942542968783528,0.862092465627939,0.808000114513561,0.70310910907574,0.892053602728993,0.954014683607966,0.665591012686491,0.00173061969690025,0.719165392918512,0.633600132074207,0.298890861682594,0.425405719550326,0.0327826694119722,0.72070466983132,0.79999447753653,0.447631587740034,0.392745720921084,0.473077954957262,0.0453444721642882,0.767387709813192,0.884996275417507,0.759227241855115,0.804797420045361,0.807757730595767,0.271020194049925,0.200371022569016,0.690616123378277,0.570621566846967,0.33674974180758,0.349266659235582,0.394181035924703,0.578892811900005,0.81179692549631,0.426717439899221,0.401109654456377,0.440049247816205,0.0546087152324617,0.830662443535402,0.999144811881706,0.259480647509918
0.714,'no',0,0.159774373285472,0.792656648438424,0.264893020968884,0.3560781320557,0.887985824141651,0.902509434847161,0.702277343487367,0.478452257346362,0.670656997477636,0.178864088375121,0.543054933892563,0.500985692953691,0.604816685430706,0.512171653565019,0.772332468535751,0.365611459361389,0.705018423497677,0.324386907275766,0.134219339117408,0.408501784084365,0.714279357343912,0.765751883853227,0.0840777307748795,0.903296810109168,0.888665857492015,0.249485679436475,0.658112140139565,0.970882260240614,0.345015130704269,0.394128655549139,0.562427225755528,0.650393311865628,0.764172239229083,0.659236575011164,0.398251391015947,0.66504668793641,0.315956924576312,0.952959549846128,0.447721441043541,0.983195079956204,0.744985823286697,0.171481454744935,0.381724396022037,0.0616835192777216,0.675314448075369,0.436503765406087,0.885115668876097,0.852770599769428,0.994173095794395,0.859347879420966
3.35,'yes',0,0.380514014512300,0.387007524957880,0.896621917840093,0.203097118996084,0.670349217718467,0.569381718989462,0.302594715962186,0.913106777938083,0.42833353462629,0.887316636973992,0.162459917599335,0.95134734758176,0.746350867673755,0.348703865893185,0.21547897788696,0.850654953392223,0.947415475035086,0.0500708303879946,0.560425095260143,0.608135941438377,0.98552490118891,0.806465639732778,0.869890888454393,0.841393127571791,0.654699966311455,0.498288328526542,0.599608606193215,0.257403472438455,0.0805454808287323,0.410112680867314,0.441490939352661,0.561033872189,0.825380093650892,0.352798481239006,0.623482058756053,0.663222485687584,0.812034449540079,0.778289816109464,0.59698808612302,0.773170384578407,0.910549012711272,0.490696952212602,0.546857936307788,0.155983308097348,0.65589465550147,0.424230040051043,0.893106423085555,0.969162027584389,0.346969111124054,0.310776214813814
3.082,'yes',0,0.43010919354856,0.728383758105338,0.74812722299248,0.432710767490789,0.873039248399436,0.338102588197216,0.00698580755852163,0.272327561862767,0.948441900778562,0.373337674885988,0.787812914699316,0.948660439578816,0.519508956233039,0.560996660962701,0.615540398284793,0.945514084072784,0.588162945350632,0.0155164897441864,0.99397231102921,0.954354234971106,0.126627425896004,0.835841410094872,0.394996696617454,0.314454053528607,0.854764139046893,0.154144056607038,0.682027306873351,0.801158100133762,0.709363446570933,0.582579004112631,0.915863318834454,0.208202456822619,0.903193577425554,0.56827424862422,0.396035024197772,0.0253737915772945,0.00366804725490510,0.175606861943379,0.0375578403472900,0.631385212298483,0.178141981828958,0.206708970945328,0.71257624332793,0.428561312379315,0.864369513932616,0.716557621723041,0.569538936717436,0.184040926629677,0.53727178578265,0.915449645835906
3.969,'yes',0,0.471777212806046,0.560796187259257,0.225802217843011,0.835076856892556,0.439976774621755,0.731521371286362,0.180256932741031,0.92535418830812,0.410836766241118,0.0697475052438676,0.796891566831619,0.426130294334143,0.993029268458486,0.226789662847295,0.674154509557411,0.525156886084005,0.697408869164065,0.154443009523675,0.0733776069246233,0.938436044147238,0.781250443775207,0.69913527672179,0.412261120509356,0.323202800471336,0.986661081202328,0.392605625791475,0.342566465958953,0.357439536368474,0.473325374769047,0.255288538755849,0.563292798120528,0.0311323241330683,0.305330369621515,0.134886705782264,0.611924849450588,0.077927083009854,0.423113835277036,0.461077378131449,0.95613116514869,0.663295448059216,0.22411647439003,0.629383068764582,0.334957090904936,0.722726119449362,0.848547919420525,0.061718288809061,0.810828517889604,0.8281321588438,0.490116859786212,0.0291837560944259
0.624,'yes',0,0.201039331732318,0.360764297656715,0.413143248530105,0.62536852620542,0.00408568303100765,0.597751901950687,0.115321085089818,0.717545829480514,0.631223549135029,0.0238621907774359,0.448205070337281,0.457808204460889,0.130658823298290,0.203647089656442,0.897164362715557,0.130220482125878,0.915931504685432,0.542775046546012,0.655030714347959,0.131551066180691,0.981201226823032,0.78684153361246,0.404699689941481,0.466726298909634,0.555188231170177,0.836277564521879,0.841610584175214,0.677928949007764,0.272109916899353,0.523213116684929,0.989675919758156,0.355361886322498,0.229353756643832,0.142968783155084,0.0186038906686008,0.497046918375418,0.754375879885629,0.448654978303239,0.746868040179834,0.851704944856465,0.130715571111068,0.607305804500356,0.576805374352261,0.499461688334122,0.527949719224125,0.597245150944218,0.288583637215197,0.421564509626478,0.946449462557212,0.384710757993162
1.37,'yes',0,0.79816662077792,0.584159068996087,0.271981490543112,0.101120171835646,0.729233498685062,0.584984600078315,0.625173530774191,0.381621841806918,0.27439468819648,0.3518105908297,0.678831092081964,0.633079434046522,0.401090614264831,0.736943773226812,0.255612230161205,0.567113247234374,0.986641347175464,0.162737484090030,0.204811420058832,0.718809170415625,0.128572605084628,0.259825507877395,0.466911832801998,0.285825659288093,0.658188655041158,0.291724792681634,0.479608488734812,0.458188058808446,0.262467304943129,0.439451499609277,0.709436018019915,0.518410274060443,0.700588285690174,0.891919448506087,0.76884190668352,0.837905927328393,0.227136559784412,0.900111046852544,0.357720610219985,0.753829832188785,0.202462373767048,0.387396947015077,0.603727990295738,0.604198857909068,0.251159505452961,0.0508230635896325,0.286791773512959,0.243636707775295,0.609927222598344,0.310161546338350
1.063,'yes',0,0.153472272213548,0.492888655979186,0.920635475544259,0.720151632325724,0.607614782406017,0.508738383185118,0.112751771695912,0.435068020131439,0.0641761869192123,0.114360221894458,0.973521909443662,0.690641646040604,0.748301244806498,0.835161104099825,0.679528932785615,0.356631270376965,0.194360047578812,0.459182391176,0.733772033359855,0.535388708347455,0.335101005854085,0.656559923663735,0.435958835761994,0.328694544034079,0.495558569673449,0.718737160088494,0.874871397158131,0.428171296603978,0.643788432469591,0.820114146918058,0.775239396607503,0.37136126216501,0.504497776739299,0.298380478518084,0.465361119015142,0.339452993590385,0.0170662996824831,0.458177323685959,0.0453176135197282,0.0634142723865807,0.464256343897432,0.89401477505453,0.660481671569869,0.987314405851066,0.320237411186099,0.579774198355153,0.540399491088465,0.181330562802032,0.408237471245229,0.183773750439286
1.71,'yes',0,0.596927781589329,0.119257244514301,0.629451039712876,0.00906188157387078,0.700226009823382,0.811880219960585,0.376735056750476,0.948917436646298,0.274030849337578,0.225207697600126,0.193728539394215,0.229086719686165,0.609303334960714,0.505704596405849,0.606670259265229,0.363112518796697,0.510855217231438,0.0733241536654532,0.774364490294829,0.48276767344214,0.685764535795897,0.512773622991517,0.321905199438334,0.182130819885060,0.61567779397592,0.440059491666034,0.81177069246769,0.251934784231707,0.0315344003029168,0.704512029187754,0.68842930230312,0.0702462003100663,0.845641139429063,0.60785035812296,0.396365156164393,0.910382825648412,0.291795821627602,0.85614494024776,0.957485156366602,0.038816443644464,0.88130865432322,0.304285819875076,0.0185840080957860,0.363186054863036,0.448559929151088,0.798086756141856,0.652457575080916,0.419781927252188,0.500716311857104,0.447831282624975
0.98,'no',0,0.764034357387573,0.59032885520719,0.0379738844931126,0.110421800054610,0.0370016559027135,0.169631824130192,0.546495149610564,0.503734525991604,0.113756318110973,0.937449756311253,0.0830085878260434,0.292841418646276,0.916435311781242,0.383810993516818,0.227558702463284,0.176777663873509,0.05856843595393,0.678892999421805,0.599342240253463,0.343179387738928,0.689034380251542,0.752940804697573,0.618209140608087,0.309052885742858,0.0743639615830034,0.993634729180485,0.0260037221014500,0.968475517816842,0.583902072859928,0.552907246630639,0.364022719208151,0.373484999639913,0.600457728840411,0.281321218935773,0.0263652808498591,0.830199621850625,0.896855463273823,0.251685135997832,0.177342751994729,0.474378394428641,0.337017483543605,0.993070266675204,0.307116511045024,0.902684550033882,0.0137440587859601,0.673026809701696,0.51829784293659,0.126866808859631,0.588982003740966,0.487237888388336
4.813,'no',0,0.460399475181475,0.137415833771229,0.596747647738084,0.359900121344253,0.398542472394183,0.81786256749183,0.0996187627315521,0.73162822262384,0.259857393102720,0.999272387940437,0.405618584016338,0.416125833289698,0.751793691888452,0.574335830053315,0.363128485390916,0.565657920902595,0.353300354443491,0.500725996680558,0.377250335644931,0.194463985739276,0.09052122104913,0.487427869113162,0.892548867035657,0.647600492229685,0.225356496172026,0.61909612105228,0.666697586653754,0.460571304662153,0.34520993498154,0.474390591029078,0.313936571590602,0.809211247367784,0.0194373184349388,0.901628415565938,0.356230081059039,0.216870815260336,0.185722459340468,0.58029101206921,0.551649430766702,0.311362044885755,0.311828328063712,0.619683959521353,0.35544385202229,0.265874390490353,0.73020714125596,0.225552174495533,0.703224799828604,0.46171412919648,0.173896642401814,0.701729401480407
3.076,'yes',0,0.151263239560649,0.286745959194377,0.51908458629623,0.302526227897033,0.171689823037013,0.830786030972376,0.25370289478451,0.347384094493464,0.0863268203102052,0.22942505357787,0.494828644441441,0.351975233061239,0.150551743106917,0.93020797194913,0.507207098649815,0.356799086090177,0.922613876406103,0.141546264057979,0.366355682490394,0.406012882012874,0.686932514188811,0.874953776597977,0.396845598239452,0.772448059171438,0.133806926896796,0.613526646513492,0.0325422091409564,0.111890711123124,0.932415361516178,0.229313218966126,0.154443490784615,0.499651326565072,0.078638318926096,0.102999703260139,0.369842187734321,0.780652165412903,0.605902093928307,0.993544604862109,0.827393800253049,0.462854175129905,0.871725788107142,0.0971461657900363,0.440210457192734,0.366056813858449,0.330199054675177,0.592683142283931,0.0378319446463138,0.546662488952279,0.879039210733026,0.363702610833570
1.314,'yes',0,0.979411298176274,0.282021475723013,0.734134286642075,0.0377807919867337,0.756411333568394,0.995052033104002,0.00491632451303303,0.704389330465347,0.70590784191154,0.103366075316444,0.418011539150029,0.285601705545560,0.279901097295806,0.75481052370742,0.763188305078074,0.794796438887715,0.644138111267239,0.229976414237171,0.205468799686059,0.541334179928526,0.235127950087190,0.0450395273510367,0.590291816741228,0.665801445022225,0.161202420247719,0.383409259142354,0.818399445619434,0.254607296781614,0.981336664874107,0.700730367098004,0.455816294997931,0.509719514288008,0.304767268709838,0.141652867896482,0.305406061466783,0.485527360113338,0.524990016594529,0.518388077849522,0.858686289051548,0.0811652683187276,0.771752685075626,0.782078717369586,0.789782741805539,0.0145078864879906,0.213619897142053,0.593512874562293,0.465726719237864,0.763121975585818,0.950942961731926,0.637286082841456
1.159,'yes',0,0.439077595015988,0.495648168958724,0.379877405241132,0.138623491395265,0.686548728030175,0.618285432923585,0.384428720688447,0.926940854405984,0.458585171960294,0.0907165587414056,0.807531807105988,0.867472748970613,0.98454080056399,0.917090099304914,0.347859068308026,0.984298578230664,0.302104255417362,0.377124364254996,0.901144474977627,0.705646758899093,0.494980227202177,0.751021662726998,0.308070457074791,0.228236076189205,0.238724704831839,0.818075041286647,0.995382378110662,0.953044255496934,0.784063309896737,0.481437018606812,0.509108499856666,0.0596343532670289,0.374492723261937,0.970231149345636,0.930673247203231,0.97889173286967,0.200431323843077,0.905189324868843,0.0408592997118831,0.685527008958161,0.645233238581568,0.514775891788304,0.427429593866691,0.460602533770725,0.106062413658947,0.685348382685333,0.550095666199923,0.531877007801086,0.381492495303974,0.591248936252668
3,'yes',0,0.0358286069240421,0.804022582946345,0.462543179513887,0.6893032588996,0.122901980765164,0.406531877815723,0.160675670253113,0.0177191470284015,0.836400838335976,0.124969039112329,0.321620870148763,0.427522658836097,0.00831315014511347,0.0612784784752876,0.103073127800599,0.355374477105215,0.929251649882644,0.96430703671649,0.944379087304696,0.140498626278713,0.448365596588701,0.544086701236665,0.703098119003698,0.608275409089401,0.460345341125503,0.530807733535767,0.737962769344449,0.609570652944967,0.103676191298291,0.702847048640251,0.705642158165574,0.537397762294859,0.878484141081572,0.751689352327958,0.736637212336063,0.603083000984043,0.233778618276119,0.962574031902477,0.196397070772946,0.145075612002984,0.889758619479835,0.266338482499123,0.893772270763293,0.0266766573768109,0.513495763298124,0.96698941825889,0.768774850759655,0.243666850728914,0.0504083167761564,0.0841446684207767
1.489,'yes',0,0.608489754842594,0.180083965649828,0.280049212975428,0.588439975632355,0.919628980569541,0.672643487108871,0.81630947557278,0.260609358781949,0.483701843302697,0.102796699153259,0.900677839992568,0.321175609482452,0.390295066637918,0.127927129156888,0.313248100224882,0.704207402653992,0.614845198346302,0.473853216506541,0.221877884585410,0.140632943483070,0.830772258574143,0.740081271156669,0.93964334600605,0.869075817288831,0.620459943311289,0.583428996847942,0.561567192198709,0.284600674640387,0.112803993280977,0.445115551818162,0.329738834640011,0.322286272188649,0.479038263205439,0.0293295490555465,0.3613961704541,0.099310597172007,0.299105376470834,0.239357125479728,0.86896211327985,0.63061716593802,0.823318658862263,0.962981176795438,0.375406528590247,0.775847392622381,0.391036119544879,0.739918840816244,0.420828242553398,0.735922614578158,0.959184801438823,0.657087781699374
2.625,'yes',0,0.306613244581968,0.696113255340606,0.534320973558351,0.112182863289490,0.072354675270617,0.571093928301707,0.655971441650763,0.609581264900044,0.725266188150272,0.55596487573348,0.930579020641744,0.292828251840547,0.300646097632125,0.903137763496488,0.358067812398076,0.426569815957919,0.775059819919989,0.616952693322673,0.0394458691589534,0.359413025667891,0.258186154998839,0.699485224438831,0.0410880923736840,0.385565627599135,0.812547489302233,0.618554651038721,0.486496709287167,0.189521775813773,0.667882247595116,0.420491108438,0.629642954561859,0.374103951733559,0.345128907356411,0.740078180562705,0.737896869657561,0.99783638981171,0.628054941771552,0.246887515066192,0.852611148031428,0.961187108187005,0.878390247002244,0.84955365722999,0.874271555338055,0.323381893802434,0.975785531336442,0.147879181662574,0.985781099880114,0.911030697170645,0.830685897031799,0.554743117420003
4.41,'yes',0,0.359080090885982,0.0375886952970177,0.366702827392146,0.160078995861113,0.996513930615038,0.646607889095321,0.246864735148847,0.209001290611923,0.00353534170426428,0.0487120139878243,0.102270635077730,0.723423815565184,0.427858211332932,0.254254715284333,0.970571529585868,0.947716808645055,0.177971408003941,0.656494018854573,0.0864349068142474,0.079337056260556,0.258443931117654,0.47101888153702,0.205183898564428,0.886369993677363,0.104968149447814,0.642048768466339,0.776642547454685,0.467549034394324,0.772199795115739,0.191147306002676,0.775827290024608,0.208650827407837,0.103394347475842,0.286249657394364,0.414493234828115,0.879336070269346,0.81383225065656,0.098531550494954,0.773005448980257,0.450771227478981,0.619326279731467,0.193630585679784,0.0174756422638893,0.341874679783359,0.909263816196471,0.669181763427332,0.394296329235658,0.00739240273833275,0.65347986202687,0.834495507879183
2.737,'yes',0,0.437376894522458,0.236807403620332,0.697830840246752,0.313659648876637,0.673818522598594,0.155597092816606,0.632244501495734,0.467771436786279,0.746517695253715,0.885080370120704,0.993221928365529,0.528105907374993,0.109201445244253,0.844143604626879,0.198632989544421,0.125369986984879,0.477840008214116,0.503032833337784,0.233616648009047,0.302996224490926,0.288470291998237,0.179337172070518,0.442918536718935,0.811489452142268,0.86279199947603,0.929141245083883,0.687030399451032,0.609856121009216,0.683044137200341,0.752331043826416,0.340964663075283,0.137571396538988,0.536095108836889,0.0115927748847753,0.280117357848212,0.45229448354803,0.116444318322465,0.0160830037202686,0.551620488287881,0.347005991498008,0.57845763117075,0.557686185929924,0.819742822553962,0.394468548242003,0.278015785384923,0.338285732315853,0.663613972254097,0.346323646837845,0.451269724871963,0.402222002856433
6.7,'no',0,0.872545956633985,0.388844713335857,0.526328449836001,0.0759867508895695,0.485342972213402,0.877959017874673,0.678764690645039,0.0315559224691242,0.366266998462379,0.361469194991514,0.0977712511084974,0.561021578731015,0.518263070378453,0.831595406401902,0.306956437649205,0.903375782538205,0.639388072537258,0.207525086589158,0.398977562086657,0.671479475451633,0.622907129116356,0.522659307112917,0.504664916777983,0.330713043222204,0.545864283340052,0.686326699098572,0.233427991624922,0.0617373965214938,0.460452589439228,0.300495827570558,0.585904602194205,0.685241463128477,0.819295486202464,0.582299056462944,0.782323372084647,0.137170447036624,0.876167190959677,0.128512128023431,0.0442600781098008,0.360995733877644,0.0381042016670108,0.779845203040168,0.873840170446783,0.353868052363396,0.850613265763968,0.636094383895397,0.625171607825905,0.209245057310909,0.790514844236895,0.396246676100418
1.8,'yes',0,0.691693927161396,0.421053138794377,0.96868157479912,0.926130380714312,0.199543632799760,0.398064718348905,0.797369491541758,0.309913501841947,0.31982501829043,0.87508534011431,0.344085734104738,0.187159324297681,0.610723044723272,0.0204438236542046,0.281523170182481,0.0375694641843438,0.0977048515342176,0.696368341334164,0.349052242934704,0.625130866188556,0.34204713255167,0.877449743682519,0.0820113632362336,0.00208512810058892,0.0712381491903216,0.306655179476365,0.634321910096332,0.73610375658609,0.168429239885882,0.334152617724612,0.614954020362347,0.0525809263344854,0.401826473651454,0.175800982629880,0.415938098914921,0.249218217330053,0.641733905067667,0.270127911819145,0.782227324321866,0.557758232578635,0.459177707554772,0.454905858729035,0.920555593445897,0.483318271581084,0.116185856517404,0.399476731894538,0.230060569243506,0.702806784538552,0.84435528377071,0.92391125508584
3.425,'yes',0,0.717558167641982,0.0367877050302923,0.99841653346084,0.402110214577988,0.302800337783992,0.0672893049195409,0.97934441245161,0.613225131295621,0.295780896907672,0.0386803818400949,0.319669954013079,0.822182472562417,0.86079589673318,0.735276709543541,0.720852105878294,0.154479628428817,0.282133883098140,0.62902694218792,0.564854159019887,0.972111271461472,0.598468720680103,0.269908803747967,0.80047556408681,0.0209875560831279,0.986432325094938,0.950295129558071,0.946634033694863,0.0735030830837786,0.0965857815463096,0.35549805383198,0.757132801460102,0.321764761116356,0.117638744646683,0.549071638844907,0.0816436281893402,0.396015854785219,0.811230830615386,0.0239406016189605,0.923665172420442,0.490366213489324,0.636169431963935,0.95275422767736,0.774961080169305,0.9578118075151,0.896425507264212,0.125701437005773,0.562772227916867,0.79273224202916,0.453123465878889,0.373386765597388
