@relation input_data
@attribute Z numeric
@attribute A numeric
@attribute B numeric
@attribute EP0 numeric
@attribute FL numeric
@attribute FLX_PC_LATE numeric
@attribute GAM_PC numeric
@attribute MAX_SNR numeric
@attribute NH_PC numeric
@attribute T90 numeric
@attribute bat_image_signif numeric
@attribute bat_img_peak numeric
@attribute bat_trigger_dur numeric
@attribute PROB_Z_GT_5 numeric
@attribute PROB_Z_GT_4 numeric
@attribute PROB_Z_GT_3 numeric
@attribute PROB_Z_GT_2 numeric
@attribute PROB_Z_GT_1 numeric
@attribute bat_is_rate_trig {'no','yes'}
@attribute uvot_detection {'no','yes'}
@attribute useless1 numeric
@attribute useless2 numeric
@attribute useless3 numeric
@attribute useless4 numeric
@attribute useless5 numeric
@attribute useless6 numeric
@attribute useless7 numeric
@attribute useless8 numeric
@attribute useless9 numeric
@attribute useless10 numeric
@attribute useless11 numeric
@attribute useless12 numeric
@attribute useless13 numeric
@attribute useless14 numeric
@attribute useless15 numeric
@attribute useless16 numeric
@attribute useless17 numeric
@attribute useless18 numeric
@attribute useless19 numeric
@attribute useless20 numeric
@attribute useless21 numeric
@attribute useless22 numeric
@attribute useless23 numeric
@attribute useless24 numeric
@attribute useless25 numeric
@attribute useless26 numeric
@attribute useless27 numeric
@attribute useless28 numeric
@attribute useless29 numeric
@attribute useless30 numeric
@data
0.5295,-1.3529,?,?,?,3.431e-05,2.1188,19.6,?,?,9.43,221,1.024,0.00895126,0.0255989,0.0642216,0.150126,0.478981,'yes','yes',0.139846664620563,0.178262478904799,0.692307074088603,0.195155852474272,0.445397384464741,0.0263610875699669,0.225506641902030,0.699173654662445,0.0650147523265332,0.137289504287764,0.328112846240401,0.255987179931253,0.0677917646244168,0.0779612348414958,0.669728068634868,0.583237004000694,0.553841666784137,0.0836193463765085,0.69625182566233,0.0310730370692909,0.0763437775895,0.263865035260096,0.076349143171683,0.518937438726425,0.446950727375224,0.981609985465184,0.269229298923165,0.0189055847004056,0.0821823517326266,0.751248853746802
1.9685,-1.3028,?,?,?,4.207e-05,2.0758,50.7,?,?,10,382,2.048,0.0834827,0.206132,0.418599,0.682072,0.938463,'yes','yes',0.509734059218317,0.292305019218475,0.0490209662821144,0.925653742160648,0.86699608527124,0.0691677059512585,0.427397536579520,0.640397132607177,0.302044412586838,0.164812540402636,0.81233601924032,0.578446473227814,0.292600604705513,0.076992372982204,0.265774748753756,0.82168992399238,0.85024635749869,0.863948601530865,0.324482267489657,0.00906041264533997,0.455689198337495,0.950693153776228,0.588501052232459,0.076829282566905,0.763401420786977,0.434585357317701,0.240706354612485,0.169459677301347,0.537508632522076,0.851249849656597
0.714,-1.0884,?,?,?,?,1.652,12.5,?,?,10.59,323,1.024,0.0133067,0.0488872,0.143924,0.347768,0.762541,'yes','no',0.169088483555242,0.221767093520612,0.888740975176916,0.686834040563554,0.226792452856898,0.866582960821688,0.272207712754607,0.205837795278057,0.20202930807136,0.333270211471245,0.960572499549016,0.696430320153013,0.524735452374443,0.744420079747215,0.524468473158777,0.673616193467751,0.628158118808642,0.788278326857835,0.157432083738968,0.951447599800304,0.596754143247381,0.291792871197686,0.0776366761419922,0.789300492033362,0.983510257676244,0.877452111802995,0.920613980153576,0.410287357401103,0.401016804156825,0.350434073247015
3.35,-1.3129,?,?,?,4.212e-05,2.1127,57.9,?,?,7.59,196,1.024,0.0560711,0.154869,0.346069,0.612214,0.911683,'yes','yes',0.387376661645249,0.65821360051632,0.762479045893997,0.42437468492426,0.874678518157452,0.793971118051559,0.541569853434339,0.141451661009341,0.775680516380817,0.747688884846866,0.888771872036159,0.0766885518096387,0.0479248771443963,0.402615699218586,0.736429522745311,0.771033925237134,0.215138752944767,0.658023415366188,0.880349565530196,0.204353961162269,0.573355433531106,0.43624481279403,0.437309944536537,0.651405823882669,0.022217252291739,0.903960104100406,0.94973822007887,0.806871116859838,0.87594970758073,0.330754358321428
3.082,-1.0137,?,?,?,0.0001379,1.623,50.7,?,?,14.77,490,1.024,0.0636628,0.17201,0.374006,0.6393,0.919891,'yes','yes',0.100946576800197,0.0210878071375191,0.0526971023064107,0.425847581587732,0.182241945527494,0.175101307453588,0.847074680263177,0.996499774279073,0.802516576135531,0.393619909649715,0.380323949735612,0.224251003703102,0.331567221088335,0.735839931992814,0.504337219521403,0.784305254463106,0.643005118938163,0.675267534330487,0.595807598670945,0.415293591329828,0.701824527932331,0.182623472297564,0.415183281060308,0.861728556687012,0.768215361982584,0.221138512948528,0.0532077508978546,0.793222830398008,0.0657995259389281,0.824490422848612
3.969,-1.3747,?,?,?,0.0002541,1.6063,13.2,?,?,10.96,1019,12.16,0.0654957,0.174661,0.376063,0.639687,0.920021,'yes','yes',0.730321005685255,0.567858945112675,0.461549637839198,0.327699917368591,0.328524958575144,0.278005143394694,0.521256245905533,0.574269223026931,0.753132534911856,0.926443537930027,0.662262486992404,0.167312814388424,0.854168482357636,0.541799008613452,0.981199589790776,0.807003274792805,0.740947098936886,0.66453977744095,0.297100917901844,0.553163454402238,0.0215546356048435,0.699311313452199,0.587909126654267,0.751154737081379,0.671000182628632,0.74413858866319,0.0820892457850277,0.134828973328695,0.187915270915255,0.319150872761384
0.624,?,-2.0605,?,?,1.147e-05,1.9581,13.3,?,?,7.06,177,1.024,0.0380973,0.103983,0.238602,0.460428,0.82205,'yes','yes',0.429212520364672,0.294819605303928,0.566325403517112,0.00765540194697678,0.25435955892317,0.533584091346711,0.763400283642113,0.176182975759730,0.585435137385502,0.242867565946653,0.922396254027262,0.354244373971596,0.174867580644786,0.809743898687884,0.464547413634136,0.651638848241419,0.443390428321436,0.434509538579732,0.948519883444533,0.676537797087803,0.104425805620849,0.641004476230592,0.476429727626964,0.233620317187160,0.0920367909129709,0.330921374028549,0.240138195455074,0.512073310324922,0.13987593841739,0.668530788039789
1.37,-1.7718,?,?,?,2.256e-05,2.1949,14.3,?,?,11.42,236,0.512,0.0260667,0.0804666,0.203206,0.423225,0.804554,'yes','yes',0.258789601037279,0.714535346021876,0.75946688791737,0.869723983574659,0.733441141666844,0.493110651848838,0.470216546207666,0.0898688852321357,0.821144754998386,0.46768272202462,0.680438557406887,0.552073050756007,0.138223889749497,0.816073384601623,0.125013429904357,0.470244542928413,0.0907237732317299,0.923798865638673,0.912520051468164,0.333937709918246,0.869321291567758,0.255542396102101,0.93640826572664,0.613226728979498,0.414525815751404,0.00212210463359952,0.704176552593708,0.397922042524442,0.474966282723472,0.513437693472952
1.063,-1.284,?,?,?,5.425e-05,2.1102,29.5,?,?,9.31,168,1.024,0.0105411,0.0332424,0.0889787,0.214785,0.621131,'yes','yes',0.992192303063348,0.434019041480497,0.0149947181344032,0.698674069950357,0.812049950705841,0.572204744443297,0.763186111813411,0.831954270135611,0.604961586650461,0.546639694366604,0.0212172144092619,0.322033758275211,0.35355163901113,0.86309099639766,0.439338853117079,0.353959999978542,0.372373749036342,0.427090434124693,0.708113714354113,0.836947680683807,0.387971045682207,0.0393465289380401,0.0542527178768069,0.786050419555977,0.317496026866138,0.693239915184677,0.835593129973859,0.234279322437942,0.494155822554603,0.993486704071984
1.71,-1.2432,?,?,?,7.828e-05,2.1489,55.8,?,?,17.7,520,1.024,0.0341287,0.103873,0.258009,0.516716,0.875929,'yes','yes',0.719260240439326,0.738695613807067,0.569864988327026,0.810554287629202,0.849486840190366,0.71888816379942,0.331649990519509,0.3251880670432,0.201324880821630,0.470109095796943,0.235947851324454,0.963517305906862,0.443991377484053,0.887667266651988,0.132683184463531,0.108251810073853,0.491237115813419,0.878699285909534,0.0735340272076428,0.268198556499556,0.258857812266797,0.736235512187704,0.563555981498212,0.166643515229225,0.437708061886951,0.436728450702503,0.140966815175489,0.0327358362264931,0.0610291250050068,0.745263393502682
0.98,?,-2.1079,?,?,?,2.2627,7.5,?,?,7.17,374,4.096,0.0378806,0.104866,0.242588,0.468589,0.830227,'yes','no',0.848908020649105,0.0376812606118619,0.385236683534458,0.578840318834409,0.0748487277887762,0.288225846365094,0.283739333739504,0.409519545501098,0.946483572944999,0.599412601208314,0.417329135583714,0.245211666915566,0.833241120213643,0.399924234952778,0.070931107038632,0.150865521514788,0.905272372998297,0.723607650958002,0.673557499423623,0.82250975864008,0.0749757622834295,0.529322492424399,0.567997731035575,0.181260785786435,0.956970152910799,0.471022908343002,0.225167921045795,0.752525767078623,0.761630167253315,0.782609951682389
4.813,?,-2.0298,?,?,1.327e-05,2.0006,15.2,?,?,7.73,1502,64,0.0811021,0.194801,0.390114,0.637478,0.910938,'no','no',0.50126080471091,0.424666302278638,0.467440692707896,0.791946820449084,0.0273778517730534,0.47472566110082,0.719465995207429,0.210500470362604,0.382921364391223,0.424178507411852,0.500721463933587,0.58994188462384,0.434610330732539,0.569933326682076,0.604182766983286,0.86299858498387,0.948840035125613,0.561405642190948,0.991563803050667,0.317693991819397,0.568553699180484,0.591997093055397,0.768169973278418,0.817894292762503,0.639381423825398,0.272844554157928,0.716960739111528,0.98299522860907,0.276011009700596,0.829134053783491
3.076,-1.2316,?,?,?,?,2.1504,13,?,?,7.64,494,16.384,0.0327805,0.101077,0.250977,0.499725,0.859265,'yes','yes',0.22705774824135,0.134853433119133,0.753270401619375,0.0119052971713245,0.0518228840082884,0.818669955944642,0.942422162508592,0.747180839069188,0.008399429731071,0.122878595022485,0.969703757669777,0.556060743052512,0.743630782235414,0.80598930735141,0.45688660396263,0.791569542372599,0.0957421401981264,0.604293610202149,0.611051930580288,0.898293827660382,0.951423227088526,0.0182339942548424,0.628359752008691,0.269523522350937,0.97204471565783,0.202808744972572,0.49083176930435,0.408938995795324,0.830554246902466,0.337302305502817
1.314,-1.3748,?,?,?,8.25e-05,1.9035,273.8,?,?,8.08,110,0.256,0.00845137,0.0321642,0.101671,0.281812,0.751098,'yes','yes',0.776294949930161,0.784177348483354,0.398140231380239,0.835362071637064,0.515261483611539,0.537860473617911,0.129685432184488,0.587996086804196,0.524542017839849,0.323832715628669,0.859774894546717,0.854223964270204,0.286161230644211,0.615681349532679,0.931693168357015,0.441715063527226,0.6966903002467,0.560943515505642,0.342411003541201,0.24252773495391,0.714108820771798,0.237189115956426,0.69862168841064,0.743571284925565,0.293046099832281,0.520404590992257,0.175152133917436,0.0312979926820844,0.131943986983970,0.150709800189361
1.159,-1.1593,?,?,?,6.159e-05,1.8631,85.7,?,?,8.76,219,1.024,0.0181931,0.064142,0.18017,0.408481,0.811606,'yes','yes',0.826128952903673,0.255659169517457,0.806986102135852,0.971001007594168,0.935377596877515,0.780168082099408,0.719911317806691,0.676811874844134,0.63592171552591,0.857890475541353,0.278268308378756,0.310086664976552,0.877205389318988,0.430774675682187,0.723368908045813,0.602582286344841,0.621356658171862,0.797471018275246,0.234096909407526,0.194355148589239,0.239888849202543,0.00275644892826676,0.535325269214809,0.938623287249357,0.842910283477977,0.677954235114157,0.706419705646113,0.819205801002681,0.914978645043448,0.975608867360279
3,-1.6129,?,?,?,3.213e-05,2.1317,84.9,?,?,11.48,332,1.024,0.0414583,0.121287,0.28945,0.554073,0.892863,'yes','yes',0.297637573676184,0.838667741976678,0.457614731509238,0.254212732426822,0.32193298288621,0.100832360330969,0.120199049590155,0.0156078049913049,0.284370238659903,0.648258143337443,0.918729111086577,0.773658515885472,0.195275185164064,0.341281481552869,0.799912989838049,0.323667644523084,0.283977669663727,0.0182264389004558,0.668944328092039,0.380786460358649,0.613923440221697,0.462495106970891,0.991694627096877,0.759847912937403,0.0425312025472522,0.0236342188436538,0.494326521409675,0.360906893387437,0.867350571788847,0.639544400619343
1.489,-1.5457,?,?,?,?,1.9074,80.6,?,?,10.8,295,1.024,0.031608,0.0942382,0.233542,0.481025,0.868386,'yes','yes',0.361812659306452,0.317198427161202,0.749526752159,0.320359186735004,0.99894892424345,0.72317182039842,0.666872336994857,0.968290930846706,0.0901579924393445,0.000752612482756376,0.476751648820937,0.593680053250864,0.881398332538083,0.0470593946520239,0.407552011311054,0.488241585670039,0.0996152991428971,0.791352422442287,0.278089474653825,0.227986285928637,0.558081188239157,0.889830259140581,0.787470931187272,0.507005338789895,0.72443400672637,0.261983980191872,0.906920895911753,0.922263382934034,0.336693918099627,0.382749250158668
2.625,-0.8031,?,?,?,8.603e-06,2.1515,17.7,?,?,8.87,1732,64,0.0873378,0.200246,0.391191,0.637879,0.919204,'no','yes',0.473337101517245,0.564590177498758,0.518742895219475,0.686259695328772,0.487141739577055,0.538201436167583,0.342364779440686,0.159715568181127,0.175409812713042,0.859935587272048,0.815216251881793,0.900487802457064,0.51729068858549,0.93364893947728,0.928231453988701,0.677164525492117,0.88383303489536,0.354839272797108,0.956923676654696,0.124753824202344,0.201403138693422,0.0894783535040915,0.753324061632156,0.213689638534561,0.349552104715258,0.0546813593246043,0.0184679918456823,0.885693755932152,0.561603152193129,0.506097759818658
4.41,-1.008,?,?,?,?,2.0258,18,?,?,9.99,269,1.024,0.0507686,0.140174,0.313458,0.56318,0.881425,'yes','yes',0.773632722208276,0.0395631687715650,0.652918959734961,0.605038464069366,0.78996081952937,0.558580704499036,0.00948347127996385,0.136718071997166,0.0177746734116226,0.452303923899308,0.978750200010836,0.328595299273729,0.0299768249969929,0.237903064815328,0.842925009084865,0.832777218194678,0.0114686668384820,0.933951160172,0.689158654771745,0.932787175523117,0.0133870057761669,0.236136259278283,0.485023311572149,0.790788445156068,0.83663812559098,0.0466152699664235,0.660681463778019,0.623153981752694,0.462929383851588,0.262941294116899
2.737,-1.6963,?,?,?,?,2.0244,11.8,?,?,?,?,?,0.0437606,0.122711,0.281635,0.524851,0.863359,?,'yes',0.829326724633574,0.83996637025848,0.178933534538373,0.282627294771373,0.459176531760022,0.615632918430492,0.247971282340586,0.84609590913169,0.591363138984889,0.503625076962635,0.714209829922765,0.449228340294212,0.188198102172464,0.752490566577762,0.169506228994578,0.743568120989949,0.0373583859764040,0.728384311776608,0.911280852044001,0.614230761537328,0.749200023245066,0.197155511705205,0.0421930740121752,0.367423077346757,0.805313417688012,0.278576000593603,0.818679427495226,0.920644642552361,0.397520437138155,0.695356802782044
6.7,-0.4048,?,?,?,?,1.7619,16.7,?,?,9.39,200,1.024,0.0301146,0.0952019,0.240543,0.485038,0.848387,'yes','no',0.596707534743473,0.764886235818267,0.495204858016223,0.935803869972005,0.529126903042197,0.0981407086364925,0.477742792339996,0.508725979598239,0.885092412121594,0.438253484666348,0.68622823082842,0.193510823417455,0.766317643923685,0.669306515250355,0.0147355245426297,0.597168035805225,0.824814890976995,0.358566557057202,0.660925550153479,0.764893216313794,0.441393529763445,0.457009286852553,0.59605759754777,0.73642975022085,0.776190920732915,0.212227982701734,0.265300463652238,0.782544552348554,0.155894954223186,0.619654232636094
1.8,-0.9885,?,?,?,2.37e-05,2.1617,30.1,?,?,8.22,161,0.512,0.0394281,0.116582,0.275957,0.522345,0.863079,'yes','yes',0.273901326349005,0.484153385506943,0.728498153854162,0.405933155911043,0.42165187979117,0.932896027574316,0.153732177102938,0.303539606975392,0.479053049813956,0.769234489882365,0.969238723861054,0.220913772471249,0.503795789321885,0.618788024643436,0.897577502764761,0.239069191738963,0.69411283894442,0.0434513194486499,0.344418448628858,0.311160158598796,0.23909029411152,0.778085135156289,0.603470302186906,0.9710734563414,0.42453671246767,0.383911118144169,0.606376526178792,0.853320791618899,0.983564596856013,0.0689976073335856
3.425,-0.6565,?,?,?,?,2.0564,20.1,?,?,8.58,380,4.096,0.0834876,0.201207,0.404501,0.662262,0.928009,'yes','yes',0.163091563852504,0.258982369676232,0.0544732068665326,0.226342261536047,0.243799397489056,0.899953249376267,0.808077062247321,0.319178427103907,0.844484956236556,0.349661148618907,0.59906893922016,0.979200102388859,0.912974525243044,0.742113382788375,0.532356118783355,0.852835787693039,0.562539112754166,0.246855861507356,0.798372118500993,0.942100214539096,0.398616558173671,0.153056089067832,0.880439050728455,0.337384951068088,0.365499424515292,0.459903430659324,0.263775542145595,0.318790042307228,0.946487392764539,0.719053981360048
2.4266,?,-2.3527,?,?,4.512e-05,2.0252,27.5,?,?,7.4,215,1.024,0.0312289,0.0703095,0.139165,0.244735,0.491676,'yes','yes',0.929827911779284,0.494726700941101,0.286448083817959,0.89440603624098,0.601795634720474,0.0150791953783482,0.914800962200388,0.853150407783687,0.739188595442101,0.787801022874191,0.39952233270742,0.916737049818039,0.609690965153277,0.92498562601395,0.374643936054781,0.707575645530596,0.570769321639091,0.0289833550341427,0.300880178576335,0.061528982128948,0.157372609945014,0.723466511815786,0.703480095835403,0.303426697617397,0.810626883991063,0.861796951387078,0.960148933110759,0.635145283536986,0.214724012650549,0.233571053016931
0.383,-1.1211,?,?,?,?,?,13.8,?,?,8.54,201,1.024,0.00998372,0.0386268,0.119705,0.307513,0.73048,'yes','yes',0.0743746026419103,0.528783006127924,0.219984867842868,0.0197837236337364,0.116663189837709,0.126942048547789,0.437781533692032,0.393963144626468,0.56083596800454,0.75411474192515,0.352091611595824,0.730471386341378,0.375206260243431,0.424076597206295,0.0996295944787562,0.769229715224355,0.55495720054023,0.654780617449433,0.604588630143553,0.208554821321741,0.390399218536913,0.817134108860046,0.467215521493927,0.661234636325389,0.768787115812302,0.085407739970833,0.179804197512567,0.534732184838504,0.781848769634962,0.486804332118481
0.617,-1.5818,?,?,?,?,?,24.9,?,?,14.22,1928,64,0.0742569,0.189871,0.398865,0.668414,0.936355,'no','no',0.82918378058821,0.499596838839352,0.716280796565115,0.966286954469979,0.96487820171751,0.984854701906443,0.00532263051718473,0.438649665098637,0.735905979061499,0.914512022165582,0.985801294911653,0.863271206617355,0.331438141176477,0.518024626653641,0.416067075449973,0.50481525901705,0.980083567555994,0.534139381721616,0.391251798719168,0.603466042783111,0.859913892112672,0.77714583510533,0.594387174351141,0.204833172494546,0.116992763942108,0.664305302547291,0.0565835973247886,0.202734821243212,0.736083306372166,0.627236979315057
2.198,-0.992,?,?,?,3.18e-05,2.1811,60,?,?,22.78,1485,1.024,0.0169214,0.0602667,0.171777,0.396044,0.800639,'yes','yes',0.0579482237808406,0.0518017150461674,0.911616828059778,0.794447121676058,0.102829341078177,0.789737205253914,0.00929957837797701,0.811324887908995,0.528278848156333,0.737281549256295,0.72973224055022,0.742934234207496,0.067397023551166,0.202571584843099,0.460989604471251,0.399038706673309,0.863758727675304,0.252283560112119,0.571222824277356,0.0931720621883869,0.089575752383098,0.727292851312086,0.578075565397739,0.966480864677578,0.9049120049458,0.516291149659082,0.824862917885184,0.436988262925297,0.231069850968197,0.940902874106541
1.23,-1.7095,?,?,?,?,1.7887,17.2,?,?,9.84,288,1.024,0.050505,0.139003,0.311746,0.56275,0.882884,'yes','yes',0.267062115715817,0.769717340823263,0.0953801688738167,0.874153378419578,0.712604000931606,0.542710128007457,0.783889436163008,0.619486577808857,0.298118246486410,0.183962501585484,0.90387965994887,0.6436927029863,0.448149717412889,0.355085486313328,0.395895630819723,0.86801298870705,0.81820283504203,0.986198059516028,0.496351862791926,0.0101270410232246,0.174966790946200,0.883696156321093,0.850649625062943,0.818648956948891,0.204565290128812,0.174541345797479,0.997576610418037,0.0605121373664588,0.64728043996729,0.236772958887741
1.261,-0.957,?,?,?,2.269e-05,2.122,330.4,?,?,15.62,384,1.024,0.0078299,0.0309487,0.100876,0.28623,0.749788,'yes','yes',0.230240846052766,0.691647338913754,0.173579280264676,0.96295912284404,0.102652741828933,0.410126465838403,0.266242579091340,0.164678263012320,0.784278563922271,0.649190770229325,0.945552378194407,0.848414005246013,0.474142169579864,0.222226918675005,0.963054925901815,0.76422038837336,0.961601719493046,0.944473333423957,0.936383406398818,0.30181712587364,0.0534395466092974,0.559311791555956,0.361364270793274,0.0401094409171492,0.759843327337876,0.0138174977619201,0.233897249214351,0.505891158245504,0.754817774752155,0.377992756199092
2.374,-1.6678,?,?,?,5.422e-05,1.8992,22.8,?,?,8.01,259,2.048,0.0782047,0.197561,0.406194,0.665058,0.926947,'yes','yes',0.67480891617015,0.477055112365633,0.48748499318026,0.907343020895496,0.0591263745445758,0.158327936660498,0.564744626404718,0.91875199181959,0.100530409952626,0.159413181478158,0.859960580943152,0.280315277865157,0.425335494568571,0.552297713235021,0.996461178408936,0.219353395747021,0.238471488002688,0.047293234616518,0.462399172363803,0.00183289125561714,0.890442649601027,0.815434417687356,0.68203561543487,0.755967864301056,0.707437010016292,0.602386206854135,0.174364417791367,0.0227472286205739,0.0199831807985902,0.726267458405346
2.692,?,-2.268,?,?,?,1.9224,15.9,?,?,9.48,455,4.096,0.0691755,0.151807,0.289081,0.474151,0.769392,'yes','yes',0.456011117668822,0.00378563883714378,0.27337718824856,0.780697137815878,0.764842537930235,0.166223003529012,0.61057626712136,0.0880462797358632,0.100846958346665,0.403876157244667,0.274004393490031,0.432613684330136,0.634039750089869,0.475398959824815,0.264139252714813,0.0628619382623583,0.268933124374598,0.173383978428319,0.494926274055615,0.389104777015746,0.604935918468982,0.33463161974214,0.939330268651247,0.718947417102754,0.760251423344016,0.777735753217712,0.736144809285179,0.387142460094765,0.313949108589441,0.982027406804264
3.3,-1.7938,?,?,?,?,1.9826,37.5,?,?,8.2,231,1.024,0.0383448,0.110285,0.260638,0.503353,0.855128,'yes','no',0.872691301396117,0.981390619650483,0.158192045055330,0.118208389962092,0.635921175125986,0.453253986313939,0.181605492718518,0.0558075339067727,0.878057117341086,0.925632148748264,0.178490940481424,0.0239433483220637,0.862097375327721,0.951548640383407,0.121182320872322,0.691249302821234,0.568429049802944,0.578934233402833,0.347170084249228,0.766843622550368,0.0369277140125632,0.081405453151092,0.241597122978419,0.263455711770803,0.514064719667658,0.637002115137875,0.892522498033941,0.0688818003982306,0.547860473161563,0.91604840522632
0.703,-0.9957,?,?,?,3.161e-05,2.1399,34.2,?,?,8.68,162,0.512,0.0520701,0.143441,0.321967,0.581015,0.896823,'yes','yes',0.286185026168823,0.0576144878286868,0.00810183444991708,0.700985084054992,0.797338511794806,0.868028280092403,0.993999922648072,0.00269016204401851,0.95585010596551,0.357254649279639,0.313133455580100,0.518171524628997,0.00770710152573884,0.778783778427169,0.796943568857387,0.722360317595303,0.52090263995342,0.297338379081339,0.82040178636089,0.368499080650508,0.057996952207759,0.720652204239741,0.0425799912773073,0.905351507943124,0.714022435480729,0.357260412769392,0.845428238157183,0.319067194126546,0.917992432136089,0.497465021908283
2.69,-1.2209,?,?,?,?,2.2763,70,?,?,10.63,213,0.512,0.031416,0.0854879,0.198377,0.404829,0.82335,'yes','yes',0.577158336993307,0.705750867025927,0.253721644636244,0.493476815288886,0.787258886964992,0.153395125875250,0.751348396297544,0.573974510421976,0.50340704806149,0.238418459892273,0.186042773770168,0.974629251053557,0.819960184860975,0.379785286495462,0.0844659050926566,0.611809649271891,0.129948895890266,0.163462234660983,0.373663428938016,0.912625747732818,0.616256582085043,0.242560428567231,0.375397764611989,0.0707582409959286,0.0249744693282992,0.773672572802752,0.750468250596896,0.227445902070031,0.44049379019998,0.239331964869052
6.29,-1.1718,?,?,?,0.0001329,1.8576,38.4,?,?,13.26,2820,64,0.0528696,0.148584,0.335609,0.599798,0.90722,'no','no',0.47816439718008,0.130990630481392,0.0670619611628354,0.764891108032316,0.270900683244690,0.64139646361582,0.477058397606015,0.349326725583524,0.138542128028348,0.629969353089109,0.15824213786982,0.731668433407322,0.0360403542872518,0.750428406987339,0.652589834760875,0.333260663319379,0.539164676563814,0.979191722813994,0.96783133689314,0.653895016759634,0.182387903798372,0.218101421371102,0.53552842955105,0.0980651290155947,0.474737111479044,0.388664839789271,0.650292332516983,0.695498290937394,0.473398619331419,0.66071836091578
3.35,-1.7132,?,?,?,?,2.905,12.5,?,?,9.29,311,2.048,0.0585889,0.155611,0.337048,0.587704,0.892169,'yes','yes',0.711418107384816,0.308410746511072,0.5767581241671,0.0666672470979393,0.53990671155043,0.504087305627763,0.250021475832909,0.088313520886004,0.917461516335607,0.158719870029017,0.809016548097134,0.451724263606593,0.463872088119388,0.64593977900222,0.322763816686347,0.303036273689941,0.541018912103027,0.980367484036833,0.718937220051885,0.597217143978924,0.0774574119132012,0.594425066374242,0.653064511949196,0.529253995744511,0.634452225873247,0.0893856266047806,0.128400008659810,0.0190158791374415,0.529316163621843,0.0847434471361339
1.1,-1.1896,?,?,?,9.997e-05,2.0197,64.4,?,?,23,1450,1.024,0.00551507,0.0172518,0.0463625,0.115916,0.412009,'yes','yes',0.535304299322888,0.685906978324056,0.351727916160598,0.73752993834205,0.775022907415405,0.853207475505769,0.770000238204375,0.365316012408584,0.0484995464794338,0.000471438048407435,0.76188278500922,0.820254851365462,0.712923436891288,0.488900933880359,0.901374693727121,0.889659154694527,0.68290679086931,0.480111136566848,0.0627189166843891,0.955784300807863,0.248488785931841,0.0729554877616465,0.396497281966731,0.64211813104339,0.0710699430201203,0.474130055168644,0.442675592144951,0.00978448055684566,0.919593777507544,0.93745225830935
2.433,-1.56,?,?,?,?,2.1677,74.8,?,?,9.06,209,0.512,0.0304007,0.0953979,0.24335,0.499351,0.866384,'yes','yes',0.445132733788341,0.373528579482809,0.0347759146243334,0.238934308756143,0.148036712314934,0.880780783016235,0.664918716531247,0.939201511908323,0.982884033583105,0.546288712881505,0.211566909914836,0.268792459042743,0.186255361652002,0.977758526336402,0.345775629160926,0.287283734884113,0.777018256485462,0.289248011540622,0.92225395841524,0.637782183242962,0.895668377634138,0.51083702640608,0.216611106181517,0.847816937137395,0.121265343390405,0.894719312898815,0.361890015890822,0.690925710136071,0.68351538083516,0.0725407383870333
0.606,-0.83,?,?,?,1.402e-05,1.9805,339.9,?,?,18,?,0.064,0.00412665,0.0123453,0.0313572,0.0724646,0.223949,'yes','yes',0.538108320906758,0.0672257570549846,0.516264906618744,0.369882769184187,0.754711052868515,0.0148466622922570,0.0243128919973969,0.518646175507456,0.813544424483553,0.183690425241366,0.317344067618251,0.506193346343935,0.0410810725297779,0.688638851512223,0.709957267856225,0.744515694444999,0.0347897235769778,0.522117025218904,0.307342436630279,0.514776497380808,0.75078919553198,0.147967818193138,0.817262711934745,0.0893652618397027,0.410541160963476,0.907801955472678,0.126600259216502,0.0470273131504655,0.596661068266258,0.0337744371499866
0.4428,-0.4666,?,?,?,8.364e-06,2.7283,8.1,?,?,9.39,437,4.096,0.0187787,0.052543,0.128091,0.282175,0.690975,'yes','yes',0.763794714817777,0.682669031433761,0.653524743858725,0.275552700040862,0.550324675627053,0.457430984126404,0.318944220431149,0.196455762954429,0.416958041721955,0.825032566208392,0.7603457828518,0.508607358206064,0.503783925669268,0.194248670944944,0.483701849589124,0.52310398267582,0.965565774822608,0.424770133802667,0.904016377869993,0.669000522699207,0.312300623161718,0.637588190380484,0.678192732390016,0.740836387732998,0.377991013228893,0.775257482659072,0.13939154217951,0.464455501642078,0.182412612950429,0.586339591769502
1.545,?,-3.3547,?,?,?,2.2331,8.3,?,?,?,?,?,0.00643553,0.0201623,0.0549656,0.139633,0.451003,?,'yes',0.353831871179864,0.874926927033812,0.290705136023462,0.91931388224475,0.943141460884362,0.882366668665782,0.807558816624805,0.0516726162750274,0.85545739531517,0.159869266673923,0.659312354167923,0.787837704177946,0.0486587723717093,0.90140317613259,0.430323785403743,0.687725546769798,0.0530707242432982,0.690538007067516,0.703467992134392,0.530739737441763,0.252550863195211,0.88510282500647,0.0981569364666939,0.882112457649782,0.775982698658481,0.829283387865871,0.978300305083394,0.227563448483124,0.900717939483002,0.770679442444816
