@relation input_data
@attribute Z numeric
@attribute uvot_detection {'no ','yes'}
@attribute useless numeric
@attribute useless1 numeric
@attribute useless2 numeric
@attribute useless3 numeric
@attribute useless4 numeric
@attribute useless5 numeric
@attribute useless6 numeric
@attribute useless7 numeric
@attribute useless8 numeric
@attribute useless9 numeric
@attribute useless10 numeric
@attribute useless11 numeric
@attribute useless12 numeric
@attribute useless13 numeric
@attribute useless14 numeric
@attribute useless15 numeric
@attribute useless16 numeric
@attribute useless17 numeric
@attribute useless18 numeric
@attribute useless19 numeric
@attribute useless20 numeric
@attribute useless21 numeric
@attribute useless22 numeric
@attribute useless23 numeric
@attribute useless24 numeric
@attribute useless25 numeric
@attribute useless26 numeric
@attribute useless27 numeric
@attribute useless28 numeric
@attribute useless29 numeric
@attribute useless30 numeric
@attribute useless31 numeric
@attribute useless32 numeric
@attribute useless33 numeric
@attribute useless34 numeric
@attribute useless35 numeric
@attribute useless36 numeric
@attribute useless37 numeric
@attribute useless38 numeric
@attribute useless39 numeric
@attribute useless40 numeric
@attribute useless41 numeric
@attribute useless42 numeric
@attribute useless43 numeric
@attribute useless44 numeric
@attribute useless45 numeric
@attribute useless46 numeric
@attribute useless47 numeric
@attribute useless48 numeric
@attribute useless49 numeric
@attribute useless50 numeric
@attribute useless51 numeric
@attribute useless52 numeric
@attribute useless53 numeric
@attribute useless54 numeric
@attribute useless55 numeric
@attribute useless56 numeric
@attribute useless57 numeric
@attribute useless58 numeric
@attribute useless59 numeric
@attribute useless60 numeric
@attribute useless61 numeric
@attribute useless62 numeric
@attribute useless63 numeric
@attribute useless64 numeric
@attribute useless65 numeric
@attribute useless66 numeric
@attribute useless67 numeric
@attribute useless68 numeric
@attribute useless69 numeric
@attribute useless70 numeric
@data
6.6,'no ',0,0.888886627973989,0.341805498348549,0.0999649725854397,0.577812041621655,0.465264099184424,0.59596930607222,0.281271511223167,0.620793683454394,0.374974793754518,0.949846516828984,0.0872938823886216,0.0793825548607856,0.95686544594355,0.582764481427148,0.365067574661225,0.114202981349081,0.300128490431234,0.699252619873732,0.815900754416361,0.753558969823644,0.318962870631367,0.986403351416811,0.174801547545940,0.97151989932172,0.523511495441198,0.769304907647893,0.702443754300475,0.566739920992404,0.0921038100495934,0.0148883576039225,0.997706764843315,0.388006087392569,0.383013154845685,0.439653840148821,0.0177053778897971,0.747470485512167,0.601253920700401,0.493828760227188,0.984217900317162,0.0961788559798151,0.514391155680642,0.843519828515127,0.193755979882553,0.595519800204784,0.281177910976112,0.160514267394319,0.73022709833458,0.584453127346933,0.699181175325066,0.844626189209521,0.578513322630897,0.511911309789866,0.336065651616082,0.115366747369990,0.831644837511703,0.836013574386016,0.249317946378142,0.412161423126236,0.876315353671089,0.51482157362625,0.0792300668545067,0.864789817249402,0.266209684312344,0.214066815329716,0.355204633437097,0.330863228766248,0.545162622351199,0.486812751041725,0.602819328662008,0.77943529188633
3.53,'no ',0,0.140802809502929,0.185007774969563,0.754751992877573,0.599576226435602,0.355581565527245,0.44786929525435,0.820496387779713,0.675029860809445,0.88589341356419,0.487291246885434,0.237753512803465,0.878596056252718,0.192876722663641,0.086627003038302,0.218532067723572,0.113393824780360,0.643828490981832,0.57794054877013,0.897350925020874,0.272334098117426,0.925050882156938,0.666588890133426,0.195587041787803,0.536699063144624,0.810845730826259,0.488267591223121,0.290631306590512,0.93185894866474,0.656457587145269,0.43224452319555,0.517785895150155,0.445135900750756,0.222793054766953,0.847553806146607,0.989263031398878,0.798300155205652,0.0968078435398638,0.738620868185535,0.315323887160048,0.70021369564347,0.386019818484783,0.839701870922,0.932380240410566,0.278761668363586,0.535317334113643,0.646977451862767,0.437527459580451,0.333016436314210,0.255743147572502,0.815623139496893,0.224216169677675,0.34087844658643,0.517658347263932,0.670510358875617,0.652348274365067,0.857563963159919,0.752439090283588,0.435418218141422,0.927561993477866,0.859911430161446,0.792446877341717,0.480981933651492,0.402688111178577,0.112056336831301,0.625435868976638,0.321098965592682,0.366405453300104,0.463998202234507,0.460443011717871,0.873713322216645
0.767,'yes',0,0.442855006083846,0.70388852362521,0.281084710732102,0.474965383764356,0.648365730652586,0.192124351626262,0.836344020906836,0.811123267514631,0.255151097662747,0.88320966809988,0.144435196649283,0.0780549759510905,0.672036393312737,0.849778666859493,0.00820094207301736,0.0502243030350655,0.328220411669463,0.744846643647179,0.00990265095606446,0.0937148707453161,0.0386214093305171,0.967177485348657,0.869538370752707,0.592047398909926,0.909421280957758,0.0830687370616943,0.0518150851130486,0.570737442467362,0.521756586385891,0.443328337511048,0.838802505284548,0.961658949498087,0.0130995630752295,0.501118429237977,0.0437291020061821,0.161932638846338,0.183262359118089,0.400161574594676,0.886278232326731,0.843742080032825,0.595589716685936,0.836495603434741,0.412826970918104,0.0572985131293535,0.606235007522628,0.864715957082808,0.250463151372969,0.072893514065072,0.485455834073946,0.144175631459802,0.948594201356173,0.0678137824870646,0.909361355705187,0.357480505714193,0.82582613825798,0.943770410027355,0.925772240851074,0.236116667278111,0.952159757027403,0.246427148813382,0.705918188206851,0.920208133524284,0.71339069493115,0.63231185823679,0.434607633622363,0.911034436197951,0.213265744736418,0.669563111383468,0.152983207721263,0.67719805543311
0.5295,'yes',0,0.440643620211631,0.503446476301178,0.427360844565555,0.047674989560619,0.538221936207265,0.665843657683581,0.181690700817853,0.152224504388869,0.709310227772221,0.710396727314219,0.399907281156629,0.282611642498523,0.61685100174509,0.652071516960859,0.229048948734999,0.918581616133451,0.662884529447183,0.514736353652552,0.784389096777886,0.203624295769259,0.943958099931479,0.633279990637675,0.333286931272596,0.171120499959216,0.275157315190881,0.287960775662214,0.543132836930454,0.511635704198852,0.149903266457841,0.915896475780755,0.299262348096818,0.0878338373731822,0.210615782765672,0.276414342690259,0.228038647444919,0.66757127083838,0.830556511878967,0.557667760411277,0.88023120118305,0.694144528126344,0.880121597554535,0.41264931904152,0.694757602410391,0.121599363163114,0.741059615043923,0.87520576454699,0.0938019913155586,0.793259192956612,0.662149479379877,0.158902549417689,0.779988609952852,0.730026064440608,0.628637527814135,0.246363571146503,0.00199158792383969,0.193194950465113,0.749244017293677,0.819385416572914,0.712034513941035,0.267291019670665,0.966509388526902,0.93047164939344,0.675885097589344,0.446244606049731,0.277933102333918,0.302185599226505,0.81318758171983,0.106404021847993,0.550109865609556,0.0749447392299771
2.4996,'yes',0,0.475604536477476,0.221638947492465,0.398692905204371,0.886997657362372,0.5654017762281,0.4128998152446,0.84057036973536,0.0942910425364971,0.275237673427910,0.926363880280405,0.71371299517341,0.0721725679468364,0.229982823831961,0.942979015875608,0.661922421772033,0.0187643142417073,0.516755900578573,0.0474220488686115,0.57718372088857,0.929681608919054,0.98077044589445,0.85238415072672,0.913681940641254,0.21979541471228,0.833589305868372,0.284619450569153,0.554189194226637,0.180542359128594,0.695636318530887,0.828273902181536,0.582207466242835,0.972177028190345,0.221147598931566,0.299294087802991,0.71016459679231,0.256274284329265,0.716382647398859,0.681062374031171,0.273917155573145,0.023175933631137,0.662101322086528,0.918304457329214,0.64668156625703,0.340816024690866,0.672953815665096,0.271207157988101,0.861026321770623,0.703714842908084,0.775395735399798,0.531668654410169,0.955437768483534,0.170962577685714,0.829934465233237,0.86616932367906,0.811142466263846,0.473028518725187,0.0486674341373146,0.878347266931087,0.638938371557742,0.826771491440013,0.72920516319573,0.738623653538525,0.320318960351869,0.766952672740445,0.442177653778344,0.0603228667750955,0.509087294805795,0.529900380875915,0.110606821253896,0.935767295537516
1.9685,'yes',0,0.820540976012126,0.236951917875558,0.736254317453131,0.109484006417915,0.119986451463774,0.987879767315462,0.350412544095889,0.330802030861378,0.247640766901895,0.0566239915788174,0.860337568912655,0.504098551580682,0.0820894367061555,0.236463143257424,0.297266470501199,0.159474580548704,0.485256377840415,0.379841499496251,0.740618005627766,0.945251812692732,0.392973579699174,0.36435036174953,0.766381634864956,0.990503194741905,0.667959662154317,0.154665883630514,0.63516828068532,0.0131608012598008,0.986364426091313,0.573369730263948,0.333266944624484,0.144599889172241,0.024824375519529,0.327679346315563,0.962874887976795,0.814123598160222,0.87649043300189,0.0253228275105357,0.455199786229059,0.110472573665902,0.597623303066939,0.882558275712654,0.592799685895443,0.617135162232444,0.0413352225441486,0.433722173562273,0.264381514163688,0.601187005173415,0.155455714324489,0.555984171340242,0.275116557721049,0.444092062301934,0.602719742804766,0.0357238063588738,0.215377817396075,0.619211602956057,0.472964524757117,0.55794514901936,0.736728576011956,0.00222474825568497,0.172814808320254,0.515296494355425,0.522019369062036,0.82952543022111,0.812841199804097,0.811609802069142,0.952729530399665,0.918761961860582,0.0355997644364834,0.0848252885043621
0.714,'no ',0,0.546124186366796,0.762734616408125,0.82055100123398,0.267160059884191,0.379341835156083,0.0566497400868684,0.00133359339088202,0.311600736808032,0.23817575792782,0.394337845500559,0.195708960993215,0.322430953849107,0.657380955759436,0.175522571895272,0.0219037269707769,0.935439872089773,0.373534141574055,0.593040238367394,0.9596296409145,0.692227663705125,0.591106343548745,0.601361115463078,0.162260633194819,0.169721859740093,0.96914157574065,0.0209161429665983,0.512748753884807,0.0529982026200742,0.385473483009264,0.874099411768839,0.188111479859799,0.855352401034907,0.279689535964280,0.824340246617794,0.0319695184007287,0.90771747007966,0.548159969504923,0.445893275551498,0.84480790514499,0.959394185105339,0.57848602742888,0.328774404712021,0.182655391516164,0.0440528900362551,0.72296836739406,0.514849259983748,0.693252079887316,0.375465389108285,0.975685657467693,0.109306287020445,0.560361746931449,0.445362256607041,0.0688771444838494,0.616298069711775,0.176892717834562,0.837200563400984,0.669471555389464,0.411367537686601,0.532218985725194,0.661279417108744,0.829495837911963,0.281278064474463,0.754055187106133,0.198814530391246,0.0504130481276661,0.282655259361491,0.0413480107672513,0.997652302263305,0.702301984652877,0.593264617025852
3.35,'yes',0,0.0930359091144055,0.313744452316314,0.125273117329925,0.923038870096207,0.885026038158685,0.439930342603475,0.932331528980285,0.48853743635118,0.717062041629106,0.909699040465057,0.393766711233184,0.266391287557781,0.31299979169853,0.707700766855851,0.648963836720213,0.0665774180088192,0.38628904055804,0.864716383395717,0.907619836274534,0.184945364715531,0.49092342494987,0.177997070830315,0.930172430351377,0.159423348028213,0.884740450419486,0.977645604405552,0.060136862564832,0.0614377490710467,0.38357798778452,0.707913648569956,0.136277479119599,0.204604603350163,0.216333637014031,0.276639695512131,0.494802185799927,0.67251497739926,0.865891275228932,0.529449134832248,0.614397820550948,0.476706856861711,0.924565695226192,0.185551995411515,0.0216959512326866,0.172457722015679,0.449113273993134,0.612330904463306,0.509059177478775,0.158628714736551,0.076514664804563,0.598431277088821,0.715446828398854,0.55414602253586,0.524149615317583,0.159563711378723,0.648552999133244,0.0357935328502208,0.72465928317979,0.110408655367792,0.798141008941457,0.920232463860884,0.302070925943553,0.0618968540802598,0.367492557503283,0.357533669797704,0.917547102784738,0.68274605856277,0.88524884893559,0.343165636993945,0.427231219829991,0.00364982872270048
3.969,'yes',0,0.263652625260875,0.489120272686705,0.622623353032395,0.346947304205969,0.0827332227490842,0.908463246189058,0.654043725691736,0.0931035713292658,0.976576861692593,0.372292623855174,0.0900884848088026,0.402153276838362,0.352132009342313,0.0358120952732861,0.250494251726195,0.317894407082349,0.394091615919024,0.0422502884175628,0.178751897532493,0.082449872745201,0.92300348682329,0.481353942072019,0.846001140307635,0.199704201193526,0.0112423344980925,0.365762823726982,0.171041834168136,0.56737843574956,0.453014499042183,0.0216950436588377,0.215144746936858,0.36823626444675,0.71719544264488,0.0059202378615737,0.974391258554533,0.832721038488671,0.0587787786498666,0.829689061269164,0.215172137832269,0.106380983022973,0.308185473317280,0.657607074594125,0.391127438750118,0.96753901266493,0.377444013254717,0.937609041808173,0.221458111656830,0.57061742269434,0.572899068007246,0.601223416160792,0.695462301373482,0.179367758799344,0.670071905944496,0.749553865985945,0.867870199726894,0.927177663892508,0.601319889770821,0.239576290128753,0.169899467844516,0.0454070258419961,0.412823477294296,0.118977705948055,0.830332448706031,0.161402669735253,0.179691349389032,0.897972388658673,0.168507474707440,0.483301564818248,0.523516471264884,0.485252927755937
0.624,'yes',0,0.245328062679619,0.347532141953707,0.0206566085107625,0.132999438559636,0.651046805549413,0.880892710760236,0.460543242283165,0.517493916442618,0.977298777084798,0.119829251663759,0.745970868738368,0.958575198892504,0.569315878674388,0.263158110901713,0.98116178251803,0.47231912962161,0.727294698357582,0.550849386956543,0.69714674516581,0.8646723870188,0.654004268813878,0.926027612527832,0.108581592561677,0.950014679459855,0.315576885361224,0.00886181904934347,0.826750557404011,0.976628712844104,0.216647875262424,0.457253565546125,0.232267164858058,0.680400743382052,0.270591814536601,0.0114366989582777,0.543235783232376,0.683800578583032,0.726359204389155,0.82519827154465,0.221722578629851,0.731083548394963,0.594990284647793,0.339895586948842,0.360912720672786,0.165311629651114,0.458677005721256,0.154201174620539,0.134662177413702,0.666704832110554,0.253092656610534,0.0527058078441769,0.398243407020345,0.926351826405153,0.478647973155603,0.154007561737671,0.329869615845382,0.499872213695198,0.97606553323567,0.157312248600647,0.945087902480736,0.170105239609256,0.222273366991431,0.117579030571505,0.771259596338496,0.412776175187901,0.0507405975367874,0.95791738270782,0.446115532657132,0.9105813219212,0.90217950195074,0.0746841351501644
1.37,'yes',0,0.098369991639629,0.81606480688788,0.566898482618853,0.153636042028666,0.378120256122202,0.314049664186314,0.579263837542385,0.438678993145004,0.013022466795519,0.649256913689896,0.677786612417549,0.194247284904122,0.76323149795644,0.655018276302144,0.210269294446334,0.759245437802747,0.515994773479179,0.0108504944946617,0.742913880385458,0.204907925100997,0.88949805824086,0.138461587717757,0.977035676361993,0.323991857469082,0.240286887157708,0.609288082458079,0.318506276002154,0.302795041352510,0.801246660761535,0.807804238284007,0.125786287942901,0.523411149857566,0.367051050998271,0.281917385291308,0.166718717198819,0.564732461236417,0.989218758884817,0.134163018781692,0.867289272136986,0.934874982805923,0.235775718465447,0.844268455635756,0.421683524269611,0.9055733573623,0.140873378142715,0.90401723748073,0.96752854110673,0.02171058091335,0.0804440472275019,0.438257502857596,0.318769776728004,0.367018712451681,0.00601311749778688,0.81482018600218,0.706322347279638,0.821347789373249,0.165100143756717,0.55898216413334,0.502516938839108,0.246796266408637,0.823786990717053,0.872160707134753,0.643215798540041,0.750307447044179,0.820416837232187,0.434165354585275,0.940695455763489,0.041199894156307,0.25505108688958,0.318654860835522
1.063,'yes',0,0.28640521178022,0.505204283865169,0.240524797467515,0.114092895993963,0.161164426710457,0.472690001362935,0.79058165778406,0.150899125728756,0.498195117106661,0.201808930141851,0.648440139833838,0.179862025659531,0.985482088057324,0.93997183884494,0.0283047577831894,0.939443144248798,0.295854557538405,0.467765340348706,0.636871807742864,0.59516573115252,0.0192015757784247,0.0718013129662722,0.970297456951812,0.294533358421177,0.376716570695862,0.0944942156784236,0.591295744059607,0.879849931923673,0.87393407849595,0.493378695333377,0.3746472671628,0.700918339425698,0.760358765954152,0.117822569794953,0.726687696762383,0.9140651114285,0.207273315172642,0.970602393848822,0.234389833407477,0.538834571139887,0.857304990291595,0.645975954830647,0.317980352556333,0.600774107966572,0.81751339416951,0.155034352792427,0.638442114228383,0.328376156743616,0.207263006595895,0.393632665276527,0.753092762548476,0.575050957966596,0.194421553285792,0.224551253719255,0.893175212666392,0.00369231123477221,0.685832584276795,0.372783814789727,0.745619441848248,0.729820271488279,0.438290768535808,0.0141518895979971,0.242002981482074,0.597906392998993,0.414065834833309,0.790055091725662,0.328233514446765,0.0355384922586381,0.30293756397441,0.919872463447973
0.98,'no ',0,0.573585974285379,0.952587254578248,0.999987697927281,0.283462304854766,0.908228313084692,0.344527136068791,0.536519727902487,0.231629760703072,0.412972739432007,0.529676682082936,0.248891576891765,0.409010418923572,0.137388633796945,0.936981727834791,0.0224270166363567,0.704294780967757,0.135460139019415,0.988249644404277,0.327214143471792,0.961502263555303,0.170395727502182,0.0125108831562102,0.606617490528151,0.777343176072463,0.608637917554006,0.887245192192495,0.122075246181339,0.756079558515921,0.971711644669995,0.446779192658141,0.79908897751011,0.598481381079182,0.196746275527403,0.961533987428993,0.517215744359419,0.73313057422638,0.299078257754445,0.502835943363607,0.748092187568545,0.7127984482795,0.466540023451671,0.56215323926881,0.332037965301424,0.616039836313576,0.326152686495334,0.316553394543007,0.94310712465085,0.831120198359713,0.749504349194467,0.72101216041483,0.251858467934653,0.322741038398817,0.150327667826787,0.202857553958893,0.483862553490326,0.789327772334218,0.732040026690811,0.00675117829814553,0.156379997963086,0.550334959058091,0.792725270381197,0.947043709689751,0.501708068419248,0.669723495608196,0.794925456866622,0.792085521155968,0.119148973142728,0.187147532124072,0.823789639631286,0.48468719702214
4.813,'no ',0,0.629508860176429,0.111854324815795,0.736747119110078,0.165509639075026,0.22761655645445,0.259288156870753,0.563379644183442,0.49573036050424,0.534305384149775,0.190567466896027,0.94544604117982,0.148112367140129,0.721245591761544,0.224815733497962,0.0692612293642014,0.38433441426605,0.593528082594275,0.618668002542108,0.0942820871714503,0.668830533511937,0.233574716141447,0.325271120294929,0.726651169359684,0.818694568937644,0.643381701316684,0.790969549445435,0.880325762089342,0.915201836032793,0.354217991232872,0.617316831368953,0.612620702013373,0.419557840097696,0.583868401357904,0.349475365597755,0.212059033336118,0.242918153991923,0.507457441650331,0.478545954916626,0.971309640211985,0.62773597985506,0.388018306810409,0.76033272431232,0.265451424289495,0.693763140123338,0.658242122037336,0.682806850178167,0.0945787094533443,0.694195525953546,0.83425619918853,0.81246197852306,0.668294633971527,0.0933764367364347,0.258373374817893,0.865179373882711,0.105501296930015,0.65920456754975,0.107948475517333,0.877021924825385,0.546621278394014,0.92697938089259,0.913836722727865,0.867847429355606,0.582827890524641,0.396950600203127,0.221253661904484,0.0932387504726648,0.0713123101741076,0.548019104870036,0.911100732628256,0.392899612197652
1.314,'yes',0,0.497172857867554,0.645404086448252,0.952954845502973,0.279073456767946,0.503101821988821,0.260482519166544,0.655763072660193,0.601997285382822,0.075839325087145,0.650502837030217,0.0921620791777968,0.911176898749545,0.464598050108179,0.610824272967875,0.654157166136429,0.970614450285211,0.626648359233513,0.255027163540944,0.383301478577778,0.149016844574362,0.768584831384942,0.663789822952822,0.452989582438022,0.85986387776211,0.60173331364058,0.735587171278894,0.285157011356205,0.280938789946958,0.347351659089327,0.227232761913911,0.382293186848983,0.516212088754401,0.414297300390899,0.326877348590642,0.547007089015096,0.625844206195325,0.0664667931851,0.128363837487996,0.768510230118409,0.0212186831049621,0.815721518360078,0.0649543586187065,0.193822782486677,0.199444169178605,0.616568860365078,0.0748856514692307,0.390910124406219,0.90460098721087,0.887054100399837,0.731288431677967,0.467239366145805,0.964846131857485,0.905215928098187,0.99518953752704,0.360330086667091,0.826891627162695,0.724184940103441,0.803460208000615,0.405915813054889,0.0271399365738034,0.841813523089513,0.287803316023201,0.559114651521668,0.634192362893373,0.582833779044449,0.861901535885409,0.314164869254455,0.609865786973387,0.812973065301776,0.9125640403945
1.159,'yes',0,0.645767164649442,0.485156647162512,0.270203597377986,0.85300268838182,0.644791515078396,0.865628505125642,0.895874930778518,0.695562056498602,0.120941343018785,0.326370846247301,0.90463442611508,0.332120714010671,0.584369005635381,0.0700737426523119,0.705707747954875,0.0283093764446676,0.966968761757016,0.406185429310426,0.218884653877467,0.939455648185685,0.0587885642889887,0.41061643557623,0.932446460938081,0.456342098303139,0.651547277579084,0.611584276426584,0.561707721790299,0.814296805532649,0.815897449385375,0.833981250179932,0.0366302337497473,0.0488480320200324,0.153909847373143,0.88386287423782,0.837491530226544,0.728864992503077,0.362103803316131,0.358107564039528,0.94770443555899,0.772849549539387,0.744682432617992,0.0226454369258136,0.186585332499817,0.337930119596422,0.80578801035881,0.277476454153657,0.57209440949373,0.135845349635929,0.856471654726192,0.177661861758679,0.444420932792127,0.195797798223794,0.735763802891597,0.0637198726180941,0.752468867693096,0.50292508979328,0.0150768181774765,0.4954946662765,0.073019161587581,0.970337328501046,0.748186325188726,0.404352603945881,0.976557905552909,0.732863081153482,0.452227231813595,0.584050778998062,0.78408816922456,0.926914839074016,0.209400533698499,0.533076348947361
3,'yes',0,0.312618964351714,0.147322759730741,0.0437194895930588,0.824083919404075,0.73945973883383,0.863210001494735,0.637713944772258,0.558076372137293,0.533965488430113,0.647756671765819,0.604642540682107,0.0617330125533044,0.354523550486192,0.301124958321452,0.107358036329970,0.83976221154444,0.584603912429884,0.501401758054271,0.864412785274908,0.622649869183078,0.142323698149994,0.838964795926586,0.761968709295616,0.233164116740227,0.207801743177697,0.4858537777327,0.370928003685549,0.57465021754615,0.918421739246696,0.170076246606186,0.134553237119690,0.90158890048042,0.548808191670105,0.594282172387466,0.677657360443845,0.90848538163118,0.395960649708286,0.65018775081262,0.477425791090354,0.704720872687176,0.949437008006498,0.319886592449620,0.138566138222814,0.979962714016438,0.365227060625330,0.855754374992102,0.35425094072707,0.552082071546465,0.846582598984241,0.119906523264945,0.485872888471931,0.557148495223373,0.580883492715657,0.274198960745707,0.764626757008955,0.00474587478674948,0.905916533665732,0.282874637981877,0.212929713539779,0.313787075923756,0.613583948463202,0.583973065484315,0.0130442755762488,0.599821741925552,0.397851733490825,0.305383048718795,0.242568954825401,0.137330319033936,0.568730389000848,0.480221593054011
6.7,'no ',0,0.181240747217089,0.194012176711112,0.221915430389345,0.647207683417946,0.664422529283911,0.145970183657482,0.560046358732507,0.184298621257767,0.133839993737638,0.179759156890213,0.853805531514809,0.0678936461918056,0.724548477912322,0.342317754169926,0.855093541787937,0.273610971868038,0.123711438151076,0.780436950735748,0.118237167363986,0.298468238906935,0.651384659809992,0.141709555173293,0.369717218214646,0.486648741178215,0.774343892699108,0.218538444489241,0.142089067725465,0.8770970730111,0.888321331702173,0.0142745980992913,0.223696267465129,0.899797490797937,0.98544538905844,0.457228658022359,0.709001610055566,0.728497749660164,0.937406713142991,0.212035174481571,0.304600445087999,0.190391286974773,0.446195961907506,0.750133696012199,0.59332109009847,0.330940227257088,0.00598405534401536,0.292383593274280,0.0210475749336183,0.712982638273388,0.453303934307769,0.412266463274136,0.31633079610765,0.115592445945367,0.903943890007213,0.330871167127043,0.291875566588715,0.138259042520076,0.195039156591520,0.327184115070850,0.6478242110461,0.958782290574163,0.812337645329535,0.427279426716268,0.883045378141105,0.625215512001887,0.505451129516587,0.678995317779481,0.729101359611377,0.584743252489716,0.771182753145695,0.854462298331782
1.489,'yes',0,0.350626966916025,0.119545565685257,0.60917357983999,0.135459456359968,0.48320631030947,0.548149391775951,0.584804259939119,0.502808091463521,0.517805568873882,0.582606359617785,0.676622753031552,0.639516161056235,0.0131199513562024,0.639033796964213,0.370242561446503,0.446705805137753,0.160253681242466,0.950461647473276,0.483941121492535,0.617336359107867,0.636129314545542,0.764978979714215,0.0646900276187807,0.482942868722603,0.669538585701957,0.72261553350836,0.964258168591186,0.0854252828285098,0.295668085338548,0.253399790497497,0.620681557571515,0.634922912809998,0.735190463252366,0.735501519171521,0.855001813964918,0.711089375894517,0.131688963156193,0.922730446560308,0.0269099487923086,0.0720734356436878,0.85364761017263,0.0567157040350139,0.588646317366511,0.882075264584273,0.844470212701708,0.433115137275308,0.70836794632487,0.514180989470333,0.494348260108382,0.30722485226579,0.600399065762758,0.95966348145157,0.0830212589353323,0.435783018358052,0.230683627771214,0.341979994205758,0.749216811498627,0.795318312942982,0.786679132375866,0.193021871382371,0.821471186820418,0.413938831305131,0.828317446401343,0.652599251829088,0.405977956019342,0.514139630366117,0.050061835674569,0.498887640191242,0.607943820301443,0.00376880494877696
2.625,'yes',0,0.755922176409513,0.840441280277446,0.555124090053141,0.584516052622348,0.360381732694805,0.565384026849642,0.634880628902465,0.71474796324037,0.65716498135589,0.00297271925956011,0.437691363506019,0.487990046851337,0.253161568893120,0.946478312136605,0.923247769707814,0.100262475898489,0.947487168945372,0.885063069639727,0.0162325098644942,0.137478356482461,0.820025139953941,0.831295925425366,0.73419159790501,0.768138922518119,0.321449614362791,0.802289051702246,0.615282494807616,0.983946441439912,0.402196099283174,0.338992790551856,0.758288110839203,0.351976034231484,0.960352728376165,0.676038650097325,0.0446608064230531,0.104846722446382,0.352155512897298,0.293165875598788,0.856866295449436,0.860233253799379,0.0534060369245708,0.558866301551461,0.591130223125219,0.459232553839684,0.834829457104206,0.237700461409986,0.685974067542702,0.674521351465955,0.197342186467722,0.236384949879721,0.318872569827363,0.53957845037803,0.659167016623542,0.773560992209241,0.241918501676992,0.949343481101096,0.860366366570815,0.289817156270146,0.943000468192622,0.460807189578190,0.520927794277668,0.277307625394315,0.835401321295649,0.164041521027684,0.306924690492451,0.267554273828864,0.720775338821113,0.638467707904056,0.928538921754807,0.306036884896457
4.41,'yes',0,0.788017245009542,0.484584321267903,0.797157270368189,0.411950736539438,0.541621243115515,0.196879231836647,0.397241252008826,0.4162290582899,0.770240544574335,0.061828805366531,0.620744069106877,0.535006256308407,0.107947840355337,0.8458700357005,0.532231064280495,0.578068709000945,0.52017191820778,0.81304341647774,0.561237580375746,0.183037186972797,0.0401213995646685,0.444119032239541,0.916362878633663,0.229359574383125,0.265627543441951,0.62509671645239,0.509482763241976,0.39296084549278,0.622733113821596,0.203799762995914,0.66686193831265,0.888046242995188,0.252893712604418,0.405870988732204,0.296657731290907,0.99299719533883,0.391721299849451,0.85259090247564,0.07095335284248,0.0764545132406056,0.284851704724133,0.594903631368652,0.950365978525952,0.563428167253733,0.32648352580145,0.0232239519245923,0.711777925491333,0.453153053531423,0.95758213242516,0.20288991718553,0.157231346936896,0.346656320150942,0.0201807834673673,0.667699890909716,0.814413266023621,0.227851223200560,0.499162396183237,0.215830435743555,0.036280982196331,0.906204181723297,0.508902395144105,0.546480240533128,0.934613893507048,0.893057699780911,0.892120486591011,0.675454607000574,0.484755823388696,0.00135352462530136,0.728193079354241,0.560084669617936
5.11,'yes',0,0.533364159753546,0.690519489813596,0.166208900744095,0.467314606998116,0.434191446751356,0.327038186369464,0.408709511160851,0.336854004999623,0.267884794855490,0.756534632993862,0.191221867920831,0.015633582836017,0.688655473757535,0.0692021672148257,0.943674475653097,0.338628712808713,0.367812303127721,0.523174518020824,0.0854252090211958,0.99301371211186,0.143502960447222,0.426821710774675,0.171303162584081,0.205926920054480,0.622893755324185,0.376666541909799,0.321093752514571,0.983535429928452,0.573757139034569,0.590613659005612,0.102577375713736,0.597024915274233,0.845354840625077,0.641547111561522,0.776119184680283,0.247986059403047,0.0802139779552817,0.369153396226466,0.862612893572077,0.803266898496076,0.264779595658183,0.86373745277524,0.712057829834521,0.944910906022415,0.13390994630754,0.716367571847513,0.744034813018516,0.749523473670706,0.520618528593332,0.228921433677897,0.418464682064950,0.295572321629152,0.974616962717846,0.855809989850968,0.233576022321358,0.791115693515167,0.0968771018087864,0.333238836843520,0.407821014523506,0.854588942835107,0.735722511308268,0.418336073867977,0.169354894198477,0.650764533318579,0.842310352018103,0.992570384172723,0.340190709102899,0.915902479318902,0.483232678845525,0.958131191087887
