@relation input_data
@attribute Z numeric
@attribute uvot_detection {'no ','yes'}
@attribute useless numeric
@attribute useless1 numeric
@attribute useless2 numeric
@attribute useless3 numeric
@attribute useless4 numeric
@attribute useless5 numeric
@attribute useless6 numeric
@attribute useless7 numeric
@attribute useless8 numeric
@attribute useless9 numeric
@attribute useless10 numeric
@attribute useless11 numeric
@attribute useless12 numeric
@attribute useless13 numeric
@attribute useless14 numeric
@attribute useless15 numeric
@attribute useless16 numeric
@attribute useless17 numeric
@attribute useless18 numeric
@attribute useless19 numeric
@attribute useless20 numeric
@attribute useless21 numeric
@attribute useless22 numeric
@attribute useless23 numeric
@attribute useless24 numeric
@attribute useless25 numeric
@attribute useless26 numeric
@attribute useless27 numeric
@attribute useless28 numeric
@attribute useless29 numeric
@attribute useless30 numeric
@attribute useless31 numeric
@attribute useless32 numeric
@attribute useless33 numeric
@attribute useless34 numeric
@attribute useless35 numeric
@attribute useless36 numeric
@attribute useless37 numeric
@attribute useless38 numeric
@attribute useless39 numeric
@attribute useless40 numeric
@attribute useless41 numeric
@attribute useless42 numeric
@attribute useless43 numeric
@attribute useless44 numeric
@attribute useless45 numeric
@attribute useless46 numeric
@attribute useless47 numeric
@attribute useless48 numeric
@attribute useless49 numeric
@attribute useless50 numeric
@attribute useless51 numeric
@attribute useless52 numeric
@attribute useless53 numeric
@attribute useless54 numeric
@attribute useless55 numeric
@attribute useless56 numeric
@attribute useless57 numeric
@attribute useless58 numeric
@attribute useless59 numeric
@attribute useless60 numeric
@attribute useless61 numeric
@attribute useless62 numeric
@attribute useless63 numeric
@attribute useless64 numeric
@data
2.77,'yes',0,0.284211660502478,0.247224539285526,0.367172674974427,0.858184326905757,0.637251606676728,0.666656775167212,0.32237895578146,0.858482429059222,0.95090265525505,0.370334050850943,0.0574911758303642,0.323550947941840,0.492340827360749,0.0440330621786416,0.174969432875514,0.618129596114159,0.871607870562002,0.208658514078707,0.472722999285907,0.829793595708907,0.40451683010906,0.822595066856593,0.204926940845326,0.340119518106803,0.0130750865209848,0.547112078405917,0.262473018374294,0.439557825680822,0.166242288891226,0.247983644949272,0.955472814152017,0.79463939066045,0.452221085084602,0.679125136695802,0.509905416285619,0.417817751411349,0.741262519732118,0.822932187002152,0.764662198722363,0.127111931797117,0.109526996500790,0.965573074296117,0.898143660509959,0.918981341412291,0.75850038183853,0.559681859100237,0.0177965520415455,0.679478276288137,0.0653871356043965,0.899853841401637,0.620118483202532,0.302453166572377,0.442634398583323,0.871942303609103,0.366759925847873,0.470698417862877,0.596667136531323,0.0445718783885241,0.213956178864464,0.252718999050558,0.281078536761925,0.908923023380339,0.957180888857692,0.613876007497311
4.772,'no ',0,0.439761765999720,0.157646614359692,0.542794096982107,0.625272982753813,0.82850196165964,0.73270324151963,0.836494169430807,0.756910204188898,0.33446694817394,0.19587822095491,0.241698532598093,0.581077262992039,0.249766872730106,0.929636562708765,0.884498342638835,0.970894172787666,0.546210970496759,0.797494068276137,0.496893990552053,0.0116446570027620,0.998635123949498,0.289534951094538,0.569801824633032,0.587358426302671,0.881607742747292,0.0582372667267919,0.0415203992743045,0.262894787359983,0.797044976847246,0.0818510227836668,0.150175004499033,0.548256947193295,0.655841087223962,0.396212090970948,0.85607538651675,0.517040042439476,0.000281755812466145,0.71050943643786,0.72774461004883,0.0563289013225585,0.202984338393435,0.673948760377243,0.321091567864642,0.439845199231058,0.76038651401177,0.636892686830834,0.317288076039404,0.722608289914206,0.814248169539496,0.283256805734709,0.512509941356257,0.908815725706518,0.21269956137985,0.96456885454245,0.833687841892242,0.860078367171809,0.299109958810732,0.981234067119658,0.573446056107059,0.97457288694568,0.588050634367391,0.415820601163432,0.528043351136148,0.419379646424204
2.58,'no ',0,0.583384552272037,0.979301816783845,0.605461618164554,0.204609332839027,0.621634247712791,0.489253551932052,0.79659366630949,0.843249726574868,0.0376121061854064,0.298973637400195,0.198042982723564,0.910542701371014,0.17714134324342,0.878002618905157,0.80776270874776,0.0945288359653205,0.829058040631935,0.222850329941139,0.337771769845858,0.977480200119317,0.235099632991478,0.93350965459831,0.0495254192501307,0.743312556995079,0.455956701887771,0.499846993712708,0.701226814184338,0.679281989112496,0.294715721160173,0.367255873512477,0.385456464951858,0.848182132467628,0.724950989475474,0.172346486942843,0.0777692967094481,0.154909458942711,0.0250386125408113,0.747668283293024,0.944490720750764,0.81384577602148,0.944376253057271,0.650436498224735,0.232110264711082,0.84202867350541,0.369500238681212,0.506990967318416,0.662547665182501,0.234634350286797,0.760287221521139,0.924869948066771,0.979391117114574,0.551087303087115,0.983978069853038,0.971427822252735,0.190960968844593,0.431424129754305,0.107392258243635,0.270874524489045,0.665327731287107,0.629462173674256,0.708157614571974,0.172450463753194,0.935229207854718,0.583709852769971
1.497,'no ',0,0.425421408843249,0.224697260651737,0.739316844381392,0.689839425962418,0.325362792704254,0.0112359393388033,0.037106326315552,0.546601375099272,0.422695689368993,0.103399926098064,0.275889882817864,0.0150702872779220,0.226912160171196,0.931327421218157,0.815608494682238,0.291205958230421,0.801968483952805,0.732987621799111,0.796675423160195,0.704630330437794,0.282949744490907,0.393712982535362,0.183406039606780,0.946353530976921,0.794638691702858,0.0175445266067982,0.769523947266862,0.249139982042834,0.842616186942905,0.614364166511223,0.0748625174164772,0.710370765067637,0.143864771816880,0.122313499217853,0.515471154125407,0.82810875843279,0.291861019795761,0.489337927429006,0.695553380763158,0.714145557489246,0.550609808415174,0.876143150031567,0.323604635661468,0.823428393807262,0.208557844394818,0.996911925263703,0.222408876754344,0.931040827650577,0.858525827759877,0.88679901859723,0.667060491628945,0.063530869781971,0.652982031228021,0.080500473966822,0.152257393114269,0.364203560631722,0.659867472015321,0.79673432908021,0.370768931461498,0.353439775761217,0.440541102550924,0.0398701254744083,0.523429934633896,0.940748861059546
0.845,'yes',0,0.44220701768063,0.234110252698883,0.590405630879104,0.698863182915375,0.132555401185527,0.721888878615573,0.277294655796140,0.201654788572341,0.850622913334519,0.0906891315244138,0.677554957102984,0.952851317357272,0.822189687052742,0.235946864588186,0.540036245482042,0.133675411576405,0.834727378562093,0.0437479868996888,0.281904462724924,0.0471348033752292,0.60000259289518,0.982054147170857,0.311408106470481,0.202324743149802,0.331429303623736,0.851863297633827,0.565346906892955,0.482183553045616,0.867760702501982,0.716461345553398,0.998818587744609,0.347800140269101,0.13205711892806,0.169741758378223,0.311223985394463,0.0139338150620461,0.579141979338601,0.0870075081475079,0.381221583811566,0.584005750017241,0.244532054755837,0.639762297971174,0.045183822279796,0.790804610587656,0.497861110605299,0.632508409908041,0.225072272354737,0.633525009965524,0.427673712139949,0.556714319624007,0.0053080040961504,0.890366729116067,0.76707523362711,0.80996389198117,0.876938713947311,0.380113387480378,0.371603204868734,0.85588074522093,0.408324954099953,0.681529842549935,0.0698268481064588,0.688922866946086,0.946446341928095,0.556855467613786
0.689,'yes',0,0.581967023899779,0.550638154149055,0.104010802460834,0.337761897593737,0.865600934252143,0.398548311321065,0.648820091271773,0.517016066005453,0.01733089517802,0.631897371727973,0.842676698463038,0.508546626195312,0.305410221451893,0.148627288639545,0.408502007368952,0.398216473171487,0.921690842835233,0.643150233197957,0.426809462253004,0.289232609095052,0.671255441382527,0.762260385090485,0.955492991488427,0.254510147962719,0.640760122332722,0.348065900150687,0.812440623994917,0.945932199480012,0.535904103890061,0.440188718261197,0.35599286458455,0.401422060094774,0.497571404324844,0.0693056911695749,0.738159441621974,0.701059872051701,0.0324320360086858,0.482020102906972,0.514873500913382,0.543946411926299,0.308391331229359,0.725703024072573,0.589835583930835,0.765509000513703,0.858137503033504,0.16558995610103,0.82732259714976,0.6274633272551,0.235549844335765,0.81817147275433,0.724131251918152,0.455904601607472,0.750841928413138,0.0637118350714445,0.0134474362712353,0.400979142636061,0.0779127341229469,0.328594556311145,0.598775001242757,0.813223842298612,0.584755691932514,0.0327852000482380,0.648119785124436,0.925315161934122
2.03,'no ',0,0.391858286922798,0.267514695879072,0.707135411910713,0.287889036117122,0.583025086671114,0.346860983641818,0.241878993110731,0.603262114571407,0.638141880044714,0.866120210383087,0.737466749968007,0.617605143925175,0.638138907961547,0.999501983867958,0.05462261964567,0.74017958319746,0.00659934640862048,0.607175504323095,0.0569357303902507,0.612740412354469,0.589092214358971,0.954153313068673,0.281419423874468,0.79078071587719,0.182425286155194,0.0712044446263462,0.99012847803533,0.427605216857046,0.714898726437241,0.0239287756849080,0.159425104502589,0.380790594732389,0.594829753041267,0.627330168150365,0.418457934865728,0.563498772215098,0.0098443937022239,0.301825599512085,0.024341726442799,0.614353582262993,0.458649143110961,0.98211695277132,0.174341673497111,0.546997890574858,0.924475593026727,0.653328741434962,0.95804765750654,0.502081473823637,0.652553969761357,0.776390648912638,0.85607282212004,0.750147737795487,0.74455289146863,0.372478819917887,0.19656901108101,0.595221991883591,0.639837244758382,0.744758460437879,0.510349748656154,0.38703513960354,0.569601078052074,0.952578148338944,0.393764826236293,0.444579475559294
3.076,'yes',0,0.633839609567076,0.677398532629013,0.0886659868992865,0.778477714164183,0.606703229714185,0.142736796988174,0.0199956661090255,0.519304321380332,0.328564927680418,0.0472527595702559,0.648429182125255,0.342787535395473,0.96597632393241,0.225489707663655,0.968616031110287,0.43363998667337,0.564292553113773,0.0775588254909962,0.175596780376509,0.0094116353429854,0.510629685828462,0.80816757492721,0.274712593061849,0.320636154385284,0.492413610219955,0.382733388338238,0.899865255923942,0.515818757936358,0.754520190646872,0.806840481469408,0.396928100381047,0.390717385569587,0.104787066346034,0.82212181435898,0.860509499209002,0.962181996554136,0.133128278888762,0.0716337021440268,0.376150186639279,0.064648853847757,0.889827558770776,0.592312776250765,0.452729579759762,0.763739744434133,0.684228364378214,0.931576462462544,0.357943679904565,0.110238550696522,0.337378302356228,0.630596846109256,0.474715281743556,0.829460734734312,0.107198134530336,0.976374957012013,0.191460359608755,0.208971951156855,0.167843964649364,0.312896099640056,0.106480054324493,0.563660862389952,0.439887827960774,0.687661259202287,0.210923566948622,0.244300279067829
2.145,'no ',0,0.725515050813556,0.538330602459610,0.798764202743769,0.275611655786633,0.741354378173128,0.97413264773786,0.184265265008435,0.492521794047207,0.511260129045695,0.650317402556539,0.885874862549827,0.00495301047340035,0.710851710056886,0.816511461976916,0.977133869891986,0.863951016683131,0.777770578861237,0.912266021361575,0.59825252671726,0.761258104816079,0.51690248795785,0.758214695146307,0.899103147443384,0.0375384287908673,0.345165411010385,0.513160542584956,0.116612142883241,0.851437143050134,0.0110789183527231,0.788417034549639,0.607624232769012,0.70313792442903,0.419843452749774,0.627341561252251,0.906354021513835,0.495527136139572,0.87481828010641,0.131851117126644,0.753804878331721,0.99778753053397,0.862231119768694,0.414824466221035,0.114163773832843,0.320691850269213,0.228492336347699,0.63908065087162,0.551128979539499,0.383920563617721,0.396184947341681,0.584299103124067,0.115090594394132,0.473589185625315,0.468787481309846,0.463447296526283,0.0844322252087295,0.692337626824155,0.647172045195475,0.422607723856345,0.239304617280141,0.406165728811175,0.410086716990918,0.7642863758374,0.58680347725749,0.64505016268231
0.422,'no ',0,0.235046588582918,0.440020131645724,0.666747322538868,0.392166498815641,0.0103059455286711,0.341406623600051,0.359406235860661,0.910113232210279,0.413946633227170,0.36924472078681,0.670814987039194,0.903764077229425,0.0587458938825876,0.896864860551432,0.898548495490104,0.132310206070542,0.617870269110426,0.413645255146548,0.407204015413299,0.305080011021346,0.300779911223799,0.163839513901621,0.345275127561763,0.718926412286237,0.131687040906399,0.698830093955621,0.645526776323095,0.556039966410026,0.656742228893563,0.810295575065538,0.82695374917239,0.0359550844877958,0.113991782767698,0.235044795321301,0.82931451080367,0.560886936727911,0.0527240571100265,0.988639859016985,0.125729881459847,0.439871182665229,0.382092952961102,0.408457057317719,0.60968230268918,0.843997076153755,0.0471076313406229,0.95718104369007,0.167450229171664,0.329482180299237,0.421346767572686,0.561072325333953,0.709903781535104,0.00488818716257811,0.0515324361622334,0.656659606611356,0.273375888820738,0.445831197546795,0.648126266663894,0.86944666551426,0.737862173467875,0.850910587469116,0.178573120618239,0.369102384196594,0.59560533054173,0.981888140318915
1.71,'yes',0,0.433297963580117,0.789547400083393,0.100236240541562,0.895874724257737,0.112052063923329,0.0666451309807599,0.255202390253544,0.670799898682162,0.215179048478603,0.940365007612854,0.0413060709834099,0.361652604537085,0.437193162040785,0.0982306939549744,0.405425907578319,0.567769986577332,0.83625390427187,0.82287739473395,0.0812414498068392,0.141900393646210,0.920055269496515,0.203136939089745,0.575852756388485,0.563223342644051,0.769976292736828,0.971820156788453,0.747516973409802,0.00656848773360252,0.972966433968395,0.194224012782797,0.641148818423972,0.333794921403751,0.390163123607635,0.358295615762472,0.331749313976616,0.0821746224537492,0.70673448452726,0.874281574971974,0.327021583681926,0.331100353039801,0.886144262971357,0.388905111001804,0.992668447550386,0.557023615110666,0.54521620972082,0.675549109466374,0.479621859733015,0.213100025430322,0.238659556489438,0.221545197069645,0.55946878134273,0.300446325447410,0.869620977900922,0.271225931588560,0.0821736892685294,0.6304262324702,0.52149026026018,0.59896377613768,0.0591013033408672,0.129637093748897,0.588963691843674,0.414853240828961,0.105618520174176,0.897715328494087
2.1,'yes',0,0.0555401321034878,0.672156791435555,0.697399482596666,0.553007121896371,0.749580695526674,0.0867179804481566,0.915230991784483,0.197081409860402,0.279963582521304,0.0959060115274042,0.476022318936884,0.64691912708804,0.706971732201055,0.741285068215802,0.625307664508,0.144865586189553,0.858531899284571,0.0523584822658449,0.308443577494472,0.85551169118844,0.339747077086940,0.755169614218175,0.382517292397097,0.282240407774225,0.881449750624597,0.444524770835415,0.491024750750512,0.952591819921508,0.505632135318592,0.220111932372674,0.126855794573203,0.649373646359891,0.57353313290514,0.00715127983130515,0.263333349255845,0.241782557684928,0.0161305842921138,0.598271345719695,0.170454339589924,0.623138392809778,0.446879383176565,0.678597890539095,0.275160295655951,0.434568621916696,0.932269287994131,0.868900026893243,0.155109882121906,0.206559164682403,0.503235914744437,0.880558983655646,0.265260795596987,0.940996872959659,0.918536253506318,0.412683797767386,0.104576413519681,0.167016396531835,0.755847863154486,0.00838115531951189,0.0237932640593499,0.977577680489048,0.845956400269642,0.623752710642293,0.66560264932923,0.284673824906349
2.954,'yes',0,0.44940083171241,0.49605367728509,0.349843017058447,0.683458062121645,0.168886766768992,0.964773915940896,0.6267062893603,0.469114706851542,0.646434269379824,0.715404962887987,0.88859420758672,0.827954272041097,0.437091989908367,0.720813379157335,0.806689969496801,0.816897200420499,0.748302318155766,0.0351830946747214,0.720603292109445,0.0358784776180983,0.806989539414644,0.152320185443386,0.75998181081377,0.568962257122621,0.148789026541635,0.487368488218635,0.0699725365266204,0.235460133291781,0.361709011718631,0.379833618644625,0.355677339946851,0.803489739540964,0.880591905675828,0.93196018692106,0.313676465302706,0.67586066829972,0.638566037639976,0.52020924212411,0.325104405405,0.189170666737482,0.835783684393391,0.57294771517627,0.83009840035811,0.957395857898518,0.236284765182063,0.0835651501547545,0.0413314029574394,0.647295147879049,0.280129068065435,0.724975055083632,0.41631194553338,0.585274307988584,0.163511042715982,0.696311561623588,0.0327741208020598,0.00206593750044703,0.756748053943738,0.303111610701308,0.351151941809803,0.696002528537065,0.465920846443623,0.540570408804342,0.514061016961932,0.74530763621442
0.348,'yes',0,0.902547899400815,0.887791229877621,0.304792023263872,0.845760901691392,0.439739770255983,0.00799584435299039,0.0970032052136958,0.116071933647618,0.605152008356526,0.924256936414167,0.670872476417571,0.447416176320985,0.215579326031730,0.52283293614164,0.0408617337234318,0.565388669492677,0.51980295823887,0.238227077992633,0.661841511260718,0.985114462208003,0.642723196418956,0.150385043118149,0.585354882059619,0.453410056652501,0.683850147062913,0.71314072725363,0.902923294575885,0.774483525427058,0.797969265840948,0.542853889521211,0.611445610877126,0.419829945545644,0.961173954885453,0.272521270439029,0.595123089384288,0.9201938114129,0.262296346481889,0.0761467558331788,0.106209757272154,0.791028510313481,0.825191194657236,0.747285693418235,0.877473225584254,0.186995659023523,0.298673069570214,0.347629860509187,0.137404082575813,0.588814241345972,0.775505441939458,0.0926656315568835,0.51403889618814,0.500243624439463,0.808634269051254,0.704065066296607,0.205765744438395,0.756078766891733,0.15089979628101,0.706630637636408,0.820426932070404,0.518746562767774,0.44573567295447,0.723962276475504,0.146023046923801,0.0800523792859167
4.27,'no ',0,0.250824009766802,0.965239905752242,0.436147887259722,0.773754527792335,0.81847557774745,0.88012696034275,0.565967994742095,0.189589025452733,0.145864777965471,0.358041489031166,0.530273832613602,0.204855640185997,0.488877050811425,0.153436990687624,0.122022635303438,0.228156354511157,0.452563461847603,0.224862941075116,0.38030921574682,0.913420790107921,0.0813262027222663,0.295357718830928,0.583830173593014,0.725915310904384,0.23253134614788,0.0412511681206524,0.210118961520493,0.951950535643846,0.208540276391432,0.526733325561509,0.333707503043115,0.725877295713872,0.758513801265508,0.153448764234781,0.0624458673410118,0.954854483017698,0.87495355028659,0.552416310412809,0.929225479019806,0.535006987862289,0.741700896061957,0.123321969294921,0.468948319554329,0.823736189631745,0.874334685271606,0.714624439831823,0.941410168772563,0.590663883602247,0.504709125496447,0.0636513032950461,0.99685081280768,0.513543524080887,0.887816969538108,0.769578069448471,0.219265114050359,0.0338727172929794,0.675538260256872,0.86652873060666,0.72165887337178,0.512114015873522,0.244053455768153,0.299640893004835,0.758559645386413,0.153885310981423
6.6,'no ',0,0.125626772874966,0.491274957312271,0.481005258159712,0.465303261298686,0.0681835010182112,0.414991466794163,0.84732040669769,0.621783665847033,0.777562542818487,0.142412472749129,0.503316389629617,0.919755629263818,0.800431504612789,0.829958872171119,0.743476857664064,0.0398298513609916,0.388002995401621,0.73648304049857,0.614479424664751,0.744287817971781,0.350193344522268,0.113609753083438,0.0291972437407821,0.92217149795033,0.816089665982872,0.265181874856353,0.906874344684184,0.0183324972167611,0.725026280386373,0.536163371987641,0.221275412011892,0.508548297220841,0.195967781124637,0.0485915145836771,0.0133414161391556,0.79747382644564,0.794473199406639,0.140788488788530,0.245437825797126,0.744130126666278,0.322563984896988,0.620605593081564,0.0817156415432692,0.150686404667795,0.228124471148476,0.200272536603734,0.566955916816369,0.290498348884284,0.501804889179766,0.0526001232210547,0.232418597443029,0.7605228764005,0.59865049412474,0.755569661734626,0.284817840903997,0.460279927588999,0.353598295943812,0.178756022825837,0.067900697235018,0.504107740707695,0.921064007095993,0.255021613789722,0.763993545202538,0.27895454922691
3.53,'no ',0,0.795469457749277,0.536798257147893,0.218137129908428,0.624791882000864,0.53278592042625,0.722027302253991,0.969342903466895,0.456804198678583,0.206499103689566,0.964149121427909,0.575600009411573,0.238761936314404,0.531753725139424,0.557336077559739,0.844537132652476,0.355203153565526,0.325527117820457,0.84825809020549,0.676696002250537,0.66844775644131,0.730854294029996,0.330535667482764,0.94130315957591,0.633318664506078,0.522620895178989,0.621196883963421,0.104071853682399,0.453524380223826,0.615509668597952,0.699233537074178,0.187690180260688,0.551486602285877,0.923157980199903,0.216846585040912,0.763019208563492,0.127983164275065,0.825781026855111,0.649802721804008,0.596910892985761,0.265601840335876,0.868719805032015,0.783583070151508,0.991050374694169,0.421124584041536,0.340170606272295,0.255835154792294,0.420158560853451,0.603141013765708,0.921010234160349,0.326720788376406,0.658546742517501,0.814801317639649,0.63287396216765,0.496707958169281,0.721409016055986,0.419982937397435,0.328517195535824,0.0927041966933757,0.384428427089006,0.167887718649581,0.256794419372454,0.311677128309384,0.427017198875546,0.415233473991975
0.767,'yes',0,0.259902640478685,0.942076784092933,0.1632115021348,0.543585210107267,0.726345964241773,0.975039448821917,0.59902089019306,0.989389445632696,0.550598988775164,0.891608963022009,0.255168499657884,0.146691072033718,0.201539105502889,0.913101018639281,0.99960722005926,0.0429817207623273,0.259661439806223,0.104877863079309,0.581640500342473,0.420313111040741,0.867345500504598,0.66004468803294,0.436411704402417,0.678100919118151,0.170202631969005,0.930915165226907,0.408139522420242,0.279779286356643,0.105492177186534,0.328787827165797,0.634311514440924,0.226716995239258,0.786768244812265,0.499699152074754,0.876806318992749,0.361032295040786,0.255633731139824,0.260096745099872,0.743025724310428,0.0452418648637831,0.651215879712254,0.430960866389796,0.109146310715005,0.698811741080135,0.538319051032886,0.103271009167656,0.40621745842509,0.76476168865338,0.412353166379035,0.635573512641713,0.473713170504197,0.952946701552719,0.487542730988935,0.895721008302644,0.674371623899788,0.200282171834260,0.711205360479653,0.762533218134195,0.75490467553027,0.627147285500541,0.418534835334867,0.858424959238619,0.467919033253565,0.466050863964483
0.5295,'yes',0,0.74084299383685,0.9087607790716,0.204485451104119,0.536879526916891,0.170619057724252,0.729595437645912,0.189904056256637,0.140156046254560,0.40815910208039,0.0639162736479193,0.118055798811838,0.859373882878572,0.254104095278308,0.96627812832594,0.928892896045,0.233582193497568,0.591493375133723,0.532913381699473,0.143003065139055,0.362868191674352,0.223886331077665,0.45030614011921,0.0374958119355142,0.801103189121932,0.523411272792146,0.437566636595875,0.545563571155071,0.71023282664828,0.793006176827475,0.699413680005819,0.290042732609436,0.677024133736268,0.603509837528691,0.303417366463691,0.626673293067142,0.719303941819817,0.414469612529501,0.875974117545411,0.213932315586135,0.726685981499031,0.859191683586687,0.421584984986112,0.827735644299537,0.46596359484829,0.584944922942668,0.342367331963032,0.606094585964456,0.688413886586204,0.202084762975574,0.0816786554642022,0.951299920445308,0.698638230096549,0.592142009176314,0.0348010575398803,0.715244478546083,0.869053664151579,0.531154613243416,0.915825323900208,0.459541500546038,0.110545817064121,0.503212287090719,0.277320573339239,0.183054331457242,0.377939654514194
2.4996,'yes',0,0.242193051148206,0.372326930053532,0.3664451087825,0.854660295881331,0.156985618174076,0.569768437882885,0.795783879002556,0.458969199797139,0.237353648757562,0.256217920221388,0.67817492550239,0.786621161503717,0.393202897161245,0.353755379095674,0.779343621339649,0.946640215115622,0.416622794000432,0.497594929067418,0.847686378052458,0.940536249894649,0.776695232605562,0.236241789534688,0.975706858327612,0.954336346592754,0.297196005005389,0.929563323501498,0.721093367319554,0.31030643847771,0.868476303759962,0.900299691362306,0.353671341668814,0.465401830617338,0.345444230595604,0.568836023332551,0.922329061897472,0.310384409036487,0.923108431976289,0.958195686573163,0.828388132620603,0.729382375488058,0.73860327177681,0.360761684831232,0.693467921810225,0.653937705093995,0.16223629610613,0.763447770383209,0.383144513471052,0.779318070271984,0.725666319020092,0.0105180006939918,0.0698282457888126,0.0182497871574014,0.160914295120165,0.17724228464067,0.616460558958352,0.206195313017815,0.326663559768349,0.925660641631112,0.483941539656371,0.525205708807334,0.78182729310356,0.562814877135679,0.546125907683745,0.551190034020692
1.9685,'yes',0,0.162443684646860,0.901249551679939,0.425318386405706,0.547570708440617,0.831511433701962,0.41361936670728,0.225734392879531,0.439865877386183,0.770938052562997,0.548487664200366,0.692196022020653,0.564256425248459,0.393296335358173,0.744766935473308,0.242250447627157,0.769130344269797,0.00690564000979066,0.413535618921742,0.0541353656444699,0.379652364179492,0.599099003709853,0.76211446011439,0.614492125809193,0.614254841115326,0.785974454367533,0.866071810014546,0.49441065499559,0.624766675988212,0.404283743817359,0.701687378808856,0.481557905208319,0.0423829397186637,0.0117550906725228,0.174351351568475,0.638575055869296,0.119528516661376,0.817491523222998,0.327928564045578,0.92882744781673,0.184483306016773,0.0508924818132073,0.950350839877501,0.800830400781706,0.980835509719327,0.980869382619858,0.615366839803755,0.921844851225615,0.342268698615953,0.0663761179894209,0.747170831542462,0.705921565880999,0.666313725989312,0.130443697795272,0.221357576083392,0.170314306858927,0.946145174559206,0.481784148840234,0.534341777907684,0.0752896964550018,0.983976587187499,0.92979963705875,0.367929152678698,0.269961027894169,0.825687445933
0.714,'no ',0,0.747870223363861,0.512538217008114,0.774710093392059,0.864545622374862,0.0553630786016583,0.119885371997952,0.626357469242066,0.610935342963785,0.993751278147101,0.542867171112448,0.333863335195929,0.0594585128128529,0.0780961480922997,0.233836257364601,0.426121392752975,0.49903110275045,0.705526747042313,0.0181355429813266,0.961136841680855,0.437608855310827,0.371857629623264,0.749477972276509,0.335653710179031,0.685079679824412,0.0306544466875494,0.585513387573883,0.118432281306013,0.50634005269967,0.512011103797704,0.123412462184206,0.497815975220874,0.0828948740381747,0.225253847893327,0.581608872162178,0.939669392770156,0.495839868905023,0.150137709686533,0.408211800269783,0.543222303502262,0.936483214376494,0.748220793437213,0.700229869224131,0.118708669207990,0.102614839794114,0.481536124600098,0.292060596402735,0.203695360338315,0.560929538682103,0.228982044151053,0.703536486951634,0.49514058418572,0.645728139905259,0.741093323333189,0.963066956494004,0.70557124284096,0.382493701530620,0.0272683934308589,0.115307428408414,0.347171528963372,0.811955879908055,0.506743515841663,0.225844361819327,0.199659432750195,0.623694232199341
3.35,'yes',0,0.136193570448086,0.294291836675256,0.594374573789537,0.521124184364453,0.749948791693896,0.201537568820640,0.416718701599166,0.806099228793755,0.0387509579304606,0.744210293516517,0.641678226413205,0.985931028844789,0.310785268666223,0.797765645664185,0.0482563150580972,0.66761169093661,0.158564440906048,0.690585369709879,0.509109918028116,0.515672324923798,0.209469955181703,0.934279390377924,0.477962659206241,0.883679455611855,0.364503199467435,0.446001193253323,0.856883347034454,0.777377898572013,0.96605536295101,0.661995069123805,0.836234828457236,0.68838145560585,0.422356854425743,0.233257685555145,0.863023487152532,0.986517152516171,0.689942638855428,0.0188886581454426,0.309210129082203,0.866490334505215,0.559956151526421,0.391978173516691,0.833146444987506,0.111733321566135,0.208202779060230,0.434437794843689,0.423733480740339,0.0299247023649514,0.212292588548735,0.606796665117145,0.595428367611021,0.626322415424511,0.883921629749238,0.415044805966318,0.340418102918193,0.564876026939601,0.789355588611215,0.491074633318931,0.598712952574715,0.198008166626096,0.85785773745738,0.998847262235358,0.400904433336109,0.62310737860389
3.969,'yes',0,0.899904934922233,0.0892136481124908,0.315802452620119,0.79195771086961,0.685938194626942,0.504397138720378,0.116474170703441,0.724846577970311,0.949721150100231,0.172032533213496,0.578745102044195,0.466957054799423,0.231495680054650,0.709147775080055,0.584731436800212,0.237620805390179,0.0578382161911577,0.164538581157103,0.71165212802589,0.308914700057358,0.716048946604133,0.377874436322600,0.759743711678311,0.529489923268557,0.362910478375852,0.447799623711035,0.802163965068758,0.449463380966336,0.643418635940179,0.455965184373781,0.399732660967857,0.263953743735328,0.685319381766021,0.736073124222457,0.872158228885382,0.889031114056706,0.930174589157104,0.288406403968111,0.599167641950771,0.0295146096032113,0.78708432149142,0.210254292935133,0.316944274352863,0.755177654325962,0.984521998791024,0.943583545275033,0.120531610678881,0.228141203057021,0.166332245105878,0.0452866156119853,0.795466074254364,0.461368754738942,0.429405974922702,0.792881214758381,0.157084901351482,0.819513492286205,0.442490390269086,0.103925464674830,0.350248424103484,0.318682199111208,0.405720226233825,0.148502917727455,0.562366185709834,0.871440985938534
