@relation input_data
@attribute Z numeric
@attribute uvot_detection {'no ','yes'}
@attribute useless numeric
@attribute useless1 numeric
@attribute useless2 numeric
@attribute useless3 numeric
@attribute useless4 numeric
@attribute useless5 numeric
@attribute useless6 numeric
@attribute useless7 numeric
@attribute useless8 numeric
@attribute useless9 numeric
@attribute useless10 numeric
@attribute useless11 numeric
@attribute useless12 numeric
@attribute useless13 numeric
@attribute useless14 numeric
@attribute useless15 numeric
@attribute useless16 numeric
@attribute useless17 numeric
@attribute useless18 numeric
@attribute useless19 numeric
@attribute useless20 numeric
@attribute useless21 numeric
@attribute useless22 numeric
@attribute useless23 numeric
@attribute useless24 numeric
@attribute useless25 numeric
@attribute useless26 numeric
@attribute useless27 numeric
@attribute useless28 numeric
@attribute useless29 numeric
@attribute useless30 numeric
@attribute useless31 numeric
@attribute useless32 numeric
@attribute useless33 numeric
@attribute useless34 numeric
@attribute useless35 numeric
@attribute useless36 numeric
@attribute useless37 numeric
@attribute useless38 numeric
@attribute useless39 numeric
@attribute useless40 numeric
@attribute useless41 numeric
@attribute useless42 numeric
@attribute useless43 numeric
@attribute useless44 numeric
@attribute useless45 numeric
@attribute useless46 numeric
@attribute useless47 numeric
@attribute useless48 numeric
@attribute useless49 numeric
@attribute useless50 numeric
@attribute useless51 numeric
@attribute useless52 numeric
@attribute useless53 numeric
@attribute useless54 numeric
@attribute useless55 numeric
@attribute useless56 numeric
@attribute useless57 numeric
@attribute useless58 numeric
@attribute useless59 numeric
@attribute useless60 numeric
@attribute useless61 numeric
@attribute useless62 numeric
@attribute useless63 numeric
@attribute useless64 numeric
@attribute useless65 numeric
@attribute useless66 numeric
@attribute useless67 numeric
@attribute useless68 numeric
@attribute useless69 numeric
@attribute useless70 numeric
@attribute useless71 numeric
@attribute useless72 numeric
@attribute useless73 numeric
@attribute useless74 numeric
@attribute useless75 numeric
@attribute useless76 numeric
@attribute useless77 numeric
@attribute useless78 numeric
@attribute useless79 numeric
@attribute useless80 numeric
@attribute useless81 numeric
@attribute useless82 numeric
@attribute useless83 numeric
@attribute useless84 numeric
@attribute useless85 numeric
@attribute useless86 numeric
@attribute useless87 numeric
@attribute useless88 numeric
@attribute useless89 numeric
@attribute useless90 numeric
@data
2.69,'yes',0,0.166832460323349,0.582417801488191,0.0672298022545874,0.950048776110634,0.65617127227597,0.986439910484478,0.592266215011477,0.410982974804938,0.685800429200754,0.170379189308733,0.309341006679460,0.173753008712083,0.90850520459935,0.61656843079254,0.355729907518253,0.41225206037052,0.054288589162752,0.00819343561306596,0.809544527437538,0.174120257608593,0.938420651247725,0.0176280904561281,0.236191107658669,0.0233689588494599,0.354991861619055,0.0265504659619182,0.410234911832958,0.203750956105068,0.280230707721785,0.0497929127886891,0.283642029389739,0.255562232807279,0.405346842249855,0.235350215807557,0.110201281029731,0.781913519836962,0.76498150639236,0.642576640471816,0.72885093674995,0.875023301457986,0.197436241433024,0.861056604189798,0.329913307912648,0.838610755745322,0.435325821861625,0.519809750141576,0.0495545975863934,0.803914374904707,0.82851048372686,0.83451849478297,0.924859020859003,0.548940961249173,0.341031132964417,0.839268354233354,0.199203520081937,0.225203450070694,0.424900775542483,0.751813201466575,0.0280694484245032,0.200319599127397,0.290298209525645,0.00100549403578043,0.884537367150187,0.761838256381452,0.719438617583364,0.217176458565518,0.240999291185290,0.621815637452528,0.43821928743273,0.0850235177204013,0.832370693795383,0.863018153933808,0.94991552317515,0.0963483594823629,0.0654057634528726,0.878473863005638,0.330968942726031,0.55579248140566,0.503012193832546,0.504068189300597,0.741646607173607,0.123414750676602,0.968264792114496,0.121882644249126,0.018150633899495,0.0785868191160262,0.150987524772063,0.190238728187978,0.923598116962239,0.568234528880566
6.29,'no ',0,0.0107842087745667,0.557219249196351,0.582511747488752,0.488722839625552,0.401677665999159,0.78247024025768,0.638955630594864,0.0571746982168406,0.814681187737733,0.600631068227813,0.363249877234921,0.552014003973454,0.374906164361164,0.630439496599138,0.18799371086061,0.759653503773734,0.476556026842445,0.678516667801887,0.130766761256382,0.895427256822586,0.787432632409036,0.378466469701380,0.431681107031181,0.440818437375128,0.967783572152257,0.775842853821814,0.514570568688214,0.119674095418304,0.372842311859131,0.687069718725979,0.314280954189599,0.794563596136868,0.185236375546083,0.150362351210788,0.552092242753133,0.0793402011040598,0.185169230913743,0.350274441763759,0.922529658768326,0.923417407320812,0.52807552088052,0.523605484748259,0.340596545953304,0.601719869533554,0.155559972394258,0.161369996145368,0.43972977460362,0.99573861178942,0.722786993486807,0.278599573299289,0.293029079446569,0.390058297896758,0.886020821286365,0.781355167971924,0.113644370576367,0.882385529577732,0.593698212178424,0.644919126993045,0.126650908263400,0.744765925919637,0.810857614967972,0.080817756941542,0.821048030396923,0.694386748364195,0.076811975101009,0.330200585303828,0.500392163638026,0.0677134413272142,0.612177703529596,0.292760996380821,0.545726225711405,0.708766285097227,0.329261140665039,0.214063781546429,0.641908114077523,0.474624070106074,0.665316408500075,0.152345691341907,0.229005876695737,0.547611989080906,0.434131285874173,0.431273324182257,0.744419507216662,0.00538970436900854,0.353583058575168,0.600333610549569,0.25298016727902,0.944014660315588,0.433892677072436,0.222078765043989
3.35,'yes',0,0.88387673906982,0.344305666629225,0.251756047829986,0.579192848410457,0.110757143236697,0.203131202608347,0.701376034645364,0.0915648762602359,0.978666123002768,0.397547887871042,0.562712729908526,0.019667872460559,0.271341761574149,0.513584391912445,0.411517783300951,0.981902122497559,0.0296712317503989,0.846614990849048,0.158900985494256,0.463457021862268,0.93385681626387,0.372725827852264,0.434802040923387,0.593371223425493,0.635604980867356,0.0110444764140993,0.738203162327409,0.6809179156553,0.918704907409847,0.0747028784826398,0.389406293863431,0.00696483068168163,0.0665689206216484,0.672576954355463,0.863255003932863,0.337298361584544,0.661167303333059,0.672396566485986,0.445623055100441,0.621609075227752,0.29887603293173,0.286135876085609,0.130541456863284,0.898167689563707,0.097726124804467,0.354979252442718,0.63422750798054,0.758388336049393,0.0648709798697382,0.0883655974175781,0.085188951343298,0.505896134767681,0.395737421233207,0.602158962050453,0.481497059110552,0.212164009455591,0.292544867610559,0.708760471781716,0.557310898788273,0.566267397720367,0.889602232258767,0.63977441075258,0.0617422943469137,0.310841524042189,0.691547558410093,0.466763833304867,0.447793973842636,0.168475069338456,0.80108973896131,0.470806281547993,0.711453038500622,0.550159933045506,0.120881072245538,0.419604423688725,0.075489349430427,0.866176451090723,0.78614025353454,0.97352036414668,0.238047875463963,0.236974916420877,0.644669850124046,0.660433093784377,0.99603791651316,0.257058711955324,0.0237428862601519,0.0213062537368387,0.345648435410112,0.387452190509066,0.942735840799287,0.457431269576773
1.1,'yes',0,0.791072004009038,0.8908482901752,0.653955560177565,0.385337115032598,0.951078740414232,0.946719577535987,0.753275474067777,0.200934995198622,0.88455234351568,0.438781458651647,0.162344354903325,0.229143228381872,0.919448806205764,0.89862222969532,0.085271307034418,0.154280718881637,0.870404033688828,0.557946002809331,0.736838130513206,0.755505640991032,0.634809355949983,0.101569859310985,0.0691313748247921,0.226395059609786,0.793134525418282,0.660667383810505,0.636072993976995,0.730657213367522,0.984247538726777,0.400140108074993,0.409999910276383,0.157967268256471,0.834789173444733,0.347207530401647,0.822959639132023,0.477461837697774,0.716873042751104,0.274524999782443,0.174584937747568,0.668206680100411,0.661926594795659,0.0889138136990368,0.60801376029849,0.626429660478607,0.78920190804638,0.386404626769945,0.573328166734427,0.716014717938378,0.119627800770104,0.304839436663315,0.677915351698175,0.262783333892003,0.177231926238164,0.119188045617193,0.81382065708749,0.635531504172832,0.179728141753003,0.263079532422125,0.86415448365733,0.675739038269967,0.534687693696469,0.802740135695785,0.455674013588578,0.815055929357186,0.767262577312067,0.74702457152307,0.676391755696386,0.136160945519805,0.634398633381352,0.577985843410715,0.37082187901251,0.639587772078812,0.54329983657226,0.250496831722558,0.699734933674335,0.70481789088808,0.167274160543457,0.311155250761658,0.773707798682153,0.533639072440565,0.432423791382462,0.851439352612942,0.766060653841123,0.235898311715573,0.205332620302215,0.898644665721804,0.598085140809417,0.392083901446313,0.699250994483009,0.0591668616980314
2.433,'yes',0,0.0419788670260459,0.229409090941772,0.702801637118682,0.0559211021754891,0.961063096765429,0.0570162497460842,0.367030694382265,0.508699740516022,0.0917450902052224,0.954933011205867,0.45058813248761,0.0923208005260676,0.0851249669212848,0.990191725082695,0.716004960471764,0.404704881599173,0.594439943321049,0.400007799034938,0.399150191340595,0.372623536968604,0.652551065199077,0.874621107243001,0.226536516100168,0.247154210694134,0.364098786609247,0.188102121930569,0.334209688939154,0.802862532902509,0.682339107384905,0.0931916232220829,0.217538421740755,0.949439294403419,0.384042801801115,0.784420860465616,0.543372974963859,0.350815807236359,0.408615713939071,0.30567260668613,0.709864478791133,0.778095574816689,0.909581345506012,0.236064292024821,0.806239082012326,0.382494247751310,0.148568381555378,0.256629840470850,0.534681002842262,0.509185382630676,0.892187480349094,0.0544859922956675,0.362535981228575,0.483013120247051,0.217933498788625,0.261264413595200,0.765001428313553,0.206118427449837,0.458949915599078,0.864540633512661,0.566355270566419,0.389088958268985,0.251643340568990,0.599076367216185,0.613895753165707,0.08555459510535,0.152965754736215,0.3945609300863,0.614749034401029,0.473733169492334,0.448129919590428,0.155638472642750,0.589378656353801,0.0878526824526489,0.892536212690175,0.0951022766530514,0.900453634094447,0.0643504953477532,0.89234026055783,0.118997954297811,0.0967838549986482,0.435931125888601,0.990574528463185,0.95633335527964,0.259695265442133,0.388556412188336,0.558189071016386,0.713935373350978,0.437056450871751,0.7215893517714,0.825642126379535,0.12448227731511
0.606,'yes',0,0.777675924589857,0.391995075857267,0.417848268058151,0.0685869541484863,0.977902175392956,0.751931991660967,0.244439109927043,0.835602489067242,0.805793506791815,0.268326157703996,0.816471815574914,0.445821413071826,0.618133153999224,0.725588076282293,0.409556930651888,0.181971764424816,0.782907105982304,0.265666763298213,0.582412465009838,0.0317826105747372,0.328115478856489,0.881703544408083,0.763871928211302,0.715650437166914,0.188693320611492,0.275256114313379,0.88833362609148,0.516837170347571,0.325313605833799,0.32462742109783,0.959348109783605,0.273128230124712,0.56634483160451,0.757708688266575,0.256540122907609,0.238566001644358,0.898636811645702,0.925569767830893,0.901127846678719,0.712561100022867,0.276724324328825,0.551006159977987,0.942588633392006,0.811737455893308,0.459890756057575,0.394935637013987,0.664783040527254,0.783736543729901,0.3988814111799,0.93786015943624,0.243344450369477,0.137537350645289,0.759404889773577,0.114082132931799,0.00405959459021688,0.535625319229439,0.681522459723055,0.384036951698363,0.998194887302816,0.694712893338874,0.820454151835293,0.222200561081991,0.0664269493427128,0.105003913864493,0.859999047592282,0.360708456719294,0.579025231534615,0.487362108426169,0.158730186522007,0.650723828701302,0.313475854927674,0.6676558512263,0.830416042357683,0.7782540358603,0.0104077851865441,0.304107821313664,0.533570072147995,0.535117160296068,0.702439495129511,0.288203495554626,0.371458656387404,0.507537184283137,0.613420791924,0.621882051927969,0.347961802966893,0.990945178316906,0.302668496500701,0.453753370791674,0.126899518305436,0.753806562861428
0.4428,'yes',0,0.468297848943621,0.224229877814651,0.89380597951822,0.0806286793667823,0.272913297405466,0.0979893074836582,0.463858043076470,0.444575807079673,0.356863634195179,0.307954897871241,0.576687396736816,0.901702807750553,0.355107303243130,0.95077442843467,0.894012991571799,0.996668548556045,0.602175989653915,0.827200444415212,0.619484670227394,0.884597963886335,0.0639643641188741,0.527432684553787,0.927149996161461,0.326044931076467,0.454164475901052,0.930705528473482,0.93144625867717,0.547696278896183,0.122223517857492,0.409328030887991,0.244478087872267,0.143878740724176,0.623966062441468,0.6033997151535,0.803431512555107,0.212508582975715,0.97769280942157,0.649867384927347,0.809652057709172,0.733591638039798,0.539495670935139,0.286375946132466,0.161983503261581,0.236663788789883,0.958032517461106,0.083151051076129,0.234706018120050,0.921205117600039,0.885422219522297,0.352407656377181,0.0829478590749204,0.196828101063147,0.500094456598163,0.609371296130121,0.605488257948309,0.431230106391013,0.746775058330968,0.228685664013028,0.494555081473663,0.854795652907342,0.125295682577416,0.913042875239626,0.0134713444858789,0.400872326921672,0.862567872973159,0.15191567549482,0.693599632009864,0.823404393624514,0.084889454767108,0.85765508050099,0.936808888800442,0.580519938841462,0.164337225724012,0.0620594401843846,0.287041165167466,0.432737981667742,0.303547472460195,0.290312889264897,0.779693448683247,0.490204683272168,0.952147849369794,0.428845371585339,0.155478179454803,0.360171713167801,0.0437392457388341,0.810435466468334,0.119915313087404,0.413204316748306,0.123267322313040,0.619074610294774
1.545,'yes',0,0.225175191415474,0.15380964637734,0.602991264313459,0.960825071437284,0.884353276109323,0.610168844927102,0.898701538331807,0.92895888374187,0.305042962310836,0.747152209980413,0.901057589566335,0.259760458953679,0.346484090667218,0.0109640955924988,0.296501763397828,0.503459020983428,0.588375629857183,0.0279541211202741,0.777854845160618,0.170708408346400,0.945554485078901,0.584959196159616,0.55481170071289,0.289582230616361,0.496707967016846,0.0947124119848013,0.209822443313897,0.993484826991335,0.0254697629716247,0.344902354758233,0.111663030227646,0.978243994060904,0.411270673852414,0.315994336269796,0.656561635900289,0.0964559176936746,0.674504146212712,0.281873950269073,0.79120345856063,0.964420828735456,0.0457930704578757,0.201493449276313,0.854915712494403,0.919143669307232,0.601462776307017,0.315218679141253,0.434425032697618,0.513383687241003,0.221376633504406,0.23668507556431,0.318347562570125,0.251409210730344,0.417654484277591,0.682942543877289,0.0919922839384526,0.173760345438495,0.440253392094746,0.126151529839262,0.0792135260999203,0.247885438380763,0.803545740898699,0.0346994972787797,0.602554176468402,0.377983623184264,0.647633373271674,0.636803206289187,0.549850209150463,0.299760839436203,0.975117154419422,0.0216427319683135,0.990655677160248,0.0750372305046767,0.157591608585790,0.355087144533172,0.646579229971394,0.00788368284702301,0.232072836486623,0.00258166203275323,0.309270425001159,0.854049599962309,0.894782895687968,0.691720240982249,0.536943515995517,0.662770064547658,0.0678707058541477,0.816766406409442,0.610042749438435,0.00103665632195771,0.51733058784157,0.764647006290033
0.783,'no ',0,0.668617099756375,0.29950715159066,0.22500627534464,0.265696919290349,0.63738224748522,0.972648609196767,0.406262693693861,0.907978577772155,0.268076372332871,0.960557373706251,0.0774315730668604,0.651985567063093,0.64591665379703,0.5097311809659,0.64552905340679,0.353843643097207,0.0710465298034251,0.547949844971299,0.8939483105205,0.184001551242545,0.119329522829503,0.0909801081288606,0.918785415356979,0.463895487133414,0.369925278006122,0.588049880927429,0.96950216521509,0.200804505730048,0.0795100745745003,0.541267686989158,0.743216330884025,0.88322558789514,0.863084104377776,0.328919433522969,0.932381970342249,0.329663532087579,0.684067835565656,0.984803387662396,0.493525453843176,0.209016814362258,0.152726158732548,0.783451850991696,0.615922501543537,0.827353233704343,0.887480206089094,0.941730302060023,0.572145928395912,0.157327867578715,0.923303072107956,0.0734409906435758,0.275368531700224,0.334843587130308,0.950043264776468,0.482140553183854,0.73405856732279,0.277625132584944,0.474243368720636,0.580794920679182,0.385502612683922,0.791063322452828,0.888832916738465,0.96177690802142,0.601719686994329,0.562583436723799,0.410913994302973,0.103660082211718,0.126228736946359,0.879180307034403,0.0566786162089556,0.971985139418393,0.289865045109764,0.363199377432466,0.140833179932088,0.453906487906352,0.939740592148155,0.390806591603905,0.904923626454547,0.0562344072386622,0.0938829951919615,0.220381991472095,0.100529752671719,0.40935440431349,0.99551059328951,0.483413841808215,0.905415303772315,0.120410990202799,0.749320545233786,0.400005058618262,0.187038662843406,0.58986929198727
4.045,'yes',0,0.759304212173447,0.00188486487604678,0.948740822263062,0.209929375210777,0.573311363579705,0.111157169332728,0.242030695779249,0.54444281803444,0.862104777712375,0.605456600897014,0.411314284196123,0.0795490250457078,0.518649765057489,0.415398471523076,0.664611293701455,0.823172657284886,0.633511310908943,0.0548577916342765,0.374303179560229,0.598230686271563,0.383908663177863,0.726109681650996,0.0362274667713791,0.347313109785318,0.187587687047198,0.132570397108793,0.859211306786165,0.694980818079785,0.285170120652765,0.288239298155531,0.0825762213207781,0.974806308979169,0.674221295397729,0.300074458122253,0.558989150682464,0.719483506167307,0.927651628153399,0.848132958635688,0.200753385899588,0.158199190627784,0.991139494581148,0.624337077373639,0.242382906610146,0.571560008218512,0.586572903208435,0.454649749910459,0.790444256039336,0.764360551489517,0.486507752444595,0.505750911310315,0.190011216094717,0.694413281278685,0.566399554954842,0.410100531531498,0.0883623582776636,0.400832935702056,0.874361020280048,0.612259296933189,0.926647375803441,0.210701829288155,0.201351008843631,0.169349970063195,0.653267619432881,0.87320277816616,0.924815382575616,0.574667019536719,0.522147567942739,0.399480823427439,0.879244800657034,0.972076354315504,0.173268031561747,0.0640697446651757,0.864515269873664,0.345922035397962,0.726572962012142,0.0545653710141778,0.259794457117096,0.996044878615066,0.38297133683227,0.568774702260271,0.643413348356262,0.897778689861298,0.080722670769319,0.928403511177748,0.551325667183846,0.178089908091351,0.168710433878005,0.00824131653644145,0.0131386613938957,0.138231992954388
0.947,'no ',0,0.906558385118842,0.826608722098172,0.395343868760392,0.0908182105049491,0.564496821956709,0.113775915466249,0.0700430471915752,0.523311537923291,0.121693355729803,0.843325033783913,0.854494757717475,0.426941713085398,0.158581792144105,0.237013260135427,0.120570302475244,0.801056716125458,0.996109256520867,0.993331493344158,0.600574031472206,0.495354504091665,0.618899251334369,0.198681296547875,0.579719883855432,0.0351812643930316,0.337378849042580,0.469913836335763,0.928800197085366,0.25288103451021,0.24324492062442,0.873325688531622,0.793866721913218,0.99959122762084,0.0359565736725926,0.594051736639813,0.0258395287673920,0.0666380557231605,0.977833336452022,0.321897377958521,0.953403453342617,0.0209618562366813,0.96924034296535,0.496328385546803,0.242847056826577,0.176313752308488,0.185115883126855,0.422336035175249,0.552203477360308,0.982798683457077,0.187778583727777,0.711621978785843,0.472991405986249,0.094848454464227,0.40435641608201,0.340937280096114,0.349441893165931,0.530037520918995,0.279081836109981,0.324303316418082,0.467554977862164,0.327229430899024,0.994363118661568,0.0185752985998988,0.72713472158648,0.925001116469502,0.199862884124741,0.449167670914903,0.119665103033185,0.905809363583103,0.195272422395647,0.332817791961133,0.137672336539254,0.641954355640337,0.630287304986268,0.345074105774984,0.281327045056969,0.116024039918557,0.220121993450448,0.254970999667421,0.999915226828307,0.42353778751567,0.247160797473043,0.625716450158507,0.439599733566865,0.481029552873224,0.99273627717048,0.86885263491422,0.970798160647973,0.761794451391324,0.453083535656333,0.502965492196381
3.221,'yes',0,0.652174505172297,0.258791476022452,0.939123628661036,0.119122967123985,0.232641735579818,0.55784973106347,0.809909399598837,0.194754394935444,0.388901653233916,0.89820324559696,0.805586548289284,0.262956216698512,0.295192747842520,0.151902608107775,0.493670678464696,0.391502489801496,0.595494206994772,0.367817432386801,0.609954204410315,0.85124783962965,0.211256547365338,0.0942232264205813,0.440380298299715,0.00705398642458022,0.628345762845129,0.786305307643488,0.9547969866544,0.795829311944544,0.65200861892663,0.220248487312347,0.117517691338435,0.58500782889314,0.0486830046866089,0.449828085489571,0.00648223352618515,0.62283983384259,0.568674032110721,0.165204817662016,0.841513088904321,0.509709327248856,0.371218841057271,0.464523831848055,0.690185237210244,0.614093508338556,0.559205241734162,0.578658294631168,0.139870639890432,0.177235265495256,0.687019136734307,0.83264756645076,0.920865649590269,0.611033821711317,0.293290894478559,0.917944105807692,0.00838310597464442,0.261552422307432,0.0166909864638001,0.0257579416502267,0.822587027680129,0.78782701655291,0.920515065314248,0.554209630237892,0.97529798769392,0.211970031261444,0.145076156128198,0.865224194247276,0.855837253388017,0.337012797128409,0.864414192270488,0.618929302319884,0.447649846086279,0.718050811439753,0.847212381195277,0.861270093359053,0.0153028883505613,0.225169801618904,0.693773027742282,0.180193745763972,0.323598166462034,0.480642013484612,0.677981041371822,0.723605844657868,0.186471127904952,0.309707222739235,0.0770809764508158,0.643198251491413,0.901699223788455,0.255868646316230,0.875668979017064,0.77489642240107
2.6147,'yes',0,0.615446483017877,0.776142662391067,0.993175881681964,0.622464596526697,0.198877035873011,0.894729212392122,0.954811147414148,0.00984228611923754,0.574633698677644,0.566715019755065,0.750633957330137,0.578820872819051,0.183337176451460,0.416204076260328,0.334903944749385,0.837874441407621,0.521632699295878,0.745591818355024,0.516851456137374,0.193209385499358,0.97246440895833,0.606418729759753,0.823520137695596,0.459501858102158,0.972541422117501,0.856075922492892,0.851306340191513,0.326046465197578,0.639355492312461,0.459911712678149,0.455665760673583,0.337126618484035,0.839275320759043,0.829899613978341,0.0713039608672261,0.357283274643123,0.888068662257865,0.924183942610398,0.945615123957396,0.338261342607439,0.0584044703282416,0.558288296684623,0.71772389835678,0.126070779515430,0.807210494531319,0.700246046064422,0.815737974829972,0.94811885105446,0.274336723610759,0.86564346542582,0.0999757007230073,0.436108939349651,0.951463571283966,0.285968618933111,0.0927468803711236,0.913494312670082,0.333532823948190,0.0547815328463912,0.216656697914004,0.678656806005165,0.298952006036416,0.172356392256916,0.63557186187245,0.803564510773867,0.459260473260656,0.637344045797363,0.404898512177169,0.266341666923836,0.498978053452447,0.947292333235964,0.730348762590438,0.445319831371307,0.639156671939418,0.287445679074153,0.827477648155764,0.74118969659321,0.630205982131884,0.791828476591036,0.791420956607908,0.316981307696551,0.369798977393657,0.8844646345824,0.0273497337475419,0.190383253619075,0.920736235333607,0.909897793084383,0.360533193219453,0.493356685386971,0.319887180114165,0.50692278589122
5.6,'no ',0,0.994903874350712,0.282738494453952,0.803454260807484,0.225589673267677,0.752804598771036,0.248262732289732,0.756817025365308,0.884611191460863,0.245265129487962,0.250007935799658,0.186190082225949,0.348993379855528,0.385772470152006,0.951721788616851,0.439136684406549,0.148891841992736,0.229342284379527,0.311446836218238,0.862713332520798,0.835221653571352,0.538400742923841,0.88458585110493,0.356978913070634,0.372837049886584,0.734238161006942,0.647431057412177,0.0220767532009631,0.212336514377967,0.152139177778736,0.992251775693148,0.777882122434676,0.519194110529497,0.276006241329014,0.218023586086929,0.169390145689249,0.421483278041705,0.0608945705462247,0.108449889579788,0.596541353967041,0.821778389625251,0.249208876630291,0.464996147202328,0.58068345231004,0.96239352831617,0.99041827605106,0.480820697266608,0.747870981693268,0.767896944889799,0.497418551007286,0.697434281697497,0.88489959621802,0.0496613592840731,0.320284294197336,0.585543921915814,0.427580737043172,0.7697184139397,0.86457810876891,0.94417473883368,0.0121545442380011,0.1642127095256,0.208880003308877,0.307733692228794,0.097923101624474,0.239169657230377,0.799464294686913,0.924136830726638,0.892828424461186,0.707164228660986,0.979440963827074,0.652997005265206,0.81758334254846,0.606521849054843,0.186855900567025,0.75757658900693,0.436358752660453,0.622901280643418,0.766823540441692,0.660368729848415,0.071856142487377,0.501094453735277,0.706433000275865,0.0719634855631739,0.973008326487616,0.782868287758902,0.653119574300945,0.110703624086455,0.187270893715322,0.517486962722614,0.191244810353965,0.161102395504713
3.2,'no ',0,0.8947775575798,0.443052276503295,0.744366799946874,0.263984453864396,0.893962815636769,0.471674553118646,0.134229695191607,0.77664164151065,0.157697185873985,0.250980043318123,0.0225689145736396,0.877597803017125,0.434518640395254,0.85902414121665,0.787520135752857,0.670244839740917,0.420243008993566,0.519465457648039,0.439365986268967,0.56394810625352,0.849991508759558,0.199200574541464,0.0286193625070155,0.999029828002676,0.346514062955976,0.11643494409509,0.642909719608724,0.122514253249392,0.69292271323502,0.45617833500728,0.148348480463028,0.434053051518276,0.170704526128247,0.293710443424061,0.351261772448197,0.457102332264185,0.117169172735885,0.0677107737865299,0.848518263315782,0.60646518971771,0.83058803039603,0.689960979856551,0.972681176383048,0.61340247374028,0.765826079528779,0.593437839532271,0.592439042637125,0.137876741820946,0.313128106063232,0.42712475406006,0.85438626841642,0.118152463342994,0.703223237767816,0.874051807448268,0.489706947701052,0.840650317957625,0.325184794841334,0.755268792621791,0.934767221100628,0.293947868514806,0.885173367103562,0.969049899140373,0.319448364665732,0.945510362740606,0.831784329144284,0.804769239155576,0.203110271366313,0.69114603777416,0.885809586383402,0.763177240500227,0.920568792615086,0.295688456622884,0.815669391304255,0.298410987714306,0.0919015321414918,0.960051751695573,0.138162666698918,0.439564183121547,0.243908491218463,0.0923924688249826,0.872509862296283,0.500926001463085,0.876942630624399,0.682523464784026,0.849417586112395,0.590348358266056,0.844682111172006,0.543823240092024,0.602418388938531,0.0344837163574994
2.346,'yes',0,0.352288753725588,0.170688498998061,0.415115821175277,0.403698925860226,0.486887657316402,0.908489691559225,0.0770921574439853,0.0341480423230678,0.459991947980598,0.0998601156752557,0.930132280336693,0.54276553587988,0.422984506236389,0.990557392593473,0.815628873417154,0.238341762218624,0.633640906540677,0.800597255118191,0.550336085492745,0.571702464250848,0.933362938463688,0.648772071814165,0.495332797523588,0.607841897988692,0.550195800606161,0.0551834276411682,0.794044145615771,0.497665394563228,0.0878577320836484,0.271266125375405,0.322018153034151,0.489811917301267,0.611140953144059,0.718082037288696,0.477754440857098,0.785090482328087,0.89768906054087,0.272029748186469,0.00634100870229304,0.616836032364517,0.517871684394777,0.87140853679739,0.745745219755918,0.907382152741775,0.862820097710937,0.0769788469187915,0.365622483892366,0.687227027490735,0.774182364111766,0.615647583967075,0.0411481538321823,0.0235194247215986,0.449631934287027,0.215396211249754,0.82559631112963,0.400142598897219,0.984585346886888,0.625188873847947,0.93390708626248,0.561340097570792,0.53720670635812,0.84293866273947,0.0847869955468923,0.782294240314513,0.0433230847120285,0.351838753791526,0.0208509871736169,0.833708849735558,0.746644710889086,0.77231813617982,0.286694443551823,0.218969604931772,0.649690885329619,0.575756268342957,0.234474915079772,0.101465172600001,0.00104908086359501,0.815908261574805,0.0893929267767817,0.446511881193146,0.115347554208711,0.184563847724348,0.381177315488458,0.76510684704408,0.92965891608037,0.529478103388101,0.317095161881298,0.476938386913389,0.787895468296483,0.381402394268662
0.08,'no ',0,0.000688677653670311,0.664389673387632,0.692892596125603,0.809180357959121,0.0390658997930586,0.074162265053019,0.36938257003203,0.193410241277888,0.94145298935473,0.218571487581357,0.48189047141932,0.152889629825950,0.813295698724687,0.741231712512672,0.790934276301414,0.468872430967167,0.201001041335985,0.52831315761432,0.369054496288300,0.79541406664066,0.582468650536612,0.048390893265605,0.497952788602561,0.723412641556934,0.0724176515359432,0.466925153741613,0.92561793141067,0.10930803604424,0.534954827977344,0.059667452936992,0.326015220722184,0.749447488691658,0.228928850032389,0.542989828856662,0.108252018922940,0.424999435432255,0.0404330303426832,0.0798064381815493,0.595964180771261,0.133363675558940,0.732910194434226,0.21317888260819,0.375153029337525,0.547648904379457,0.96229092311114,0.725945538841188,0.0590776302851737,0.953595070401207,0.360857662977651,0.452207609545439,0.568662457168102,0.0281524662859738,0.299939810531214,0.458920263452455,0.698296137386933,0.96732097119093,0.900996296200901,0.166405230062082,0.654284982942045,0.852924980223179,0.227295115124434,0.776118190027773,0.442641378147528,0.89188039675355,0.655688940081745,0.881591777550057,0.299766523297876,0.253641765797511,0.0851321159861982,0.850981160765514,0.843651358736679,0.268883596174419,0.948211737442762,0.308014489943162,0.053082930855453,0.199406269704923,0.558263912098482,0.997715583769605,0.63186899269931,0.800359959714115,0.348834831966087,0.105995376594365,0.444462352432311,0.26696023135446,0.233703202567995,0.387899265158921,0.50629161647521,0.467115973355249,0.610839844215661,0.277454424183816
