@relation input_data
@attribute Z numeric
@attribute A numeric
@attribute EP0 numeric
@attribute FL numeric
@attribute MAX_SNR numeric
@attribute NH_PC numeric
@attribute T90 numeric
@attribute bat_image_signif numeric
@attribute bat_img_peak numeric
@attribute bat_trigger_dur numeric
@attribute PROB_Z_GT_4 numeric
@attribute bat_is_rate_trig {'no','yes'}
@attribute uvot_detection {'no','yes'}
@attribute triggerid_str {'106709','111063','111529','111622','114753','117504','130088','148225','148646','148833','150314','151207','152113','153514','154112','156467','163136','163170','174738','176453','177408','177533','178750','179968','180455','180977','191157','192059','205851','207399','208169','209352','209755','211117','211957','213486','213630','213823','214805','217704','217805','219101','221755','228006','228316','228581','229185','231231','231362','232339','232683','238108','238174','239899','240766','252593','255445','259714','263361','271019','275087','276205','278693','278854','279592','280706','282003','284856','285654','286809','287364','295670','296805','297114','299787','301981','302888','305288','306757','306778','308041','309096','309111','310613','312047','313087','313116','313299','313417','316204','316534','317508','319016','319036','319584','323898','324561','324895','326115','330856','331093','332851','332931','334877','335105','336489','337914','338895','342121','349510','350184','350311','352190','352648','353540','355083','357512','359530','359711','359951','370791','370846','373172','373458','374210','375246','377179','378559','412982','414592','416103','416135','419797','420398','421814','425151'}
@attribute useless1 numeric
@attribute useless2 numeric
@attribute useless3 numeric
@attribute useless4 numeric
@attribute useless5 numeric
@attribute useless6 numeric
@attribute useless7 numeric
@attribute useless8 numeric
@attribute useless9 numeric
@attribute useless10 numeric
@attribute useless11 numeric
@attribute useless12 numeric
@attribute useless13 numeric
@attribute useless14 numeric
@attribute useless15 numeric
@attribute useless16 numeric
@attribute useless17 numeric
@attribute useless18 numeric
@attribute useless19 numeric
@attribute useless20 numeric
@attribute useless21 numeric
@attribute useless22 numeric
@attribute useless23 numeric
@attribute useless24 numeric
@attribute useless25 numeric
@attribute useless26 numeric
@attribute useless27 numeric
@attribute useless28 numeric
@attribute useless29 numeric
@attribute useless30 numeric
@attribute useless31 numeric
@attribute useless32 numeric
@attribute useless33 numeric
@attribute useless34 numeric
@attribute useless35 numeric
@attribute useless36 numeric
@attribute useless37 numeric
@attribute useless38 numeric
@attribute useless39 numeric
@attribute useless40 numeric
@attribute useless41 numeric
@attribute useless42 numeric
@attribute useless43 numeric
@attribute useless44 numeric
@attribute useless45 numeric
@attribute useless46 numeric
@attribute useless47 numeric
@attribute useless48 numeric
@attribute useless49 numeric
@attribute useless50 numeric
@attribute useless51 numeric
@attribute useless52 numeric
@attribute useless53 numeric
@attribute useless54 numeric
@attribute useless55 numeric
@attribute useless56 numeric
@attribute useless57 numeric
@attribute useless58 numeric
@attribute useless59 numeric
@attribute useless60 numeric
@attribute useless61 numeric
@attribute useless62 numeric
@attribute useless63 numeric
@attribute useless64 numeric
@data
2.1,-1.436,128,1.356e-05,80.3,0.058,254.3,7.56,187,1.024,0.1582,'yes','yes','336489',0.763868516776711,0.54411066416651,0.139984449371696,0.891396536957473,0.445480989292264,0.553560275351629,0.079324076185003,0.00579394027590752,0.416099508525804,0.412614655448124,0.417855284642428,0.862014211015776,0.81663496978581,0.980600298848003,0.7586855343543,0.748316096374765,0.542819031048566,0.137657359242439,0.259011948946863,0.426958547206596,0.388332079863176,0.681275018723682,0.848914622562006,0.0295435525476933,0.217764829751104,0.48976163007319,0.941929169464856,0.986838819691911,0.514960676431656,0.618390440475196,0.332906713476405,0.252741849049926,0.262238649651408,0.62484867637977,0.934677280951291,0.271813766565174,0.693990263156593,0.570242206566036,0.921934045152739,0.463995605008677,0.0679971391800791,0.640206225216389,0.371391034685075,0.727111502550542,0.114710448775440,0.902616591658443,0.489368624053895,0.523595055565238,0.0239778752438724,0.42011629906483,0.982892925618216,0.901200626278296,0.589855515630916,0.622913335449994,0.657123506302014,0.545513401739299,0.726288217352703,0.0958237329032272,0.349417700432241,0.0754554783925414,0.591480789938942,0.254766996251419,0.603531146654859,0.346548486268148
2.954,-1.705,107.8,4.23e-06,30.4,-0.028,108.6,10.52,600,4.096,0.2168,'yes','yes','275087',0.851536986185238,0.510712642688304,0.387541447533295,0.44542364962399,0.68267098814249,0.476632145233452,0.93279964546673,0.862693901639432,0.729968993226066,0.485382331768051,0.829464562470093,0.734230120433494,0.392327643698081,0.60611394024454,0.776027985615656,0.308485809480771,0.520819741068408,0.146109023364261,0.8068266029004,0.813853747444227,0.689962344244123,0.271486646495759,0.596384648699313,0.52508452697657,0.539852696005255,0.464879059931263,0.290054756915197,0.785399541025981,0.378842692356557,0.184461522847414,0.397003674181178,0.422623072518036,0.375095220515504,0.992207962786779,0.506665922235698,0.420897332951427,0.146704553626478,0.922133773565292,0.332161046797410,0.660388472955674,0.414809863548726,0.630514959339052,0.0787594423163682,0.143955423962325,0.308440229389817,0.407912324881181,0.0707586023490876,0.179870208492503,0.423113527707756,0.936949795344844,0.113705429248512,0.223783172201365,0.0667212042026222,0.384396773763001,0.511972314678133,0.895102133508772,0.937153113773093,0.0158852476160973,0.315649658441544,0.331041589844972,0.923151532188058,0.405691694933921,0.860303487628698,0.663783953059465
0.348,4.998,23.88,3.608e-07,5.4,-0.046,20.46,14.21,4775,128,0.06881,'no','yes','207399',0.0851361262612045,0.522035877685994,0.638802693691105,0.513204515445977,0.0555621853563935,0.654784528538585,0.0791921420022845,0.225442737108096,0.170137594221160,0.66760634467937,0.910013861954212,0.421014097053558,0.340428254334256,0.0659087968524545,0.222541734343395,0.845589299220592,0.130199232371524,0.229796820553020,0.859526046086103,0.780544760171324,0.677312517073005,0.37763700960204,0.917761207092553,0.967215123586357,0.797784143593162,0.818820818327367,0.366319241235033,0.381043988279998,0.683977995300665,0.92392197321169,0.658989832503721,0.705420719925314,0.140540969325230,0.427919617621228,0.633655765559524,0.235688846092671,0.996038782875985,0.34990287409164,0.355788420652971,0.740911270258948,0.751491750357673,0.195341318845749,0.838940708665177,0.0541754313744605,0.279516252456233,0.54095891606994,0.712453425629064,0.465934329666197,0.430531395599246,0.633030216908082,0.459591130260378,0.89853378967382,0.925336099928245,0.602927893633023,0.450048828730360,0.874109670054168,0.241697898833081,0.87477219151333,0.0346138752065599,0.639742084313184,0.429075087420642,0.65981464041397,0.906561501789838,0.404026284115389
4.27,-1.407,89.43,4.836e-06,21.8,0.048,60.2,10,?,2.048,0.1477,'yes','no','117504',0.212332848226652,0.908830109750852,0.637141776503995,0.264851144049317,0.361665805103257,0.461309648584574,0.163347577210516,0.630862586433068,0.542453066213056,0.706113030435517,0.135883076116443,0.0793344725389034,0.482437214581296,0.391482732025906,0.692920518107712,0.84716152609326,0.834821658674628,0.590200767153874,0.378350742394105,0.337593327509239,0.295984473312274,0.0534398278687149,0.828364323358983,0.358323935186490,0.606308857677504,0.260620754677802,0.0351545435842127,0.270132814534009,0.486079242778942,0.174502589507028,0.41097452538088,0.0435562231577933,0.131320212269202,0.360029730247334,0.26091935695149,0.361757719190791,0.883784427773207,0.125565234804526,0.13794983481057,0.728875608416274,0.981218361994252,0.492917096475139,0.948289846535772,0.68206038326025,0.754599220585078,0.331841692095622,0.237736904760823,0.829555601580068,0.590128337731585,0.9806604788173,0.213992552366108,0.596945190103725,0.316881573759019,0.557990761473775,0.648204737808555,0.342791855568066,0.995991580421105,0.520343917887658,0.388829954434186,0.685906785540283,0.597988718887791,0.436280415393412,0.652016581967473,0.92529111285694
6.6,-1.4,95.32,2.878e-06,11.5,0.762,36,6.58,454,16.38,0.1455,'yes','no','177533',0.837805175222456,0.646167338825762,0.356515349587426,0.457161738537252,0.929624219425023,0.532268636394292,0.488398727495223,0.124563921708614,0.144486685749143,0.320312703028321,0.43372618383728,0.721468822332099,0.125125370686874,0.58349682786502,0.214163958095014,0.264747809618711,0.279431016650051,0.915334108984098,0.122003525961190,0.79806181229651,0.245405883993953,0.690131274051964,0.225169848185033,0.488134588114917,0.782152594532818,0.398075845092535,0.145166193600744,0.0297894014511257,0.0786378853954375,0.570591576164588,0.59766670037061,0.49249516101554,0.335838206578046,0.631568948039785,0.710431646090001,0.113533816067502,0.0350277773104608,0.976844349177554,0.68510820181109,0.0464730758685619,0.149463078705594,0.290446826955304,0.0323135158978403,0.880466821137816,0.210309112211689,0.0288861878216267,0.947272814344615,0.980268946383148,0.211677165469155,0.0639960882253945,0.625295989913866,0.00530990329571068,0.417630651267245,0.785515879048035,0.261905374238268,0.0183211779221892,0.0434572852682322,0.895663582719862,0.885495456401259,0.284353139810264,0.797639588359743,0.0162256557960063,0.827085749711841,0.715504739200696
3.53,-1.148,69.81,1.873e-06,27.4,-0.048,109.9,10.48,775,8.192,0.2178,'yes','no','177408',0.518272390356287,0.701481133000925,0.541238378267735,0.909226937452331,0.469469418516383,0.488596851471812,0.649255278287455,0.216040888568386,0.782772832782939,0.188242670847103,0.687242031563073,0.565662391716614,0.810086792102084,0.73977730772458,0.837055661482736,0.394543640315533,0.292537817964330,0.386826437432319,0.909214786719531,0.114457331830636,0.0457093773875386,0.594396561617032,0.692581879440695,0.304217820055783,0.397452164208516,0.185380272567272,0.80501567106694,0.4528051414527,0.367639065952972,0.503310890635476,0.724416268058121,0.445078515447676,0.144085010513663,0.938801625045016,0.939351366832852,0.480489324545488,0.449742154683918,0.181679851841182,0.95655241375789,0.9050419179257,0.740884035360068,0.989797877147794,0.31136058177799,0.905101063195616,0.720558039844036,0.375770507147536,0.960351798450574,0.937438410473987,0.623117615003139,0.553028055466712,0.0812956818845123,0.164533092640340,0.421291159000248,0.420578031800687,0.292456823866814,0.603128450224176,0.540937951998785,0.65240124380216,0.91516390396282,0.812203174456954,0.797312199138105,0.630647745681927,0.285605604993179,0.092804104089737
0.767,-1.74,113.1,1.859e-06,52.7,0.148,16.2,10.83,262,0.512,0.1073,'yes','yes','310613',0.588166965171695,0.408926100935787,0.889731246046722,0.50479011470452,0.454848530003801,0.794126050779596,0.198526361258700,0.261948047904298,0.438406188506633,0.208412169246003,0.373187644639984,0.910833343630657,0.683139393106103,0.714600728126243,0.328551519196481,0.164026745827869,0.94895824068226,0.809129455825314,0.899701660731807,0.0552222533151507,0.80743050808087,0.151662720367312,0.982655333122239,0.389176544733346,0.768969166092575,0.746882675448433,0.623548656469211,0.950503701809794,0.96560785244219,0.435102171497419,0.986518136458471,0.344489792361856,0.678284756606445,0.221545732580125,0.547361803706735,0.0221448969095945,0.463348056422547,0.57792197051458,0.096422738628462,0.825084684416652,0.741877334192395,0.205163427861407,0.411320599261671,0.0287062893621624,0.095007663127035,0.0631215490866452,0.930835026549175,0.408646709984168,0.72397145233117,0.117136305663735,0.0849722884595394,0.442386162001640,0.864021898480132,0.284107164479792,0.441039954312146,0.47746307682246,0.581775784026831,0.249841090291739,0.885986713459715,0.406813998473808,0.279807955259457,0.46238023461774,0.69372340827249,0.611376829678193
0.5295,-1.353,35.31,5.909e-07,19.6,0.267,5.55,9.43,221,1.024,0.0256,'yes','yes','330856',0.372552923625335,0.122589033329859,0.304065759293735,0.436335278209299,0.0303922826424241,0.79321660543792,0.485263837035745,0.425347902113572,0.146333705866709,0.627866730559617,0.222535919165239,0.85928649129346,0.602059551514685,0.00633757119067013,0.886302676051855,0.302731716772541,0.150676871417090,0.834660080261528,0.0278070408385247,0.450831626774743,0.826683234423399,0.442092910408974,0.778569329762831,0.106099733384326,0.535793018527329,0.497515942901373,0.716353704454377,0.980535520706326,0.131365502718836,0.803400003584102,0.160581415751949,0.00760598224587739,0.301702048396692,0.429235582007095,0.776158299529925,0.884856624761596,0.355657940497622,0.842766169458628,0.140600018436089,0.83814900717698,0.988613285357133,0.666969157988206,0.758521280949935,0.861464771209285,0.409181651193649,0.575362018775195,0.875413889763877,0.715812667505816,0.107432146091014,0.238063470926136,0.367003100458533,0.434403832070529,0.269213083898649,0.703032895224169,0.328207223676145,0.0257822321727872,0.11023478070274,0.793379473267123,0.837046667933464,0.497335311258212,0.485407169675454,0.879937420133501,0.353398476261646,0.658315523061901
2.5,-1.346,124.4,5.22e-06,13.5,0.119,112.2,6.76,419,12.16,0.1627,'yes','yes','280706',0.0786734519060701,0.976469419896603,0.44478287640959,0.424926241161302,0.354304576525465,0.87406472186558,0.54900819552131,0.873543057357892,0.295310521498322,0.461990154813975,0.132537541212514,0.945154452230781,0.97905692923814,0.503502567997202,0.99816557369195,0.611403794959188,0.431725412607193,0.419807156082243,0.157585372915491,0.900134549476206,0.963788169436157,0.759928008075804,0.257887328742072,0.486886696191505,0.533091923687607,0.646142122801393,0.071864660596475,0.672446738928556,0.0299135786481202,0.259038827847689,0.634609069908038,0.678657745709643,0.909479013178498,0.751856067450717,0.916235048789531,0.90238480316475,0.798821130534634,0.26967677497305,0.156899156747386,0.180255242623389,0.318425683770329,0.563677781494334,0.352791790850461,0.97400296269916,0.693517205538228,0.848693358479068,0.610776609508321,0.0159384768921882,0.0894634928554296,0.0893625316675752,0.566798278130591,0.783586353063583,0.484109806828201,0.49733971292153,0.839257152751088,0.823967940406874,0.525187687482685,0.982903577852994,0.376146088819951,0.00327872787602246,0.914011241402477,0.430599481333047,0.803917652694508,0.182143749436364
1.969,-1.303,105.2,5.613e-06,50.7,0.044,199.3,10,382,2.048,0.2061,'yes','yes','331093',0.875724473735318,0.694249871419743,0.920671615982428,0.625056885648519,0.605917853768915,0.489404293708503,0.205108537338674,0.811532479012385,0.290349408052862,0.790672359755263,0.337191688129678,0.101044888142496,0.154350061202422,0.430157573660836,0.967427213676274,0.720808362122625,0.868980649160221,0.474792842054740,0.717668366618454,0.0183303111698478,0.594592994777486,0.720147158252075,0.360454984242097,0.312590269837528,0.878664976451546,0.310727318516001,0.710623233346269,0.874580494128168,0.179237011121586,0.353072197409347,0.71259699203074,0.103740613907576,0.936707024695352,0.733176312409341,0.514950823970139,0.505507204914466,0.16272187163122,0.614170951070264,0.731690616812557,0.0826130353379995,0.254714065231383,0.459067253861576,0.857794120442122,0.528698944719508,0.153403674717993,0.823538246564567,0.298276487039402,0.770311141386628,0.293200664920732,0.0568801960907876,0.314960434800014,0.562605099286884,0.926772006088868,0.221811735071242,0.128196171950549,0.816862082341686,0.352265347028151,0.585882392479107,0.474437919678167,0.915497238514945,0.0667292824946344,0.645280635682866,0.854135466041043,0.99543616664596
0.714,-1.088,92.03,4.432e-07,12.5,0.007,4.3,10.59,323,1.024,0.04889,'yes','no','174738',0.937747127842158,0.500489580677822,0.982497942168266,0.631285871611908,0.602176578715444,0.972754493821412,0.488936721812934,0.404112040065229,0.0188110417220742,0.583826324669644,0.395266285864636,0.71859864029102,0.301794536178932,0.932462899247184,0.438880012836307,0.696781874401495,0.756614790530875,0.544902838533744,0.570463711163029,0.372677438892424,0.132191977929324,0.262635458027944,0.966107960091904,0.717328500235453,0.75236134394072,0.827677896479145,0.419104330707341,0.246324601816013,0.778412860119715,0.0416682371869683,0.113520563347265,0.862592783058062,0.162133190082386,0.558696049498394,0.0303628733381629,0.593307560309768,0.694307023892179,0.367101294454187,0.408104848116636,0.504939117701724,0.389358441112563,0.0096617117524147,0.602209109812975,0.299006927525625,0.57378045655787,0.901975932065398,0.889040293637663,0.251884924247861,0.6492600152269,0.115500696469098,0.384205420967191,0.565567031735554,0.703041311586276,0.890665045939386,0.560137592954561,0.836239025462419,0.694080135785043,0.995395335834473,0.223539627855644,0.489054526202381,0.495582287432626,0.358278493396938,0.175087959971279,0.295783863868564
3.35,-1.313,174.5,9.705e-06,57.9,0.014,453.2,7.59,196,1.024,0.1549,'yes','yes','319584',0.545179745648056,0.0418023243546486,0.00739501952193677,0.958926257211715,0.440261129988357,0.975459287175909,0.605367581592873,0.983244530623779,0.668837735895067,0.0127936552744359,0.783578239148483,0.0381890109274536,0.667835425818339,0.233141494682059,0.762985271401703,0.87764029763639,0.147083145333454,0.257716320455074,0.473813945660368,0.777595852734521,0.458629831671715,0.424656119663268,0.202060504816473,0.0905206843744963,0.446774103911594,0.931977143744007,0.311937997350469,0.395185652421787,0.360886151902378,0.486801885999739,0.266407565912232,0.190784066449851,0.443872299045324,0.603077319683507,0.509751440724358,0.0230323339346796,0.314275283599272,0.720281286397949,0.74366812617518,0.717648445861414,0.543540811398998,0.75350166624412,0.702224407345057,0.733659681165591,0.28202225943096,0.923694914672524,0.67425685795024,0.215945167234167,0.585109896259382,0.721955795073882,0.921953439246863,0.248377904063091,0.913480103481561,0.0599879047367722,0.603209278080612,0.887117718346417,0.422644650796428,0.548057022504508,0.262150537455454,0.921925975941122,0.593109448440373,0.849252275191247,0.38653910625726,0.246694656321779
3.969,-1.375,111,2.609e-06,13.2,0.005,60.48,10.96,1019,12.16,0.1747,'yes','yes','148225',0.849877706030384,0.78215815522708,0.503763885470107,0.827212687116116,0.718103226274252,0.205650993157178,0.229428471531719,0.844462582143024,0.0303397534880787,0.095915475860238,0.00448472867719829,0.152515796944499,0.788012748584151,0.607992370380089,0.775702292798087,0.35635075555183,0.253529984969646,0.804162105545402,0.645880588563159,0.68009076686576,0.142850198317319,0.140947427600622,0.909021951025352,0.81203734385781,0.393948443932459,0.0532617568969727,0.540266101947054,0.250996838556603,0.564446232980117,0.457465021172538,0.888607065193355,0.31513657188043,0.275829772697762,0.92537600826472,0.155160441063344,0.67468874133192,0.855686330236495,0.888271826785058,0.630250433692709,0.597757058218122,0.414137275656685,0.600439632777125,0.88468579784967,0.471324887592345,0.739555297419429,0.497552628163248,0.261551144300029,0.353120646206662,0.552270016400144,0.226074383128434,0.95590726705268,0.453214318724349,0.500529971206561,0.0858950517140329,0.187679198570549,0.484761068364605,0.476437546079978,0.824747507460415,0.660662405192852,0.549893449293450,0.115817528450862,0.759629214648157,0.351777472766116,0.699954917421564
0.624,?,25.97,4.777e-07,13.3,0.047,9.63,7.06,177,1.024,0.104,'yes','yes','419797',0.289133740589023,0.430198303656653,0.603935227030888,0.766358501976356,0.272420618217438,0.759543548570946,0.0570158283226192,0.112036575563252,0.673386284150183,0.854813850019127,0.0578432702459395,0.913624761393294,0.972986617358401,0.941135246539488,0.288771296385676,0.749811551999301,0.253247770713642,0.440866509452462,0.73098604590632,0.931488532340154,0.991608504205942,0.736576910829172,0.50558869400993,0.574739820091054,0.737688596127555,0.528698248090222,0.819685291266069,0.365782608743757,0.978053752100095,0.304793190211058,0.749207457760349,0.74390265182592,0.667316609993577,0.710375462193042,0.32853594282642,0.301926457090303,0.553245500661433,0.103320109192282,0.216948242159560,0.773805318865925,0.59618758270517,0.100392800755799,0.134584699990228,0.335638796677813,0.343955294927582,0.50446131778881,0.218736563809216,0.519007008057088,0.984801697311923,0.420724075753242,0.614349849522114,0.861033022636548,0.97559283906594,0.595337480539456,0.390076347393915,0.601706193294376,0.670429290737957,0.105085194576532,0.550246261525899,0.387610464822501,0.224054155871272,0.710564167704433,0.09766991622746,0.135715542128310
1.37,-1.772,?,4.936e-07,14.3,0.071,18.36,11.42,236,0.512,0.08047,'yes','yes','370846',0.728107042144984,0.73682066029869,0.166871248045936,0.740860335761681,0.210870230570436,0.914774900302291,0.872257869690657,0.681178663158789,0.552789073903114,0.884651164757088,0.208436846965924,0.280390028143302,0.0329887815751135,0.245822586119175,0.752886162837967,0.437010091263801,0.889231889043003,0.468983382219449,0.140480498317629,0.955234627006575,0.872579354792833,0.00855626841075718,0.509339785436168,0.716224164469168,0.474998819176108,0.726839200826362,0.667721219593659,0.86710600880906,0.904745545703918,0.0796507569029927,0.155886798398569,0.756980078294873,0.876578702358529,0.649697236251086,0.430962258018553,0.329238352132961,0.336145904613659,0.988798929844052,0.145177469355986,0.375029900344089,0.53599943453446,0.139089266536757,0.635808551451191,0.194725848268718,0.612177263945341,0.106552833458409,0.848146571079269,0.117118655703962,0.863400481408462,0.257602690020576,0.800492354203016,0.336608941201121,0.630845531122759,0.790361252380535,0.488746454939246,0.254232418956235,0.743231393164024,0.0942550851032138,0.963651253143325,0.945321454899386,0.514079969609156,0.922594111412764,0.539967738091946,0.329598903423175
4.813,?,268.9,5.319e-07,15.2,0.018,31.72,7.73,1502,64,0.1948,'no','no','414592',0.165253762621433,0.73347173188813,0.706361369928345,0.94854694046080,0.288033673074096,0.949445303995162,0.9317524258513,0.00523529923520982,0.273070797557011,0.951949417823926,0.42668445315212,0.849832261446863,0.98250771034509,0.134386968100443,0.321349583100528,0.0605546813458204,0.361712663201615,0.81293902778998,0.379309372510761,0.958995763212442,0.210832811659202,0.577911389293149,0.822808835888281,0.0798697269055992,0.567803255980834,0.83733082562685,0.529233017237857,0.0612256147433072,0.662691922858357,0.713850339176133,0.839363971259445,0.575478692771867,0.917315701488405,0.16953447740525,0.510347434552386,0.228720287792385,0.739827063400298,0.45395847922191,0.252713545458391,0.627857187530026,0.170784380752593,0.178693071706221,0.302683491958305,0.963739863131195,0.205130239250138,0.138104632264003,0.631503401091322,0.30722004850395,0.899680414702743,0.124341479968280,0.472852046834305,0.6685957738664,0.634220300475135,0.692206458654255,0.769045755499974,0.314316512085497,0.0500182290561497,0.487695686053485,0.951496148016304,0.498620759462938,0.67360553285107,0.201954643474892,0.499490568879992,0.530329707311466
1.314,-1.375,230.4,2.792e-05,273.8,0.118,83,8.08,110,0.256,0.03216,'yes','yes','239899',0.584100200794637,0.521248027449474,0.674096365459263,0.238071968778968,0.318791687022895,0.740390505641699,0.591583671979606,0.216872522141784,0.934225065167993,0.819947498152032,0.981899292441085,0.340224725194275,0.837542807217687,0.116786404512823,0.193621460814029,0.581470985664055,0.181282342411578,0.361794021911919,0.940439551370218,0.996054765302688,0.17585243540816,0.295488825999200,0.234002362238243,0.23692200682126,0.945761227747425,0.389143319800496,0.616955290315673,0.664012884488329,0.313608218915761,0.895489721093327,0.303746623452753,0.9031697451137,0.649144518189132,0.571891929022968,0.125933725852519,0.375905021326616,0.951687537133694,0.376527982996777,0.926222792360932,0.491400932660326,0.388676802162081,0.240345415193588,0.163575400598347,0.63033803505823,0.348400584422052,0.189418401336297,0.638267877046019,0.641164132161066,0.78381039458327,0.762951297219843,0.625535246450454,0.589447267353535,0.0142143887933344,0.359950292855501,0.704889613669366,0.223087396938354,0.0841180284041911,0.294193846406415,0.90709277568385,0.761400561779737,0.60881076916121,0.58596724155359,0.93181868409738,0.612282588146627
1.159,-1.159,223.1,1.387e-05,85.7,0.133,26.78,8.76,219,1.024,0.06414,'yes','yes','240766',0.826639759819955,0.826815493404865,0.626994933467358,0.510556585853919,0.01827477151528,0.0890806342940778,0.448442719178274,0.103633128339425,0.547210144344717,0.231834582984447,0.343470585765317,0.798623425653204,0.855256683425978,0.275913255289197,0.304823593003675,0.309236192610115,0.844449129421264,0.424197286600247,0.926010905532166,0.557940911035985,0.777849451638758,0.0590207490604371,0.194105432834476,0.538765341509134,0.816295905038714,0.466289073927328,0.879076516721398,0.805287449155003,0.240642354125157,0.655165816890076,0.303021408151835,0.529890212928876,0.115624149562791,0.428283448098227,0.450450968928635,0.761231916490942,0.211342025315389,0.290171808563173,0.182679862482473,0.0469794706441462,0.109111482277513,0.528435712680221,0.423436509910971,0.198941165115684,0.893299489514902,0.138293020427227,0.851547974394634,0.0239604779053479,0.877155459718779,0.311322496505454,0.816836463753134,0.213313749060035,0.57878693449311,0.529085323913023,0.387988819042221,0.00598904327489436,0.76743065007031,0.389686446171254,0.585137472487986,0.302457981742918,0.788569079944864,0.115950214210898,0.908207292668521,0.0474076073151082
3,-1.613,130.1,8.995e-06,84.9,0.071,267.5,11.48,332,1.024,0.1213,'yes','yes','357512',0.734741739695892,0.633327959803864,0.0741910855285823,0.988610181957483,0.351242052856833,0.140800193417817,0.579159330343828,0.126628769561648,0.816528593888506,0.918687672819942,0.668813881929964,0.825975180137902,0.418886977713555,0.380268880631775,0.373170119011775,0.0344495158642530,0.253715988714248,0.903253034222871,0.401893575442955,0.109987808158621,0.929950805613771,0.000666925916448236,0.981088649714366,0.413856788305566,0.653729089768603,0.694321644492447,0.927386886673048,0.805225434713066,0.135824379744008,0.20242708013393,0.369131776504219,0.0495358631014824,0.812793970340863,0.575900791678578,0.0708194400649518,0.371128634316847,0.410756052704528,0.774688552133739,0.094376950059086,0.773614918114617,0.612502887379378,0.523965945467353,0.650735246948898,0.431411955272779,0.655899781500921,0.564098342321813,0.186969465110451,0.405893418937922,0.927913235966116,0.61051201284863,0.0552909625694156,0.417748467531055,0.117426367476583,0.376521966420114,0.578487458173186,0.311242881929502,0.83422629465349,0.604995217872784,0.183786365203559,0.816744211362675,0.793199174338952,0.91784050827846,0.0277918623760343,0.447748036123812
6.7,-0.4048,98.2,7.597e-07,16.7,0.038,8.19,9.39,200,1.024,0.0952,'yes','no','324561',0.993517299182713,0.331001303857192,0.989711990579963,0.0884774115402251,0.952843576436862,0.139782639918849,0.210118179209530,0.227296596160159,0.0497805124614388,0.95544841256924,0.354679915122688,0.104610068257898,0.661442522658035,0.41962098935619,0.243147454224527,0.871444426942617,0.200525836553425,0.239063965156674,0.686699957819656,0.160719533218071,0.308722805697471,0.361282384023070,0.524668236263096,0.338171607581899,0.857101130764931,0.820762536954135,0.367255602497607,0.0200151749886572,0.860753400949761,0.88157454226166,0.436270997859538,0.527100700419396,0.971128666074947,0.392738540424034,0.465225667227060,0.167593625141308,0.680052238982171,0.635445596184582,0.339871794683859,0.815020021051168,0.0773228260222822,0.732479485915974,0.572655050083995,0.0603878118563443,0.189617488300428,0.131113112671301,0.971945639234036,0.447906196815893,0.0726398569531739,0.441430289531127,0.333319637458771,0.186342122964561,0.709887212142348,0.456860290840268,0.381283780792728,0.556378074223176,0.743937495397404,0.648177874274552,0.608540222980082,0.466710105538368,0.457117312587798,0.917546272510663,0.487458987161517,0.289631033316255
1.489,-1.546,146.4,1.363e-05,80.6,0.064,103.2,10.8,295,1.024,0.09424,'yes','yes','205851',0.336001946125180,0.329614584101364,0.0129192017484456,0.71886130864732,0.245930764824152,0.164397470187396,0.234133551595733,0.319219881668687,0.083431274164468,0.492213247576728,0.790685408981517,0.386319419601932,0.711014098022133,0.338848361512646,0.0122476338874549,0.242813707562163,0.777594761690125,0.158664402551949,0.164488506503403,0.510517866816372,0.893401159206405,0.728401063010097,0.866939371917397,0.217067203717306,0.656123124528676,0.000779180554673076,0.364509955979884,0.946074202423915,0.483296020422131,0.877876359270886,0.272214481374249,0.500875871395692,0.55754230893217,0.404557781526819,0.36368502676487,0.0170365583617240,0.0649187075905502,0.0942658591084182,0.824921461055055,0.299520540516824,0.72533508692868,0.767604570602998,0.709800073644146,0.406824179692194,0.784719539340585,0.472041851142421,0.127744322875515,0.807184155099094,0.853156785713509,0.432206464931369,0.0194513914175332,0.760036189807579,0.394868029747158,0.696824164129794,0.896456459071487,0.0545306755229831,0.376956277294084,0.0373307128902525,0.361743748420849,0.853511876659468,0.203915085410699,0.583272204967216,0.128654617816210,0.410654100822285
2.625,-0.8031,43.47,1.098e-06,17.7,0.007,79.79,8.87,1732,64,0.2002,'no','yes','353540',0.125221106689423,0.530210505239666,0.111308987019584,0.640394620131701,0.809984619729221,0.408250531181693,0.968845151830465,0.405401071999222,0.924318947596475,0.390691413311288,0.498886194312945,0.298130326671526,0.598842425039038,0.182541420683265,0.410385278053582,0.275464817881584,0.388934414368123,0.094978196779266,0.490348159335554,0.750464496202767,0.0896438041236252,0.279865752207115,0.930212287930772,0.839729314902797,0.870741890743375,0.00745674502104521,0.864101671380922,0.749844687292352,0.0357224803883582,0.709698196966201,0.343263088027015,0.889003288932145,0.0858940195757896,0.359842262696475,0.668617256684229,0.247971474891528,0.854360518045723,0.409250964643434,0.528045158367604,0.750968458363786,0.731768831377849,0.365847272332758,0.142213518964127,0.38653921126388,0.282704332610592,0.205765109276399,0.567397794453427,0.697486722609028,0.0489366604015231,0.54445569915697,0.668701565591618,0.640372429275885,0.0896789832040668,0.992826932575554,0.808905486483127,0.0181352098006755,0.364656883757561,0.0263326710555702,0.922446209704503,0.463323506293818,0.608700906392187,0.652403539977968,0.0749831143766642,0.495654189027846
