@relation input_data
@attribute Z numeric
@attribute A numeric
@attribute EP0 numeric
@attribute FL numeric
@attribute MAX_SNR numeric
@attribute NH_PC numeric
@attribute T90 numeric
@attribute bat_image_signif numeric
@attribute bat_img_peak numeric
@attribute bat_trigger_dur numeric
@attribute PROB_Z_GT_4 numeric
@attribute bat_is_rate_trig {'no','yes'}
@attribute uvot_detection {'no','yes'}
@attribute triggerid_str {'106709','111063','111529','111622','114753','117504','130088','148225','148646','148833','150314','151207','152113','153514','154112','156467','163136','163170','174738','176453','177408','177533','178750','179968','180455','180977','191157','192059','205851','207399','208169','209352','209755','211117','211957','213486','213630','213823','214805','217704','217805','219101','221755','228006','228316','228581','229185','231231','231362','232339','232683','238108','238174','239899','240766','252593','255445','259714','263361','271019','275087','276205','278693','278854','279592','280706','282003','284856','285654','286809','287364','295670','296805','297114','299787','301981','302888','305288','306757','306778','308041','309096','309111','310613','312047','313087','313116','313299','313417','316204','316534','317508','319016','319036','319584','323898','324561','324895','326115','330856','331093','332851','332931','334877','335105','336489','337914','338895','342121','349510','350184','350311','352190','352648','353540','355083','357512','359530','359711','359951','370791','370846','373172','373458','374210','375246','377179','378559','412982','414592','416103','416135','419797','420398','421814','425151'}
@attribute useless1 numeric
@attribute useless2 numeric
@attribute useless3 numeric
@attribute useless4 numeric
@attribute useless5 numeric
@attribute useless6 numeric
@attribute useless7 numeric
@attribute useless8 numeric
@attribute useless9 numeric
@attribute useless10 numeric
@attribute useless11 numeric
@attribute useless12 numeric
@attribute useless13 numeric
@attribute useless14 numeric
@attribute useless15 numeric
@attribute useless16 numeric
@attribute useless17 numeric
@attribute useless18 numeric
@attribute useless19 numeric
@attribute useless20 numeric
@attribute useless21 numeric
@attribute useless22 numeric
@attribute useless23 numeric
@attribute useless24 numeric
@attribute useless25 numeric
@attribute useless26 numeric
@attribute useless27 numeric
@attribute useless28 numeric
@attribute useless29 numeric
@attribute useless30 numeric
@attribute useless31 numeric
@attribute useless32 numeric
@data
0.767,-1.74,113.1,1.859e-06,52.7,0.148,16.2,10.83,262,0.512,0.1073,'yes','yes','310613',0.61171614821069,0.454019057797268,0.0237456129398197,0.668197843478993,0.585554266581312,0.57905150251463,0.993087994167581,0.404168028617278,0.822731139138341,0.274312311317772,0.283846616512164,0.583489366807044,0.574268935015425,0.22535369428806,0.368023680988699,0.0145811690017581,0.967136891558766,0.719130421523005,0.0129941345658153,0.372832809109241,0.0584525400772691,0.379272100748494,0.0274546258151531,0.620938875712454,0.629906958667561,0.299424580065534,0.079398994334042,0.457891926402226,0.658282777061686,0.789771556854248,0.0634431657381356,0.831064361613244
0.5295,-1.353,35.31,5.909e-07,19.6,0.267,5.55,9.43,221,1.024,0.0256,'yes','yes','330856',0.234398158267140,0.698025927878916,0.554072542814538,0.118426740169525,0.602728179655969,0.107552005676553,0.080397398211062,0.355089978082106,0.691966876853257,0.839021917898208,0.673554189736024,0.443571839248762,0.570060812402517,0.925774486968294,0.608600584091619,0.597388472175226,0.407046920154244,0.108211616054177,0.77172251068987,0.0197687766049057,0.930439279181883,0.406269585946575,0.20754535892047,0.16566202044487,0.133963158354163,0.382931252010167,0.29310340504162,0.706206081202254,0.721042646560818,0.199896237580106,0.538321811240166,0.759070585016161
2.5,-1.346,124.4,5.22e-06,13.5,0.119,112.2,6.76,419,12.16,0.1627,'yes','yes','280706',0.684859016910195,0.634025721345097,0.00595661136321723,0.457440334372222,0.13973140809685,0.952070644358173,0.613801782252267,0.161987332394347,0.330983789637685,0.173123706597835,0.000425200210884213,0.118882672162727,0.531995296943933,0.928079788805917,0.525569569086656,0.291061639552936,0.385676629142836,0.680806633317843,0.606865080539137,0.462229215539992,0.331621041987091,0.199744273442775,0.442612566752359,0.934503808384761,0.8298706964124,0.72059655142948,0.411598077276722,0.331438238965347,0.82862898055464,0.571311203762889,0.126696825260296,0.70396297192201
1.969,-1.303,105.2,5.613e-06,50.7,0.044,199.3,10,382,2.048,0.2061,'yes','yes','331093',0.85078589594923,0.194170237286016,0.476097294595093,0.937600312987342,0.706070716260001,0.309830271173269,0.79154782439582,0.132770947646350,0.264469145564362,0.451679165707901,0.948672567028552,0.702941342955455,0.76893615629524,0.559560682857409,0.978055628482252,0.541041338816285,0.163614346180111,0.418898578733206,0.287122642621398,0.673150336835533,0.48288618796505,0.0229322114028037,0.670312483329326,0.676912730094045,0.973648877814412,0.155499612446874,0.208813858451322,0.902383614331484,0.707115145632997,0.853595823748037,0.211155087687075,0.245868885656819
0.714,-1.088,92.03,4.432e-07,12.5,0.007,4.3,10.59,323,1.024,0.04889,'yes','no','174738',0.987246802309528,0.482030960032716,0.340710076503456,0.326421034522355,0.0761845342349261,0.177386097377166,0.0686753403861076,0.436524281743914,0.0409429650753736,0.105349361430854,0.111291394103318,0.282132959226146,0.94514269568026,0.258979260455817,0.97890284541063,0.0836203340440989,0.166547927074134,0.948035048088059,0.510695214150473,0.389916223473847,0.188401678344235,0.518174197524786,0.855424875859171,0.56484661065042,0.90570768318139,0.916563737671822,0.00646392465569079,0.110561653971672,0.744023739593104,0.0514259040355682,0.99686695006676,0.155497779604048
3.35,-1.313,174.5,9.705e-06,57.9,0.014,453.2,7.59,196,1.024,0.1549,'yes','yes','319584',0.727728132624179,0.863089283229783,0.591362707782537,0.353469950146973,0.241613355930895,0.0768080693669617,0.718040024163201,0.258581321919337,0.00211347918957472,0.751388646895066,0.779828635044396,0.0347643482964486,0.539436671184376,0.542065689805895,0.381035087164491,0.289375090273097,0.276040013181046,0.784391249297187,0.0988199005369097,0.328335824189708,0.431235394440591,0.82936036027968,0.512970063136891,0.138664129422978,0.0726796931121498,0.592260415432975,0.676051063230261,0.503863250603899,0.0796275706961751,0.575614987872541,0.45685690571554,0.5373890704941
3.969,-1.375,111,2.609e-06,13.2,0.005,60.48,10.96,1019,12.16,0.1747,'yes','yes','148225',0.95764554105699,0.497057781321928,0.755955420900136,0.148866447852924,0.350767223862931,0.417888851603493,0.0259957460220903,0.147781627252698,0.449682142352685,0.883655213518068,0.219570854911581,0.972384513588622,0.417795903515071,0.0570743719581515,0.912392807891592,0.595659414073452,0.522963988594711,0.738731056451797,0.83829663018696,0.550519657786936,0.336278574541211,0.262131282826886,0.114022683352232,0.139664198039100,0.48224473092705,0.00851968606002629,0.349940989632159,0.494594830321148,0.428122449899092,0.152137764729559,0.942836800590158,0.081575530814007
0.624,?,25.97,4.777e-07,13.3,0.047,9.63,7.06,177,1.024,0.104,'yes','yes','419797',0.983467197744176,0.761364286066964,0.131889368873090,0.576749882660806,0.459117530146614,0.332135553238913,0.0961726552341133,0.124064809642732,0.870871727354825,0.60650264727883,0.258522723801434,0.963616507826373,0.283902154071257,0.265050651272759,0.298719949554652,0.628247148822993,0.893338270718232,0.124774946132675,0.585940805496648,0.414375737542287,0.0466451067477465,0.872298053931445,0.784791029524058,0.925241549033672,0.360452320193872,0.775484703714028,0.658819515258074,0.760928352130577,0.505882049445063,0.0745481674093753,0.580762793542817,0.0135741613339633
1.37,-1.772,?,4.936e-07,14.3,0.071,18.36,11.42,236,0.512,0.08047,'yes','yes','370846',0.671218834584579,0.685727821430191,0.799353148322552,0.17201272607781,0.94196176668629,0.740070425905287,0.752168947830796,0.147844578837976,0.564386566635221,0.0651912076864392,0.884076832560822,0.0757669697050005,0.906309118727222,0.0964043061248958,0.492545343004167,0.667381551582366,0.251133461948484,0.863708398072049,0.0947186148259789,0.599410743685439,0.522311360342428,0.202045386889949,0.687891191802919,0.751977085135877,0.467289281776175,0.225550880888477,0.8719413401559,0.967081770300865,0.0291925973724574,0.173225261503831,0.507055286550894,0.735293533653021
4.813,?,268.9,5.319e-07,15.2,0.018,31.72,7.73,1502,64,0.1948,'no','no','414592',0.0165659496560693,0.0737446860875934,0.4668265117798,0.960780328139663,0.751649332232773,0.214854822028428,0.489544769516215,0.628755506128073,0.529567464953288,0.100508872652426,0.524654041742906,0.350540191400796,0.316733469022438,0.183038978837430,0.685492984950542,0.758597383275628,0.61648080451414,0.169332457706332,0.475073801353574,0.69781585293822,0.158861687406898,0.671323626302183,0.642160909250379,0.0390921514481306,0.190116626676172,0.0553362069185823,0.722210319479927,0.781805670820177,0.307167990598828,0.411637180252001,0.110506169963628,0.751599256880581
1.314,-1.375,230.4,2.792e-05,273.8,0.118,83,8.08,110,0.256,0.03216,'yes','yes','239899',0.5280016947072,0.389853317989036,0.935146356932819,0.425052731996402,0.855918428394943,0.961435520322993,0.0341714848764241,0.68981300573796,0.0842217952013016,0.0661550851073116,0.689779106061906,0.942165711894631,0.448790970258415,0.229243741137907,0.211346966214478,0.111040302552283,0.0289881632197648,0.865418267669156,0.0497047051321715,0.622245563194156,0.772943956311792,0.91428147489205,0.632165745832026,0.51355621824041,0.349243634613231,0.82065069116652,0.535821688128635,0.189886789768934,0.92946270131506,0.81617736723274,0.508050973527133,0.644000751199201
1.159,-1.159,223.1,1.387e-05,85.7,0.133,26.78,8.76,219,1.024,0.06414,'yes','yes','240766',0.251273551024497,0.877260457724333,0.768258518539369,0.200362286763266,0.132134651299566,0.683628919068724,0.131154451286420,0.9703004732728,0.502340997103602,0.195481707109138,0.248711645137519,0.629345642635599,0.126339425798506,0.461957924533635,0.867975167464465,0.833734981250018,0.0855820127762854,0.276843100087717,0.729936230927706,0.262423418229446,0.0838066153228283,0.71861845254898,0.179474469041452,0.767528080847114,0.0870171610731632,0.870747066801414,0.287369967438281,0.52423420525156,0.933238236932084,0.403102318989113,0.0964477590750903,0.803921451792121
3,-1.613,130.1,8.995e-06,84.9,0.071,267.5,11.48,332,1.024,0.1213,'yes','yes','357512',0.89262187667191,0.551176078384742,0.300435434095562,0.993439260870218,0.896318421000615,0.422908573178574,0.999356266343966,0.846811056369916,0.908754804171622,0.917018988635391,0.161093467380852,0.064390882384032,0.541168234543875,0.357150152092800,0.65388845722191,0.661890872288495,0.213149932678789,0.0976752750575542,0.37899503740482,0.866423799423501,0.101650774013251,0.331982179312035,0.124238942516968,0.0576724393758923,0.936627284856513,0.505233730189502,0.0710662545170635,0.118827043334022,0.669719867641106,0.127979526529089,0.574375443859026,0.689471167745069
6.7,-0.4048,98.2,7.597e-07,16.7,0.038,8.19,9.39,200,1.024,0.0952,'yes','no','324561',0.977926234481856,0.307501247385517,0.141968748765066,0.417718822369352,0.747658698819578,0.427765247877687,0.354094620561227,0.260668595088646,0.0117924180813134,0.217559273820370,0.86884974106215,0.287567838793620,0.852001382270828,0.76035869307816,0.224525968311355,0.863769215764478,0.341088443761691,0.557381510501727,0.445898875361308,0.485460279742256,0.722177417716011,0.89776185550727,0.373261880129576,0.718320934800431,0.439706930192187,0.721436380175874,0.823563964571804,0.962431776104495,0.308534146519378,0.61138021457009,0.464156843256205,0.631430401233956
1.489,-1.546,146.4,1.363e-05,80.6,0.064,103.2,10.8,295,1.024,0.09424,'yes','yes','205851',0.652182813268155,0.92126667429693,0.328410643152893,0.726080870255828,0.793573829811066,0.749595261644572,0.445274599129334,0.846563602099195,0.429526555119082,0.383527291938663,0.383230078034103,0.476845292840153,0.69373591337353,0.178356682881713,0.643063402967528,0.726963612483814,0.892400698270649,0.736328570637852,0.496396783506498,0.0462171474937350,0.253604311961681,0.466652021510527,0.483420756878331,0.118489046581089,0.443194658728316,0.0835256208665669,0.190120987594128,0.51796535984613,0.132156630279496,0.67322216485627,0.128376023843884,0.219807352637872
2.625,-0.8031,43.47,1.098e-06,17.7,0.007,79.79,8.87,1732,64,0.2002,'no','yes','353540',0.287936638575047,0.335962823824957,0.563030195888132,0.292901313863695,0.85547224804759,0.726962578948587,0.706986922072247,0.626203994266689,0.702522394713014,0.188091718126088,0.395977991400287,0.347155550727621,0.489160668337718,0.498102373676375,0.100084481295198,0.748249847674742,0.521816033869982,0.692320950096473,0.800940037239343,0.217813904164359,0.718406148254871,0.668307041749358,0.400759435025975,0.698193350341171,0.0109987196046859,0.951959422323853,0.523856242187321,0.234573312569410,0.97922756173648,0.401883179321885,0.260253220563754,0.436616144841537
4.41,-1.008,74.01,6.762e-07,18,-0.015,8.4,9.99,269,1.024,0.1402,'yes','yes','192059',0.435663429554552,0.646551623707637,0.946387123316526,0.502277694409713,0.907493188744411,0.344492973992601,0.322109001222998,0.513635921292007,0.645287102321163,0.748127481434494,0.121916797477752,0.789836761076003,0.58405794436112,0.54653405956924,0.0903930303175002,0.704169950680807,0.927728967973962,0.198452086187899,0.0415313283447176,0.225991216721013,0.838187647983432,0.0122315606568009,0.221568682463840,0.320303355110809,0.523641735780984,0.937413834966719,0.0650663177948445,0.490293669747189,0.731387029169127,0.658999034203589,0.408133574994281,0.589600897626951
5.11,-0.6852,76.95,1.216e-06,16.5,-0.001,74.1,13.36,3110,64,0.228,'no','yes','211117',0.233899235259742,0.070519502973184,0.450499799801037,0.0363614640664309,0.176464409800246,0.205423175590113,0.962984738638625,0.221549201756716,0.563084351131693,0.725367654813454,0.885921611683443,0.438036683714017,0.02532595442608,0.17588182981126,0.456481230678037,0.566381699871272,0.540625868597999,0.538833204656839,0.635726317064837,0.332430969225243,0.7950552823022,0.728535582777113,0.774305757600814,0.693015005905181,0.751698166830465,0.845564542571083,0.358713697409257,0.854862982640043,0.925463136984035,0.237230768892914,0.0718517168425024,0.0241550467908382
2.737,-1.696,?,9.22e-07,11.8,0.073,192.9,?,?,?,0.1227,?,'yes','359530',0.452384766889736,0.809546684613451,0.130997972795740,0.587220182642341,0.472445782274008,0.440692567499354,0.951760532800108,0.691178933018818,0.0207942794077098,0.79677776992321,0.171718193916604,0.0562796432059258,0.765273521654308,0.096376062138006,0.791566344443709,0.823717516846955,0.187152810394764,0.987892876844853,0.35593748325482,0.740247709210962,0.110061301384121,0.812528567854315,0.775306498631835,0.55687482142821,0.735133240232244,0.382144938688725,0.730285961879417,0.327672910643741,0.915724794846028,0.855701246764511,0.133116273209453,0.0201603218447417
1.8,-0.9885,97.7,6.514e-07,30.1,0.028,7.5,8.22,161,0.512,0.1166,'yes','yes','217805',0.0914393949788064,0.853312708437443,0.689283618470654,0.885402210289612,0.803110701730475,0.881345047149807,0.935207527130842,0.964477971429005,0.882028540829197,0.0620356984436512,0.238960078451782,0.419944324530661,0.747973917517811,0.346024239435792,0.698307491606101,0.303193863946944,0.729471277445555,0.859774306416512,0.536966149229556,0.537746624788269,0.91281326673925,0.588907314930111,0.216854736907408,0.718917731195688,0.759117355104536,0.745162766659632,0.867226698435843,0.898749085376039,0.0840153095778078,0.620623676106334,0.803643350955099,0.883854158921167
3.425,-0.6565,60.94,1.88e-06,20.1,0.024,75.14,8.58,380,4.096,0.2012,'yes','yes','217704',0.376911705126986,0.47082657343708,0.757963189855218,0.760691837174818,0.104500154964626,0.970627082744613,0.332248516613618,0.400761086726561,0.368390680290759,0.768885243916884,0.121160357957706,0.477555180434138,0.144017550395802,0.688595093553886,0.865098926238716,0.252946223365143,0.87188179907389,0.581979729700834,0.059685543179512,0.758365029701963,0.621827619848773,0.879308781819418,0.538982132682577,0.409137345384806,0.459110171301290,0.383996234973893,0.0287724039517343,0.854448260273784,0.738643971504644,0.557663642568514,0.64237472973764,0.578914171084762
2.427,?,29.18,2.689e-06,27.5,0.005,361.9,7.4,215,1.024,0.07031,'yes','yes','305288',0.355552056804299,0.785997679689899,0.991545173805207,0.444173830794170,0.583476836793125,0.285038486123085,0.83015085849911,0.735557410400361,0.452457320876420,0.534861975815147,0.522759983316064,0.997373959748074,0.473961932817474,0.0585098112933338,0.44364486518316,0.0633068045135587,0.482748897047713,0.207688406575471,0.920129494508728,0.391574706882238,0.800734404241666,0.270706710871309,0.866066979244351,0.918277678545564,0.540360411629081,0.145654929568991,0.83223151578568,0.485260464018211,0.689808587543666,0.962345487438142,0.508794887689874,0.968109705019742
0.383,-1.121,92.02,5.261e-07,13.8,0.026,2.2,8.54,201,1.024,0.03863,'yes','yes','299787',0.664229451678693,0.610494997585192,0.928225914249197,0.661789114354178,0.246449633734301,0.563195677474141,0.966065663145855,0.322278022766113,0.199178845388815,0.201802831608802,0.853155235759914,0.617327934829518,0.667621602769941,0.808543780818582,0.840273989597335,0.920308732427657,0.452826878987253,0.869514022488147,0.880825341911986,0.0856864869128913,0.902953842421994,0.332126976689324,0.731368278386071,0.203270289115608,0.841390512650833,0.333869888680056,0.354903170606121,0.95416648616083,0.245336394524202,0.441374355228618,0.470927850343287,0.866951344534755
0.836,-1.407,122.6,4.407e-06,48.1,0.23,51,10.03,201,0.512,0.1287,'yes','yes','271019',0.967172157485038,0.451152642956004,0.362095774617046,0.889737308956683,0.244631702313200,0.424644261831418,0.269135112641379,0.877249750308692,0.572868817485869,0.0322645015548915,0.277618375606835,0.263165474636480,0.90322273503989,0.0988067612051964,0.397429484175518,0.375546183437109,0.0160804225597531,0.735806582728401,0.318936256458983,0.95939610246569,0.152542966185138,0.86612756922841,0.562946452526376,0.971497694496065,0.523436191026121,0.80967649887316,0.530092329252511,0.575207558693364,0.716646144166589,0.660970239434391,0.094273667782545,0.40628246194683
2.198,-0.992,177.9,2.659e-06,60,0.024,4.56,22.78,1485,1.024,0.06027,'yes','yes','156467',0.707049801945686,0.0155792129226029,0.728201832156628,0.860010942444205,0.845869448501617,0.3362528947182,0.649987782118842,0.972983287414536,0.510376386810094,0.510999520774931,0.797406548867002,0.834253720706329,0.525841749738902,0.521572993835434,0.77267919620499,0.119950318476185,0.622926386073232,0.466982240322977,0.110332099953666,0.702983446186408,0.138180420035496,0.989401411730796,0.229761666618288,0.188792957225814,0.232155404053628,0.0865430273115635,0.740962780779228,0.234950934769586,0.72114757495001,0.0371751601342112,0.441353331087157,0.427851328160614
1.23,-1.71,58.13,9.673e-07,17.2,-0.032,30.25,9.84,288,1.024,0.139,'yes','yes','316204',0.961212663445622,0.246585019631311,0.034901347476989,0.49655694863759,0.44231929234229,0.979592283256352,0.760227555641904,0.87242105207406,0.713515227194875,0.202873199013993,0.81467001629062,0.200065786018968,0.551212609279901,0.174604563042521,0.734444115543738,0.337798507418483,0.143356145359576,0.00572243402712047,0.446001822128892,0.748313762480393,0.411300596781075,0.86506606428884,0.192520971409976,0.836952336365357,0.814075564267114,0.568224912974983,0.344857394928113,0.998011167859659,0.683376491302624,0.77398330415599,0.438481243560091,0.658040657872334
1.261,-0.957,588.8,0.0001146,330.4,0.118,74.9,15.62,384,1.024,0.03095,'yes','yes','232683',0.214940830832347,0.226003334159032,0.371706081088632,0.46405271673575,0.169530467130244,0.268594565335661,0.0582881108857691,0.218770679784939,0.359645550139248,0.898071853676811,0.685404339106753,0.842666721204296,0.999775474891067,0.241162385325879,0.310202352236956,0.353255008114502,0.81196791282855,0.98639656836167,0.351877444423735,0.524747251765803,0.759641995187849,0.0896777219604701,0.526483053108677,0.936877174302936,0.297458357410505,0.298916100291535,0.06571742054075,0.762588566634804,0.916508009657264,0.433756744954735,0.83467560261488,0.531196999363601
2.374,-1.668,65.06,2.784e-06,22.8,0.193,104,8.01,259,2.048,0.1976,'yes','yes','323898',0.292522622039542,0.525331867858768,0.65983682940714,0.403347515035421,0.384806021582335,0.602673754096031,0.0476053555030376,0.589416490634903,0.204886036226526,0.95572362281382,0.05962757114321,0.611333141569048,0.0503839524462819,0.92242051800713,0.94805606547743,0.112754196161404,0.112903726520017,0.575109499972314,0.231798738241196,0.229762990493327,0.464406795566902,0.816798830172047,0.0225156606175005,0.771441549761221,0.790355582954362,0.726138083264232,0.360325425863266,0.918214936507866,0.799302626866847,0.157210455043241,0.538010057061911,0.697159966221079
2.692,?,26.85,1.103e-06,15.9,0.024,187.2,9.48,455,4.096,0.1518,'yes','yes','295670',0.219628076534718,0.406814178451896,0.88435502233915,0.866633288562298,0.000137556577101350,0.192501046229154,0.108239998808131,0.389677636791021,0.112587845651433,0.638316567521542,0.94124500779435,0.93392771249637,0.696497487602755,0.020984890172258,0.292364458087832,0.299757065018639,0.735829186160117,0.0178350817877799,0.294952534371987,0.69203697075136,0.643161803949624,0.115363138262182,0.49397008982487,0.0737397051416337,0.387473635608330,0.286111864959821,0.519206084078178,0.416427766205743,0.0447019450366497,0.107466978486627,0.258373746182770,0.301977005787194
3.3,-1.794,56.53,8.902e-07,37.5,-0.011,6.54,8.2,231,1.024,0.1103,'yes','no','232339',0.903340310091153,0.741492791799828,0.781887234654278,0.957024574279785,0.272915028734133,0.845982314785942,0.00833003735169768,0.480318842688575,0.803628427209333,0.904127101181075,0.0174078219570220,0.387005073018372,0.313569508725777,0.340775420190766,0.908962320536375,0.993491226807237,0.071947117568925,0.92973732156679,0.387908844044432,0.780054840957746,0.947680491022766,0.415931379189715,0.0175722739659250,0.067260670941323,0.682764197001234,0.702540784375742,0.441507740877569,0.36785042588599,0.33886572602205,0.8256341337692,0.719172375975177,0.473362784367055
0.703,-0.9957,82.48,1.881e-06,34.2,0.13,171,8.68,162,0.512,0.1434,'yes','yes','228006',0.86467529158108,0.4902153769508,0.931689888471738,0.333954870933667,0.599688182817772,0.90147847076878,0.102925624465570,0.207031666068360,0.601364055881277,0.89882682915777,0.451655920827761,0.917355006327853,0.495805762708187,0.58018018421717,0.526936645852402,0.893739194842055,0.268730482086539,0.475498219951987,0.240016387309879,0.864679327001795,0.734306791098788,0.332401749910787,0.491063638590276,0.500683763995767,0.795432480284944,0.530897854128852,0.772827431326732,0.927958768093958,0.461082495283335,0.527918224688619,0.618942303350195,0.747157491743565
2.69,-1.221,72.27,2.869e-06,70,0.071,59.5,10.63,213,0.512,0.08549,'yes','yes','313087',0.314379242248833,0.940326203824952,0.939478544285521,0.91904542921111,0.650408600922674,0.747839574702084,0.600331720663235,0.85630956897512,0.66382819833234,0.490723599214107,0.143556775292382,0.103332861326635,0.984542228514329,0.40989608108066,0.752098928205669,0.8277458101511,0.233065141364932,0.60052425856702,0.66625374276191,0.544974383199587,0.55919154221192,0.211054568644613,0.994131268933415,0.0496409758925438,0.586561995558441,0.327190582640469,0.990567716304213,0.478420567233115,0.141916857333854,0.479578333906829,0.288380994461477,0.340051354374737
6.29,-1.172,322.6,1.223e-05,38.4,0.008,197.2,13.26,2820,64,0.1486,'no','no','153514',0.532804929884151,0.590910904109478,0.630549375433475,0.195628759916872,0.755287950159982,0.942089961608872,0.764758857432753,0.655097804497927,0.296648129355162,0.849514654604718,0.252181980526075,0.721936685265973,0.127299020765349,0.0331252689938992,0.604970304295421,0.863962710369378,0.0782186952419579,0.38045967486687,0.652751858346164,0.292797063244507,0.854818569729105,0.846594690810889,0.86644766596146,0.768561566481367,0.682197890011594,0.653690208215266,0.178352717310190,0.690843144664541,0.848978420486674,0.572724901838228,0.708198537817225,0.00162487709894776
3.35,-1.713,52.96,6.151e-07,12.5,-0.024,10.8,9.29,311,2.048,0.1556,'yes','yes','154112',0.733493907144293,0.564374456414953,0.0959429312497377,0.446987113216892,0.765392177272588,0.875063568120822,0.527443129802123,0.341275276849046,0.357207434717566,0.123633346520364,0.933801249135286,0.310384515672922,0.949399499455467,0.755043939920142,0.734276960138232,0.295142551185563,0.422910718247294,0.975669293431565,0.465493445517495,0.117745002964512,0.481488986406475,0.0420206026174128,0.315112034790218,0.750789487268776,0.754937776830047,0.958196214167401,0.392533418023959,0.476797110401094,0.695211507380009,0.0622848817147315,0.538589446339756,0.0308758076280355
1.1,-1.19,69,3.703e-06,64.4,0.095,7.04,23,1450,1.024,0.01725,'yes','yes','309111',0.180165524827316,0.525906274095178,0.750050282804295,0.289868586231023,0.157378814183176,0.95814866758883,0.55314953578636,0.0236002670135349,0.504001626744866,0.798554273322225,0.377862738212571,0.73127930634655,0.86076210346073,0.868746870663017,0.396050900453702,0.459758568322286,0.332616851432249,0.712203856324777,0.172849054448307,0.818186728516594,0.0968200534116477,0.880797645775601,0.735880054999143,0.344869629014283,0.178267354378477,0.942706408910453,0.531603728653863,0.320148591883481,0.668511530850083,0.556690772995353,0.570466896984726,0.458580274134874
2.433,-1.56,109.2,5.881e-06,74.8,0.066,46.62,9.06,209,0.512,0.0954,'yes','yes','309096',0.422629016917199,0.0441181326750666,0.078216772293672,0.289401564979926,0.98241942608729,0.523734236136079,0.469245470827445,0.166363339172676,0.349038559710607,0.206729750148952,0.259092760970816,0.67707837256603,0.281150222755969,0.363761645741761,0.830692311283201,0.923811414977536,0.130789008690044,0.847624915651977,0.250102147227153,0.292511917417869,0.95709580089897,0.82734531792812,0.230612075189129,0.69140148255974,0.270940541056916,0.433872590772808,0.0563802672550082,0.222118934383616,0.191280059982091,0.228833093773574,0.767819649772719,0.856087850639597
0.606,-0.83,81.58,1.861e-05,339.9,0.049,9.1,18,?,0.064,0.01235,'yes','yes','130088',0.0147857919801027,0.0105269632767886,0.995355505263433,0.72343399352394,0.115449965698645,0.73337895842269,0.199197875568643,0.101251076674089,0.541064382530749,0.771710990928113,0.604549270123243,0.307726225117221,0.846204029861838,0.0657402800861746,0.614634776255116,0.323141537839547,0.370611701859161,0.0840834309346974,0.772058880189434,0.623573550255969,0.433346783509478,0.184813438681886,0.731600714148954,0.313239655690268,0.0679672022815794,0.335534034529701,0.372338397661224,0.74618112645112,0.928403598023579,0.618394261691719,0.0747224385850132,0.0282996175810695
0.4428,-0.4666,33.45,2.032e-07,8.1,-0.054,8.37,9.39,437,4.096,0.05254,'yes','yes','209755',0.635064483620226,0.233222965849563,0.399512115865946,0.0647185677662492,0.93252144032158,0.0373388256411999,0.569119884865358,0.553684573853388,0.224585718009621,0.83967324020341,0.561373689910397,0.726333914324641,0.682884231908247,0.465802492806688,0.587566762464121,0.732210242655128,0.343976580305025,0.900444091064855,0.48693245719187,0.32354143820703,0.549646248342469,0.679373416583985,0.365665277931839,0.321672910591587,0.340096597326919,0.476629693526775,0.457961142295972,0.813722427468747,0.456208501243964,0.231954791350290,0.741493198787794,0.313777651172131
1.545,?,19.02,5.814e-08,8.3,0.205,2.97,?,?,?,0.02016,?,'yes','312047',0.657235891325399,0.232100897468626,0.770334626780823,0.231341232778504,0.106300321873277,0.990664873737842,0.759370662271976,0.66587369935587,0.295755959581584,0.78629196737893,0.422116930130869,0.552892713341862,0.219639282906428,0.865763773676008,0.902144937543198,0.884304205188528,0.550431640818715,0.411936117336154,0.4963687681593,0.530475568259135,0.900483985431492,0.0840414389967918,0.426466836594045,0.58675779029727,0.98006356973201,0.693827867507935,0.247411798220128,0.744642758276314,0.95552677102387,0.233503461815417,0.179681780049577,0.322409581160173
0.783,-1.737,74.31,3.802e-06,15.1,0.483,205.9,7,1260,64,0.2905,'no','no','179968',0.831010034075007,0.483151249354705,0.405669194180518,0.446697540115565,0.535935644991696,0.281435207230970,0.839759176364169,0.543436598964036,0.401089515769854,0.744533445686102,0.369133304106072,0.928721280302852,0.142540911212564,0.8425992091652,0.0745787017513067,0.985375753836706,0.0575279570184648,0.97516632010229,0.811066884780303,0.994500090368092,0.201934758806601,0.422892824048176,0.0267407002393156,0.241923363646492,0.0857201414182782,0.493581361370161,0.209825061261654,0.56154737714678,0.531564974458888,0.534823683090508,0.92246539471671,0.375274310819805
4.045,-1.184,87.03,1.044e-06,45.1,0.037,6.06,10.17,199,0.512,0.1164,'yes','yes','180455',0.424904362298548,0.131956431781873,0.906009162543342,0.0821236881893128,0.709869664395228,0.55944840493612,0.0323255872353911,0.711239795200527,0.908891239203513,0.584889722522348,0.528656213544309,0.939000649843365,0.288643005536869,4.16440889239311e-05,0.962617479264736,0.945794553263113,0.0778746583964676,0.999819575576112,0.846799578517675,0.826590161770582,0.177939874352887,0.490429330617189,0.311809864360839,0.81707257265225,0.920395608060062,0.783599357120693,0.52796246833168,0.129124816739932,0.228016676846892,0.698222673265263,0.577028648462147,0.677242703968659
