@relation input_data
@attribute Z numeric
@attribute uvot_detection {'no','yes'}
@attribute triggerid_str {'103780  ','106709  ','111063  ','111529 ','111622 ','113120  ','114753 ','117504  ','130088 ','131560 ','147478  ','148225 ','148646 ','148833  ','150314  ','151207 ','151905 ','152113  ','153514  ','154112 ','156467 ','163136 ','163170  ','163438 ','174738  ','176453  ','177408  ','177533  ','178750 ','179968  ','180455 ','180977  ','191157 ','192059 ','205851 ','207399 ','208169 ','209352  ','209755 ','211117 ','211957 ','213486 ','213630 ','213823 ','214805 ','217704 ','217805 ','219101 ','221755 ','228006 ','228316  ','228581 ','229185 ','231231  ','231362  ','232339  ','232683 ','238108  ','238174  ','239899 ','240766 ','252593  ','255445 ','259714  ','263361  ','271019 ','275087 ','276205 ','278693 ','278854 ','279592 ','280706 ','282003 ','282066  ','284856 ','285654 ','286809  ','287364 ','292934  ','293707  ','293795  ','294835  ','295670 ','296805  ','297114 ','299787 ','301981  ','302888 ','305288 ','306757 ','306778 ','308041 ','309010 ','309096 ','309111 ','310613 ','312047 ','313087 ','313116 ','313299 ','313417 ','316204 ','316534 ','317508 ','319016 ','319036  ','319584 ','323898 ','324561  ','324895 ','326115 ','330856 ','331093 ','332851  ','332931 ','334877  ','335105 ','336489 ','337914 ','338895 ','342121  ','346386 ','349510 ','350184  ','350311 ','352190  ','352648  ','353540 ','355083 ','357512 ','358422 ','359530 ','359711 ','359951 ','370791  ','370846 ','373172 ','373458 ','373674  ','374210 ','375246 ','377179 ','378559 ','412982 ','414592  ','416103 ','416135  ','419797 ','420398  ','421814  ','425151 '}
@attribute useless numeric
@attribute useless1 numeric
@attribute useless2 numeric
@attribute useless3 numeric
@attribute useless4 numeric
@attribute useless5 numeric
@attribute useless6 numeric
@attribute useless7 numeric
@attribute useless8 numeric
@attribute useless9 numeric
@attribute useless10 numeric
@attribute useless11 numeric
@attribute useless12 numeric
@attribute useless13 numeric
@attribute useless14 numeric
@attribute useless15 numeric
@attribute useless16 numeric
@attribute useless17 numeric
@attribute useless18 numeric
@attribute useless19 numeric
@attribute useless20 numeric
@attribute useless21 numeric
@attribute useless22 numeric
@attribute useless23 numeric
@attribute useless24 numeric
@attribute useless25 numeric
@attribute useless26 numeric
@attribute useless27 numeric
@attribute useless28 numeric
@attribute useless29 numeric
@attribute useless30 numeric
@attribute useless31 numeric
@attribute useless32 numeric
@data
2.4996,'yes','280706 ',0,0.922774161677808,0.162694311700761,0.658900373615324,0.271369419759139,0.827228134498,0.941108350874856,0.311764433281496,0.696132350247353,0.709841761505231,0.0273727527819574,0.873943911865354,0.212857551407069,0.978113694116473,0.694923903560266,0.792868880089372,0.346860404359177,0.517910826252773,0.844876884482801,0.378871892811731,0.99345905892551,0.099813486682251,0.0977002396248281,0.0411477957386523,0.145682872738689,0.984609134495258,0.31888405745849,0.0513468189164996,0.251849974272773,0.684899329207838,0.0436571184545755,0.91598819103092,0.224988857517019
1.9685,'yes','331093 ',0,0.105134349316359,0.326405546627939,0.773502241354436,0.298300736350939,0.359303061151877,0.0690661468543112,0.933799892198294,0.0240949064027518,0.753227949608117,0.735360697843134,0.332775929477066,0.974822994787246,0.467983709648252,0.203559671528637,0.291110354708508,0.977094530593604,0.926373899215832,0.938675443641841,0.605925039388239,0.41875111637637,0.0696007639635354,0.845776461064816,0.0159970703534782,0.584256115369499,0.778069576015696,0.484823921928182,0.187900141347200,0.137008466990665,0.925295199733227,0.650428607361391,0.102208833675832,0.741772049339488
0.714,'no','174738  ',0,0.843128084205091,0.376237452961504,0.99412886146456,0.616126093780622,0.760140873491764,0.583082620287314,0.321854594396427,0.640152740525082,0.97582385968417,0.489962448133156,0.155666394624859,0.890720973256975,0.310756417689845,0.0957269580103457,0.284919694531709,0.189017165917903,0.327842397615314,0.716400943463668,0.180378347402439,0.441603494575247,0.0636979010887444,0.158379136119038,0.93205545260571,0.454073035391048,0.210365023929626,0.0816437441390008,0.428269427269697,0.368642178829759,0.443813688121736,0.130047005834058,0.0130459782667458,0.698054440086707
3.35,'yes','319584 ',0,0.144353949930519,0.318456552922726,0.887149249203503,0.588818514486775,0.814703106181696,0.212503673741594,0.997536299051717,0.875411275075749,0.0651249622460455,0.136240368941799,0.811973361531273,0.846495611360297,0.927990528289229,0.685027774889022,0.0861577219329774,0.249916076427326,0.807261463720351,0.7727433021646,0.40549401124008,0.0440851899329573,0.537317668553442,0.658391756704077,0.636724140495062,0.123072519665584,0.417675676755607,0.458766341442242,0.289840752026066,0.268738102633506,0.0417858175933361,0.512708845781162,0.281228098552674,0.62807701760903
3.969,'yes','148225 ',0,0.187866044463590,0.832226913655177,0.399850330781192,0.45918611693196,0.220312699908391,0.426141759613529,0.635636119870469,0.138423714088276,0.920229602372274,0.148376677883789,0.177514755399898,0.289508056826890,0.8373506993521,0.0398638546466827,0.393690892960876,0.0979590096976608,0.887674781493843,0.9657480889,0.751409530173987,0.26969534996897,0.594533839961514,0.861277656629682,0.665270863799378,0.733276490820572,0.269530931254849,0.879022225504741,0.642336018150672,0.476989291142672,0.76954659447074,0.341663300525397,0.151001455727965,0.831102045020089
0.624,'yes','419797 ',0,0.303906211396679,0.288181227399036,0.319265749771148,0.359548711450770,0.364662597654387,0.063714771065861,0.414846427505836,0.296451991889626,0.386617362732068,0.392275416990742,0.327227362664416,0.0869998831767589,0.641007031546906,0.0294195648748428,0.0414412668906152,0.996157909976318,0.475953556131572,0.282118760515004,0.609258386539295,0.0725719875190407,0.40618317341432,0.814121295697987,0.0550001508090645,0.988658270565793,0.275056723738089,0.481130396481603,0.904858605004847,0.61511299177073,0.618499106960371,0.947973869973794,0.115277035860345,0.57960325689055
1.37,'yes','370846 ',0,0.743524809600785,0.877907593268901,0.699158400995657,0.649054259993136,0.338245566701517,0.241734008071944,0.568210066994652,0.360113558359444,0.0249787659849972,0.578808839432895,0.102825981797650,0.641998507780954,0.176882316824049,0.720062051899731,0.476149387890473,0.192591786617413,0.810841584578156,0.988594881491736,0.315052029909566,0.947391484398395,0.405252321390435,0.63703446695581,0.247447414323688,0.603203075937927,0.650873090373352,0.478335620835423,0.0837431121617556,0.72564594540745,0.757945833029225,0.49970134999603,0.266678594984114,0.877823021728545
1.063,'yes','378559 ',0,0.431838817428797,0.3547468110919,0.981993805849925,0.226932811317965,0.95542810484767,0.287132814060897,0.676492089871317,0.457134049152955,0.0738844135776162,0.085302313324064,0.424929153406993,0.525864548049867,0.0378058396745473,0.0248293720651418,0.146951075643301,0.0146348159760237,0.937477801926434,0.0811651225667447,0.315802386961877,0.461842169985175,0.139882176415995,0.324678359087557,0.610520959366113,0.113685121526942,0.303867549169809,0.517989928135648,0.373044379986823,0.718663243809715,0.178463480202481,0.714150224812329,0.440149275353178,0.228391112759709
0.98,'no','293707  ',0,0.58081474644132,0.291413914179429,0.174082540441304,0.217199881095439,0.171610054327175,0.589625258464366,0.265284514287487,0.968141073128209,0.183076093904674,0.576245879521593,0.700903199845925,0.148327010218054,0.328200589399785,0.767912673065439,0.738444742746651,0.429406261304393,0.152191765373573,0.825656616594642,0.619016401236877,0.472782301716506,0.73144796746783,0.444407345494255,0.517728431848809,0.637262100586668,0.323012439999729,0.545456433203071,0.0103644439950585,0.992300076643005,0.0617362363263965,0.867082490120083,0.93307088734582,0.225803135894239
4.813,'no','414592  ',0,0.312612121691927,0.982983253430575,0.493468154920265,0.815728312823921,0.499841112177819,0.691373901441693,0.892840004293248,0.836707201553509,0.344948916463181,0.126008750870824,0.791559701785445,0.0266771966125816,0.0793125552590936,0.425350165460259,0.949660709826276,0.433141987770796,0.565301408758387,0.915261070476845,0.0558319734409451,0.388670538319275,0.546616245061159,0.589544528629631,0.516416836762801,0.798010617960244,0.943997400347143,0.375066951150075,0.55709384358488,0.0240291536320001,0.100359034724534,0.416714237770066,0.117018560413271,0.867314532166347
1.314,'yes','239899 ',0,0.371502537280321,0.851362759945914,0.40914591960609,0.101368281524628,0.0430663111619651,0.43106710491702,0.0236206981353462,0.445827647810802,0.258124258834869,0.506797806126997,0.656657287850976,0.0795993250794709,0.800267831655219,0.327708917437121,0.160740282852203,0.685625897953287,0.797613728325814,0.0273221528623253,0.991330858319998,0.266612462233752,0.879936187295243,0.725313963135704,0.229276156285778,0.56950342329219,0.64264813857153,0.79476325865835,0.369415061781183,0.97817873279564,0.661495413631201,0.956001747166738,0.802711001597345,0.827072109095752
1.159,'yes','240766 ',0,0.310143097070977,0.911699774907902,0.702628291677684,0.209289838792756,0.279021603986621,0.141458587022498,0.951830162899569,0.7775768651627,0.00891671073623002,0.0992458260152489,0.415919188177213,0.181960660265759,0.0643385192379355,0.523490042891353,0.0631517784204334,0.203671160852537,0.799139444250613,0.574338628677651,0.375269274227321,0.176573905162513,0.979575703851879,0.557675047311932,0.75643376656808,0.0562372789718211,0.585110324202105,0.491472732974216,0.81364805297926,0.991435909178108,0.722550249891356,0.077519019600004,0.747070664074272,0.928121239412576
3,'yes','357512 ',0,0.171684797853231,0.0432355427183211,0.571354359155521,0.506013949634507,0.597359228413552,0.91213773470372,0.322845761897042,0.909969623666257,0.264545852551237,0.465566914528608,0.803588651586324,0.155307861976326,0.73187819798477,0.310213770717382,0.0863434167113155,0.180204347707331,0.0223778900690377,0.81870647589676,0.83767767273821,0.446058663073927,0.720228441990912,0.568774212151766,0.0719592324458063,0.743389925919473,0.55636126967147,0.267281278967857,0.740736905951053,0.799646419938654,0.220596610801294,0.112361098872498,0.655822830740362,0.0475598657503724
6.7,'no','324561  ',0,0.984407829120755,0.515883522806689,0.122273674234748,0.372724013170227,0.941212692996487,0.283661039778963,0.746733071049675,0.740325805032626,0.0817376701161265,0.830649745184928,0.866579254157841,0.433290746994317,0.932754099369049,0.529197119642049,0.780470189405605,0.821065426571295,0.835723651805893,0.907822563080117,0.597978226142004,0.808727006893605,0.540905710309744,0.471444178605452,0.548172145616263,0.416563378181309,0.468327504349872,0.155558410799131,0.703892639605328,0.349373748991638,0.944617516594008,0.00217754440382123,0.928987659746781,0.397159470245242
1.489,'yes','205851 ',0,0.946608853293583,0.261969409650192,0.389260676689446,0.273882730631158,0.0203233831562102,0.813080839347094,0.314344735583290,0.8577153198421,0.443010673392564,0.733735983958468,0.635474741924554,0.94619716051966,0.792849641060457,0.551797148771584,0.7736019580625,0.691835064440966,0.315987491281703,0.95530361821875,0.96865149680525,0.239520902046934,0.374958475586027,0.1159548452124,0.0711339337285608,0.0174407646991313,0.0663603567518294,0.261666206177324,0.719564337050542,0.842230519512668,0.686423443024978,0.0836727009154856,0.77791273361072,0.243012096500024
2.625,'yes','353540 ',0,0.0178579622879624,0.152919921558350,0.849788488820195,0.83060021721758,0.60457634460181,0.358842581044883,0.558544397819787,0.432516243774444,0.239100625505671,0.0362485223449767,0.695527395466343,0.113118250388652,0.41875924449414,0.886184765724465,0.601299402769655,0.520395707106218,0.203503604745492,0.336777554359287,0.0522949865553528,0.265383343910798,0.582780017517507,0.906249472172931,0.236931184539571,0.939717444824055,0.868253889260814,0.2042836479377,0.653257882455364,0.173591964645311,0.568938976619393,0.230573452776298,0.427727875765413,0.740205827634782
4.41,'yes','192059 ',0,0.616333831800148,0.397281713783741,0.198513894109055,0.461907407036051,0.452360856346786,0.296534258872271,0.436468898085877,0.098608170170337,0.356740408809856,0.69507965631783,0.53129474259913,0.121098266914487,0.962298279162496,0.228785251034424,0.685396827757359,0.143530771369115,0.416710089193657,0.983040907653049,0.930864235619083,0.190674112411216,0.523622166365385,0.53397370246239,0.131809955928475,0.984061850002035,0.312035335926339,0.966212993022054,0.375896679237485,0.431150542804971,0.118350971257314,0.404642357025295,0.739699870580807,0.245695022167638
5.11,'yes','211117 ',0,0.384890544228256,0.376694006146863,0.645710727898404,0.588097287341952,0.236888263607398,0.0656644606497139,0.00939882174134254,0.831475617364049,0.895025350386277,0.583871665643528,0.414788793772459,0.850567020475864,0.462431761901826,0.87155193532817,0.544068496208638,0.496339615434408,0.48366008582525,0.0477058989927173,0.88379526603967,0.339130650041625,0.00451454310677946,0.570902311243117,0.986775524914265,0.431253154529259,0.25488813361153,0.462782380636781,0.576260580448434,0.656559818424284,0.868808245984837,0.460778041277081,0.123412253102288,0.243562076007947
2.737,'yes','359530 ',0,0.478213793132454,0.536088664317504,0.234145963564515,0.862638329388574,0.658644985640422,0.695221167057753,0.0751422406174242,0.334607889177278,0.859964961884543,0.933934153988957,0.911367364227772,0.39802052360028,0.375340765574947,0.0843250467441976,0.909454020438716,0.84628133662045,0.307646359317005,0.363358799833804,0.566773975966498,0.878954022191465,0.628288757521659,0.49032534705475,0.591264688177034,0.653704980621114,0.92934661754407,0.179427947849035,0.135580770671368,0.974375721765682,0.272917055292055,0.0676289102993906,0.985904008848593,0.48072453844361
1.8,'yes','217805 ',0,0.705236582551152,0.428202616050839,0.199849606258795,0.84660564060323,0.61775694321841,0.489139996934682,0.36992411641404,0.403645022073761,0.00533851189538836,0.739403081825003,0.978130016010255,0.706680655479431,0.608692731941119,0.270519886631519,0.0849727354943752,0.627242919057608,0.642264970112592,0.200726114446297,0.95451203477569,0.636534635676071,0.73139327368699,0.0597525178454816,0.973247620975599,0.720871345605701,0.778969182865694,0.82393893180415,0.71975143160671,0.163888168754056,0.509182998910546,0.230137030128390,0.752976007759571,0.93190107611008
3.425,'yes','217704 ',0,0.550302097341046,0.641330291051418,0.826918911421672,0.815618702443317,0.0284582935273647,0.654815208632499,0.769558247178793,0.76681943773292,0.918477257015184,0.347895335173234,0.738360859220847,0.16596442530863,0.266501243459061,0.471786832204089,0.00321269477717578,0.191648613661528,0.0700248784851283,0.175415906822309,0.105000733863562,0.98162741982378,0.942961919587106,0.848538887919858,0.513658515643328,0.0814587227068841,0.145133689744398,0.4596881440375,0.154601295944303,0.409402710618451,0.585981837240979,0.23350195819512,0.850227578775957,0.343808908015490
2.4266,'yes','305288 ',0,0.7310573796276,0.612363828811795,0.324285163544118,0.0754407346248627,0.884967454476282,0.530099112307653,0.614392693620175,0.962188974721357,0.51319566834718,0.329726908123121,0.140773785300553,0.0293155089020729,0.0490156770683825,0.468523479998112,0.575035660760477,0.0518170988652855,0.837962534511462,0.130212494404987,0.179589936742559,0.873324593761936,0.341671004425734,0.777061528293416,0.775480292271823,0.887944738846272,0.594152681063861,0.0471869923640043,0.230183155043051,0.87680772994645,0.611242295708507,0.793563842307776,0.405512142693624,0.748791004763916
0.383,'yes','299787 ',0,0.545608630869538,0.990253381198272,0.498077518073842,0.858791494509205,0.685039735632017,0.121774544240907,0.676051066024229,0.214317697798833,0.0986204422079027,0.800895861815661,0.865908458363265,0.38595526618883,0.302034936379641,0.82236496754922,0.487626378191635,0.319263231474906,0.625325894914567,0.470456230454147,0.782675120746717,0.88226162432693,0.0195168149657547,0.174401258816943,0.106600541854277,0.616939308820292,0.293752799509093,0.0607471247203648,0.629690320929512,0.319141560699791,0.338172842049971,0.321160573977977,0.154417092911899,0.395321109797806
0.617,'no','282066  ',0,0.554138463223353,0.747648646356538,0.663469457766041,0.0170277964789420,0.610159722622484,0.805418875534087,0.652244534576312,0.692728797206655,0.965593099128455,0.869630085071549,0.562451345846057,0.230908072553575,0.65821752906777,0.606167676858604,0.691671209642664,0.673811194719747,0.720671177143231,0.226644759764895,0.820246152579784,0.947404249804094,0.0145786167122424,0.241240446455777,0.474772679852322,0.330092673189938,0.922562788007781,0.0287150226067752,0.203078964957967,0.505737351486459,0.116607647854835,0.672842798056081,0.730251741828397,0.414519165409729
2.198,'yes','156467 ',0,0.00986600387841463,0.828379058977589,0.738782130880281,0.783650005469099,0.607925462769344,0.886313479626551,0.0579758964013308,0.87466624006629,0.781378410058096,0.201073802309111,0.337714617606252,0.883692922536284,0.2678125819657,0.387347883777693,0.973528483649716,0.812375383917242,0.981209051795304,0.620380827691406,0.894992180168629,0.495838340139017,0.374928585020825,0.34212463023141,0.682726802770048,0.113359333248809,0.391213201452047,0.440920309862122,0.863319333642721,0.425350712845102,0.490271804388613,0.347087196074426,0.0884883801918477,0.658797248732299
1.23,'yes','316204 ',0,0.503053318010643,0.0263581511098891,0.78775379480794,0.763574911048636,0.317544273100793,0.897481735795736,0.336723918095231,0.853224985767156,0.803895715856925,0.219849324552342,0.387863951968029,0.661121664568782,0.182478019269183,0.0240376030560583,0.755917228292674,0.227712486404926,0.201474925735965,0.0272187192458659,0.126011979067698,0.281841891119257,0.810951420105994,0.398803855990991,0.73545658797957,0.0621374184265733,0.358307874528691,0.359530946006998,0.407484893221408,0.0704890268389136,0.591196452500299,0.811800649855286,0.798292434075847,0.479054487543181
1.261,'yes','232683 ',0,0.305419255513698,0.803433396853507,0.872585789300501,0.399492527823895,0.430597581202164,0.574979111785069,0.410708583425730,0.854693498695269,0.857780658174306,0.0475945563521236,0.367902945494279,0.637950826203451,0.720760038355365,0.653193884762004,0.389997923281044,0.4832634604536,0.620006597833708,0.179287713486701,0.462637525284663,0.747010910650715,0.135651489719748,0.413263886235654,0.385127582354471,0.237541336799040,0.144065871834755,0.40475248801522,0.72506430116482,0.517543588299304,0.23000919399783,0.423850485123694,0.123759923968464,0.00688513438217342
2.374,'yes','323898 ',0,0.086047392571345,0.0886083412915468,0.761847695568576,0.694170800969005,0.128664046525955,0.162780951708555,0.42084384104237,0.619887919165194,0.445959222037345,0.558751481585205,0.147613300941885,0.710856672609225,0.89339840086177,0.825772918993607,0.652401788393036,0.434834097977728,0.589662963524461,0.426475312327966,0.793653444154188,0.81500903237611,0.691506400937214,0.744546292116866,0.44591947644949,0.0266408266033977,0.65054624970071,0.618661138461903,0.338455765508115,0.207454788964242,0.945855139987543,0.820955954957753,0.908852018183097,0.11641271202825
2.692,'yes','295670 ',0,0.566574252676219,0.77664623921737,0.153418270871043,0.138242027722299,0.112387248082086,0.1803344625514,0.307695324998349,0.894853544654325,0.627654614858329,0.227120901923627,0.485619243467227,0.275947683025151,0.109169394942001,0.924730016151443,0.738590063061565,0.172851544106379,0.292875803541392,0.90475023444742,0.759109352482483,0.708600840298459,0.071868167957291,0.460777368862182,0.692374590784311,0.57729431358166,0.88467496423982,0.44877317128703,0.552026642020792,0.958588861627504,0.349737537791952,0.553020596271381,0.59078062325716,0.0931018046103418
3.3,'no','232339  ',0,0.570882479194552,0.608818372711539,0.99565538438037,0.312817106256261,0.681249430868775,0.444699997082353,0.521164895733818,0.28233262244612,0.121875799261034,0.323999528307468,0.399914027890190,0.633285098010674,0.85283997328952,0.15518033108674,0.549001259030774,0.899248892208561,0.846556436503306,0.418996217427775,0.655521658249199,0.404560322873294,0.930488703539595,0.49324883474037,0.626305011566728,0.896935165626928,0.668181606801227,0.933260238729417,0.455678568454459,0.0886900760233402,0.0222318801097572,0.79393488401547,0.518086011754349,0.857807209249586
0.703,'yes','228006 ',0,0.0829936887603253,0.496783579234034,0.4875399149023,0.458021434955299,0.560992080252618,0.265078958589584,0.187947615515441,0.704597992356867,0.533962971530855,0.0784854060038924,0.170150561723858,0.50202933140099,0.203528153011575,0.17082241573371,0.482846714323387,0.0443417204078287,0.261420798720792,0.57195433974266,0.483548403950408,0.27341387886554,0.141456520184875,0.96820365008898,0.42810593242757,0.0625444324687123,0.65624118805863,0.0437758530024439,0.673192373709753,0.58116063917987,0.192995783872902,0.536542911082506,0.469411204336211,0.394394520903006
2.69,'yes','313087 ',0,0.332604832015932,0.527691944502294,0.617571907583624,0.324138423893601,0.0970789440907538,0.94831291004084,0.872319075511768,0.236202704953030,0.968816639855504,0.285901817958802,0.94406232680194,0.423756677191705,0.0739918246399611,0.834742333972827,0.194642419228330,0.418867131695151,0.205590231111273,0.347407655790448,0.468964753672481,0.0464189562480897,0.556263274746016,0.738847498549148,0.987438267329708,0.441696256166324,0.281424838816747,0.588303784141317,0.767444470897317,0.052617262583226,0.794904084643349,0.778541707899421,0.0633751428686082,0.0804098574444652
6.29,'no','153514  ',0,0.379451430635527,0.0623412986751646,0.289879246614873,0.173319181660190,0.875501366565004,0.217312868684530,0.229586617322639,0.906495264265686,0.140761856688187,0.85174560570158,0.612083428306505,0.319698753068224,0.148861307185143,0.621933876769617,0.0625626207329333,0.222460837336257,0.424100725445896,0.235210505547002,0.238833504263312,0.81603435240686,0.288182265590876,0.643597213784233,0.439792917342857,0.149348409380764,0.168066386831924,0.308949148282409,0.720984291518107,0.330815087538213,0.426175521221012,0.395882627461106,0.735610796837136,0.437045635888353
3.35,'yes','154112 ',0,0.829644222045317,0.0593275928404182,0.97031160374172,0.723326836712658,0.469183694804087,0.624861960764974,0.222895584069192,0.425457503180951,0.172090848674998,0.799883946310729,0.784874068805948,0.547182970214635,0.0408831539098173,0.513946296880022,0.0134188318625093,0.519014971563593,0.268303047865629,0.256600660504773,0.709591452497989,0.306359532522038,0.554260001517832,0.165180014213547,0.071809875080362,0.0220096225384623,0.497384211979806,0.321582633070648,0.713636523345485,0.581348446197808,0.360069134272635,0.138811142649502,0.557904311688617,0.262378185288981
1.1,'yes','309111 ',0,0.201536099193618,0.527910300763324,0.557988549815491,0.586060045287013,0.390154364984483,0.640604636166245,0.234066331991926,0.863661125767976,0.801630288362503,0.0743992202915251,0.282658341573551,0.653493525460362,0.837725051911548,0.600769239012152,0.846777875674888,0.497173370793462,0.625120845623314,0.339618887752295,0.258270267629996,0.854030447546393,0.522300627315417,0.597040437860414,0.387286296579987,0.58262300491333,0.594657414359972,0.480770620983094,0.912019114941359,0.743188542081043,0.599154999712482,0.635326015995815,0.766340411966667,0.0838215718977153
2.433,'yes','309096 ',0,0.567214185837656,0.493186928564683,0.0883213600609452,0.974830206716433,0.942975213285536,0.285397300263867,0.000141319818794727,0.96526707103476,0.119454619241878,0.186958985170349,0.489928837167099,0.96843460900709,0.41400391375646,0.667966242413968,0.465782568091527,0.145685919793323,0.329722146270797,0.61782998405397,0.588978640735149,0.434753278037533,0.109180072089657,0.641133035067469,0.447054417105392,0.394633643096313,0.102118295384571,0.836386397713795,0.586452219635248,0.949982771882787,0.577162655070424,0.721080400748178,0.892626352142543,0.27526856563054
0.606,'yes','130088 ',0,0.353055730462074,0.503252953058109,0.254933804040775,0.2802448135335,0.281844026176259,0.823112044716254,0.921963502187282,0.0300364189315587,0.394046684494242,0.610353940865025,0.856279211584479,0.81172660458833,0.553086216561496,0.845821866765618,0.673904579831287,0.0166690498590469,0.188565173186362,0.52249130862765,0.898716141004115,0.812859599012882,0.941600793041289,0.840530617628247,0.260047004790977,0.697393955430016,0.798955486156046,0.254575460916385,0.618458005599678,0.258229789789766,0.335879305144772,0.383759103482589,0.851629533572122,0.312934030778706
0.4428,'yes','209755 ',0,0.229149365331978,0.528625521808863,0.733794067520648,0.000143302604556084,0.448921982664615,0.268062604125589,0.774231374962255,0.344912972301245,0.904155742842704,0.770243216771632,0.159671823261306,0.426065776962787,0.908357031876221,0.0337357299868017,0.875308913178742,0.659769018413499,0.378878404852003,0.296117799822241,0.382263934938237,0.106294563272968,0.775147303938866,0.868138674180955,0.630805340129882,0.653994785854593,0.106144056655467,0.8394144566264,0.530775227583945,0.123504890128970,0.609174159122631,0.718294941121712,0.230485615087673,0.471615835558623
1.545,'yes','312047 ',0,0.79606751841493,0.205726604443043,0.817246007034555,0.721259423764423,0.584095280850306,0.623137289425358,0.764536246890202,0.907635205425322,0.0540337553247809,0.242529122857377,0.210045124404132,0.84443034324795,0.686983435647562,0.913871437311172,0.123841579072177,0.786460178671405,0.189661107724532,0.0178678184747696,0.525297453161329,0.772669245256111,0.927542465971783,0.608811777550727,0.506454320158809,0.000832908321171999,0.584552694577724,0.571763613494113,0.803894134936854,0.155846579233184,0.142169566126540,0.0595615382771939,0.271974594797939,0.868763202568516
0.783,'no','179968  ',0,0.139324938878417,0.246490796562284,0.993876232532784,0.733333515236154,0.407668137457222,0.885737389326096,0.73471229034476,0.379992795875296,0.432317421305925,0.454853979172185,0.143599326955155,0.901455858722329,0.831723829265684,0.387814630987123,0.0462430159095675,0.139400511747226,0.698917465750128,0.546982135856524,0.359660351881757,0.218701528152451,0.0613329734187573,0.182937975972891,0.727480601519346,0.922859405400231,0.418561887461692,0.865875150542706,0.175383483525366,0.524732726393268,0.136191298719496,0.99966735811904,0.167434717528522,0.862784600816667
4.045,'yes','180455 ',0,0.956739471759647,0.872097157873213,0.580685433000326,0.958132359664887,0.902748551452532,0.0752137210220098,0.578484457684681,0.983297981321812,0.53225594596006,0.37072723149322,0.12308106594719,0.280250869225711,0.422427529469132,0.151913842186332,0.465429839910939,0.0056669779587537,0.0866880766116083,0.417077406775206,0.814839355880395,0.251845339313149,0.375947641208768,0.389203904895112,0.1802986219991,0.966772305313498,0.49010115978308,0.0367828935850412,0.619538209866732,0.658581065246835,0.460273089120165,0.557983355596662,0.440984094981104,0.988240100443363
0.947,'no','293795  ',0,0.533885619835928,0.114584252703935,0.140014375094324,0.165392622351646,0.637690208153799,0.96163628809154,0.0722613278776407,0.262441124999896,0.994237494189292,0.916634974302724,0.120769920060411,0.366904700407758,0.624588580802083,0.947375558316708,0.405440937494859,0.845542883267626,0.0443383592646569,0.982622166862711,0.569199095247313,0.127708903746679,0.265814548823982,0.810930788749829,0.440841402160004,0.693461568560451,0.167795424582437,0.065909176832065,0.258469865657389,0.0757072120904922,0.884659011848271,0.0725401239469647,0.836773537797853,0.53920705919154
3.221,'yes','211957 ',0,0.473181025823578,0.835294862044975,0.906065338756889,0.08163918601349,0.41456088819541,0.836235935799778,0.446525404695421,0.198039059061557,0.656096744118258,0.796621357090771,0.281863637734205,0.937566596316174,0.311854367377236,0.473998817615211,0.190158033045009,0.208713744301349,0.745836403220892,0.63707012264058,0.548859448172152,0.235615788958967,0.293089880142361,0.994384581921622,0.795700890244916,0.119121746858582,0.686249000253156,0.94933736207895,0.715452787466347,0.692033987957984,0.225649108877406,0.0816874224692583,0.707430020906031,0.282160667236894
2.6147,'yes','151207 ',0,0.167889729607850,0.252326255664229,0.0413934499956667,0.510349945398048,0.59032352687791,0.158180150436237,0.0983490501530468,0.954551452072337,0.385051924735308,0.933893136680126,0.693264925619587,0.873286724323407,0.403231419157237,0.936152835842222,0.228664206108078,0.347522400552407,0.739445799961686,0.121257379185408,0.295328123262152,0.615388479316607,0.577179769985378,0.253878041636199,0.766789433313534,0.407172865932807,0.639289035461843,0.370091216871515,0.336919236928225,0.716725593898445,0.0852321609854698,0.154946439899504,0.486275575123727,0.567575950641185
5.6,'no','231362  ',0,0.547011249233037,0.661724688485265,0.0325812953524292,0.400241856230423,0.918352294014767,0.85950827691704,0.872872227570042,0.559966946952045,0.517050598049536,0.804099302040413,0.339359484845772,0.192483152961358,0.595536703942344,0.169349311618134,0.522902706405148,0.790687698870897,0.0213104644790292,0.718725369079039,0.93549601873383,0.929086210438982,0.979368088999763,0.946626640856266,0.608306754147634,0.0104983085766435,0.152208891231567,0.255731343990192,0.084154934855178,0.37783560086973,0.370254160836339,0.551842046435922,0.337120237760246,0.347387959016487
3.2,'no','231231  ',0,0.0281848041340709,0.534012001007795,0.603132051648572,0.052092423196882,0.840956558706239,0.902470553526655,0.326669570291415,0.0213037051726133,0.306429033400491,0.672770032659173,0.48408341826871,0.906736683566123,0.484015026129782,0.0398711073212326,0.73877050424926,0.173473921371624,0.16044910880737,0.771918934304267,0.224410203751177,0.104500756366178,0.779599830508232,0.72883453196846,0.290058973710984,0.305633288575336,0.888255526777357,0.86996049201116,0.247594566782936,0.720170605229214,0.337505755247548,0.236788877518848,0.605135361896828,0.282374673755839
