@relation input_data
@attribute Z numeric
@attribute uvot_detection {'no ','yes'}
@attribute useless numeric
@attribute useless1 numeric
@attribute useless2 numeric
@attribute useless3 numeric
@attribute useless4 numeric
@attribute useless5 numeric
@attribute useless6 numeric
@attribute useless7 numeric
@attribute useless8 numeric
@attribute useless9 numeric
@attribute useless10 numeric
@attribute useless11 numeric
@attribute useless12 numeric
@attribute useless13 numeric
@attribute useless14 numeric
@attribute useless15 numeric
@attribute useless16 numeric
@attribute useless17 numeric
@attribute useless18 numeric
@attribute useless19 numeric
@attribute useless20 numeric
@attribute useless21 numeric
@attribute useless22 numeric
@attribute useless23 numeric
@attribute useless24 numeric
@attribute useless25 numeric
@attribute useless26 numeric
@attribute useless27 numeric
@attribute useless28 numeric
@attribute useless29 numeric
@attribute useless30 numeric
@attribute useless31 numeric
@attribute useless32 numeric
@attribute useless33 numeric
@attribute useless34 numeric
@attribute useless35 numeric
@attribute useless36 numeric
@attribute useless37 numeric
@attribute useless38 numeric
@attribute useless39 numeric
@attribute useless40 numeric
@attribute useless41 numeric
@attribute useless42 numeric
@attribute useless43 numeric
@attribute useless44 numeric
@attribute useless45 numeric
@attribute useless46 numeric
@attribute useless47 numeric
@attribute useless48 numeric
@attribute useless49 numeric
@attribute useless50 numeric
@attribute useless51 numeric
@attribute useless52 numeric
@attribute useless53 numeric
@attribute useless54 numeric
@attribute useless55 numeric
@attribute useless56 numeric
@attribute useless57 numeric
@attribute useless58 numeric
@attribute useless59 numeric
@attribute useless60 numeric
@attribute useless61 numeric
@attribute useless62 numeric
@attribute useless63 numeric
@attribute useless64 numeric
@attribute useless65 numeric
@attribute useless66 numeric
@attribute useless67 numeric
@attribute useless68 numeric
@attribute useless69 numeric
@attribute useless70 numeric
@attribute useless71 numeric
@attribute useless72 numeric
@attribute useless73 numeric
@attribute useless74 numeric
@attribute useless75 numeric
@attribute useless76 numeric
@attribute useless77 numeric
@attribute useless78 numeric
@attribute useless79 numeric
@attribute useless80 numeric
@data
2.433,'yes',0,0.441719180671498,0.840530757559463,0.969832747709006,0.334843365009874,0.482790767215192,0.481152771739289,0.350416129920632,0.401966638863087,0.341675970470533,0.142848503543064,0.541922649135813,0.607503241393715,0.605253108777106,0.209669315489009,0.121198561275378,0.00894923717714846,0.770945696625859,0.54676004149951,0.218589603202417,0.0510992703493685,0.268164898501709,0.941713500535116,0.997229954460636,0.570761060575023,0.677542127203196,0.251134130405262,0.735633696895093,0.691595087060705,0.958059068536386,0.819314336171374,0.470326009904966,0.624328571371734,0.907903983490542,0.864189066924155,0.962725241901353,0.416009944397956,0.869061639066786,0.796730004949495,0.707521080039442,0.683480805018917,0.530336776515469,0.745189525187016,0.771951767383143,0.277451690519229,0.0468913533259183,0.868568785022944,0.381992043461651,0.295032111462206,0.0840330293867737,0.781527846353129,0.966547789052129,0.585371557623148,0.247936529805884,0.640610787086189,0.193374200025573,0.346520352410153,0.761872694361955,0.527595024788752,0.342410582350567,0.576949559617788,0.451726845698431,0.586637125816196,0.269176108995453,0.304914086125791,0.0253618063870817,0.591192401945591,0.481305716559291,0.67388971010223,0.335339567624032,0.814819322898984,0.848929891828448,0.0820226983632892,0.456035215174779,0.377063438529149,0.114435004768893,0.612762924982235,0.978027284611017,0.217860015574843,0.642328338464722,0.906332263490185
0.606,'yes',0,0.696391699835658,0.955624828580767,0.935128516284749,0.497413162142038,0.433323136065155,0.50546169676818,0.453348314622417,0.353599610039964,0.362258382840082,0.323927273740992,0.158777183620259,0.594298455165699,0.988973071798682,0.155775169143453,0.743113844655454,0.868285531876609,0.216143884463236,0.437523632310331,0.685869338922203,0.93996809166856,0.111103845061734,0.553906738292426,0.111150360899046,0.759210648015141,0.542671900708228,0.038327629910782,0.0981772025115788,0.368216014234349,0.94636658509262,0.21830456960015,0.309628587448969,0.729138013208285,0.507642914308235,0.482071440899745,0.41396254952997,0.863437231164426,0.269482486881316,0.779833850450814,0.761726203141734,0.161484391661361,0.0539132733829319,0.600817546946928,0.240174025529996,0.367056993534788,0.0804539078380913,0.740984231466427,0.640686391619965,0.0390582783147693,0.658019747119397,0.34908129228279,0.610181571217254,0.914481330895796,0.93852203572169,0.605688990559429,0.853963901055977,0.12981338519603,0.872586641460657,0.728350144578144,0.957341668428853,0.426465383963659,0.0367589532397687,0.367644960759208,0.049355786293745,0.532021635212004,0.723381126997992,0.197682617697865,0.465201504062861,0.234465261921287,0.783695380436257,0.777230632025748,0.186021997360513,0.174643767764792,0.642730141291395,0.577872238121927,0.684705462073907,0.134795679710805,0.30654154648073,0.382210011128336,0.122836745576933,0.67018735804595
0.4428,'yes',0,0.504763426491991,0.235058603575453,0.656897626118734,0.166832182789221,0.349398773396388,0.58814261876978,0.467024909565225,0.217230949783698,0.896602767985314,0.56769147166051,0.672149121528491,0.776901579229161,0.624595960136503,0.782979581970721,0.0230314715299755,0.646588173927739,0.210434798384085,0.508701442508027,0.704839017940685,0.519945932552218,0.541640087030828,0.834511288907379,0.378720812965184,0.604102428304031,0.592435870552436,0.174115244299173,0.831743507413194,0.681640936760232,0.825150038581342,0.741673334268853,0.46259397524409,0.308767365757376,0.188693812815472,0.239893591497093,0.510707066627219,0.177888813661411,0.826578344916925,0.689454706851393,0.396408085245639,0.636982525233179,0.23655834258534,0.992995664710179,0.338744336972013,0.920862641185522,0.099956516874954,0.468783585587516,0.0770927702542394,0.630973662016913,0.78007352584973,0.523487082216889,0.167041728040203,0.352159893838689,0.687355135567486,0.8968147598207,0.830315304920077,0.0189678578171879,0.696390619268641,0.41599773382768,0.629629479488358,0.202040891861543,0.191842648899183,0.588041020557284,0.954603463876992,0.492129727499560,0.329309858847409,0.189524381188676,0.0890897114295512,0.054572826018557,0.00378770870156586,0.182151450775564,0.159201518166810,0.105716874357313,0.82172381458804,0.461918929824606,0.258082696935162,0.127657092409208,0.950477832462639,0.290098734665662,0.581599669530988,0.477803658461198
1.545,'yes',0,0.592411282472312,0.677857129601762,0.371844279812649,0.67454022495076,0.0770826244261116,0.492357338545844,0.832536682020873,0.456855767173693,0.880345216486603,0.546158453915268,0.372790246969089,0.419514096342027,0.770399786299095,0.536057323217392,0.445673177251592,0.0619315844960511,0.749775816919282,0.878470455529168,0.285259043332189,0.655038976110518,0.824802694143727,0.166934834327549,0.174218073021621,0.544759108684957,0.0301780116278678,0.241468753665686,0.910564246820286,0.210207267664373,0.606396136339754,0.108748389175162,0.0452892864122987,0.689779072534293,0.649297738447785,0.859397556399927,0.906541952397674,0.0113362823612988,0.213952769991010,0.126407714560628,0.097352221608162,0.253559136064723,0.315518681658432,0.87573561980389,0.607398081338033,0.694049885729328,0.516179458703846,0.950183797860518,0.402301348745823,0.613399798981845,0.72152487304993,0.414364661322907,0.0592247215099633,0.55491179972887,0.288748472230509,0.845996564486995,0.34371660486795,0.526088628685102,0.216211316175759,0.206308528082445,0.150615897495300,0.570129562634975,0.641113511985168,0.109952831175178,0.655831140466034,0.302432996220887,0.0803502653725445,0.373680726625025,0.956309757195413,0.625330022070557,0.257700611371547,0.88351031509228,0.646081747720018,0.87223172117956,0.218009980162606,0.273925558198243,0.827127734199166,0.467040970223024,0.91088029067032,0.567844408331439,0.0255079506896436,0.849868799326941
0.783,'no ',0,0.0157720721326768,0.328301563626155,0.273630021605641,0.900473344838247,0.53982587181963,0.885035226587206,0.371162660419941,0.79597913986072,0.526295486139134,0.397566007683054,0.68842731276527,0.833188707241789,0.166736751794815,0.9936066607479,0.909408253850415,0.497320921160281,0.868582989089191,0.208928091917187,0.896600712323561,0.0630919716786593,0.829798077233136,0.241103293374181,0.00392074952833354,0.727663742611185,0.749505142914131,0.417190517298877,0.143504777224734,0.353213327238336,0.983010427793488,0.906164814950898,0.269031374715269,0.952545177889988,0.217822357313707,0.66841617366299,0.700074141845107,0.994728664169088,0.344180578598753,0.638199659297243,0.672661052085459,0.274917904287577,0.678874944103882,0.473333200905472,0.871499285567552,0.239194221794605,0.75355538027361,0.488092572428286,0.131036554463208,0.849211619701236,0.153181693749502,0.947984546422958,0.48046021326445,0.383169433800504,0.409474303247407,0.082885809475556,0.975497873267159,0.507485441165045,0.925104260910302,0.639009084552526,0.719979796558619,0.486530163325369,0.996151730185375,0.0906703523360193,0.0626432825811207,0.793677091831341,0.973616330418736,0.394904592540115,0.60883887228556,0.14299429487437,0.562452584505081,0.68864871817641,0.933135495521128,0.0257737382780761,0.589737897273153,0.132434919476509,0.746948461979628,0.286908991402015,0.555371658178046,0.796217711875215,0.075736713130027,0.880963432602584
4.045,'yes',0,0.205597311956808,0.402390433242545,0.441546526970342,0.109861843986437,0.555946545908228,0.452546827029437,0.507197591476142,0.7794270880986,0.822883531684056,0.84542451123707,0.567894828272983,0.502589024370536,0.959171850699931,0.589201634982601,0.312217262340710,0.260911189951003,0.170023128390312,0.850951207568869,0.342633940745145,0.94603846850805,0.494583477033302,0.31996475555934,0.718313527991995,0.906201568432152,0.258960151346400,0.671227754559368,0.561977444915101,0.89790438581258,0.809960170416161,0.223934652749449,0.574352015275508,0.183290585177019,0.112817627843469,0.202418864239007,0.0380079338792711,0.705926059978083,0.54161197762005,0.157242164248601,0.405586280394346,0.287627643439919,0.870616704458371,0.456074074143544,0.966174606932327,0.891191919567063,0.751915308414027,0.240153485443443,0.0654295217245817,0.493442996870726,0.0591239933855832,0.852585553890094,0.776053978828713,0.797597580589354,0.298163258936256,0.0668464845512062,0.387846709927544,0.023654296528548,0.967600878095254,0.979402777040377,0.433582887984812,0.670437949709594,0.340910849627107,0.868701202329248,0.160728797782212,0.155712100444362,0.0455370822455734,0.927493972470984,0.629646869841963,0.111781333805993,0.675321471411735,0.852814882993698,0.503037464106455,0.613933588610962,0.408556865761057,0.503185744630173,0.0139117198996246,0.0373327641282231,0.164301152108237,0.0424644600134343,0.954777902457863,0.617758082924411
0.947,'no ',0,0.133943018969148,0.186068086884916,0.132440063171089,0.379696958698332,0.265887854387984,0.59337441297248,0.59773265873082,0.18904811097309,0.942188481101766,0.737081883475184,0.271503557218239,0.50354992900975,0.798009810736403,0.554934461135417,0.392152375308797,0.41194931557402,0.406567692523822,0.658712743781507,0.233328372240067,0.965287796454504,0.534213029546663,0.126552145695314,0.311226565157995,0.222661477979273,0.150264123920351,0.192772446898744,0.724852071609348,0.713392879115418,0.146370670059696,0.0624828743748367,0.992819570470601,0.744774647057056,0.989982654806226,0.716478502145037,0.319661456858739,0.913428316358477,0.0762760567013174,0.628094497835264,0.656520090997219,0.381721155019477,0.910212040878832,0.747279071016237,0.425988044124097,0.416729319142178,0.853519935393706,0.71971152164042,0.335131341591477,0.0467024445533752,0.840380869572982,0.445390912238508,0.125410840613768,0.224486706079915,0.684571957215667,0.932630013907328,0.866454775910825,0.355278692673892,0.197994700400159,0.135653471341357,0.430649901507422,0.125487374840304,0.961631356738508,0.0797104411758482,0.624720419058576,0.785742252366617,0.849625740200281,0.576370859285817,0.474735005525872,0.145320195937529,0.103732342133299,0.331508943345398,0.456601359182969,0.0975970218423754,0.841069091111422,0.813267845893279,0.656527298269793,0.475704311858863,0.694797300035134,0.383862381102517,0.243950690841302,0.455391595605761
3.221,'yes',0,0.949901344487444,0.116766049526632,0.566332218237221,0.0637394592631608,0.41140989982523,0.09443603688851,0.694629513192922,0.337087118066847,0.187145764240995,0.432139931479469,0.729548800969496,0.732944645686075,0.221001292113215,0.973958315094933,0.94409103388898,0.32381298718974,0.669572075596079,0.577603188110515,0.625298138707876,0.689363364130259,0.816062710480765,0.778171050129458,0.83212187490426,0.932463957928121,0.135986713459715,0.361902940319851,0.929108562413603,0.770792413735762,0.709468941669911,0.896069871494547,0.0654072051402181,0.0511767033021897,0.617267747875303,0.7651740424335,0.948248289292678,0.632624489022419,0.241903080604970,0.876756384968758,0.644585542846471,0.668101546587422,0.531771278940141,0.280661514727399,0.560890965163708,0.0113979512825608,0.956729566911235,0.926520637236536,0.918233240721747,0.126632453640923,0.65741613926366,0.326017935061827,0.270090469392017,0.35146171413362,0.084275241009891,0.756572433747351,0.93515309272334,0.255879459902644,0.533683972898871,0.425375337712467,0.942841624142602,0.541822547093034,0.0487396887037903,0.342536695301533,0.321472393581644,0.261256643338129,0.972040704917163,0.441744572483003,0.799697871785611,0.957481770543382,0.515897940844297,0.998377932002768,0.122436799574643,0.728867953410372,0.815549480263144,0.78924850281328,0.265754556283355,0.450648372527212,0.649333950132132,0.0465292418375611,0.104851232143119,0.830947518348694
2.6147,'yes',0,0.883374573197216,0.907022987492383,0.0389709579758346,0.705017089378089,0.836103866109625,0.644688255153596,0.692502920050174,0.369109685532749,0.690227997256443,0.223092941800132,0.185672813327983,0.52527190791443,0.791016432456672,0.0608371819835156,0.981691041961312,0.602030089590698,0.574849007418379,0.582601809641346,0.843356728786603,0.392944288672879,0.945924632018432,0.362022189190611,0.391514976276085,0.534674538765103,0.0376219775062054,0.512940376764163,0.513655315851793,0.784640241414309,0.627813887782395,0.512794902315363,0.790809910744429,0.171215970534831,0.852436954621226,0.950820872327313,0.636244400404394,0.456651587737724,0.81130738207139,0.0281365802511573,0.231401583179832,0.92683231132105,0.711518858093768,0.143190195085481,0.0515468763187528,0.647259841440246,0.168218642938882,0.899197429418564,0.943960627540946,0.217002476798370,0.660083872731775,0.89072900894098,0.88099130592309,0.729917002143338,0.40895016817376,0.384713982697576,0.865247088251635,0.529491887893528,0.337057301076129,0.719630709383637,0.252295464277267,0.87260014214553,0.950376163003966,0.517071733716875,0.967388628982008,0.490622529992834,0.131983147235587,0.55900183157064,0.834051726385951,0.895739750005305,0.861358366440982,0.915828750701621,0.0527829073835164,0.241698550991714,0.526688980869949,0.760678145801648,0.627082868013531,0.803934715222567,0.128628040896729,0.222030947217718,0.687476456398144,0.170336546143517
5.6,'no ',0,0.666703254450113,0.199478175956756,0.69445014721714,0.402136033168063,0.261647618608549,0.0635612916667014,0.975199369248003,0.75509139103815,0.716224450850859,0.426411968190223,0.315419300924987,0.583384091965854,0.596490850439295,0.059683347819373,0.629990199813619,0.0812498431187123,0.309469915693626,0.92136461357586,0.448318816488609,0.917085835011676,0.837388802552596,0.110266983509064,0.756054239347577,0.566979735624045,0.302591484505683,0.444790973095223,0.147597545292228,0.888421786250547,0.0103900297544897,0.537193155148998,0.992521402891725,0.135912395315245,0.157915793592110,0.938598108943552,0.841431973967701,0.00602581072598696,0.533069188240916,0.127178956987336,0.764498384203762,0.249685929855332,0.588090947829187,0.90924214455299,0.151739512803033,0.594146720133722,0.281137468293309,0.331740241730586,0.216230435762554,0.315668869530782,0.777868065051734,0.101073485799134,0.641476293560117,0.624824433820322,0.523464102065191,0.767898263409734,0.679771991213784,0.551135148620233,0.958459306973964,0.286536703817546,0.363779891980812,0.531232632230967,0.751308339415118,0.74222403508611,0.438326312694699,0.130430254852399,0.329327665036544,0.301199952838942,0.189451264217496,0.271512715145946,0.712033534422517,0.924892354989424,0.797880535479635,0.194397792685777,0.317032827297226,0.909739120397717,0.871491948142648,0.930401279358193,0.65620436402969,0.80945559963584,0.573031109524891,0.454223619773984
3.2,'no ',0,0.617580513004214,0.595753913978115,0.426326870918274,0.182185326470062,0.375848491210490,0.133476972812787,0.861379582202062,0.393263686913997,0.9370117043145,0.0699320510029793,0.314393754582852,0.90395208564587,0.383007638156414,0.112650141818449,0.85186449973844,0.804634818341583,0.603973557474092,0.136963392840698,0.432176924543455,0.781739844940603,0.349307416705415,0.67436466854997,0.815967419883236,0.686092735501006,0.721152708400041,0.42788832494989,0.571971146389842,0.0174629695247859,0.163655181415379,0.157322957646102,0.131521675502881,0.758293244754896,0.0823538531549275,0.81474781408906,0.929784831823781,0.546450194437057,0.99278800841421,0.510499507421628,0.538924280321226,0.84893411397934,0.913820245768875,0.234846878331155,0.210291002644226,0.141258468618616,0.712188586127013,0.460756325395778,0.181123130023479,0.489985871594399,0.879583000205457,0.803917546058074,0.438906817696989,0.631182945333421,0.923247336642817,0.462924649240449,0.316298605175689,0.0397762833163142,0.465692694298923,0.486192534212023,0.0721844385843724,0.869191396050155,0.826837270287797,0.79560431255959,0.40914282319136,0.176600107457489,0.669666654895991,0.540250421501696,0.959859327645972,0.290647995425388,0.403028429951519,0.822745978832245,0.720922402339056,0.724936875747517,0.980807282030582,0.109936848282814,0.590733489720151,0.202587782405317,0.79962496040389,0.203323437599465,0.678583840606734,0.633556909393519
2.346,'yes',0,0.928343307226896,0.390812056604773,0.737879082327709,0.147509010508657,0.23696240526624,0.64422794431448,0.947165520163253,0.542399754282087,0.00977323553524911,0.296983334701508,0.274752196623012,0.950863462174311,0.560992418089882,0.155989562161267,0.182199894450605,0.58173183281906,0.603740085614845,0.984015965135768,0.448574960930273,0.238344378536567,0.619341071229428,0.95682539138943,0.00472020055167377,0.949945866595954,0.597319380147383,0.198716749902815,0.585476682521403,0.962965303100646,0.218215487664565,0.31797984149307,0.709891935577616,0.117290970403701,0.550613849656656,0.864534977590665,0.489329720847309,0.180263002170250,0.765741327544674,0.351277826121077,0.0594984039198607,0.114370886702091,0.95651111099869,0.79544706013985,0.86446560244076,0.00602702656760812,0.69983985600993,0.88075453764759,0.277874464634806,0.449943705461919,0.85342277167365,0.207396482117474,0.965542801655829,0.228593606268987,0.475962596014142,0.685057853115723,0.522439741995186,0.953517106827348,0.110591643257067,0.760765424231067,0.317466097185388,0.0152037192601711,0.854299918981269,0.559586154296994,0.134856773540378,0.059878938132897,0.425530639942735,0.290599598316476,0.0668744056019932,0.101897003361955,0.89059350732714,0.228867231402546,0.183295941213146,0.000953420531004667,0.491380883846432,0.62779280776158,0.871104040183127,0.336914294166490,0.894378264434636,0.365151326870546,0.0689765855204314,0.148418853525072
0.08,'no ',0,0.903347762068734,0.864371923496947,0.159564421977848,0.470773645211011,0.70763144781813,0.745129610178992,0.791681602131575,0.398068505339324,0.699878741521388,0.138145708478987,0.960928844986483,0.530368880135939,0.586622411618009,0.50300894328393,0.528760985471308,0.200381683651358,0.906278503127396,0.181669517187402,0.153517197119072,0.462707086931914,0.71606002934277,0.832199522992596,0.601356869796291,0.88065060437657,0.650644136127084,0.562090021092445,0.81708963541314,0.171332630328834,0.802162419306114,0.191854147473350,0.561048644827679,0.92207496915944,0.793951261555776,0.635667808353901,0.899102942086756,0.454541809856892,0.755654412321746,0.10063362470828,0.679358148481697,0.194646909134462,0.104549299227074,0.76566130691208,0.971958486363292,0.206457414664328,0.290330376476049,0.204152421327308,0.253681388450786,0.423044128110632,0.399541304446757,0.563750370172784,0.98789642401971,0.113437996944413,0.237822083989158,0.561705173691735,0.223538901656866,0.527013628277928,0.160684194182977,0.465630537131801,0.105939598288387,0.868813062086701,0.735585471382365,0.0929352764505893,0.221026474377140,0.626137220766395,0.961834620451555,0.135709591442719,0.32737976196222,0.353383148089051,0.61953614698723,0.99070872203447,0.131358093349263,0.464436976239085,0.603447064990178,0.324520048685372,0.754285174654797,0.945816541090608,0.915857813553885,0.918029763968661,0.559398979647085,0.315200518351048
4.349,'no ',0,0.767994226887822,0.683405827498063,0.737885678187013,0.75448893639259,0.472321154782549,0.627019419334829,0.475269566988572,0.66162772080861,0.81145861884579,0.876303466968238,0.970972354058176,0.0127924378030002,0.289518260629848,0.273247176781297,0.218672739341855,0.16440161713399,0.110134534304962,0.899009805871174,0.00586935295723379,0.586934347171336,0.570214417530224,0.178528680233285,0.780143245356157,0.0230479843448848,0.492142871487886,0.792262932052836,0.612527163466439,0.421208677347749,0.432215566979721,0.034336662851274,0.549190776888281,0.856317178811878,0.847021728055552,0.717083011753857,0.658836054150015,0.782177348155528,0.945799535140395,0.462013989221305,0.214623821200803,0.795472482219338,0.445473900763318,0.766595471650362,0.59857959439978,0.0306265358813107,0.656143142376095,0.96582418703474,0.334548911778256,0.981856109807268,0.483091535745189,0.839221148286015,0.0294304671697319,0.98867677943781,0.898031356511638,0.90783243952319,0.846182596636936,0.85493472008966,0.137025414966047,0.503630839055404,0.36488967994228,0.184693310176954,0.932286148192361,0.60258455388248,0.924027811735868,0.388655048096552,0.661909134592861,0.835218412801623,0.601159514393657,0.737351849675179,0.883630447322503,0.765485831070691,0.573058655718341,0.273783368756995,0.96545197861269,0.641722493106499,0.84961546282284,0.326643311418593,0.799641720484942,0.434836885659024,0.347650818526745,0.0510853694286197
1.55,'yes',0,0.0458706154022366,0.473831064999104,0.538694285787642,0.145488402107731,0.595491561107337,0.125639363192022,0.217632493237033,0.0576781579293311,0.504345542052761,0.921362863387913,0.792342880973592,0.783598763402551,0.0968430624343455,0.710775341838598,0.794002309674397,0.792263542301953,0.746821071952581,0.280165028991178,0.0719323006924242,0.196580138523132,0.371923153055832,0.246170767350122,0.277492643566802,0.416277074022219,0.0889750812202692,0.238458271604031,0.105435466859490,0.553260653279722,0.329665824072435,0.437386814504862,0.327194906538352,0.856341746635735,0.839466167381033,0.360823564231396,0.118347320239991,0.728314466774464,0.0325788268819451,0.853135608369485,0.714341858169064,0.224081765860319,0.764296144945547,0.91482503619045,0.956852053757757,0.0873163405340165,0.537464078282937,0.66814081533812,0.234712744364515,0.8970964231994,0.973972287261859,0.830706415465102,0.196422242792323,0.931771398289129,0.179558284813538,0.0500425919890404,0.621247245231643,0.106202505528927,0.027097144164145,0.760810182895511,0.821321149356663,0.967955270549282,0.140162066323683,0.628460846375674,0.196640881942585,0.668181806569919,0.756152026820928,0.988504457985982,0.608632177114487,0.121587637113407,0.722677587065846,0.815630600554869,0.273398121353239,0.683436245424673,0.199239327106625,0.457390517462045,0.276116909459233,0.477027813903987,0.968423613114282,0.778277585282922,0.263027091743425,0.332365697948262
0.97,'yes',0,0.160650807200000,0.535214992938563,0.401476475177333,0.727473095059395,0.89264138112776,0.799187829019502,0.618386006215587,0.950444203568622,0.855458493577316,0.178290667012334,0.0145786034408957,0.700246133143082,0.600974490400404,0.0163244749419391,0.376907329075038,0.843833976658061,0.352822187356651,0.754967677639797,0.577882420038804,0.536522276466712,0.982019636314362,0.260070028482005,0.839893027674407,0.170946956612170,0.0965974514838308,0.799762330949306,0.482954705599695,0.687287911772728,0.253456625156105,0.0171262340154499,0.186869797762483,0.480390997836366,0.0290931730996817,0.520017763599753,0.976312478305772,0.88460608990863,0.855383310467005,0.497122341068462,0.64476455305703,0.0162518478464335,0.937115166569129,0.366036269115284,0.566082964418456,0.775469946675003,0.120039478875697,0.411252298625186,0.0148244346491992,0.146803471259773,0.0926804898772389,0.936242426279932,0.231442333199084,0.134304510895163,0.725409096339718,0.972345677902922,0.566155815962702,0.77458620048128,0.66869878070429,0.923306475160643,0.113016541115940,0.94606579048559,0.324098959565163,0.980964256916195,0.618893768871203,0.567674806341529,0.693983722710982,0.820281009189785,0.439539717743173,0.484990060329437,0.130738836247474,0.27141284593381,0.339764311444014,0.0989626075606793,0.106934263836592,0.757072642212734,0.680222904775292,0.194065955001861,0.416123318485916,0.475073887035251,0.500044145155698,0.745943089714274
1.605,'no ',0,0.000718036666512489,0.328143100952730,0.198062884621322,0.54923839843832,0.163542688824236,0.800062575144693,0.0427361084148288,0.0226712813600898,0.745666716480628,0.741847982862964,0.148077220888808,0.614531254395843,0.458334347000346,0.915738549316302,0.670819505117834,0.271767955971882,0.0828089010901749,0.125230706762522,0.695531896548346,0.450773411430418,0.343927294947207,0.249101007357240,0.51963157649152,0.203902828739956,0.723320881137624,0.39190804772079,0.208244118141010,0.441739123314619,0.492423458024859,0.145181796746328,0.46573396702297,0.697414330439642,0.717154496349394,0.455562561983243,0.327152122510597,0.747118127299473,0.00813535787165165,0.836087406612933,0.0746318236924708,0.0730038296896964,0.378645279444754,0.636927188839763,0.0462990750093013,0.78949829004705,0.509637722279876,0.404066871851683,0.0579107753001153,0.974261809838936,0.0787717525381595,0.172033035196364,0.664239723235369,0.164917187066749,0.798879708629102,0.617235508281738,0.382288054097444,0.303300489904359,0.85370985046029,0.00704700849018991,0.724812369560823,0.279353292426094,0.127645281143486,0.886153321480379,0.943373091286048,0.991654935991392,0.156566517893225,0.359549689106643,0.343854340957478,0.814940147800371,0.892117661656812,0.194414091063663,0.0561411732342094,0.424339705146849,0.937629063846543,0.539914199151099,0.0222953711636364,0.396231533261016,0.112002137117088,0.0256911802571267,0.770127778872848,0.0047908287961036
0.49,'yes',0,0.801855293568224,0.368195688351989,0.627966861706227,0.0531675573438406,0.96355818468146,0.74600781686604,0.852328426437452,0.616629601456225,0.611382479313761,0.308118480490521,0.197615681914613,0.0717376072425395,0.286942173494026,0.411036521894857,0.533601745730266,0.237147983629256,0.556084666401148,0.414643070660532,0.7526031692978,0.607528471387923,0.402676977915689,0.111714655533433,0.410161801148206,0.942830204265192,0.992405621800572,0.102719886461273,0.991365836001933,0.112718770746142,0.804602276766673,0.0466233752667904,0.0526669875252992,0.681680517969653,0.359132779063657,0.388220935594290,0.0282186868134886,0.806948982877657,0.270950659411028,0.701908182818443,0.899860868928954,0.0139067070558667,0.677540560020134,0.173980133607984,0.524157342500985,0.926029770635068,0.703603813191876,0.264819328440353,0.671344462549314,0.376162719214335,0.846945373341441,0.974158282857388,0.482293175067753,0.434870474506170,0.189130703918636,0.738381603732705,0.169732425361872,0.244140164926648,0.564687040867284,0.626528501044959,0.878786674933508,0.467956000007689,0.979961815290153,0.902337107807398,0.0532601797021925,0.670915175927803,0.459654778009281,0.0119794190395623,0.982997202547267,0.208708551712334,0.773461868055165,0.69790405430831,0.744586437474936,0.387602473609149,0.630868604872376,0.724685848457739,0.000298721017315984,0.997384222457185,0.901051932945848,0.527358059538528,0.170365669764578,0.0218120727222413
1.24,'no ',0,0.744745355565101,0.469252708600834,0.026014476781711,0.743261346360669,0.299239301355556,0.46816568588838,0.73295794473961,0.244500255677849,0.553229003213346,0.580312200356275,0.496882657287642,0.821397800929844,0.183349215891212,0.00896794931031764,0.90793385868892,0.934929704060778,0.0390316862612963,0.741421696264297,0.817298318259418,0.325182435335591,0.589991168817505,0.63089908589609,0.657916024094447,0.78489214158617,0.0885210921987891,0.395432238234207,0.545545644825324,0.199648919980973,0.167173503898084,0.591350128175691,0.271049793809652,0.618462246377021,0.297742552589625,0.143737123813480,0.805809108307585,0.868256217800081,0.44798065489158,0.416895984904841,0.105891930405051,0.537647518329322,0.811053964542225,0.400083845946938,0.271420814329758,0.645955648971722,0.146014914382249,0.0615840493701398,0.953256531851366,0.833542817737907,0.160985332913697,0.102542396169156,0.717609817394987,0.419579898007214,0.619902703212574,0.294995669741184,0.541973950574175,0.708441661205143,0.708443705923855,0.432791801635176,0.320854902500287,0.792027450166643,0.636916219256818,0.779199134325609,0.214461522642523,0.0211975490674376,0.0496514108963311,0.404582652030513,0.510854328982532,0.854492011945695,0.551586197456345,0.212318114703521,0.423803451005369,0.935620050411671,0.468518633628264,0.788322643376887,0.372620947426185,0.620047643082216,0.287447389913723,0.0342740286141634,0.43824696005322,0.961834739660844
