@relation input_data
@attribute Z numeric
@attribute uvot_detection {'no','yes'}
@attribute triggerid_str {'103780  ','106709  ','111063  ','111529 ','111622 ','113120  ','114753 ','117504  ','130088 ','131560 ','147478  ','148225 ','148646 ','148833  ','150314  ','151207 ','151905 ','152113  ','153514  ','154112 ','156467 ','163136 ','163170  ','163438 ','174738  ','176453  ','177408  ','177533  ','178750 ','179968  ','180455 ','180977  ','191157 ','192059 ','205851 ','207399 ','208169 ','209352  ','209755 ','211117 ','211957 ','213486 ','213630 ','213823 ','214805 ','217704 ','217805 ','219101 ','221755 ','228006 ','228316  ','228581 ','229185 ','231231  ','231362  ','232339  ','232683 ','238108  ','238174  ','239899 ','240766 ','252593  ','255445 ','259714  ','263361  ','271019 ','275087 ','276205 ','278693 ','278854 ','279592 ','280706 ','282003 ','282066  ','284856 ','285654 ','286809  ','287364 ','292934  ','293707  ','293795  ','294835  ','295670 ','296805  ','297114 ','299787 ','301981  ','302888 ','305288 ','306757 ','306778 ','308041 ','309010 ','309096 ','309111 ','310613 ','312047 ','313087 ','313116 ','313299 ','313417 ','316204 ','316534 ','317508 ','319016 ','319036  ','319584 ','323898 ','324561  ','324895 ','326115 ','330856 ','331093 ','332851  ','332931 ','334877  ','335105 ','336489 ','337914 ','338895 ','342121  ','346386 ','349510 ','350184  ','350311 ','352190  ','352648  ','353540 ','355083 ','357512 ','358422 ','359530 ','359711 ','359951 ','370791  ','370846 ','373172 ','373458 ','373674  ','374210 ','375246 ','377179 ','378559 ','412982 ','414592  ','416103 ','416135  ','419797 ','420398  ','421814  ','425151 '}
@attribute useless numeric
@attribute useless1 numeric
@attribute useless2 numeric
@attribute useless3 numeric
@attribute useless4 numeric
@attribute useless5 numeric
@attribute useless6 numeric
@attribute useless7 numeric
@attribute useless8 numeric
@attribute useless9 numeric
@attribute useless10 numeric
@attribute useless11 numeric
@attribute useless12 numeric
@attribute useless13 numeric
@attribute useless14 numeric
@attribute useless15 numeric
@attribute useless16 numeric
@attribute useless17 numeric
@attribute useless18 numeric
@attribute useless19 numeric
@attribute useless20 numeric
@attribute useless21 numeric
@attribute useless22 numeric
@attribute useless23 numeric
@attribute useless24 numeric
@attribute useless25 numeric
@attribute useless26 numeric
@attribute useless27 numeric
@attribute useless28 numeric
@attribute useless29 numeric
@attribute useless30 numeric
@attribute useless31 numeric
@attribute useless32 numeric
@attribute useless33 numeric
@attribute useless34 numeric
@attribute useless35 numeric
@attribute useless36 numeric
@attribute useless37 numeric
@attribute useless38 numeric
@attribute useless39 numeric
@attribute useless40 numeric
@attribute useless41 numeric
@attribute useless42 numeric
@attribute useless43 numeric
@attribute useless44 numeric
@attribute useless45 numeric
@attribute useless46 numeric
@attribute useless47 numeric
@attribute useless48 numeric
@attribute useless49 numeric
@attribute useless50 numeric
@attribute useless51 numeric
@attribute useless52 numeric
@attribute useless53 numeric
@attribute useless54 numeric
@attribute useless55 numeric
@attribute useless56 numeric
@attribute useless57 numeric
@attribute useless58 numeric
@attribute useless59 numeric
@attribute useless60 numeric
@attribute useless61 numeric
@attribute useless62 numeric
@attribute useless63 numeric
@attribute useless64 numeric
@data
3.53,'no','177408  ',0,0.462679066462442,0.460967493010685,0.744628823827952,0.76174664334394,0.170383190969005,0.600642466917634,0.586216875351965,0.158092287136242,0.138002169784158,0.702663048170507,0.377100744750351,0.199183662887663,0.0194156612269580,0.81933000171557,0.617734794737771,0.730688405688852,0.642384892096743,0.0642578946426511,0.201815582346171,0.821048790356144,0.539779297774658,0.91482381336391,0.862297229934484,0.351436717202887,0.545983961317688,0.438969318522140,0.0111453435383737,0.428339326987043,0.908184340689331,0.825349773280323,0.404463416431099,0.0971219227649271,0.223366644466296,0.637743512867019,0.670131815364584,0.665863835252821,0.0769192068837583,0.330286158714443,0.594724670285359,0.89567122538574,0.795208508847281,0.660895123612136,0.0755921644158661,0.673956980463117,0.221107334131375,0.146028361050412,0.0575585174374282,0.128904464887455,0.588163781445473,0.966875013429672,0.225650841370225,0.276630086358637,0.276609054999426,0.250567208975554,0.486296755261719,0.516630297061056,0.980100543471053,0.654530023457482,0.231818917905912,0.897658493835479,0.819348146906123,0.98434661142528,0.753235892159864,0.359469277551398
0.767,'yes','310613 ',0,0.775718573015183,0.420474654063582,0.486334052169695,0.290102220606059,0.269095010822639,0.170002563158050,0.498126946389675,0.695077018579468,0.898849500576034,0.137741426238790,0.571404329733923,0.732515200972557,0.271435706643388,0.563703519990668,0.332435640506446,0.396987837972119,0.354320685146376,0.0539087357465178,0.716687779640779,0.292078000260517,0.957443803781644,0.748901827959344,0.478655759012327,0.875579423969612,0.244697231566533,0.081321459962055,0.0842016921378672,0.571930802194402,0.91326305968687,0.0509643023833632,0.483306715730578,0.223497865255922,0.72668983368203,0.653548864182085,0.0977067169733346,0.433954261709005,0.0106160857249051,0.91097013046965,0.668165100272745,0.613913541426882,0.237062796717510,0.0797256431542337,0.173197499243543,0.253471549600363,0.86261418624781,0.905373296001926,0.789784336695448,0.71599447960034,0.570355081232265,0.425658772233874,0.613666677847505,0.404201780445874,0.0490288147702813,0.387043843045831,0.62289255252108,0.0595305040478706,0.585374026559293,0.72430743649602,0.945465966593474,0.681306787533686,0.215034365886822,0.880387192359194,0.792113218456507,0.812491822289303
0.5295,'yes','330856 ',0,0.298435978125781,0.202823356958106,0.232685285853222,0.656617089407519,0.50201417831704,0.517133604269475,0.998570661991835,0.653281700098887,0.488355481531471,0.629210365004838,0.392892658477649,0.264837939059362,0.797469650860876,0.0439639110118151,0.556811841670424,0.249950513709337,0.728167234687135,0.918739719083533,0.138435531873256,0.459803009405732,0.155510241864249,0.507510899100453,0.85449253814295,0.391535860719159,0.311063793022186,0.49716145102866,0.333775411127135,0.58954843156971,0.786159006645903,0.362200420582667,0.994197712745517,0.197978562675416,0.814775266684592,0.964056009659544,0.0394349929410964,0.82177735120058,0.935387864010409,0.530029653804377,0.70860245055519,0.248360870406032,0.203055536141619,0.210572656942531,0.837601626524702,0.164491620380431,0.589060560101643,0.235082425642759,0.209254014305770,0.187095458386466,0.63750089192763,0.88442684081383,0.0655114548280835,0.113500491250306,0.606830404605716,0.984449702082202,0.783559896750376,0.291487319394946,0.59850713191554,0.961031722836196,0.566924222977832,0.517409889260307,0.630657323868945,0.910379949957132,0.853947559604421,0.432016383856535
2.4996,'yes','280706 ',0,0.690822280012071,0.344350321916863,0.296382847009227,0.350605004234239,0.855371974874288,0.421046504750848,0.123199131106958,0.183811229420826,0.210769963683560,0.708534352947026,0.262496580835432,0.62589519447647,0.856255481252447,0.388634253526106,0.118678428698331,0.934642913751304,0.874484186060727,0.914855808019638,0.264396181097254,0.97487116442062,0.851414111210033,0.355040792375803,0.241343279136345,0.660474890610203,0.847142842132598,0.594985421746969,0.218307675560936,0.28227885812521,0.0124499306548387,0.376471498049796,0.139740976039320,0.64677005331032,0.482983273686841,0.958667669212446,0.445092652691528,0.466837970539927,0.808109090896323,0.0367092830128968,0.509750168770552,0.348322472767904,0.988693865714595,0.469048433937132,0.266684666043147,0.919473700691015,0.0997081568930298,0.500793917337433,0.94324476015754,0.35080096591264,0.00690667261369526,0.516493326518685,0.48258793936111,0.968218470457941,0.70711466181092,0.0556716253049672,0.419049257179722,0.593070607865229,0.308929857332259,0.541365351295099,0.211176845477894,0.82269013975747,0.75220879050903,0.845118712866679,0.461506028426811,0.382858932949603
1.9685,'yes','331093 ',0,0.570055194664747,0.250789623474702,0.397664450109005,0.270625114906579,0.826587148476392,0.906286313198507,0.129820595961064,0.365028322441503,0.98794708168134,0.688668471295387,0.118121514562517,0.475659564370289,0.79161314619705,0.950483663240448,0.893633073428646,0.78754773712717,0.308047770056874,0.93824805598706,0.36458739428781,0.0102597656659782,0.585764981573448,0.598872925853357,0.821439913241193,0.078105078311637,0.826763550750911,0.655354896793142,0.438196142204106,0.176403764868155,0.456903058337048,0.0298265791498125,0.491986075881869,0.153651208849624,0.698065558681265,0.755073240725324,0.0133215128444135,0.0111839694436640,0.74285029899329,0.835762594593689,0.713504743296653,0.213036589324474,0.0657714230474085,0.093376029515639,0.935148668242618,0.89996407716535,0.276675087399781,0.583697247784585,0.212643258040771,0.239767671795562,0.260019755689427,0.221720368834212,0.0283141629770398,0.741849349346012,0.621423288015649,0.0124977461528033,0.741367690265179,0.0862970475573093,0.542777483351529,0.542672377778217,0.97598395193927,0.364801742369309,0.434953714720905,0.457807645900175,0.616230875952169,0.390257922466844
0.714,'no','174738  ',0,0.337783926632255,0.216269315686077,0.166311673354357,0.436155640985817,0.820830650394782,0.970160040073097,0.898659184807912,0.794361447682604,0.8340307851322,0.922070202184841,0.759105141507462,0.650654998840764,0.663233946310356,0.000811160076409578,0.541642216034234,0.800682682543993,0.902213912922889,0.0944120346102864,0.968642864376307,0.78521592868492,0.869354537921026,0.959568268386647,0.800830002175644,0.349254014436156,0.551541504915804,0.20070904167369,0.927292435662821,0.149271013913676,0.219257812015712,0.518465778324753,0.863558548502624,0.802888580365106,0.375146144302562,0.0713567291386425,0.299907445907593,0.230155995348468,0.625090912217274,0.988704934017733,0.26130755757913,0.970234819222242,0.452084123389795,0.0331629610154778,0.929271942004561,0.80228412267752,0.0275287479162216,0.477259301114827,0.826842503622174,0.338488377863541,0.875697465846315,0.115939949639142,0.701511536026374,0.0207538378890604,0.0997675703838468,0.786253742175177,0.239834951236844,0.618411569623277,0.222764407517388,0.820942328544334,0.312095953850076,0.437659590737894,0.493279598886147,0.096865330124274,0.450544840889052,0.841867527458817
3.35,'yes','319584 ',0,0.937021652236581,0.966119379736483,0.469651941442862,0.394915133714676,0.810754157369956,0.436532037798315,0.788720570737496,0.349704598076642,0.352629637345672,0.320000922540203,0.322158959461376,0.9364879373461,0.050606356235221,0.86312031885609,0.430478873196989,0.329254772746935,0.545749668963253,0.552596474997699,0.997973999241367,0.847815787885338,0.00727278459817171,0.733588522532955,0.450835133204237,0.236028346931562,0.527078557992354,0.147812042851001,0.0781170034315437,0.511346582788974,0.655016575707123,0.0589292992372066,0.707314519677311,0.6595448567532,0.141288368497044,0.48887024866417,0.50477169896476,0.567781236721203,0.226548031438142,0.640366001753137,0.485472075175494,0.531922930851579,0.610447138780728,0.50096742156893,0.261276771780103,0.868914211168885,0.03379115764983,0.108966238331050,0.524354187538847,0.803527226671576,0.948443438857794,0.628034187946469,0.754208292579278,0.382731040474027,0.876881758216769,0.777115486329421,0.749685298651457,0.537842535646632,0.813548517180607,0.712764236377552,0.491883864160627,0.558513559866697,0.527333464240655,0.274716350017115,0.077714008744806,0.212501163827255
3.969,'yes','148225 ',0,0.380973787279800,0.176965524209663,0.0740869774017483,0.478375822072849,0.158055358100682,0.000865878770127892,0.91354068997316,0.402907867217436,0.777342510642484,0.635580092202872,0.524194829398766,0.373194767162204,0.101481248158962,0.612278911750764,0.248397938208655,0.488463263725862,0.290808975230902,0.192822348326445,0.0419168265070766,0.0453981833998114,0.078555807704106,0.0339429918676615,0.522018970223144,0.350840490777045,0.105790563393384,0.0282227830030024,0.621868618763983,0.388450738973916,0.781231982633471,0.981139218434691,0.425290869083256,0.185599924763665,0.690551107749343,0.71815878758207,0.177609795005992,0.545531331794336,0.314071862492710,0.848887766245753,0.70227200188674,0.800895288120955,0.346137118292972,0.217660174705088,0.369263411033899,0.329010113142431,0.432000811211765,0.89890619693324,0.100487286690623,0.977335416246206,0.142434948123991,0.469267952954397,0.328024980379269,0.337520437082276,0.768944812938571,0.66494020470418,0.41107845120132,0.721938672941178,0.895661645801738,0.968662601429969,0.651418106863275,0.0454710396006703,0.113741180161014,0.853715082164854,0.0773295615799725,0.517150092404336
0.624,'yes','419797 ',0,0.936251850565895,0.0422114026732743,0.841087760403752,0.176866814261302,0.578452432062477,0.634312693728134,0.650261702481657,0.549977422459051,0.761158780194819,0.98356107994914,0.891167683759704,0.88824421307072,0.635449585970491,0.923939586849883,0.940101490356028,0.217154744779691,0.546291181119159,0.736119227483869,0.503687338437885,0.545840331586078,0.0483627507928759,0.0812390097416937,0.0126841405872256,0.780765877570957,0.0833365027792752,0.0469146647956222,0.558179333573207,0.904612026643008,0.383306331932545,0.32027349085547,0.784983184188604,0.723669214639813,0.0503126801922917,0.612806614954025,0.577881906181574,0.110633824951947,0.560698247514665,0.0419095973484218,0.766170413931832,0.155556776095182,0.734938856912777,0.405896480660886,0.346090232254937,0.143209804780781,0.77025741757825,0.221377830253914,0.990275613497943,0.510637606261298,0.949817382730544,0.903750057332218,0.614856613567099,0.197753894142807,0.851060710148886,0.417263249168172,0.878121447283775,0.148867214564234,0.850624558283016,0.815309553639963,0.87834882363677,0.454894142458215,0.542036947794259,0.202667343430221,0.618292038328946,0.178469488397241
1.37,'yes','370846 ',0,0.591291907709092,0.1261143356096,0.0723556519951671,0.580454694107175,0.0474542712327093,0.343119329772890,0.349619640735909,0.0560811869800091,0.27992551587522,0.181075076106936,0.237200347473845,0.0311473731417209,0.726312935585156,0.589753098087385,0.618842266965657,0.863991755060852,0.758235470857471,0.457327477633953,0.577525938395411,0.386678694747388,0.675134433200583,0.118426402565092,0.370926947565749,0.606766864657402,0.403599806362763,0.437456553103402,0.232524515362456,0.659820823930204,0.957716629141942,0.503517465665936,0.777215256122872,0.134598184609786,0.454967948142439,0.505584401777014,0.697138646850362,0.227936898125336,0.930377124110237,0.519185487646610,0.502797449706122,0.728322944138199,0.0750949189532548,0.263911319896579,0.848529036389664,0.771638948703185,0.287978177890182,0.4634135493543,0.784084489336237,0.768719034735113,0.92841617600061,0.668783815111965,0.141528883483261,0.57088885596022,0.702999498229474,0.868315092287958,0.992076260969043,0.768318941583857,0.8086961240042,0.161459787050262,0.76298067276366,0.814589533023536,0.787803281098604,0.523936045123264,0.80411768052727,0.291410266887397
1.063,'yes','378559 ',0,0.225022240541875,0.145522494334728,0.319321001181379,0.492009585956112,0.0404164022766054,0.49321298324503,0.746442853007466,0.921066810144112,0.332306663971394,0.129275640007108,0.964548608521,0.118654447142035,0.468368815258145,0.142518404638395,0.329760620603338,0.871479611378163,0.653437831904739,0.79610195569694,0.446139031089842,0.433746866416186,0.429433550452814,0.339917552191764,0.502897702623159,0.922023433726281,0.365216573467478,0.985754636814818,0.0875124013982713,0.346052449662238,0.122602107468992,0.789302660385147,0.00597381731495261,0.191192571539432,0.678308688336983,0.239040475804359,0.662704979302362,0.197044384665787,0.312241363571957,0.347504097502679,0.0410185600630939,0.96458456479013,0.910132036544383,0.721045634709299,0.606577584287152,0.486519143683836,0.285574128851295,0.188204524340108,0.629440798424184,0.486651678802446,0.713557392824441,0.953022093046457,0.789081510389224,0.331186061259359,0.104777930770069,0.572643746621907,0.699044995941222,0.723866867134348,0.662487610243261,0.313251195475459,0.21888271975331,0.625263234600425,0.519862475572154,0.988097636727616,0.602703962707892,0.154650989687070
0.98,'no','293707  ',0,0.94733373960480,0.0631867886986583,0.969957650871947,0.852061591343954,0.195779108675197,0.293671788880602,0.113758558873087,0.314426277531311,0.67680108291097,0.996743293711916,0.791748971212655,0.827928512124345,0.728675988037139,0.902082742657512,0.779028039192781,0.93969799298793,0.0318795368075371,0.560890852008015,0.598106293706223,0.781349097378552,0.470330559648573,0.737496805377305,0.698193009477109,0.0432522934861481,0.0421744089107960,0.821505155181512,0.682228803401813,0.285854516783729,0.135430985130370,0.961505961371586,0.623670366825536,0.569970941636711,0.816975469468161,0.854454006999731,0.610319613711908,0.902076672995463,0.861251317895949,0.114449395332485,0.301536552375183,0.965545668499544,0.154676618054509,0.853777402080595,0.124398864572868,0.895703067537397,0.948232831899077,0.708416681271046,0.0532703006174415,0.0324690476991236,0.558335965732113,0.220163428457454,0.991866727825254,0.92391145718284,0.367783761117607,0.918759644730017,0.650014657760039,0.851865919306874,0.396303980844095,0.710360097000375,0.0927308939862996,0.215434096753597,0.900023637805134,0.431148130213842,0.241486936574802,0.615938738454133
4.813,'no','414592  ',0,0.72648274898529,0.125088110333309,0.180592645192519,0.322295275516808,0.907179431058466,0.4226281165611,0.280792045639828,0.366772504523396,0.00821439386345446,0.423313655657694,0.0842066667973995,0.152885287534446,0.474251996260136,0.0339913107454777,0.276484959758818,0.066158484434709,0.394383687758818,0.0836701928637922,0.48385878955014,0.999129324452952,0.73900453443639,0.206692763138562,0.875551024219021,0.699657683027908,0.654780486831442,0.0496082108002156,0.251127762487158,0.256148467073217,0.420776149723679,0.674063003621995,0.513325042789802,0.593881189357489,0.839777511078864,0.424324939958751,0.68456042255275,0.863288973690942,0.410375011153519,0.128975283587351,0.643988530384377,0.211365992203355,0.7940272197593,0.178229021606967,0.453283397015184,0.719027055660263,0.916830997681245,0.730829512933269,0.367788985138759,0.00191260757856071,0.935694983694702,0.608182959957048,0.0678144202101976,0.968823968200013,0.162426036084071,0.0325306658633053,0.695814196020365,0.560640314826742,0.343915800796822,0.65896266605705,0.263295104727149,0.751420291140676,0.484597806585953,0.085252944380045,0.671751130605116,0.70120924897492
1.314,'yes','239899 ',0,0.663387021748349,0.964948526583612,0.816076027229428,0.464482153067365,0.547790174372494,0.627548459917307,0.206584692467004,0.311152477515861,0.294171672081575,0.788988596992567,0.686066546477377,0.924618533812463,0.526326702674851,0.549503737362102,0.9889414627105,0.655735344160348,0.431466762907803,0.223935852758586,0.0751057616434991,0.448044400196522,0.250141978263855,0.493200754513964,0.639816840877756,0.553670150693506,0.87454200326465,0.326033049728721,0.42025597859174,0.0768834769260138,0.218644436914474,0.900479051517323,0.452678894391283,0.145575413713232,0.398103785933927,0.069417864549905,0.82234202302061,0.940744921099395,0.222918674116954,0.405143779469654,0.411011297721416,0.424908237997442,0.418001709971577,0.851794109446928,0.405845714034513,0.259814934805036,0.56671611010097,0.231374230468646,0.661849972326308,0.26119567360729,0.95160935074091,0.351525281555951,0.452485729241744,0.5785293772351,0.0567428199574351,0.639590103412047,0.963502576807514,0.679304092889652,0.319212281610817,0.861320342402905,0.0996863315813243,0.476364226080477,0.285149385454133,0.0274870009161532,0.924883953295648,0.662827525753528
1.159,'yes','240766 ',0,0.177902357652783,0.272849927190691,0.675516806077212,0.419705801410601,0.477033642586321,0.540230441605672,0.248933310387656,0.135252001229674,0.0804416525643319,0.0434346711263061,0.493216068018228,0.292709023691714,0.921311740530655,0.74570234818384,0.594628375489265,0.464577498845756,0.131257723551244,0.0296477172523737,0.00953138060867786,0.516972252400592,0.363518640398979,0.274647288955748,0.969631949905306,0.796910199336708,0.786487311823294,0.487850065575913,0.320470751728863,0.833849438466132,0.115179533604532,0.443788902601227,0.171885829418898,0.448067596182227,0.950942951487377,0.901093998458236,0.0157084965612739,0.417568989563733,0.607921162154526,0.663131220731884,0.90420822869055,0.806503499858081,0.359108807751909,0.185704548377544,0.904617423424497,0.995236893650144,0.0371875911951065,0.878848909633234,0.281679895007983,0.970254696207121,0.752648658584803,0.134735110215843,0.807029378367588,0.883820353541523,0.125004844041541,0.534158020280302,0.197425614576787,0.644953305600211,0.769410621374846,0.500683277612552,0.886914859060198,0.254546288866550,0.0654979844111949,0.270956714637578,0.45211442024447,0.795922014396638
3,'yes','357512 ',0,0.191685133846477,0.46475041937083,0.0552468139212579,0.0138689172454178,0.953196240821853,0.605046200100332,0.515782614704221,0.564090650528669,0.757191579788923,0.0227725857403129,0.127067985013127,0.380589698906988,0.917491561966017,0.306373600382358,0.490309853805229,0.7819338014815,0.906157635618001,0.968015370424837,0.245412062387913,0.927266547223553,0.755762099521235,0.304153889650479,0.618149931309745,0.97670419816859,0.988987738033757,0.203111515846103,0.199216882698238,0.189532247139141,0.704237029189244,0.212829707656056,0.875264978036284,0.5488124799449,0.955072452081367,0.545147131662816,0.679697572020814,0.45196588197723,0.915960215497762,0.146267293253914,0.369699544273317,0.613238551886752,0.430462266085669,0.161763245007023,0.206786236958578,0.181003974052146,0.588704354595393,0.412496116710827,0.788248078664765,0.172760373912752,0.0230560428462923,0.956898686476052,0.196853336645290,0.121934356167912,0.125455189729109,0.103649982716888,0.032635597512126,0.595574068371207,0.578585912007838,0.653299869503826,0.752852591685951,0.501332220621407,0.565861291950569,0.840685456525534,0.712091919966042,0.538949599023908
6.7,'no','324561  ',0,0.0629516250919551,0.154777339659631,0.655661531724036,0.150234119966626,0.286918652011082,0.673782321857288,0.664436204126105,0.0881036054342985,0.581837341189384,0.634670730680227,0.715822558384389,0.940875628963113,0.783586693229154,0.350516511593014,0.550669491989538,0.353125698165968,0.0593170986976475,0.331393468426540,0.597920019412413,0.263784807641059,0.751011536689475,0.120680705411360,0.416705951094627,0.127871623961255,0.509610014501959,0.773300540400669,0.267219675937667,0.934588539181277,0.0893144807778299,0.810568314511329,0.781402674736455,0.0305364483501762,0.892900369362906,0.0909342616796494,0.191819474333897,0.530686907470226,0.284072436625138,0.314728117547929,0.925267963437364,0.404250307474285,0.580029491335154,0.137774694012478,0.482811025576666,0.834148280788213,0.533985710470006,0.877554644597694,0.922622399171814,0.766367610311136,0.898327973904088,0.873786126030609,0.924689315492287,0.655675202375278,0.624207602581009,0.156743277097121,0.640901465900242,0.689665960846469,0.0453324788250029,0.269457890884951,0.678343280917034,0.490799994440749,0.00299298553727567,0.0906764045357704,0.153349190019071,0.74969701981172
1.489,'yes','205851 ',0,0.773514654487371,0.538052232703194,0.286258240696043,0.631846138974652,0.817413094220683,0.357252124929801,0.600151776801795,0.359478841768578,0.160886661848053,0.851097137201577,0.301127694547176,0.262890059268102,0.516647610347718,0.215432521654293,0.495842154836282,0.542083485750481,0.448356766486540,0.344129242934287,0.568636469077319,0.240965595003217,0.0493100350722671,0.199064629385248,0.564263344975188,0.915389376459643,0.210277187405154,0.767662706319243,0.633943756809458,0.456617536954582,0.32758231787011,0.0650849675294012,0.712006710702553,0.278612045105547,0.992060699732974,0.574169103987515,0.641179417492822,0.816380966221914,0.333868220215663,0.0542986327782273,0.830214877147228,0.669588349293917,0.0673259501345456,0.410263299243525,0.477443400304765,0.461664620088413,0.756893423618749,0.800267703598365,0.205967760179192,0.960485871415585,0.669103372842073,0.0647509552072734,0.633478779578581,0.889945971313864,0.642553439829499,0.437593240989372,0.079306356376037,0.776372615247965,0.891484103398398,0.168091634055600,0.456564796622843,0.701405025552958,0.274573793634772,0.216881530126557,0.146052482305095,0.774511951254681
2.625,'yes','353540 ',0,0.0219739614985883,0.906559091759846,0.783102069050074,0.39717634418048,0.451490381034091,0.760444222716615,0.154429703485221,0.167987234657630,0.733718277653679,0.281491664005443,0.787545050261542,0.880467424402013,0.449508761521429,0.859271152410656,0.620537725277245,0.350042709382251,0.0156244204845279,0.7341314451769,0.315207226667553,0.134849895955995,0.652136349817738,0.954661757452413,0.46003822167404,0.364196776412427,0.580609175143763,0.164795009419322,0.387127376627177,0.840440018801019,0.592383314622566,0.766713669523597,0.0886491520795971,0.225316964555532,0.890603507868946,0.348526590969414,0.534765231655911,0.729359204182401,0.717132775578648,0.722627255134284,0.123349633300677,0.345637558959424,0.456249506678432,0.325997939100489,0.45339646213688,0.983471900457516,0.0786824054084718,0.796863469993696,0.540964538231492,0.656258129514754,0.859160049352795,0.429128095740452,0.0315506649203598,0.470575466286391,0.907903484068811,0.282321250298992,0.727582625579089,0.350437671411783,0.688415252836421,0.76884724223055,0.907061838777736,0.412991846445948,0.974069479620084,0.799757076660171,0.0547531663905829,0.167705908883363
4.41,'yes','192059 ',0,0.345424070721492,0.373557086102664,0.758426164044067,0.870976262260228,0.378408816410229,0.185753017663956,0.933864262420684,0.525653151562437,0.578614527592435,0.92859397828579,0.119131228886545,0.579089501639828,0.578646027948707,0.377834908897057,0.939104941673577,0.464351695030928,0.390150335151702,0.763811242068186,0.171404434135184,0.964414141140878,0.0847577876411378,0.338289944687858,0.671317965723574,0.488599489443004,0.122776789357886,0.711741390172392,0.907134723616764,0.500184427481145,0.825153522193432,0.31106418534182,0.743361982516944,0.0528109923470765,0.715175008168444,0.192495910683647,0.630848017986864,0.808811688330024,0.661824953043833,0.645387324737385,0.511037483811378,0.74183510360308,0.685894503490999,0.172525037545711,0.717541340040043,0.314970965264365,0.82344939862378,0.550013188971207,0.95004629669711,0.484931834042072,0.221218420891091,0.899048262042925,0.240449402248487,0.897494989214465,0.306312839267775,0.950540052028373,0.109737864229828,0.148968113120645,0.539295196067542,0.259631023509428,0.424008326604962,0.112684550462291,0.486630730098113,0.194814041256905,0.508153273025528,0.444535681046546
5.11,'yes','211117 ',0,0.421109812101349,0.136544766835868,0.108371662674472,0.753438034793362,0.85825737263076,0.707576077664271,0.0877450406551361,0.978140454506502,0.361678022891283,0.629656611010432,0.095951124560088,0.126899369060993,0.309303598944098,0.256563979201019,0.0476844592485577,0.703405041946098,0.502916418248788,0.295588498935103,0.739567961310968,0.595883058849722,0.0127271411474794,0.02075354475528,0.574724324978888,0.617838795529678,0.591610703384504,0.590644857147709,0.726671340176836,0.0230001744348556,0.600117260124534,0.601617752341554,0.701534932944924,0.866287969518453,0.892700252123177,0.714267869712785,0.274518988328055,0.31316889426671,0.219813057919964,0.000404952792450786,0.222886202391237,0.353142783744261,0.836928849108517,0.391568543389440,0.831685854122043,0.112226409371942,0.85386334406212,0.829197008861229,0.0552267609164119,0.854747789911926,0.650137342512608,0.620376059785485,0.45958596188575,0.675481633283198,0.270169518189505,0.219214768847451,0.742694495012984,0.938067723764107,0.28821559692733,0.847953517921269,0.157117055961862,0.263198258588091,0.299574725329876,0.890370694221929,0.944704106776044,0.589049495523795
2.737,'yes','359530 ',0,0.994513693265617,0.798479423392564,0.422100481344387,0.170460190623999,0.0324592031538486,0.444310619030148,0.519314718432724,0.874589876038954,0.691732037579641,0.470096842618659,0.0389787321910262,0.0294293034821749,0.543866868596524,0.60257444344461,0.349280239315704,0.569410405820236,0.901359309442341,0.234944913303480,0.795151883503422,0.215835746843368,0.446078211534768,0.59722363599576,0.164262207224965,0.331010654335842,0.960342976497486,0.106888775015250,0.460624334169552,0.733043178450316,0.775480784941465,0.728254687972367,0.6043604190927,0.295503620291129,0.0783710302785039,0.664648704929277,0.692303972318769,0.474966236855835,0.803946810076013,0.609339226037264,0.897982078138739,0.694731339346617,0.0264557467307895,0.973545476794243,0.193527038441971,0.484873329522088,0.715739922598004,0.739097813842818,0.637081708060578,0.834142272593454,0.117147601675242,0.53274756623432,0.923648998141289,0.701967188622802,0.310367052210495,0.595925625646487,0.629332109820098,0.757053033215925,0.77976905554533,0.778707573423162,0.260740459896624,0.428542021196336,0.74959655618295,0.884751775301993,0.741495453752577,0.153404499869794
1.8,'yes','217805 ',0,0.239224039716646,0.524113456252962,0.922233482357115,0.503547499887645,0.739725610706955,0.650674240430817,0.592676036758348,0.386310392757878,0.439554199576378,0.523460546741262,0.222895122133195,0.94196061952971,0.876105357892811,0.994366532890126,0.407834358047694,0.559675886994228,0.875418869778514,0.234362054150552,0.161367775173858,0.942393344594166,0.512500720797107,0.340420115971938,0.150011054705828,0.758327090647072,0.78042193246074,0.116526497527957,0.737838924163952,0.441799567313865,0.712161062750965,0.86686777882278,0.0979444629047066,0.659933517687023,0.863956176675856,0.60052819410339,0.91859414987266,0.598965930053964,0.535907837096602,0.977890672162175,0.91761364042759,0.919772409368306,0.0832538036629558,0.241539669223130,0.475703521165997,0.118902680464089,0.69155788817443,0.00863261334598064,0.241684258915484,0.238136134343222,0.841403532773256,0.743168817600235,0.695721479831263,0.183063254225999,0.667267261072993,0.0742578895296901,0.711060540517792,0.155258208047599,0.911790336715057,0.243017052765936,0.715361911337823,0.064638871466741,0.277148283319548,0.100178681779653,0.0727972357999533,0.752393091563135
