@relation input_data
@attribute Z numeric
@attribute A numeric
@attribute B numeric
@attribute EP0 numeric
@attribute FL numeric
@attribute FLX_PC_LATE numeric
@attribute GAM_PC numeric
@attribute MAX_SNR numeric
@attribute NH_PC numeric
@attribute T90 numeric
@attribute bat_image_signif numeric
@attribute bat_img_peak numeric
@attribute bat_trigger_dur numeric
@attribute PROB_Z_GT_4 numeric
@attribute bat_is_rate_trig {'no','yes'}
@attribute uvot_detection {'no','yes'}
@attribute triggerid_str {'103780','106709','111063','111529','111622','113120','114753','117504','130088','131560','147478','148225','148646','148833','150314','151207','151905','152113','153514','154112','156467','163136','163170','163438','174738','176453','177408','177533','178750','179968','180455','180977','191157','192059','205851','207399','208169','209352','209755','211117','211957','213486','213630','213823','214805','217704','217805','219101','221755','228006','228316','228581','229185','231231','231362','232339','232683','238108','238174','239899','240766','252593','255445','259714','263361','271019','275087','276205','278693','278854','279592','280706','282003','282066','284856','285654','286809','287364','292934','293707','293795','294835','295670','296805','297114','299787','301981','302888','305288','306757','306778','308041','309010','309096','309111','310613','312047','313087','313116','313299','313417','316204','316534','317508','319016','319036','319584','323898','324561','324895','326115','330856','331093','332851','332931','334877','335105','336489','337914','338895','342121','346386','349510','350184','350311','352190','352648','353540','355083','357512','358422','359530','359711','359951','370791','370846','373172','373458','373674','374210','375246','377179','378559','412982','414592','416103','416135','419797','420398','421814','425151'}
@attribute useless1 numeric
@attribute useless2 numeric
@attribute useless3 numeric
@attribute useless4 numeric
@attribute useless5 numeric
@attribute useless6 numeric
@attribute useless7 numeric
@attribute useless8 numeric
@attribute useless9 numeric
@attribute useless10 numeric
@attribute useless11 numeric
@attribute useless12 numeric
@attribute useless13 numeric
@attribute useless14 numeric
@attribute useless15 numeric
@attribute useless16 numeric
@attribute useless17 numeric
@attribute useless18 numeric
@attribute useless19 numeric
@attribute useless20 numeric
@attribute useless21 numeric
@attribute useless22 numeric
@attribute useless23 numeric
@attribute useless24 numeric
@attribute useless25 numeric
@attribute useless26 numeric
@attribute useless27 numeric
@attribute useless28 numeric
@attribute useless29 numeric
@attribute useless30 numeric
@attribute useless31 numeric
@attribute useless32 numeric
@data
0.348,?,-3.073,23.8777,3.6081e-07,9.431e-06,1.9209,5.4,-0.046,20.46,14.21,4775,128,0.0688052,'no','yes','207399',0.941160665359348,0.254080947954208,0.204430192010477,0.144519781693816,0.257534761913121,0.299135494977236,0.841992749134079,0.761215133825317,0.457568047102541,0.417665799148381,0.0952742537483573,0.340188385685906,0.891813024878502,0.0336852110922337,0.681265423772857,0.701217444380745,0.947625141823664,0.742729792371392,0.459007728612050,0.651729326462373,0.412080640904605,0.0299168557394296,0.233439704636112,0.45574609329924,0.979592283489183,0.196549348300323,0.438145599793643,0.411395609844476,0.784937928197905,0.830552690662444,0.230178941274062,0.937483295565471
4.27,-1.4072,?,89.4259,4.8363e-06,9.087e-05,2.0258,21.8,0.048,60.2,10,?,2.048,0.147656,'yes','no','117504',0.736827127635479,0.0896566903684288,0.667298693209887,0.300210325745866,0.300773705588654,0.612960826372728,0.438788650091738,0.85813015513122,0.691978368209675,0.237479266477749,0.97520936257206,0.336731969611719,0.83883227664046,0.396002805093303,0.618925178423524,0.85453872801736,0.510293368017301,0.754086376167834,0.685358208138496,0.0378095072228462,0.155213734833524,0.37059458415024,0.878044034121558,0.206271809525788,0.631529964739457,0.798318265471607,0.119383066426963,0.96057866816409,0.145411801058799,0.919052576646209,0.433683284325525,0.951648543355986
6.6,-1.3997,?,95.3236,2.8779e-06,?,2.1942,11.5,?,36,6.58,454,16.384,0.145486,'yes','no','177533',0.59445719467476,0.997692394070327,0.516247820807621,0.617030166322365,0.480204967083409,0.85355728189461,0.353873632149771,0.99777940637432,0.86380592128262,0.482226168038324,0.759106123819947,0.391509721754119,0.125599481398240,0.572531864047050,0.110339575679973,0.645719246938825,0.939298400655389,0.427206645254046,0.728304978925735,0.42265928722918,0.703846429241821,0.145496080862358,0.453705238411203,0.411768443649635,0.567186665255576,0.0729390389751643,0.84752578381449,0.116690992843360,0.451761903939769,0.43041635886766,0.806989012053236,0.721694049192593
3.53,-1.1476,?,?,1.8733e-06,?,2.1864,27.4,-0.048,109.89,10.48,775,8.192,0.217816,'yes','no','177408',0.708623388782144,0.378249854547903,0.722700954414904,0.128579011885449,0.431472733849660,0.368919553468004,0.518242950784042,0.839002755470574,0.389278223970905,0.315767490305007,0.403625377453864,0.523934727767482,0.0978668429888785,0.0266655574087054,0.168674541404471,0.97331861848943,0.342973605263978,0.166664481395856,0.81260913121514,0.149544746847823,0.714621706865728,0.635526675498113,0.541583463083953,0.752914810320362,0.766665767179802,0.821088205091655,0.432852742029354,0.584904865827411,0.0632614276837558,0.519876873120666,0.650764062302187,0.472057687118649
0.767,-1.7404,?,113.124,1.8591e-06,4.772e-05,2.0446,52.7,0.148,16.2,10.83,262,0.512,0.10734,'yes','yes','310613',0.836197674507275,0.644645788008347,0.542963221669197,0.934257806045935,0.166114910971373,0.197941769612953,0.685359635623172,0.299580132821575,0.334220150485635,0.905905760359019,0.518229611916468,0.535657798405737,0.601462896447629,0.409003919688985,0.324285445036367,0.757751343771815,0.74412772944197,0.948372012469918,0.870738238561898,0.101138639030978,0.192175125237554,0.097075822763145,0.599622269393876,0.438360637286678,0.0331824359018356,0.952823447762057,0.456330767367035,0.553636197466403,0.250858747167513,0.927211778471246,0.41573634929955,0.887764709303156
0.5295,-1.3529,?,35.3059,5.9087e-07,3.431e-05,2.1188,19.6,0.267,5.55,9.43,221,1.024,0.0255989,'yes','yes','330856',0.0383536114823073,0.873805690091103,0.269197682850063,0.524009932996705,0.518811067100614,0.546860730741173,0.491286569274962,0.597402657615021,0.399812969844788,0.491787462728098,0.725604974431917,0.541715616127476,0.881159892072901,0.191214121645316,0.0860741965007037,0.168628195533529,0.298549191793427,0.430332414107397,0.415755916852504,0.30956976627931,0.0839546262286603,0.105595960048959,0.905350299319252,0.490654992405325,0.897254191804677,0.0394285162910819,0.675659274449572,0.592264652950689,0.347750363405794,0.447257793042809,0.365744436625391,0.689240283332765
2.4996,-1.3456,?,124.439,5.22e-06,?,1.8739,13.5,?,112.21,6.76,419,12.16,0.162741,'yes','yes','280706',0.93284957157448,0.599672846030444,0.237636708887294,0.164336136076599,0.42496892483905,0.829596469411626,0.0659555036108941,0.385541700292379,0.980445934692398,0.470206011086702,0.395215645898134,0.926191808190197,0.143241901183501,0.866467812098563,0.78660127078183,0.0482019199989736,0.62377030774951,0.983946998370811,0.192367577692494,0.487786213634536,0.73117269645445,0.44206857518293,0.519380203913897,0.00925364228896797,0.305702695855871,0.786417034221813,0.972056000959128,0.413160681258887,0.732393716927618,0.62038964452222,0.516102588269860,0.312752543482929
1.9685,-1.3028,?,?,5.6132e-06,4.207e-05,2.0758,50.7,?,199.32,10,382,2.048,0.206132,'yes','yes','331093',0.0176132309716195,0.228121491614729,0.919549596263096,0.853815987240523,0.380132320802659,0.0306559305172414,0.552491698414087,0.488410440273583,0.731713481247425,0.408393456833437,0.495975686702877,0.143878553062677,0.848259997321293,0.354855882236734,0.276385527104139,0.28903819154948,0.94918411062099,0.54482736508362,0.31417844700627,0.073701893677935,0.237988814711571,0.693179873749614,0.788437615381554,0.905012818519026,0.937944927019998,0.636405672412366,0.0258283480070531,0.345091789029539,0.0986745650880039,0.363647860940546,0.449271056335419,0.501004813471809
0.714,-1.0884,?,92.025,4.4323e-07,?,1.652,12.5,?,4.3,10.59,323,1.024,0.0488872,'yes','no','174738',0.241516686975956,0.25531975296326,0.900043678935617,0.542549871141091,0.215994022088125,0.139972271164879,0.553593613673002,0.98306279326789,0.903636366361752,0.801486987620592,0.145612681750208,0.0343970556277782,0.442455445881933,0.490294330520555,0.591962632723153,0.97151118866168,0.39750496391207,0.909003589069471,0.79762603691779,0.236612040083855,0.838153487769887,0.0794051594566554,0.510329701704904,0.225856259698048,0.553403991041705,0.0119705386459827,0.664412788115442,0.153615967836231,0.138205038849264,0.770847570849583,0.282554264646024,0.290949014946818
3.35,-1.3129,?,174.457,9.7053e-06,4.212e-05,2.1127,57.9,?,453.15,7.59,196,1.024,0.154869,'yes','yes','319584',0.100228395545855,0.843563275411725,0.874659848632291,0.702535456512123,0.0570199154317379,0.230195234064013,0.831155998399481,0.712558435508981,0.0564392523374408,0.660082153975964,0.0653364486061037,0.167232948821038,0.426834566053003,0.596760009648278,0.183721251552925,0.40320306760259,0.102171712787822,0.710502588190138,0.972839936614037,0.962551599135622,0.482966579729691,0.110924637876451,0.348522594664246,0.891359351109713,0.226271951338276,0.728740123100579,0.457078664563596,0.840677574276924,0.888466904405504,0.810387693811208,0.759480307810009,0.981287938309833
3.969,-1.3747,?,110.99,2.6093e-06,0.0002541,1.6063,13.2,?,60.48,10.96,1019,12.16,0.174661,'yes','yes','148225',0.245597848435864,0.491132752969861,0.26055923406966,0.97124727233313,0.368828847305849,0.659725483739749,0.507755060680211,0.255362330470234,0.664211940253153,0.13297810847871,0.646772945532575,0.475620483281091,0.992426266428083,0.758441283134744,0.180380932288244,0.254814243642613,0.183417884167284,0.54529925971292,0.546227988554165,0.327551214722916,0.079597478499636,0.660124790621921,0.459273555548862,0.196172855561599,0.257153217680752,0.493348992662504,0.98929007886909,0.930076682474464,0.119082015706226,0.820407619234174,0.0966531161684543,0.343079484067857
0.624,?,-2.0605,25.9683,4.777e-07,1.147e-05,1.9581,13.3,?,9.63,7.06,177,1.024,0.103983,'yes','yes','419797',0.56614446407184,0.584022647235543,0.332516468130052,0.200936170993373,0.813685815315694,0.561661363113672,0.973868371685967,0.166399454232305,0.550796736031771,0.537934816908091,0.542420686688274,0.655767200281844,0.380373102845624,0.145894580986351,0.958220893517137,0.68458100524731,0.181334423832595,0.339930353686213,0.321537049952894,0.151076278183609,0.811659478815272,0.916205923538655,0.0327371945604682,0.575396429281682,0.838195872725919,0.2656439547427,0.794426633045077,0.175001527648419,0.580151404254138,0.762677943333983,0.838372351136059,0.673065993003547
1.37,-1.7718,?,?,4.936e-07,2.256e-05,2.1949,14.3,?,18.36,11.42,236,0.512,0.0804666,'yes','yes','370846',0.095451299333945,0.87475588847883,0.148496980313212,0.320900259539485,0.584724914515391,0.976355401566252,0.112542825052515,0.49992788140662,0.107546100625768,0.67472834372893,0.977468652185053,0.608842681860551,0.000327762914821506,0.596508985152468,0.520491893636063,0.0393039772752672,0.978084749309346,0.341582850785926,0.743434220785275,0.51545271743089,0.200327424332500,0.732198490062729,0.351364701986313,0.193673935951665,0.792999129276723,0.389424694469199,0.37816165946424,0.269309262977913,0.598353938898072,0.932669305009767,0.167325196322054,0.560568543151021
1.063,-1.284,?,?,3.8255e-06,5.425e-05,2.1102,29.5,0.219,15.21,9.31,168,1.024,0.0332424,'yes','yes','378559',0.261148432968184,0.327909293584526,0.45591334393248,0.0786448898725212,0.318108740262687,0.00715217576362193,0.874779079807922,0.664427758660167,0.259041321231052,0.670275804819539,0.522966373944655,0.357790445908904,0.626230769325048,0.669787772232667,0.770852233748883,0.0893242543097585,0.501829632092267,0.78706889692694,0.168440968031064,0.462332346243784,0.162638942478225,0.56482156040147,0.0998997439164668,0.717103290371597,0.228382739238441,0.0147403033915907,0.506092183757573,0.0792817065957934,0.913691876456141,0.278031290741637,0.450040927156806,0.890286053298041
0.98,?,-2.1079,42.0614,4.7308e-07,?,2.2627,7.5,?,22.4,7.17,374,4.096,0.104866,'yes','no','293707',0.248661912512034,0.415415930561721,0.453364637214690,0.507498414022848,0.0671102637425065,0.467037574853748,0.159578614635393,0.74406888964586,0.489637256599963,0.520846300525591,0.324353782227263,0.803460177732632,0.548726930515841,0.707209945190698,0.719249294139445,0.0467406108509749,0.447441186057404,0.157827488612384,0.223934808745980,0.83485731529072,0.152955726487562,0.589088614098728,0.465676972642541,0.561355161014944,0.943755734246224,0.69017373630777,0.823073646984994,0.111000208882615,0.97535841492936,0.360740864183754,0.404953461373225,0.955030675278977
4.813,?,-2.0298,268.926,5.3188e-07,1.327e-05,2.0006,15.2,?,31.72,7.73,1502,64,0.194801,'no','no','414592',0.0108709835913032,0.206607586005703,0.396727130981162,0.945436919573694,0.864810741040856,0.101874546380714,0.611037152353674,0.0187907775398344,0.463642732938752,0.4380295840092,0.104343026177958,0.187365263467655,0.961000736802816,0.72913021268323,0.506075715413317,0.181254071881995,0.763389610452577,0.168807432288304,0.48463117913343,0.0466080638580024,0.880827130982652,0.65161085058935,0.690566192846745,0.341212390456349,0.710346957203001,0.0764830932021141,0.339706728933379,0.328971843235195,0.629152540350333,0.748631784925237,0.101635732455179,0.766573429573327
1.314,-1.3748,?,230.426,2.792e-05,8.25e-05,1.9035,273.8,0.118,83,8.08,110,0.256,0.0321642,'yes','yes','239899',0.00751410913653672,0.61626086034812,0.669630349148065,0.400394851341844,0.234436176950112,0.537635076092556,0.68173398822546,0.0624069126788527,0.700572869507596,0.43663041992113,0.660004197387025,0.292253200197592,0.397058608010411,0.290439198026434,0.126358088338748,0.375088135479018,0.876634450396523,0.512640874134377,0.738118011737242,0.73395620752126,0.294338513398543,0.95664400467649,0.51020007324405,0.158146299188957,0.289565419778228,0.226780371507630,0.588327398058027,0.637170996284112,0.816930324072018,0.124003543984145,0.0396272835787386,0.465264616068453
1.159,-1.1593,?,223.072,1.3868e-05,6.159e-05,1.8631,85.7,0.133,26.78,8.76,219,1.024,0.064142,'yes','yes','240766',0.755261166486889,0.244562763255090,0.638346592662856,0.89692517160438,0.0452360755298287,0.889088906813413,0.985595811158419,0.394651677226648,0.80505519034341,0.265566041693091,0.93289626063779,0.671266827033833,0.6753614123445,0.998982425546274,0.987411912763491,0.321524435421452,0.89850738318637,0.289460557978600,0.682276828913018,0.287127376766875,0.866387948859483,0.265033857896924,0.879632814321667,0.486522903898731,0.62155561381951,0.655878543388098,0.500922910869122,0.586097818566486,0.617163450224325,0.184877396095544,0.662172433454543,0.586026162374765
3,-1.6129,?,130.059,8.9949e-06,3.213e-05,2.1317,84.9,?,267.54,11.48,332,1.024,0.121287,'yes','yes','357512',0.435717221582308,0.342368776677176,0.0101795059163123,0.126293166773394,0.069637562148273,0.795895568560809,0.429393295431510,0.614505077013746,0.886133615858853,0.961357597727329,0.865833754418418,0.699053947813809,0.733041108353063,0.543703816365451,0.420308671658859,0.0306573777925223,0.978388408897445,0.240658347727731,0.482442629290745,0.23856484843418,0.978714782977477,0.168989463942125,0.550640722969547,0.762022801674902,0.617500693071634,0.889360529836267,0.835372177651152,0.0289251385256648,0.277028106385842,0.848692453233525,0.115401265677065,0.539455642225221
6.7,-0.4048,?,?,7.5965e-07,?,1.7619,16.7,?,8.19,9.39,200,1.024,0.0952019,'yes','no','324561',0.0240602996200323,0.905707503203303,0.716622401727363,0.187891123117879,0.0760016429703683,0.186913630226627,0.465918223606423,0.170852213865146,0.816893564071506,0.361367050092667,0.957208058098331,0.265958091244102,0.511838294565678,0.248436831636354,0.961207232670859,0.116438428638503,0.804434383055195,0.365701608592644,0.852515707956627,0.93410205701366,0.949081988539547,0.751886517740786,0.438887081108987,0.881710385205224,0.451177818467841,0.859803668456152,0.818870257819071,0.579973474843428,0.804138958221301,0.0456481040455401,0.829177843173966,0.83618228090927
1.489,-1.5457,?,146.355,1.3632e-05,?,1.9074,80.6,?,103.24,10.8,295,1.024,0.0942382,'yes','yes','205851',0.0918709735851735,0.435496261576191,0.298495348310098,0.864371482748538,0.366119038313627,0.812781159067526,0.224768715212122,0.914044024189934,0.233944006497040,0.846794876968488,0.245816983515397,0.822424764512107,0.687768512405455,0.0635060286149383,0.866123880492523,0.92111137486063,0.748524541035295,0.603431144263595,0.112264174968004,0.420907625928521,0.534448273712769,0.729487829143181,0.536617666250095,0.0252306915353984,0.335097700124606,0.885629801545292,0.683655678061768,0.511065442347899,0.510004439391196,0.20775466109626,0.395062249386683,0.494680375093594
2.625,-0.8031,?,?,1.0975e-06,8.603e-06,2.1515,17.7,?,79.79,8.87,1732,64,0.200246,'no','yes','353540',0.85265019419603,0.708584001054987,0.200775800971314,0.447410565568134,0.685464751208201,0.205990468850359,0.643020308110863,0.670231639407575,0.888019720325246,0.514068383025005,0.883018724620342,0.0108597152866423,0.422602433012798,0.418748342199251,0.0235148521605879,0.203402853570879,0.522547987522557,0.110090282047167,0.627695833332837,0.185723703354597,0.828025690745562,0.330048948992044,0.447889640927315,0.214578429469839,0.518171977717429,0.72117997170426,0.539395767264068,0.128049521939829,0.79063421022147,0.787467934889719,0.48754845932126,0.409768510609865
4.41,-1.008,?,?,6.7621e-07,?,2.0258,18,-0.015,8.4,9.99,269,1.024,0.140174,'yes','yes','192059',0.165151562541723,0.529487684369087,0.303737161448225,0.0389871001243591,0.687529286602512,0.488284648628905,0.548079886240885,0.7534314612858,0.650086337933317,0.0676312600262463,0.250065334374085,0.891604479867965,0.747105573769659,0.525991516653448,0.171499318210408,0.084984712768346,0.0708594555035233,0.745231311069801,0.94682119647041,0.686484977835789,0.243330538040027,0.559874119004235,0.493433268042281,0.180344908498228,0.63613350992091,0.58576166536659,0.98605357017368,0.916245685657486,0.9034777963534,0.118639694992453,0.331928649451584,0.915065876208246
5.11,-0.6852,?,?,1.2156e-06,?,2.0031,16.5,-0.001,74.1,13.36,3110,64,0.227997,'no','yes','211117',0.966801325790584,0.662437700899318,0.478723127627745,0.353047314565629,0.298959362553433,0.928002190310508,0.311006205156446,0.357270901557058,0.427432049065828,0.106080504832789,0.141178273828700,0.907672161934897,0.471525141270831,0.718414712231606,0.153867533430457,0.0295258848927915,0.555092774098739,0.564218561863527,0.0730867667589337,0.743929475545883,0.089019235689193,0.647018298739567,0.79165435838513,0.643789753550664,0.00593436532653868,0.283360794186592,0.930088999681175,0.963801792822778,0.603559821844101,0.69933967734687,0.125856232596561,0.509354467503726
2.737,-1.6963,?,?,?,?,2.0244,11.8,?,192.92,?,?,?,0.122711,?,'yes','359530',0.271472764434293,0.804178483551368,0.222019311739132,0.361750540789217,0.852373918052763,0.349482769146562,0.873673958238214,0.747447643429041,0.274007245199755,0.194959799526259,0.0611605711746961,0.646256167674437,0.419331141049042,0.682080412749201,0.201728026149794,0.522941500181332,0.281638766871765,0.911774673499167,0.390228433534503,0.806577130453661,0.204653411405161,0.565065739210695,0.594057680573314,0.996907165274024,0.78412260627374,0.599930023308843,0.243726750137284,0.128496742341667,0.720084832515568,0.396768180653453,0.120779306860641,0.682279224740341
1.8,-0.9885,?,?,6.5142e-07,2.37e-05,2.1617,30.1,?,7.5,8.22,161,0.512,0.116582,'yes','yes','217805',0.85245939111337,0.37927677994594,0.220435491297394,0.227516692830250,0.365873559378088,0.280856012366712,0.0418820506893098,0.200501391896978,0.410856637638062,0.243854559957981,0.0856287518981844,0.430601219646633,0.471666648285463,0.986274268943816,0.972290474688634,0.579240126768127,0.465666045201942,0.589884688146412,0.747725130990148,0.125498270383105,0.776093544904143,0.306067908881232,0.558986352290958,0.538386690896004,0.623059278586879,0.98730134521611,0.962461012182757,0.282010167837143,0.315912652993575,0.285398905863985,0.526235711062327,0.213456054450944
3.425,-0.6565,?,?,?,?,2.0564,20.1,?,75.14,8.58,380,4.096,0.201207,'yes','yes','217704',0.251416129991412,0.0241815843619406,0.18727521202527,0.189697533613071,0.819781568367034,0.263243477791548,0.379881196888164,0.406344835646451,0.691057751420885,0.581379558891058,0.514647634699941,0.59457082208246,0.96732544270344,0.282836299855262,0.454370372695848,0.681727666640654,0.706546218600124,0.858632487943396,0.560525058535859,0.43581194547005,0.949009782867506,0.161291482159868,0.596578329103068,0.218251961981878,0.449568412033841,0.797842478612438,0.348093694075942,0.710599122103304,0.708293750649318,0.140975604997948,0.342880022479221,0.0884579066187143
2.4266,?,-2.3527,29.1842,2.6894e-06,4.512e-05,2.0252,27.5,?,361.92,7.4,215,1.024,0.0703095,'yes','yes','305288',0.335651281522587,0.331630181055516,0.506061112741008,0.308424440678209,0.278075212612748,0.917020194930956,0.922538059065118,0.287932035047561,0.337328536668792,0.348858287325129,0.0863171080127358,0.36084220232442,0.364458323922008,0.0173748317174613,0.401514485711232,0.381908527575433,0.6399123466108,0.315180551027879,0.5665627066046,0.347083435859531,0.537947183009237,0.525453848298639,0.5678483878728,0.573113161837682,0.338631260441616,0.245767727727070,0.92455299012363,0.0913177125621587,0.3045250531286,0.453754266258329,0.47049062885344,0.174592686118558
0.383,-1.1211,?,92.0247,5.2607e-07,?,?,13.8,?,2.2,8.54,201,1.024,0.0386268,'yes','yes','299787',0.512432870687917,0.838523010723293,0.744017551420256,0.951755561400205,0.332887801574543,0.678194845560938,0.574943037005141,0.74484458938241,0.606481140945107,0.65480933827348,0.683177575003356,0.254885107278824,0.93630492547527,0.942537616472691,0.960272447904572,0.883334595244378,0.247669968986884,0.787688509328291,0.835447213845327,0.574650823604316,0.638192577520385,0.142449678154662,0.360936695476994,0.435250075301155,0.699162424309179,0.118659514002502,0.347149705514312,0.933930538129061,0.71385492826812,0.607005610829219,0.638317740987986,0.918145513627678
0.617,-1.5818,?,117.696,1.7059e-05,?,?,24.9,?,254.74,14.22,1928,64,0.189871,'no','no','282066',0.116039133397862,0.830523330718279,0.814935901900753,0.835743852658197,0.238225722918287,0.117502390407026,0.372311865678057,0.498175238259137,0.167642109328881,0.749068381963298,0.126523809507489,0.630963652627543,0.97080229013227,0.776279232697561,0.8177782620769,0.40490131592378,0.778301440412179,0.446496198652312,0.299584236927330,0.277982301777229,0.699989214772359,0.91649803868495,0.305209633661434,0.69185112323612,0.334569804370403,0.986055732471868,0.509511560667306,0.219823545543477,0.301685928599909,0.473507374990731,0.498649316374213,0.406526320846751
2.198,-0.992,?,?,2.6587e-06,3.18e-05,2.1811,60,?,4.56,22.78,1485,1.024,0.0602667,'yes','yes','156467',0.500698271906003,0.107352576451376,0.0801982712000608,0.439315874129534,0.36074082669802,0.107215254334733,0.585741556016728,0.398125479463488,0.908674009144306,0.603959023021162,0.904516579816118,0.79185696109198,0.871309752808884,0.626743619563058,0.996740201255307,0.53509851009585,0.51995504531078,0.970838027540594,0.517371801659465,0.864047999028116,0.404020975111052,0.0258174750488251,0.553274329518899,0.829056931193918,0.544962885556743,0.506423421436921,0.0616561111528426,0.537130326032639,0.797083753626794,0.630312562920153,0.76876584184356,0.214445082703605
1.23,-1.7095,?,58.1324,9.6733e-07,?,1.7887,17.2,-0.032,30.25,9.84,288,1.024,0.139003,'yes','yes','316204',0.493949696654454,0.229969558771700,0.740898213349283,0.160422092536464,0.102739586960524,0.163729466497898,0.088988697854802,0.91352744656615,0.561763785313815,0.0631010520737618,0.79745582304895,0.862226428696886,0.72834257571958,0.133117861580104,0.703165331855416,0.682692653965205,0.694870261242613,0.269007245777175,0.185140878194943,0.183134153019637,0.402524157194421,0.79821348353289,0.266103059286252,0.141600490082055,0.594114889623597,0.854483301751316,0.433171512559056,0.171012295642868,0.418362352065742,0.164468746865168,0.358769355574623,0.315965392161161
1.261,-0.957,?,588.845,0.00011459,2.269e-05,2.122,330.4,0.118,74.9,15.62,384,1.024,0.0309487,'yes','yes','232683',0.289685113588348,0.120463273255154,0.27461212570779,0.32481727283448,0.302917902823538,0.291169726289809,0.276525515597314,0.442328774603084,0.670570323243737,0.235788027523085,0.199098356533796,0.367538947146386,0.106020989827812,0.726761688943952,0.0815866587217897,0.624065026175231,0.85790236806497,0.293660022318363,0.904693630058318,0.157527918694541,0.49421416874975,0.509860837366432,0.120846905978397,0.830668100854382,0.111834016162902,0.815270704915747,0.98837787960656,0.692315339343622,0.607914472697303,0.364261728944257,0.294277710840106,0.401025224942714
2.374,-1.6678,?,65.0574,2.7841e-06,5.422e-05,1.8992,22.8,0.193,103.97,8.01,259,2.048,0.197561,'yes','yes','323898',0.678299749968573,0.54118945193477,0.564907806925476,0.807073662988842,0.805941564030945,0.715580536052585,0.150305560557172,0.375608170637861,0.754140263888985,0.287399520166218,0.4275592349004,0.36971744755283,0.40071134082973,0.275962152285501,0.223025673767552,0.948002346092835,0.0358377743978053,0.315433322684839,0.757900951197371,0.62412126432173,0.476516208145767,0.418726886389777,0.110217189416289,0.886115462053567,0.827580529265106,0.280249575385824,0.54038573987782,0.0728680193424225,0.337933933362365,0.121407398022711,0.79361468879506,0.172013523522764
2.692,?,-2.268,26.845,1.103e-06,?,1.9224,15.9,?,187.18,9.48,455,4.096,0.151807,'yes','yes','295670',0.0873161947820336,0.798433196963742,0.342653948813677,0.85366599005647,0.50900066900067,0.243538813432679,0.51166465273127,0.804316156543791,0.460731070255861,0.676520296139643,0.976576261222363,0.244549664435908,0.512412800686434,0.481698382645845,0.259949799859896,0.180765320081264,0.492126462981105,0.129040910629556,0.480832095490769,0.0189112962689251,0.858801231952384,0.245691274525598,0.564270676579326,0.027821411145851,0.00409354525618255,0.304182450287044,0.654474698239937,0.211483989842236,0.194539026590064,0.159516287501901,0.132153548998758,0.138498935615644
3.3,-1.7938,?,56.5312,8.9016e-07,?,1.9826,37.5,-0.011,6.54,8.2,231,1.024,0.110285,'yes','no','232339',0.344947311095893,0.428850539494306,0.297207626281306,0.454076175577939,0.105732870986685,0.0987055751029402,0.289847660809755,0.8982041971758,0.422129432437941,0.804422982037067,0.690709256799892,0.235712792491540,0.427210653899238,0.654962013941258,0.975881065707654,0.603705469984561,0.874263538513333,0.283630636287853,0.0995771903544664,0.117867109365761,0.864065013593063,0.136689635692164,0.0866714781150222,0.0720148938708007,0.635606972733513,0.321469307644293,0.504225841490552,0.0767009363044053,0.812964806566015,0.984735870268196,0.782866986701265,0.741139045916498
0.703,-0.9957,?,?,1.8806e-06,3.161e-05,2.1399,34.2,?,171.04,8.68,162,0.512,0.143441,'yes','yes','228006',0.808299103751779,0.114686105633155,0.828520794166252,0.867574225645512,0.358984518796206,0.881515566026792,0.203555654734373,0.82628482230939,0.99508179933764,0.96389665035531,0.411436495371163,0.73233003471978,0.148304624948651,0.0651393088046461,0.185078673996031,0.357950757490471,0.589976724470034,0.491359131410718,0.109032908920199,0.697857193648815,0.0205407275352627,0.78562437556684,0.624107010662556,0.184684019302949,0.220757591305301,0.0231756896246225,0.842414270853624,0.362759008770809,0.315329895820469,0.899531706003472,0.123432121705264,0.455329048447311
2.69,-1.2209,?,?,2.8691e-06,?,2.2763,70,?,59.5,10.63,213,0.512,0.0854879,'yes','yes','313087',0.835764455841854,0.328736160648987,0.0251066752243787,0.444094125414267,0.988228318979964,0.0265561905689538,0.0785485785454512,0.931096064625308,0.449289220850915,0.242351236753166,0.803345503518358,0.582302029943094,0.813611272489652,0.414784692227840,0.949595912825316,0.0339995007961988,0.285260160686448,0.527382493950427,0.811402112944052,0.545339253265411,0.405617041280493,0.188446905231103,0.877254249993712,0.266069697914645,0.289476173231378,0.70935571170412,0.58515110379085,0.850922267185524,0.821831023320556,0.657179369125515,0.00632778485305607,0.798386317212135
6.29,-1.1718,?,322.601,1.2227e-05,0.0001329,1.8576,38.4,?,197.2,13.26,2820,64,0.148584,'no','no','153514',0.0634959852322936,0.0884330903645605,0.790012657176703,0.91892671934329,0.655538629274815,0.739687647903338,0.91732413484715,0.159663938218728,0.669513480504975,0.534345925785601,0.4844599745702,0.95116784889251,0.851157870376483,0.570306167239323,0.221350942505524,0.291011810535565,0.606262083165348,0.592971151927486,2.47482676059008e-05,0.038138402858749,0.557741643395275,0.666754807345569,0.255721711786464,0.188700364204124,0.769661467056721,0.735245579155162,0.292809447040781,0.787780867423862,0.849061483051628,0.959214969305322,0.802325562108308,0.161256371065974
