@relation input_data
@attribute Z numeric
@attribute uvot_detection {'no ','yes'}
@attribute useless numeric
@attribute useless1 numeric
@attribute useless2 numeric
@attribute useless3 numeric
@attribute useless4 numeric
@attribute useless5 numeric
@attribute useless6 numeric
@attribute useless7 numeric
@attribute useless8 numeric
@attribute useless9 numeric
@attribute useless10 numeric
@attribute useless11 numeric
@attribute useless12 numeric
@attribute useless13 numeric
@attribute useless14 numeric
@attribute useless15 numeric
@attribute useless16 numeric
@attribute useless17 numeric
@attribute useless18 numeric
@attribute useless19 numeric
@attribute useless20 numeric
@attribute useless21 numeric
@attribute useless22 numeric
@attribute useless23 numeric
@attribute useless24 numeric
@attribute useless25 numeric
@attribute useless26 numeric
@attribute useless27 numeric
@attribute useless28 numeric
@attribute useless29 numeric
@attribute useless30 numeric
@attribute useless31 numeric
@attribute useless32 numeric
@attribute useless33 numeric
@attribute useless34 numeric
@attribute useless35 numeric
@attribute useless36 numeric
@attribute useless37 numeric
@attribute useless38 numeric
@attribute useless39 numeric
@attribute useless40 numeric
@attribute useless41 numeric
@attribute useless42 numeric
@attribute useless43 numeric
@attribute useless44 numeric
@attribute useless45 numeric
@attribute useless46 numeric
@attribute useless47 numeric
@attribute useless48 numeric
@attribute useless49 numeric
@attribute useless50 numeric
@data
3.076,'yes',0,0.608878795988858,0.0109772421419621,0.286521548405290,0.535469120601192,0.133514977293089,0.431929205078632,0.907372319372371,0.975684380158782,0.908926960779354,0.777625566581264,0.86533090705052,0.605409014970064,0.024310115724802,0.542997899465263,0.435182041488588,0.157288867048919,0.0140681474003941,0.638335763243958,0.359584615565836,0.898520376067609,0.291598590323702,0.989971577655524,0.669969344744459,0.952246671775356,0.82674191123806,0.110002755885944,0.798432737123221,0.149862308986485,0.293989804806188,0.0148567990399897,0.195854686433449,0.807401194237173,0.538642475381494,0.384718736167997,0.621669022832066,0.837528722826391,0.308762246975675,0.4368201775942,0.90117240557447,0.4675984964706,0.852126733399928,0.284568708157167,0.56342740287073,0.676474834326655,0.00781447510235012,0.0804169734474272,0.838967329123989,0.739311975659803,0.279660756699741,0.764231520472094
2.145,'no ',0,0.80363103793934,0.198348617646843,0.116330691147596,0.367257468169555,0.475029020337388,0.301075402880087,0.855332690291107,0.270138119114563,0.998028364032507,0.797353441361338,0.693336474942043,0.170229623792693,0.862525596516207,0.338410197058693,0.428163186181337,0.927209064364433,0.790483043529093,0.622370215598494,0.757470208685845,0.349834283813834,0.776622812263668,0.271950388560072,0.960061599733308,0.302214012481272,0.0232022677082568,0.318910766160116,0.654587035533041,0.879698010860011,0.95734624681063,0.778478687163442,0.899155828170478,0.768612119369209,0.954886911669746,0.438607766060159,0.09537967084907,0.698574092471972,0.702116410713643,0.843541210750118,0.170044274302199,0.267533087404445,0.0179352373816073,0.291913382709026,0.491679867496714,0.168847401626408,0.476554654538631,0.284996866248548,0.460695194778964,0.911334723932669,0.814703211886808,0.979757426073775
0.422,'no ',0,0.200012502260506,0.270482540130615,0.206595212453976,0.423097055638209,0.517001411877573,0.0155003573745489,0.83667772472836,0.59202168812044,0.79205196746625,0.234792085364461,0.571067926706746,0.78572711138986,0.191206386545673,0.160077728563920,0.992480345536023,0.372663813643157,0.886620400007814,0.191951107233763,0.694865880534053,0.395755988545716,0.828168442239985,0.636598313460127,0.0792036743368953,0.962505706585944,0.0333340521901846,0.141141686588526,0.468899823492393,0.790530323283747,0.196383032249287,0.941342662321404,0.406461582286283,0.874682397115976,0.394871837459505,0.429681675275788,0.608757144538686,0.342110475990921,0.680427681421861,0.0723604024387896,0.652380305575207,0.984862864017487,0.941034551011398,0.890846669208258,0.272668920690194,0.154372207820415,0.614385562250391,0.967644344316795,0.758363218512386,0.38118448597379,0.226559857372195,0.103323032148182
1.71,'yes',0,0.746386766666546,0.00133693846873939,0.0937632366549224,0.214144563768059,0.94210804416798,0.512072277953848,0.401566981337965,0.951128592481837,0.441865515429527,0.756561534712091,0.00152638182044029,0.633467671927065,0.921692572301254,0.403719038935378,0.839458213886246,0.731633501825854,0.70154392812401,0.087575412588194,0.393606628524140,0.567277415655553,0.855961984954774,0.452422943199053,0.270743336761370,0.134554273216054,0.290690163848922,0.72601858433336,0.324054672149941,0.0415268007200211,0.0771790249273181,0.0778586314991117,0.984224174404517,0.105344814248383,0.815642981790006,0.87805619626306,0.993806410348043,0.392209037905559,0.88570912880823,0.916669222293422,0.737013678764924,0.326921409228817,0.0297513608820736,0.714313715929165,0.397407199488953,0.725665256613865,0.643028951482847,0.287192853633314,0.188286409480497,0.891244355589151,0.558580669341609,0.889687531162053
2.1,'yes',0,0.667324546026066,0.232760677579790,0.878224787069485,0.783331859158352,0.93524153670296,0.340232721762732,0.0105891185812652,0.684583423892036,0.858202979201451,0.526361800730228,0.956664281664416,0.313976870616898,0.871495968662202,0.340375962899998,0.585465541109443,0.438031629892066,0.628874859772623,0.096088280202821,0.94070194568485,0.93963681650348,0.807267801137641,0.924053377239034,0.550929769175127,0.496687853941694,0.545176451327279,0.558614581357688,0.628489726688713,0.652754441602156,0.678093886934221,0.69567732932046,0.196321152383462,0.384814481716603,0.206024556653574,0.42149673239328,0.927981220418587,0.7426005047746,0.228037056745961,0.26442692684941,0.169206634862348,0.319462080020458,0.646720304852352,0.420827083056793,0.242906388593838,0.165668065892532,0.677477846154943,0.524711069883779,0.0632600174285471,0.584193957736716,0.998601899016649,0.249297480098903
2.954,'yes',0,0.78799087041989,0.779462097911164,0.00760731589980423,0.79992214939557,0.266891584731638,0.548957924591377,0.719410290941596,0.312787278788164,0.520853378809988,0.705627171788365,0.544965251348913,0.403910385677591,0.617541346000507,0.365052578737959,0.626952564809471,0.735165683785453,0.262149177724496,0.411817905027419,0.110223329160362,0.0884094252251089,0.659445799421519,0.455345317721367,0.827498675789684,0.98178218002431,0.423897582106292,0.722519776318222,0.932465413119644,0.158612600527704,0.00700634368695319,0.328055675840005,0.808599681360647,0.156356521183625,0.777867474593222,0.537288984283805,0.345478389877826,0.631051036529243,0.788972372887656,0.3994999632705,0.315167089924216,0.95029368950054,0.0512401435989887,0.483954077819362,0.262147937435657,0.661984166363254,0.360936012119055,0.835967282531783,0.034600596409291,0.254809995880350,0.913030051160604,0.00464800791814923
0.348,'yes',0,0.977232616161928,0.644587491406128,0.637690281262621,0.337826420320198,0.0496769417077303,0.347662752261385,0.259266622597352,0.733292855788022,0.171019523637369,0.370964611181989,0.281208099331707,0.560884479433298,0.174222775967792,0.187291516456753,0.862738583004102,0.416225630789995,0.0977539387531579,0.803529786644503,0.502063368447125,0.992570914095268,0.237202466232702,0.00143692339770496,0.367674594977871,0.898508802056313,0.913486308418214,0.67831637733616,0.721684305695817,0.750111004337668,0.165519933914766,0.562310583423823,0.843712588539347,0.610267953714356,0.910829337779433,0.747822471661493,0.890262130182236,0.636581629281864,0.685458220075816,0.344780047889799,0.86763069825247,0.696220582583919,0.5947986014653,0.66107473615557,0.772910344414413,0.0359565091785043,0.367496959166601,0.618970905197784,0.614429330453277,0.777980044251308,0.105534658301622,0.0888972787652165
4.27,'no ',0,0.925048750592396,0.519671583082527,0.247397914761677,0.866044041235,0.0391357545740902,0.133463548263535,0.197502347175032,0.69694443163462,0.655841920059174,0.675646900199354,0.583336791023612,0.60961014777422,0.759508091257885,0.197387202410027,0.0478147792164236,0.273306909482926,0.0979516052175313,0.600304785883054,0.53836753917858,0.897552212234586,0.272322167409584,0.353370466036722,0.620923060458153,0.677753663854674,0.849479982862249,0.581753173144534,0.201707835774869,0.251984989037737,0.365705579053611,0.861960724228993,0.600932900328189,0.935378693742678,0.0278118902351707,0.0410591345280409,0.804737688740715,0.479588958434761,0.728496157098562,0.594089437043294,0.738873529015109,0.371086111990735,0.505336949368939,0.210744382115081,0.636188246309757,0.828890731791034,0.420193773694336,0.492588381050155,0.420476614963263,0.172448538709432,0.705646459246054,0.809359611710533
6.6,'no ',0,0.999157888814807,0.0311187764164060,0.0991291920654476,0.504906570538878,0.200957599096000,0.460303054424003,0.611826062668115,0.179497030563653,0.343993806513026,0.619151482358575,0.355007969308645,0.0683514457195997,0.814041352597997,0.342369359219447,0.90163957583718,0.0776656735688448,0.935673861997202,0.489145126892254,0.436722341692075,0.197629862697795,0.480291851330549,0.603912334423512,0.426232744473964,0.91860289615579,0.364941799081862,0.55966313672252,0.243501655524597,0.716009471332654,0.231227613054216,0.886194875231013,0.723958522314206,0.224893882172182,0.624404322588816,0.217146488139406,0.345924818422645,0.940447240136564,0.62413328862749,0.35454794857651,0.954558342462406,0.791043019387871,0.257089587161317,0.668907188577577,0.695677593583241,0.187270666006953,0.357376076281071,0.738266265951097,0.264851144049317,0.0864611524157226,0.870589539641514,0.494685254292563
3.53,'no ',0,0.0841336257290095,0.183408447774127,0.939806609181687,0.11591333639808,0.758949569193646,0.572266798233613,0.126713072182611,0.176321953302249,0.709653754485771,0.298333555227146,0.501027710735798,0.800022343872115,0.273400923237205,0.531444678781554,0.551026169443503,0.515714881476015,0.961399951484054,0.00156965991482139,0.226014700485393,0.905007384717464,0.55486471275799,0.590498671866953,0.573238031938672,0.0827698544599116,0.636165866162628,0.360910680377856,0.692821522941813,0.476237882161513,0.193200671114028,0.934735730756074,0.599401243962348,0.526204610709101,0.526087499922141,0.554329613922164,0.109573609661311,0.366686668479815,0.710313356015831,0.433645933866501,0.408326878212392,0.542054584249854,0.377918787533417,0.598659771727398,0.200050068320706,0.34958346397616,0.0484775896184146,0.421733637806028,0.0920069382991642,0.843129211338237,0.372591112507507,0.4576414024923
0.767,'yes',0,0.862091303104535,0.296325041912496,0.191561402287334,0.594462481094524,0.786641556071118,0.603388651739806,0.491594007471576,0.517033830285072,0.428749354090542,0.988565491512418,0.906206484884024,0.00200423272326589,0.836868981597945,0.870607633143663,0.0382059959229082,0.803612590767443,0.395699193002656,0.838450297014788,0.521208363119513,0.12980367266573,0.659521415363997,0.231335959164426,0.488678653957322,0.843050821917132,0.952751470264047,0.53407833375968,0.00893825455568731,0.141506148735061,0.846889962209389,0.335286715766415,0.741490153130144,0.339026138884947,0.240467959782109,0.62463711714372,0.900597138796002,0.535139452898875,0.207105814944953,0.356401430210099,0.170998885063455,0.943152171792462,0.96607427764684,0.28921433375217,0.235664471518248,0.218279747758061,0.823375958716497,0.126276324968785,0.510014301398769,0.451278670458123,0.259578203316778,0.82655031280592
0.5295,'yes',0,0.350013918941841,0.79772609518841,0.634537489153445,0.747491093585268,0.925357364816591,0.0482976101338863,0.292846942320466,0.00888073863461614,0.526079044444486,0.202878443524241,0.95419527636841,0.508555158041418,0.120736569399014,0.326419565593824,0.770160412183031,0.660427185939625,0.809712486574426,0.54797674738802,0.744521549902856,0.65322614251636,0.197247184114531,0.354085793485865,0.785050282254815,0.381315372884274,0.748652591137215,0.463248067069799,0.75730260158889,0.9803928444162,0.551891308045015,0.399054701207206,0.193322307197377,0.136011221911758,0.294192292261869,0.717251317575574,0.602203316986561,0.27998820412904,0.385378748178482,0.860234102467075,0.0173325696960092,0.787379598477855,0.170235765399411,0.0145280372817069,0.455564064905047,0.161142100580037,0.833551496267319,0.796963308705017,0.359141936060041,0.971505653578788,0.532325078500435,0.574149809544906
2.4996,'yes',0,0.809593667509034,0.297725629759952,0.424901916645467,0.612874334910884,0.854403608711436,0.0258194652851671,0.449568083509803,0.531075066421181,0.279069374781102,0.213782703271136,0.0420434679836035,0.08495983062312,0.577156758634374,0.468255376210436,0.0289626300800592,0.592160202329978,0.808045505778864,0.520815107272938,0.611178854480386,0.560203920351341,0.068899342790246,0.425789235392585,0.529191046021879,0.127129116561264,0.0467177703976631,0.45491167367436,0.87547249509953,0.640504349023104,0.5060883986298,0.783008659956977,0.625183230731636,0.45925299404189,0.463767052860931,0.535150503739715,0.377507263794541,0.551073270384222,0.772282307734713,0.73305031680502,0.00151963299140334,0.243783097947016,0.068510469282046,0.569307834841311,0.88159539946355,0.120363359572366,0.549205640563741,0.555279835825786,0.331498622661456,0.330306737916544,0.463447946123779,0.671883017523214
1.9685,'yes',0,0.290641955332831,0.937558208359405,0.068490786710754,0.706747306277975,0.708605193765834,0.0314975269138813,0.92133605084382,0.455933230696246,0.585639656987041,0.790453663328663,0.117941267089918,0.637351352022961,0.324076825752854,0.0454196473583579,0.234245219966397,0.208014875184745,0.142350881593302,0.114016710082069,0.95121586136520,0.788059851620346,0.0997947959695011,0.384633236564696,0.36782685876824,0.65167927229777,0.241961114574224,0.0452772604767233,0.486328453058377,0.706322803394869,0.951755504123867,0.632400579517707,0.4086423444096,0.76821550517343,0.89719934319146,0.767711008666083,0.455934754572809,0.589539097854868,0.530512705910951,0.675860944204032,0.704060733318329,0.665170593187213,0.153758487664163,0.662572070257738,0.941005412023515,0.915282111614943,0.105355865554884,0.00112855876795948,0.0498156941030174,0.91068439395167,0.30728964577429,0.844319478143007
0.714,'no ',0,0.559254537569359,0.0287562259472907,0.318623598897830,0.356165994890034,0.638136740075424,0.233621158404276,0.626600054092705,0.973532161908224,0.734035656321794,0.768275637179613,0.764045012183487,0.504277855157852,0.00252296007238328,0.844037048518658,0.883003711234778,0.147188769653440,0.580024439143017,0.963854843052104,0.7911096974276,0.951140001183376,0.950649774400517,0.969372376101092,0.589841370703653,0.0800889935344458,0.221264945343137,0.133269419893622,0.79758660425432,0.839534099213779,0.0606370493769646,0.792478770716116,0.0632297608535737,0.855515949893743,0.396137565374374,0.8173603489995,0.477484660455957,0.0455188057385385,0.240912824636325,0.219212536234409,0.524966545635834,0.371059499913827,0.93414639052935,0.968384558567777,0.504339080071077,0.270824262173846,0.214050021255389,0.118309079436585,0.728974869009107,0.145883870776743,0.399021678604186,0.106027592439204
3.35,'yes',0,0.586548201274127,0.385469030356035,0.729109960608184,0.877286040224135,0.842330874409527,0.584502233425155,0.730848047416657,0.537386701209471,0.213050525868312,0.0464737063739449,0.300008405232802,0.820252063218504,0.782221150351688,0.396489209961146,0.990216359030455,0.56440188572742,0.706179962027818,0.98049796349369,0.831500009866431,0.619468359276652,0.422184940893203,0.864287331933156,0.348683886695653,0.696606665616855,0.938196742674336,0.155037976568565,0.698730303440243,0.797716717934236,0.447145609650761,0.271491671679541,0.0816687005572021,0.310189329553396,0.973344821948558,0.569741456536576,0.921903295675293,0.186499480856583,0.634875149000436,0.230544531717896,0.750299098202959,0.933766775764525,0.422905021812767,0.903499885229394,0.0855436301790178,0.782366047846153,0.216273339698091,0.488855761941522,0.88505598437041,0.52691443497315,0.305617889855057,0.133442316902801
3.969,'yes',0,0.0445005295332521,0.271716327173635,0.574566550087184,0.80275029852055,0.386638894444332,0.58736240491271,0.768328150268644,0.439659907482564,0.152137375436723,0.78560458542779,0.350932557368651,0.0224737259559333,0.287362474249676,0.678379829507321,0.0404957616701722,0.875907552661374,0.700312415836379,0.610649007372558,0.848374031251296,0.995744656771421,0.207462297519669,0.402127593290061,0.918038509553298,0.99371692771092,0.607015845831484,0.339411881519482,0.51224846788682,0.813634742517024,0.123940057819709,0.597297064261511,0.62698649475351,0.0771524321753532,0.466914574149996,0.473654044559225,0.103237653616816,0.67192548001185,0.222673699725419,0.618695548037067,0.0855274400673807,0.632792806485668,0.00322230206802487,0.520309284562245,0.815836668713018,0.844482598127797,0.715310911415145,0.139353557722643,0.188414497300982,0.137265013530850,0.810621158685535,0.0198083906434476
0.624,'yes',0,0.730537636438385,0.142488162498921,0.485318576917052,0.459223328623921,0.722267025383189,0.420766128925607,0.239567940123379,0.41423599794507,0.148338334867731,0.916846106527373,0.271387170767412,0.0615775855258107,0.581148998113349,0.879954018862918,0.818241852801293,0.488666252465919,0.614647142356262,0.688991003436968,0.787350325612351,0.264196659903973,0.795401705894619,0.742948301369324,0.607826210791245,0.643420930253342,0.948067389428616,0.642263123998418,0.557604182511568,0.905653253896162,0.223958350485191,0.598825452150777,0.0658653329592198,0.546112885233015,0.737140648066998,0.574613342760131,0.99518469790928,0.569067091215402,0.162942818365991,0.568193127866834,0.417359573766589,0.371757334563881,0.0539044914767146,0.890896048862487,0.0599325699731708,0.630430420394987,0.271196461748332,0.200444743270054,0.405516740633175,0.46630783402361,0.683039034018293,0.710590305738151
1.37,'yes',0,0.695600020000711,0.962587895337492,0.516091361409053,0.400275132618845,0.79885279899463,0.866781763499603,0.345906939357519,0.641717578517273,0.536388889653608,0.230821894481778,0.738054459216073,0.690860480768606,0.100048148073256,0.0402160475496203,0.287450737087056,0.222947820788249,0.220830145524815,0.753500658087432,0.996727731777355,0.117898692842573,0.233996689785272,0.282697591232136,0.711452207760885,0.420651409775019,0.674584400607273,0.859162412816659,0.414440057706088,0.889651581645012,0.136465788120404,0.911026323679835,0.872199502540752,0.96437943354249,0.377137914532796,0.629319186555222,0.098335770657286,0.671355410479009,0.277405500644818,0.408202742226422,0.140509607503191,0.635336890816689,0.765415319008753,0.867789038224146,0.0642204082105309,0.0541892619803548,0.537579365307465,0.658136873971671,0.64193804981187,0.700417852960527,0.0109414358157665,0.940819306764752
1.063,'yes',0,0.55232082749717,0.666320288321003,0.793992779450491,0.693056817166507,0.598111275583506,0.367185906739905,0.419497710419819,0.197333844844252,0.527387130772695,0.489644435467198,0.466961875325069,0.587876198114827,0.937544097658247,0.65182371926494,0.867990184109658,0.779570201644674,0.124194078845903,0.472553936764598,0.790328347822651,0.077166551258415,0.744162213755772,0.0895526260137558,0.587039821781218,0.244519767351449,0.970853570383042,0.77773412130773,0.519199076108634,0.65452962811105,0.308215518016368,0.70404511783272,0.541900195647031,0.693599150981754,0.714775494066998,0.129693772643805,0.158837235067040,0.97484500380233,0.875899037113413,0.898736936505884,0.425669414456934,0.114755278686062,0.957451375434175,0.193228409392759,0.0119111114181578,0.737469051266089,0.512629744131118,0.742524582426995,0.111674606101587,0.763247103895992,0.96685675950721,0.941359743941575
0.98,'no ',0,0.147722425404936,0.231679369229823,0.272033589659259,0.597117902478203,0.143480063648894,0.47410946059972,0.00822946312837303,0.0266228450927883,0.864339623134583,0.793058060342446,0.7838084558025,0.507517920341343,0.513123257085681,0.645173469558358,0.0982747415546328,0.575592904118821,0.481770165730268,0.162724514957517,0.164368621306494,0.145085126627237,0.0840347858611494,0.147808100096881,0.947785959811881,0.708781564375386,0.757464210037142,0.323629229329526,0.903464665170759,0.995131368516013,0.249558392213657,0.608650833135471,0.105584231903777,0.942437854129821,0.580433931201696,0.859905806137249,0.90008245431818,0.519344056257978,0.0118871734011918,0.843080835649744,0.563774128444493,0.0620376777369529,0.637044029077515,0.650853619212285,0.345190572319552,0.22522695036605,0.424589783884585,0.338776701828465,0.145636334316805,0.464536996558309,0.235811415826902,0.538439833093435
4.813,'no ',0,0.308440143940970,0.457445733016357,0.724436937365681,0.203142535407096,0.843895594356582,0.325670914258808,0.540260778740048,0.756444077938795,0.328816319117323,0.0804495685733855,0.861887905979529,0.695425341371447,0.931813728297129,0.839235868770629,0.825981476111338,0.54403957654722,0.502799516078085,0.92276301397942,0.108100503217429,0.0795072792097926,0.436671814415604,0.694578985916451,0.437665996607393,0.166840868303552,0.454187579918653,0.777412021066993,0.129372606053948,0.96760982577689,0.484236220829189,0.703779411967844,0.970931514864787,0.150441206991673,0.698200799990445,0.534986988641322,0.63986901124008,0.694447242189199,0.867194077232853,0.830193310976028,0.312024382874370,0.409817870473489,0.276133243693039,0.987630853196606,0.425544299185276,0.072530772536993,0.349978554993868,0.573716131504625,0.74853060208261,0.257104556076229,0.0192755348980427,0.91767637920566
1.314,'yes',0,0.244432688225061,0.489654023665935,0.378322430653498,0.903831763193011,0.67597671225667,0.784649094566703,0.295867676846683,0.818195424275473,0.538037958554924,0.453236576169729,0.875455094501376,0.729365704348311,0.224087980110198,0.0505161806941032,0.316157717723399,0.948295610724017,0.181052945321426,0.965720834443346,0.388881294988096,0.704787506023422,0.687888917746022,0.612553483340889,0.443870029179379,0.581105509074405,0.870707766152918,0.385189284803346,0.540258860681206,0.920843445695937,0.907635980285704,0.0971605642698705,0.108113616239280,0.0985593341756612,0.2415903408546,0.0922965835779905,0.262943816604093,0.861808955902234,0.110206157900393,0.175214318325743,0.843762990320101,0.929064489202574,0.0406868953723460,0.241802764357999,0.450539273442701,0.466171415988356,0.82375415135175,0.32473354623653,0.855611832113937,0.94359871558845,0.128984862705693,0.993116644676775
1.159,'yes',0,0.419038956752047,0.97082265233621,0.202826327877119,0.590699357679114,0.614121840335429,0.955865272553638,0.640942320693284,0.714288780232891,0.283364919945598,0.533878426300362,0.768730901414528,0.135046942392364,0.170606056461111,0.156463298480958,0.975509144598618,0.696187840308994,0.431250488618389,0.0874384704511613,0.335816480917856,0.844677508575842,0.302940235706046,0.870413749944419,0.454338925424963,0.736099906265736,0.740654176333919,0.173703270498663,0.000127537408843637,0.190852100495249,0.864271853351966,0.392172673018649,0.643784943036735,0.445574972545728,0.745889544021338,0.668576202122495,0.774359689094126,0.28998636524193,0.94005980831571,0.272612510947511,0.819706048583612,0.815135555109009,0.305061096325517,0.333336397074163,0.95731845125556,0.258713857037947,0.854162532836199,0.983023511478677,0.941080995136872,0.748227892443538,0.744025495601818,0.108633231371641
3,'yes',0,0.413246053503826,0.98534242552705,0.101595172891393,0.62229300942272,0.562594106653705,0.52537438692525,0.903284109430388,0.9780453001149,0.760398834943771,0.0358256336767226,0.567713277647272,0.0557652956340462,0.70304659451358,0.346571051748469,0.669722281396389,0.504804585361853,0.541728385956958,0.951074264477938,0.407530236057937,0.492706181947142,0.320851426804438,0.861311048502102,0.931614574277773,0.118563158903271,0.482275171671063,0.274145820178092,0.497071938589215,1.07649248093367e-05,0.578157290117815,0.621589729562402,0.258007417432964,0.906549012754112,0.463994503486902,0.892550226068124,0.453406996326521,0.0971927351783961,0.680258807959035,0.283739197300747,0.9718599319458,0.429686610354111,0.290992721682414,0.495606220792979,0.96395392389968,0.377328892238438,0.97088713874109,0.686462540645152,0.304066424956545,0.762892038095742,0.635306468699127,0.114658943843096
6.7,'no ',0,0.453757574083284,0.716736539034173,0.890797002241015,0.993828333215788,0.931206852197647,0.968306292779744,0.362549827434123,0.467636761954054,0.658585063181818,0.96991440304555,0.547365284524858,0.787898112554103,0.475592271191999,0.811579239089042,0.905791920609772,0.239618270192295,0.0963465177919716,0.680418857606128,0.777514523360878,0.979060375131667,0.398220407310873,0.913354446645826,0.795546840876341,0.802599145565182,0.550887435441837,0.701130938017741,0.226732345065102,0.861766994232312,0.682404609397054,0.851475606439635,0.830936260288581,0.981244332157075,0.39557000878267,0.377654648851603,0.60246270778589,0.474950590869412,0.675095518119633,0.0330105619505048,0.101604115217924,0.61122116795741,0.703342403518036,0.316748392302543,0.0975825968198478,0.89687931444496,0.515443728305399,0.418169600190595,0.120006131473929,0.161293068435043,0.949156885035336,0.93031039298512
1.489,'yes',0,0.183296396397054,0.866493812995031,0.619091512169689,0.320161732379347,0.145708234049380,0.952250042930245,0.359671365469694,0.306802748236805,0.921385114546865,0.220672057010233,0.579607679974288,0.594022839562967,0.571377118350938,0.00355681800283492,0.779073080746457,0.620213635265827,0.0946065748576075,0.941144213546067,0.646759827854112,0.0802662107162178,0.572105463128537,0.601489869877696,0.537972893333063,0.961143849184737,0.626770709874108,0.692597173387185,0.94128314149566,0.141103283269331,0.343647153815255,0.500614183954895,0.742570458911359,0.199534913757816,0.421859995462,0.471661554416642,0.0178830609656870,0.130712602753192,0.726371822878718,0.199300100561231,0.689009675523266,0.78841155814007,0.140435640467331,0.0324314935132861,0.664840636309236,0.315167836146429,0.0978125585243106,0.702738497639075,0.531666134716943,0.184730130014941,0.662755709839985,0.091911209281534
2.625,'yes',0,0.0966988420113921,0.269998236326501,0.0247750680427998,0.564322283025831,0.414462194545195,0.992107768775895,0.546805391088128,0.750058811623603,0.61933364579454,0.81712551903911,0.714886076049879,0.90628371736966,0.0464576559606940,0.976306270807981,0.187677931506187,0.94769742898643,0.564711555140093,0.756311191245914,0.849750135326758,0.517912395531312,0.263212561607361,0.374855057103559,0.93324294895865,0.130357115995139,0.00682537583634257,0.278794056270272,0.197995086433366,0.0512963028158993,0.0563156851567328,0.0771002692636102,0.608413246227428,0.696741718798876,0.68957678694278,0.513794234022498,0.352280777646229,0.554384308401495,0.626982909394428,0.00226662075147033,0.661850418196991,0.702036690199748,0.587531401077285,0.424946607556194,0.277182485442609,0.406995297176763,0.610186326317489,0.226085977395996,0.124284708639607,0.0420290045440197,0.831243625143543,0.712526837131009
4.41,'yes',0,0.403036617208272,0.584104590583593,0.0662960938643664,0.0226954966783524,0.086582456016913,0.284666727762669,0.782415914349258,0.0213658465072513,0.0141154837328941,0.338692697230726,0.1440310170874,0.960707274498418,0.845796660752967,0.375119513366371,0.620468455599621,0.622814874863252,0.84868479706347,0.766095665516332,0.230239871656522,0.285921968054026,0.78762952145189,0.385324454167858,0.475558511447161,0.275464725447819,0.126459821593016,0.701563237700611,0.491486504673958,0.753666017204523,0.743927363539115,0.569805019069463,0.90720427269116,0.57099744444713,0.896992800291628,0.966161157935858,0.202494283206761,0.670755142811686,0.453471890185028,0.91859315871261,0.987497558118775,0.317950974684209,0.0549497578758746,0.421452509006485,0.505997837753966,0.43549130205065,0.272948240628466,0.650920676533133,0.00145734637044370,0.550137003650889,0.654758397722617,0.296291014645249
5.11,'yes',0,0.0811694662552327,0.295985148288310,0.236382744507864,0.870470327092335,0.180997563526034,0.956535369157791,0.657920683035627,0.973182786721736,0.396909166360274,0.588827754138038,0.775539885042235,0.839556491933763,0.64014324452728,0.929938315181062,0.0955220067407936,0.613974151201546,0.874643923714757,0.836407626280561,0.368016929598525,0.331216949503869,0.385328906821087,0.972710135160014,0.847109455848113,0.0834111084695905,0.469286855310202,0.770521126221865,0.0129965927917510,0.959476714022458,0.45514454646036,0.894309745635837,0.996238617459312,0.329820706741884,0.757097226101905,0.200028522172943,0.400630535325035,0.0351291892584413,0.80489470041357,0.316262806532905,0.440269537037238,0.242406950797886,0.286292239092290,0.669156912248582,0.514707474038005,0.654515895061195,0.725403759162873,0.00124105019494891,0.477815838996321,0.247297276277095,0.775614277925342,0.0464381882920861
2.737,'yes',0,0.00315515953116119,0.224179387791082,0.507701816270128,0.475381869822741,0.613416220759973,0.741329121636227,0.455477843061090,0.846175651066005,0.821871176594868,0.650029885116965,0.457490660715848,0.167492593638599,0.244032479356974,0.121882359264418,0.393007804173976,0.42043108260259,0.43488197773695,0.770465825917199,0.871800555149093,0.0172224300913513,0.258693334879354,0.970354549121112,0.924630335299298,0.399605198763311,0.0409471462480724,0.907617088174447,0.487699800403789,0.441766040399671,0.101184309227392,0.304749999660999,0.0817423921544105,0.614590801531449,0.587553476216272,0.115829378366470,0.986894808942452,0.25276760593988,0.388342142570764,0.834374554688111,0.159210517304018,0.535517822951078,0.111567766405642,0.0310165004339069,0.320024122716859,0.312522975960746,0.0912284371443093,0.706126959295943,0.549541760701686,0.368636181112379,0.565846328390762,0.156087476061657
1.8,'yes',0,0.870934441685677,0.774874844122678,0.304796703392640,0.910645937779918,0.186539916554466,0.211459734011441,0.374825103906915,0.894047359470278,0.977229652227834,0.556644304655492,0.647940002381802,0.704539596335962,0.781874890439212,0.216026826528832,0.212246482726187,0.39918384118937,0.301407784922048,0.645627930993214,0.226468707434833,0.7192538685631,0.403423725394532,0.425750423688442,0.178356778109446,0.641234433744103,0.140779997454956,0.305922309402376,0.936173986177891,0.465620649745688,0.81867327191867,0.763494829880074,0.892924840096384,0.209226622246206,0.932118463562801,0.368510018801317,0.370783525984734,0.40849514817819,0.7964323728811,0.160667518153787,0.360396646428853,0.165751812513918,0.508036807179451,0.419615710852668,0.453878419008106,0.628339117625728,0.325756883947179,0.605487666791305,0.505188674665987,0.653676779940724,0.631253296975046,0.493658643448725
